loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,-0.1324144,-0.3098342,0.04129649,-1.203985,3.523376,-2.699256,-0.8806584,-0.01444354,0,0,9.843597,13.20626,-0.2743243,0.1103109,0.04779214,-0.3576902,3.333308,0.1389675,-0.09152432,0.1449195,0.06160931,-1.038246,1.630881,-0.01595446,0.2173214,1.123972,0.6878429,313.3001,320.6704,16.5381
7,0.01111111,-0.1568543,-0.3311547,0.04582143,-1.202708,3.528152,-2.698378,-0.8803436,0.02891279,0,0,9.843597,13.08895,-0.3000695,0.1146835,0.02564784,-0.3581738,3.337691,0.1393518,-0.1032216,0.1609392,0.0521246,-1.038112,1.633818,-0.01601172,0.2169348,1.124099,0.6883867,313.9009,320.6442,16.4762
7,0.02222222,-0.1717512,-0.3332132,0.05651189,-1.20199,3.532459,-2.697474,-0.8804458,-0.009481765,0,0,9.843597,12.9912,-0.3032748,0.1488056,0.01832574,-0.3579006,3.346662,0.1344824,-0.1234333,0.1887341,0.03626163,-1.038512,1.637655,-0.01571345,0.2164506,1.124143,0.6889312,314.4916,320.5801,16.5283
7,0.03333334,-0.1994386,-0.3288377,0.07246827,-1.201825,3.5364,-2.695642,-0.8802264,0.02032255,0,0,9.843597,12.93255,-0.3020324,0.1583313,0.03751838,-0.3564449,3.352367,0.132369,-0.135178,0.2015661,0.02355104,-1.038797,1.640889,-0.01536617,0.2154226,1.124109,0.6896825,315.3075,319.0995,17.48474
7,0.04444445,-0.2367079,-0.3244925,0.08843768,-1.201796,3.540454,-2.693194,-0.8805423,-0.02889825,0,0,9.833823,12.89345,-0.3026882,0.1741617,0.08445372,-0.3532385,3.358119,0.130402,-0.144789,0.1941788,0.02683175,-1.038358,1.643187,-0.01451609,0.2146703,1.124174,0.6905463,315.6599,319.2925,17.81428
7,0.05555556,-0.2740125,-0.3201297,0.1043998,-1.201919,3.544267,-2.689743,-0.8799921,0.05070324,0,0,9.824047,12.86413,-0.3205583,0.1687692,0.1144146,-0.3504938,3.361895,0.1311402,-0.1437896,0.1781981,0.03004331,-1.037912,1.644728,-0.01375576,0.2141248,1.124234,0.6915112,315.9969,319.5682,17.86775
7,0.06666667,-0.2996231,-0.3189735,0.1139566,-1.201462,3.547371,-2.685889,-0.8795153,0.04330506,0,0,9.794722,12.84457,-0.3491805,0.1495746,0.1359002,-0.3480155,3.363631,0.1346843,-0.1375235,0.1600456,0.0268187,-1.037812,1.645879,-0.01318318,0.2135484,1.124285,0.6924679,316.3505,319.7557,17.96297
7,0.07777778,-0.3294354,-0.3179407,0.1182406,-1.201251,3.551574,-2.682853,-0.8788671,0.05916908,0,0,9.755621,12.86413,-0.3609624,0.1059092,0.1369264,-0.3465433,3.360983,0.1416919,-0.1279254,0.1536026,0.03206992,-1.037393,1.647558,-0.0130897,0.2128095,1.124312,0.6934335,316.7954,319.775,18.20842
7,0.08888889,-0.3454159,-0.3158015,0.1224936,-1.201142,3.555563,-2.679795,-0.8790147,-0.01366208,0,0,9.726295,12.92278,-0.348377,0.06866553,0.1196578,-0.3460517,3.358926,0.1468912,-0.1311822,0.1472244,0.02890939,-1.037237,1.649148,-0.01233363,0.2119215,1.124339,0.6943984,317.341,319.6029,18.58047
7,0.1,-0.3400778,-0.3189123,0.1289189,-1.201062,3.559889,-2.67785,-0.8798104,-0.07231544,0,0,9.687196,13.01075,-0.3367984,0.03459454,0.1087976,-0.3454855,3.355806,0.1530298,-0.1236981,0.1440033,0.03630133,-1.036612,1.651157,-0.01202737,0.2109406,1.124371,0.6954356,317.9894,319.3238,18.97565
7,0.1111111,-0.3368807,-0.3134131,0.14377,-1.201555,3.564053,-2.675742,-0.880236,-0.03815537,0,0,9.648094,13.08895,-0.3242164,0.04638088,0.08209296,-0.3454754,3.359072,0.1530641,-0.1151039,0.1429057,0.04582614,-1.03579,1.652848,-0.01204814,0.2094015,1.124243,0.6966242,319.239,317.2064,20.25569
7,0.1222222,-0.3421999,-0.3101584,0.151203,-1.201837,3.568401,-2.673389,-0.8814594,-0.1114266,0,0,9.628544,13.14761,-0.322412,0.06782371,0.03740868,-0.3463638,3.364331,0.1515144,-0.1171379,0.1493342,0.05435104,-1.034969,1.655311,-0.01179967,0.2080594,1.124216,0.6977284,320.1273,316.3336,21.13593
7,0.1333333,-0.349647,-0.3101356,0.1554786,-1.202006,3.572775,-2.67087,-0.8815931,-0.0112552,0,0,9.618768,13.15738,-0.3311166,0.09881985,0.009882389,-0.3469236,3.371369,0.1489799,-0.1160538,0.1482675,0.05753979,-1.034225,1.657214,-0.01150166,0.2069364,1.124238,0.698844,320.6611,316.1949,21.42753
7,0.1444445,-0.3464238,-0.3218572,0.1545401,-1.201678,3.57743,-2.66881,-0.881346,0.02260941,0,0,9.618768,13.13783,-0.3469455,0.110521,0.02497588,-0.3456384,3.375967,0.1489847,-0.1160948,0.1535905,0.0479426,-1.034155,1.659572,-0.01144414,0.2059091,1.12429,0.6999027,320.9362,316.4005,21.47826
7,0.1555556,-0.350647,-0.3379568,0.1462,-1.200779,3.582454,-2.666702,-0.8812214,0.01127895,0,0,9.618768,13.08895,-0.3510218,0.1029955,0.0484219,-0.3440841,3.37773,0.1513264,-0.1140229,0.1535606,0.04046638,-1.034028,1.661426,-0.01121217,0.2047101,1.124373,0.7010016,321.1305,316.7186,21.48714
7,0.1666667,-0.3537619,-0.3808333,0.12324,-1.198598,3.588265,-2.664812,-0.8816469,-0.0389268,0,0,9.628544,13.00098,-0.3718925,0.08260804,0.1039342,-0.340825,3.376362,0.15733,-0.1140771,0.1556792,0.03194099,-1.034006,1.663503,-0.01103161,0.2025987,1.124579,0.7021794,320.8454,317.1925,20.80632
7,0.1777778,-0.3590417,-0.4077717,0.09797329,-1.19632,3.593705,-2.662761,-0.8815729,0.007167831,0,0,9.648094,12.913,-0.3962009,0.0846957,0.1275816,-0.3385698,3.3782,0.16088,-0.1173379,0.1578232,0.02131162,-1.034158,1.665806,-0.0108657,0.1979244,1.125142,0.7042198,318.2273,318.3038,18.48809
7,0.1888889,-0.3654084,-0.4250195,0.0811246,-1.194134,3.598942,-2.660419,-0.8815367,0.00327569,0,0,9.667644,12.8348,-0.404705,0.1102791,0.1256064,-0.3369154,3.383569,0.1606682,-0.1195688,0.1503679,0.01388266,-1.034284,1.667423,-0.0102593,0.1888165,1.12689,0.7067566,313.7301,320.3357,13.50506
7,0.2,-0.3717512,-0.4443571,0.06963055,-1.191914,3.604784,-2.658414,-0.8815526,-0.001437951,0,0,9.69697,12.77615,-0.3951872,0.1273514,0.113855,-0.3358976,3.389373,0.1592011,-0.1206389,0.1471897,0.01496448,-1.034021,1.66936,-0.009947971,0.1783448,1.129875,0.7075835,311.5635,318.1414,12.30032
7,0.2111111,-0.3717273,-0.4573034,0.05592501,-1.189403,3.610341,-2.656449,-0.8813875,0.0151385,0,0,9.736072,12.73705,-0.38574,0.1486991,0.09360626,-0.3351972,3.396182,0.1568101,-0.1270027,0.1397792,0.02354634,-1.033458,1.670798,-0.009066199,0.1681623,1.13342,0.7073569,310.0475,314.9329,12.05851
7,0.2222222,-0.3674821,-0.4542462,0.04310104,-1.187086,3.615151,-2.654353,-0.8815377,-0.01380946,0,0,9.765396,12.7175,-0.3719182,0.1892011,0.08190811,-0.3340776,3.406898,0.1502468,-0.1453428,0.1398099,-0.000790155,-1.033972,1.672805,-0.008114918,0.1594565,1.137024,0.706669,308.7605,312.3549,11.75067
7,0.2333333,-0.3696283,-0.4458371,0.03449093,-1.184978,3.619852,-2.652113,-0.8817444,-0.01873282,0,0,9.794722,12.6784,-0.3708914,0.1732164,0.0807847,-0.3329686,3.410249,0.1512359,-0.1528518,0.1356295,-0.01140857,-1.03487,1.674453,-0.006929545,0.1528733,1.140182,0.7061866,307.7819,310.4547,11.597
7,0.2444444,-0.3750161,-0.4450387,0.009941801,-1.181452,3.623689,-2.648768,-0.8819351,-0.01723575,0,0,9.824047,12.6393,-0.3952319,0.1177678,0.1106385,-0.3307923,3.406908,0.1596704,-0.1583581,0.1345631,-0.03373585,-1.036009,1.676139,-0.005833388,0.1486248,1.142567,0.7064345,307.228,309.1907,11.70618
7,0.2555556,-0.4144462,-0.454186,-0.03573041,-1.176996,3.628163,-2.644685,-0.8818584,0.007178064,0,0,9.843597,12.58065,-0.4523344,0.1006351,0.1653851,-0.3270447,3.406363,0.1672564,-0.1756977,0.1335491,-0.07089774,-1.038168,1.677902,-0.004205131,0.1465925,1.144104,0.707578,307.1039,308.6175,12.00136
7,0.2666667,-0.5029165,-0.4484634,-0.07619286,-1.172644,3.631686,-2.637429,-0.8810951,0.06972313,0,0,9.863148,12.49267,-0.4986341,0.1047639,0.2328976,-0.3219495,3.408346,0.1724517,-0.1790658,0.1367285,-0.09537871,-1.040078,1.679789,-0.003017095,0.1463796,1.144976,0.709489,307.4086,308.6411,12.41586
7,0.2777778,-0.5508665,-0.4434584,-0.09218861,-1.168878,3.635721,-2.631557,-0.8801364,0.08717953,0,0,9.872923,12.31672,-0.5090262,0.1185453,0.2617971,-0.3178968,3.412462,0.1743502,-0.1729128,0.1270806,-0.1188581,-1.042203,1.681141,-0.002029861,0.1474393,1.145524,0.7118917,308.038,308.9218,13.02112
7,0.2888889,-0.6030928,-0.45258,-0.1346444,-1.163684,3.639272,-2.624325,-0.8774945,0.2410309,0,0,9.872923,12.07234,-0.4970391,0.1205552,0.293664,-0.3133177,3.414541,0.1774004,-0.1668703,0.1035689,-0.1465702,-1.044803,1.681464,-0.0005701828,0.1490136,1.146024,0.7148076,308.7852,309.2474,13.76482
7,0.3,-0.65099,-0.4852601,-0.1875016,-1.15705,3.643634,-2.6176,-0.8788112,-0.1220557,0,0,9.863148,11.75953,-0.4722568,0.07456809,0.3359244,-0.3084814,3.408711,0.1871473,-0.172329,0.08549133,-0.1507673,-1.046562,1.681951,0.001224788,0.1503058,1.146833,0.7182621,309.5084,309.6755,14.46846
7,0.3111111,-0.6754572,-0.5199593,-0.2371671,-1.149759,3.647765,-2.611063,-0.8782589,0.05206021,0,0,9.853374,11.40763,-0.4838445,-0.003280163,0.3666678,-0.3040446,3.396394,0.20451,-0.1713515,0.07589169,-0.1550227,-1.048411,1.682498,0.002783536,0.1508099,1.148306,0.7218031,309.9512,309.8205,15.23926
7,0.3222222,-0.7041563,-0.5720019,-0.3100561,-1.140512,3.652711,-2.604622,-0.8787755,-0.04742533,0,0,9.843597,11.04594,-0.4966229,-0.01926053,0.3699139,-0.3002656,3.390795,0.215744,-0.1513512,0.07890947,-0.1892707,-1.0516,1.683409,0.003234143,0.1503181,1.150654,0.7252094,310.1607,309.4737,15.98487
