loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.4326618,-0.328583,0.02697892,-1.214572,3.438199,-2.969296,-1.206789,-0.745891,0,0,10.85044,10.79179,-0.3895158,0.09036291,0.06572582,-0.41728,3.737338,-0.3299832,-0.1382674,0.1999922,-0.02320448,-0.8787622,1.639426,-0.02004828,0.2118779,1.132739,0.6790453,309.4702,326.2703,9.778783
3,0.01111111,-0.4326618,-0.328583,0.02697892,-1.214572,3.438199,-2.969296,-1.19709,0.8938971,0,0,10.82111,10.89932,-0.3895158,0.09036291,0.06572582,-0.41728,3.737338,-0.3299832,-0.1382674,0.1999922,-0.02320448,-0.8787622,1.639426,-0.02004828,0.2106339,1.133261,0.6807232,309.319,325.7203,10.23718
3,0.02222222,-0.4123356,-0.3617806,0.009265728,-1.212359,3.448279,-2.964684,-1.206815,-0.8974624,0,0,10.80156,11.00684,-0.3734603,0.08069301,0.0772707,-0.4154425,3.742636,-0.3273664,-0.1311476,0.1253648,-0.03165262,-0.8794898,1.637991,-0.01640401,0.2089652,1.133908,0.6831434,309.4786,325.4645,10.33204
3,0.03333334,-0.4123356,-0.3617806,0.009265728,-1.212359,3.448279,-2.964684,-1.198231,0.7934485,0,0,10.79179,11.1046,-0.3734603,0.08069301,0.0772707,-0.4154425,3.742636,-0.3273664,-0.1311476,0.1253648,-0.03165262,-0.8794898,1.637991,-0.01640401,0.2072663,1.135044,0.6849976,309.155,324.9434,10.56019
3,0.04444445,-0.3985291,-0.3426196,0.006904215,-1.211179,3.455799,-2.959122,-1.207089,-0.8175065,0,0,10.78201,11.21212,-0.3832626,0.08085385,0.04857549,-0.4165078,3.746534,-0.3220966,-0.1909081,0.1095677,-0.03433637,-0.8803132,1.639829,-0.01014238,0.205206,1.136319,0.6873327,309.0608,324.45,10.74093
3,0.05555556,-0.3985291,-0.3426196,0.006904215,-1.211179,3.455799,-2.959122,-1.200077,0.6489136,0,0,10.77224,11.23167,-0.3832626,0.08085385,0.04857549,-0.4165078,3.746534,-0.3220966,-0.1909081,0.1095677,-0.03433637,-0.8803132,1.639829,-0.01014238,0.2032672,1.137973,0.6888835,308.5381,323.7534,11.05194
3,0.06666667,-0.3794115,-0.3193754,-0.012555,-1.208878,3.462138,-2.953746,-1.207208,-0.6584103,0,0,10.76246,11.16325,-0.3891476,0.08270478,0.111488,-0.4119383,3.755468,-0.3213764,-0.210415,0.1212654,-0.07787834,-0.8841705,1.643949,-0.007126086,0.2010776,1.139483,0.6907719,308.2895,323.102,11.35157
3,0.07777778,-0.3794115,-0.3193754,-0.012555,-1.208878,3.462138,-2.953746,-1.199853,0.6786388,0,0,10.74291,11.03617,-0.3891476,0.08270478,0.111488,-0.4119383,3.755468,-0.3213764,-0.210415,0.1212654,-0.07787834,-0.8841705,1.643949,-0.007126086,0.1991274,1.141071,0.6919351,307.8526,322.5272,11.51461
3,0.08888889,-0.3293193,-0.3260676,-0.04762665,-1.204911,3.469729,-2.95143,-1.207049,-0.6644185,0,0,10.73314,10.96774,-0.349775,0.08093551,0.2421996,-0.4015099,3.768743,-0.3278216,-0.2181184,0.09355444,-0.09587758,-0.8871373,1.644889,-0.002527073,0.1970475,1.142473,0.6935219,307.8484,322.2018,11.53207
3,0.1,-0.3293193,-0.3260676,-0.04762665,-1.204911,3.469729,-2.95143,-1.200297,0.6235939,0,0,10.73314,10.94819,-0.349775,0.08093551,0.2421996,-0.4015099,3.768743,-0.3278216,-0.2181184,0.09355444,-0.09587758,-0.8871373,1.644889,-0.002527073,0.1952848,1.143898,0.6945577,307.5544,321.6912,11.69764
3,0.1111111,-0.308015,-0.3220526,-0.07216926,-1.201082,3.476742,-2.948141,-1.206951,-0.6143808,0,0,10.75269,10.98729,-0.3398141,0.08069134,0.2900614,-0.3939305,3.780684,-0.3315947,-0.2202285,0.07440069,-0.08623978,-0.888633,1.645733,0.001787514,0.1935132,1.145143,0.6960272,307.5958,321.3034,11.82206
3,0.1222222,-0.308015,-0.3220526,-0.07216926,-1.201082,3.476742,-2.948141,-1.202642,0.3997266,0,0,10.78201,11.06549,-0.3398141,0.08069134,0.2900614,-0.3939305,3.780684,-0.3315947,-0.2202285,0.07440069,-0.08623978,-0.888633,1.645733,0.001787514,0.1921123,1.146386,0.6970388,307.3385,320.7857,12.07531
3,0.1333333,-0.3154576,-0.3234619,-0.0987841,-1.196402,3.483781,-2.943322,-1.206852,-0.389039,0,0,10.82111,11.19257,-0.2779415,0.01543337,0.3180426,-0.3850068,3.781168,-0.3287723,-0.2235718,0.04457362,-0.09148671,-0.8910074,1.645493,0.007162572,0.1907759,1.147372,0.6983616,307.3645,320.2561,12.38783
3,0.1444445,-0.3154576,-0.3234619,-0.0987841,-1.196402,3.483781,-2.943322,-1.201412,0.5009329,0,0,10.86022,11.36852,-0.2779415,0.01543337,0.3180426,-0.3850068,3.781168,-0.3287723,-0.2235718,0.04457362,-0.09148671,-0.8910074,1.645493,0.007162572,0.1898291,1.14827,0.6992128,307.1855,319.8574,12.60077
3,0.1555556,-0.3154576,-0.3234619,-0.0987841,-1.196402,3.483781,-2.943322,-1.206409,-0.4616372,0,0,10.90909,11.58358,-0.2779415,0.01543337,0.3180426,-0.3850068,3.781168,-0.3287723,-0.2235718,0.04457362,-0.09148671,-0.8910074,1.645493,0.007162572,0.1889015,1.148961,0.7003719,307.3696,319.561,12.78865
3,0.1666667,-0.2879004,-0.3075317,-0.1128546,-1.191532,3.488818,-2.93861,-1.206773,-0.02904636,0,0,10.94819,11.82796,-0.2611712,-0.002573192,0.2879901,-0.3800224,3.783269,-0.3255997,-0.2163006,0.01576036,-0.1032115,-0.893841,1.644296,0.01228223,0.188353,1.149719,0.7008613,307.1802,319.2953,12.94036
3,0.1777778,-0.2624726,-0.2488938,-0.1135552,-1.188412,3.491547,-2.935165,-1.199159,0.6958072,0,0,10.95797,12.08211,-0.271156,0.005147755,0.2348337,-0.3775404,3.786896,-0.3224987,-0.202415,0.01253447,-0.09799093,-0.8956999,1.64465,0.01584634,0.1881024,1.150235,0.7010778,307.0015,319.2022,13.07232
3,0.1888889,-0.2624726,-0.2488938,-0.1135552,-1.188412,3.491547,-2.935165,-1.19933,-0.0215348,0,0,10.95797,12.33627,-0.271156,0.005147755,0.2348337,-0.3775404,3.786896,-0.3224987,-0.202415,0.01253447,-0.09799093,-0.8956999,1.64465,0.01584634,0.187472,1.150461,0.7021696,307.6087,319.0033,13.3651
3,0.2,-0.2434218,-0.1773329,-0.1005634,-1.186703,3.492044,-2.931688,-1.206249,-0.6315299,0,0,10.93842,12.6393,-0.2694879,-0.006317347,0.1783056,-0.3761859,3.786034,-0.3158637,-0.1969516,0.04235464,-0.09595704,-0.8975993,1.647764,0.0178051,0.1864327,1.151075,0.7036665,308.244,318.607,13.65092
3,0.2111111,-0.2434218,-0.1773329,-0.1005634,-1.186703,3.492044,-2.931688,-1.202506,0.3476458,0,0,10.88954,13.00098,-0.2694879,-0.006317347,0.1783056,-0.3761859,3.786034,-0.3158637,-0.1969516,0.04235464,-0.09595704,-0.8975993,1.647764,0.0178051,0.1853688,1.152171,0.7048429,307.9872,318.2366,13.87493
3,0.2222222,-0.1742949,-0.1276332,-0.05640517,-1.18764,3.492753,-2.931499,-1.206275,-0.3483004,0,0,10.84066,13.40176,-0.2246581,-0.04166067,0.198042,-0.3701059,3.783816,-0.3110756,-0.2021173,0.08496721,-0.09705818,-0.8996877,1.65257,0.01932416,0.1841182,1.153317,0.7062755,307.5734,317.8161,14.20167
3,0.2333333,-0.1742949,-0.1276332,-0.05640517,-1.18764,3.492753,-2.931499,-1.202916,0.3102664,0,0,10.78201,13.83187,-0.2246581,-0.04166067,0.198042,-0.3701059,3.783816,-0.3110756,-0.2021173,0.08496721,-0.09705818,-0.8996877,1.65257,0.01932416,0.1830246,1.154545,0.7072098,307.0983,317.4125,14.43561
3,0.2444444,-0.1338131,-0.1263169,-0.043638,-1.186682,3.49565,-2.931619,-1.205952,-0.2806716,0,0,10.69404,14.20332,-0.1830567,0.01367286,0.1883813,-0.3674747,3.794389,-0.3189785,-0.1926235,0.06147437,-0.1002869,-0.9020132,1.652566,0.02298548,0.1819258,1.155643,0.7083825,306.9453,317.1617,14.54925
3,0.2555556,-0.1338131,-0.1263169,-0.043638,-1.186682,3.49565,-2.931619,-1.205629,0.0320617,0,0,10.57674,14.50635,-0.1830567,0.01367286,0.1883813,-0.3674747,3.794389,-0.3189785,-0.1926235,0.06147437,-0.1002869,-0.9020132,1.652566,0.02298548,0.1811236,1.156708,0.7089999,306.6626,316.9088,14.71767
3,0.2666667,-0.1040261,-0.104826,-0.03323503,-1.186234,3.497216,-2.931396,-1.205667,-0.004323759,0,0,10.42033,14.73118,-0.1610923,0.07680851,0.1171201,-0.3697629,3.805788,-0.327114,-0.1666335,0.06997813,-0.05470058,-0.9009644,1.654851,0.02374821,0.1804606,1.157492,0.7093726,306.4102,316.8353,14.83237
