loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,-0.2323099,-0.2808517,0.3741015,-1.232303,3.472408,-2.971435,-1.435263,0.4023358,0,0,10.27371,8.308896,-0.574782,0.446985,-0.06514563,-0.5656064,3.748285,-0.3362523,-0.2225215,0.4298761,0.2310471,-0.8750088,1.757915,-0.1013024,0.2141102,1.173472,0.6924905,296.9307,311.2681,19.74493
6,0.01111111,-0.2449812,-0.2923135,0.4008988,-1.237016,3.477261,-2.969857,-1.443114,-0.7221784,0,0,10.35191,8.484849,-0.591525,0.4480545,-0.03196263,-0.5664937,3.757746,-0.3371003,-0.2095387,0.4117804,0.2543812,-0.8717682,1.763635,-0.1030127,0.2120013,1.174281,0.6947904,296.5005,311.0039,20.02384
6,0.02222222,-0.2535798,-0.2430516,0.4270103,-1.24259,3.479154,-2.967066,-1.438478,0.4300662,0,0,10.40078,8.670577,-0.5829415,0.4810796,-0.03625424,-0.5693157,3.768929,-0.3405195,-0.2072074,0.4213956,0.2713792,-0.8688574,1.770779,-0.1053509,0.2092112,1.174483,0.6972649,295.7892,310.5435,20.40039
6,0.03333334,-0.2559206,-0.1716124,0.4336866,-1.247835,3.479519,-2.964302,-1.435292,0.2865348,0,0,10.41056,8.82698,-0.5502141,0.5098338,-0.08018704,-0.5738505,3.77903,-0.3441438,-0.2103217,0.4320586,0.2767096,-0.8662693,1.777833,-0.1074458,0.2058858,1.173843,0.6995687,295.3772,310.4373,20.19958
6,0.04444445,-0.237884,-0.1459311,0.4386771,-1.252641,3.481377,-2.962816,-1.434648,0.05665365,0,0,10.40078,8.934506,-0.5323155,0.520481,-0.1069687,-0.5779635,3.788406,-0.3466293,-0.2252926,0.4416693,0.2683264,-0.8641404,1.785192,-0.1092365,0.2021944,1.172614,0.7015212,295.3988,310.8349,19.27666
6,0.05555556,-0.2261889,-0.131979,0.4448838,-1.257593,3.483549,-2.961461,-1.435138,-0.04508025,0,0,10.36168,8.983382,-0.5347248,0.5333082,-0.1410205,-0.5826714,3.797567,-0.3481228,-0.2319903,0.4299201,0.240711,-0.8629883,1.791196,-0.1104328,0.1983798,1.17121,0.7031984,295.661,311.4883,17.94832
6,0.06666667,-0.2006354,-0.1244195,0.4468698,-1.262426,3.485793,-2.960884,-1.43598,-0.07652795,0,0,10.32258,9.012708,-0.5509411,0.5610943,-0.1749326,-0.5880132,3.807878,-0.3500493,-0.2256968,0.411789,0.2342884,-0.8610399,1.796697,-0.1118714,0.1947588,1.169965,0.7046214,295.8926,311.9926,16.76191
6,0.07777778,-0.1740071,-0.1276028,0.4404365,-1.266589,3.488322,-2.960757,-1.43602,-0.003021476,0,0,10.27371,9.07136,-0.5445454,0.5898585,-0.1845416,-0.5928053,3.818881,-0.3536659,-0.2161548,0.3915218,0.2342292,-0.8588535,1.801684,-0.1131388,0.191467,1.169013,0.7058847,295.9551,312.2825,15.92486
6,0.08888889,-0.1484467,-0.1329602,0.4308387,-1.270688,3.490986,-2.960793,-1.436633,-0.05625056,0,0,10.22483,9.169111,-0.4577521,0.6172881,-0.1362788,-0.5956271,3.832103,-0.3625372,-0.2215342,0.3851341,0.230038,-0.856896,1.807405,-0.1143093,0.1885379,1.168376,0.7070977,295.8579,312.5244,15.28975
6,0.1,-0.1143202,-0.1488966,0.4245298,-1.274686,3.49408,-2.961596,-1.436886,-0.02278187,0,0,10.17595,9.305963,-0.3924529,0.5883114,-0.09428204,-0.5972128,3.841413,-0.3681908,-0.2398505,0.37555,0.212135,-0.8556385,1.812593,-0.1144555,0.1860085,1.168023,0.7082134,295.6629,312.7663,14.79904
6,0.1111111,-0.09403852,-0.1681028,0.4161673,-1.278457,3.4975,-2.962254,-1.436816,0.006419773,0,0,10.12708,9.481916,-0.3379241,0.4975736,-0.04800883,-0.5970514,3.845861,-0.3701429,-0.2486968,0.3627386,0.1834864,-0.8550079,1.817454,-0.1146845,0.1838197,1.167873,0.7092557,295.4483,312.9916,14.45743
6,0.1222222,-0.06311977,-0.179778,0.4108869,-1.282259,3.500712,-2.963565,-1.437215,-0.03674976,0,0,10.08798,9.706745,-0.3423877,0.4006477,-0.04489345,-0.597909,3.847635,-0.3676017,-0.2499291,0.3520582,0.1696671,-0.8540577,1.822189,-0.1151016,0.1818897,1.167836,0.710199,295.2312,313.2583,14.16611
6,0.1333333,-0.0226548,-0.1840363,0.3991057,-1.285824,3.503621,-2.965547,-1.436785,0.03941026,0,0,10.06843,9.951125,-0.3522301,0.3335718,-0.05554559,-0.5993434,3.849272,-0.364767,-0.2574476,0.3254427,0.17086,-0.8523703,1.825936,-0.114387,0.1800886,1.167805,0.7110369,295.0138,313.5378,13.90817
6,0.1444445,0.01569073,-0.198007,0.3778419,-1.288657,3.507102,-2.968096,-1.437207,-0.03910254,0,0,10.0391,10.1955,-0.3365883,0.2536574,-0.07176504,-0.6006733,3.848598,-0.3610642,-0.2469699,0.297693,0.1601502,-0.8512134,1.829196,-0.1142211,0.1783234,1.167677,0.7117192,294.8168,313.8034,13.63095
6,0.1555556,0.03803563,-0.2131554,0.3502529,-1.291053,3.510531,-2.970198,-1.43775,-0.04950154,0,0,10.02933,10.43988,-0.304662,0.2194822,-0.06676885,-0.6016406,3.850287,-0.3603539,-0.2417625,0.2816896,0.1526587,-0.8501822,1.832822,-0.1140789,0.1765838,1.167392,0.7121294,294.6653,314.0799,13.26669
6,0.1666667,0.06573647,-0.2444323,0.3089787,-1.292403,3.514921,-2.973233,-1.437893,-0.01293467,0,0,10,10.62561,-0.2163043,0.1862569,-0.06653684,-0.6027617,3.85183,-0.3625217,-0.2228457,0.2432714,0.1354865,-0.8494733,1.834928,-0.1137537,0.174851,1.166876,0.712314,294.5585,314.3185,12.8867
6,0.1777778,0.1018862,-0.2809993,0.265579,-1.292658,3.519291,-2.975884,-1.437149,0.06791432,0,0,9.980451,10.75269,-0.1844043,0.1872535,-0.07428548,-0.6047016,3.854723,-0.3638845,-0.2090754,0.2197942,0.1332611,-0.8481449,1.837425,-0.1134898,0.1730834,1.16602,0.7123961,294.5035,314.4409,12.5571
6,0.1888889,0.1359699,-0.3143986,0.222178,-1.292958,3.524221,-2.979972,-1.437438,-0.02718585,0,0,9.951125,10.85044,-0.1565558,0.2287306,-0.06914869,-0.6067352,3.861122,-0.3682955,-0.1931972,0.1984451,0.1278085,-0.8470493,1.839718,-0.1134078,0.1713429,1.164849,0.7123894,294.6105,314.5608,12.11961
6,0.2,0.1656954,-0.323351,0.1753232,-1.292828,3.52837,-2.983926,-1.43683,0.05568152,0,0,9.931575,10.89932,-0.1360513,0.2957742,-0.05752416,-0.6089755,3.870185,-0.3748104,-0.1904037,0.171746,0.09586445,-0.847208,1.841127,-0.1121979,0.1697602,1.163478,0.7121308,294.8828,314.6113,11.69418
6,0.2111111,0.1719033,-0.3100519,0.1240188,-1.292081,3.531348,-2.986866,-1.437765,-0.08614176,0,0,9.912024,10.92864,-0.1141988,0.3638504,-0.0150172,-0.6102223,3.881323,-0.3833479,-0.184716,0.1492429,0.03405433,-0.8489391,1.842065,-0.110848,0.1684417,1.162053,0.7115046,295.2573,314.614,11.33469
6,0.2222222,0.1673401,-0.2681299,0.06389949,-1.290681,3.532949,-2.989043,-1.437647,0.01124248,0,0,9.902249,10.96774,-0.09017411,0.3786255,0.04445365,-0.609662,3.890164,-0.3905635,-0.157544,0.120332,-0.009862671,-0.8506083,1.842316,-0.1101811,0.1673073,1.160595,0.7108136,295.5881,314.5822,11.03603
6,0.2333333,0.1585745,-0.2292137,0.02193826,-1.289408,3.534179,-2.99087,-1.436628,0.09280752,0,0,9.892473,11.03617,-0.06978554,0.3433854,0.07085955,-0.6090905,3.895563,-0.3949305,-0.1285186,0.07433677,-0.07719736,-0.8536987,1.840932,-0.1089901,0.1663473,1.159121,0.710304,295.8999,314.5529,10.74627
6,0.2444444,0.1496884,-0.1681187,-0.03731535,-1.287109,3.533732,-2.992154,-1.435917,0.06408062,0,0,9.882699,11.12415,-0.05185077,0.273024,0.07167731,-0.6085851,3.896954,-0.3959471,-0.122634,0.0316323,-0.116606,-0.8561477,1.839154,-0.1065906,0.1656654,1.157728,0.7099684,296.2378,314.497,10.51555
6,0.2555556,0.1418958,-0.1199432,-0.1081441,-1.283818,3.533319,-2.993682,-1.435477,0.03967927,0,0,9.882699,11.25122,-0.04067257,0.2102011,0.02888373,-0.6097723,3.896701,-0.395604,-0.1111379,-0.003578402,-0.1305096,-0.857892,1.83731,-0.1046162,0.1653344,1.156525,0.7099582,296.584,314.422,10.35384
6,0.2666667,0.1331356,-0.09396484,-0.1638092,-1.280151,3.533054,-2.99484,-1.435288,0.01694414,0,0,9.892473,11.39785,-0.01737143,0.1781931,0.02224416,-0.610127,3.898313,-0.3975266,-0.09521457,-0.03130868,-0.1295581,-0.8591278,1.835463,-0.1028851,0.1654009,1.155626,0.7102782,296.8996,314.3825,10.26816
6,0.2777778,0.09873657,-0.07916592,-0.2587115,-1.273784,3.532682,-2.994684,-1.43546,-0.01583766,0,0,9.892473,11.56403,0.05003715,0.1118999,0.07375724,-0.6073552,3.898561,-0.4004883,-0.05699146,-0.1091568,-0.1244846,-0.8599145,1.830308,-0.1002113,0.1659274,1.155128,0.7109867,297.2084,314.2838,10.31679
6,0.2888889,0.04729797,-0.07627768,-0.3662056,-1.26598,3.532313,-2.993385,-1.435032,0.0392007,0,0,9.912024,11.74976,0.1151456,0.01474163,0.1145976,-0.6037642,3.895491,-0.4013994,-0.0569912,-0.1091575,-0.1244841,-0.86118,1.82852,-0.0984014,0.1669379,1.155111,0.7120025,297.4723,314.0941,10.6109
6,0.3,-0.02549064,-0.04987183,-0.4600563,-1.257948,3.530743,-2.990204,-1.433724,0.1192689,0,0,9.931575,11.93548,0.1268685,-0.01938903,0.1240379,-0.6018286,3.89467,-0.4024548,-0.05067749,-0.1794579,-0.1159036,-0.8616274,1.821977,-0.09387323,0.168384,1.155548,0.7131577,297.6194,313.7754,11.2072
