loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,0.2322108,-0.4227329,0.342755,-1.351617,3.323552,-2.950319,-1.347658,0.02258762,0,0,9.002934,11.48583,-0.1924334,0.3741967,-0.164804,-0.5313113,3.75439,-0.3897654,-0.1406105,0.3170072,0.3229873,-0.8072787,1.642178,-0.05425791,0.2127185,1.147885,0.6851024,297.3139,336.6602,1.250698
1,0.01111111,0.232089,-0.3886892,0.338122,-1.354587,3.327152,-2.953673,-1.347457,0.01803966,0,0,9.002934,11.4174,-0.1693645,0.4159945,-0.2297575,-0.5385476,3.761939,-0.3952906,-0.1276327,0.3350964,0.3334991,-0.8033447,1.649177,-0.05831311,0.2112715,1.147182,0.6861832,297.2728,335.905,1.951927
1,0.02222222,0.2319563,-0.3514076,0.3377092,-1.35785,3.33031,-2.95689,-1.347327,0.01171159,0,0,9.032258,11.36852,-0.1641942,0.4534197,-0.2626507,-0.5449435,3.770583,-0.4008878,-0.1276278,0.3340327,0.3345661,-0.7997707,1.654631,-0.06067533,0.2097134,1.146179,0.6873419,297.202,335.6098,2.089429
1,0.03333334,0.2456484,-0.3099134,0.3287033,-1.360849,3.3327,-2.960697,-1.347445,-0.01090877,0,0,9.090909,11.30987,-0.1597851,0.5279813,-0.26234,-0.5513947,3.784101,-0.4108,-0.110554,0.3275661,0.3440117,-0.7956966,1.659553,-0.0633052,0.2080588,1.144876,0.688351,297.2204,335.7482,1.717316
1,0.04444445,0.2456484,-0.3099134,0.3287033,-1.360849,3.3327,-2.960697,-1.347377,0.006221532,0,0,9.149561,11.25122,-0.1597851,0.5279813,-0.26234,-0.5513947,3.784101,-0.4108,-0.110554,0.3275661,0.3440117,-0.7956966,1.659553,-0.0633052,0.2063845,1.143309,0.6891276,297.3647,336.009,1.164398
1,0.05555556,0.2657953,-0.2930948,0.3018416,-1.365436,3.339785,-2.968871,-1.344856,0.2304516,0,0,9.208211,11.19257,-0.1431561,0.4923069,-0.1571461,-0.5549176,3.801241,-0.4226964,-0.1256412,0.3180182,0.3292457,-0.7894435,1.669292,-0.06695959,0.2048617,1.141628,0.6893492,297.6399,336.1935,0.6119202
1,0.06666667,0.2732387,-0.2953053,0.2922656,-1.367704,3.343727,-2.972917,-1.351231,-0.5848831,0,0,9.276637,11.12415,-0.1526536,0.4303981,-0.1275437,-0.5561714,3.804555,-0.4234887,-0.1267757,0.3212134,0.3185958,-0.7865966,1.674963,-0.06959532,0.2036434,1.140058,0.6893282,298.102,336.3366,0.1481989
1,0.07777778,0.2753642,-0.2996685,0.2827196,-1.369818,3.347714,-2.976894,-1.34841,0.2631515,0,0,9.39394,11.06549,-0.1675781,0.3952339,-0.1190787,-0.5583434,3.808902,-0.4246831,-0.1268507,0.3158802,0.3132756,-0.7835957,1.67996,-0.07169922,0.2022804,1.138286,0.689958,298.229,336.7908,359.7083
1,0.08888889,0.2700508,-0.3136495,0.2732906,-1.371766,3.352287,-2.980444,-1.347681,0.06365366,0,0,9.550343,11.00684,-0.1804233,0.381451,-0.1254436,-0.5614955,3.814262,-0.4267255,-0.1215121,0.3126678,0.3164295,-0.780108,1.68514,-0.07418635,0.2008414,1.136357,0.6904959,298.4125,337.0855,359.3414
1,0.1,0.265852,-0.3328343,0.2735135,-1.374145,3.357353,-2.984174,-1.347467,0.01916624,0,0,9.755621,10.96774,-0.1719025,0.398497,-0.1296846,-0.5651808,3.821982,-0.4316542,-0.1214781,0.3137342,0.3206863,-0.7766321,1.690511,-0.07655603,0.199373,1.134357,0.6908573,298.6917,337.1925,359.0008
1,0.1111111,0.2659319,-0.3573559,0.2716538,-1.376295,3.36283,-2.988198,-1.346867,0.0547034,0,0,10,10.93842,-0.1517272,0.4475676,-0.1530371,-0.5705594,3.831703,-0.4389915,-0.1225178,0.3211952,0.3196188,-0.7733905,1.696452,-0.07939975,0.1979152,1.132385,0.6910105,299.0281,337.2726,358.6301
1,0.1222222,0.2723817,-0.3808743,0.2623138,-1.378083,3.368332,-2.992526,-1.346891,-0.002573853,0,0,10.2346,10.90909,-0.1452709,0.4731319,-0.157257,-0.5751634,3.840146,-0.4451237,-0.1322081,0.3318655,0.3015811,-0.7711326,1.702661,-0.08203974,0.1964503,1.130499,0.6910548,299.3677,337.3538,358.2641
