loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.2223065,-0.3898328,-0.3900189,-1.056134,3.737461,-2.800503,-1.041355,0.01081436,0,0,0.009795278,-0.2619625,0.637008,-0.3532118,3.91273,-0.3612618,-0.03559278,-0.2937849,-0.2355158,-0.8022405,1.656826,-0.03661367,0.1628467,1.136654,0.703393,316.2344,303.8974,22.19954
3,0.01111111,-0.213647,-0.3665929,-0.4104314,-1.05012,3.738916,-2.799111,-1.040841,0.04670776,0,0,-0.01463243,-0.2981896,0.6583948,-0.3441624,3.908109,-0.356005,-0.03461851,-0.3022929,-0.2419554,-0.8051476,1.651547,-0.03279576,0.150298,1.144236,0.6982225,313.2861,298.4611,22.12129
3,0.02222222,-0.1944193,-0.3293776,-0.417058,-1.044654,3.739717,-2.79801,-1.040419,0.03801744,0,0,-0.03184378,-0.3034228,0.6361201,-0.3371759,3.904508,-0.3517029,-0.02834162,-0.2916908,-0.2558434,-0.8083684,1.64733,-0.02957227,0.1402628,1.151323,0.6942409,310.8765,293.9661,22.65596
3,0.03333334,-0.1847912,-0.2964086,-0.4226365,-1.039275,3.740231,-2.796517,-1.040215,0.01828797,0,0,-0.02457863,-0.256467,0.5935758,-0.3317936,3.906018,-0.3530129,-0.0229416,-0.2735966,-0.2527069,-0.8109608,1.643904,-0.02710006,0.1336013,1.157206,0.6919562,309.0895,290.549,23.57956
3,0.04444445,-0.1528421,-0.2505795,-0.4196666,-1.034573,3.739771,-2.795665,-1.04064,-0.03917356,0,0,0.01137722,-0.1935438,0.5348923,-0.3280908,3.910437,-0.3584847,-0.02373685,-0.2576048,-0.2303352,-0.8126977,1.640606,-0.02453144,0.1307003,1.161452,0.691466,308.1191,288.4933,24.70651
3,0.05555556,-0.1134019,-0.2218505,-0.4218156,-1.029521,3.739682,-2.795728,-1.040266,0.03447743,0,0,0.1033665,-0.1103466,0.4077096,-0.3281488,3.915299,-0.3672169,-0.02422929,-0.217094,-0.1834778,-0.8131132,1.639093,-0.02316551,0.1314375,1.163922,0.6925098,307.9341,287.8634,25.73964
3,0.06666667,-0.07817146,-0.2070558,-0.4334491,-1.02385,3.739764,-2.795915,-1.041156,-0.081868,0,0,0.1085266,-0.09750333,0.3789407,-0.3246233,3.916692,-0.3698468,-0.02736756,-0.1968482,-0.1823922,-0.8151313,1.636707,-0.02118198,0.1351524,1.164825,0.6946285,308.4769,288.5878,26.45662
3,0.07777778,-0.06222256,-0.1899646,-0.4281803,-1.018973,3.739671,-2.795711,-1.041737,-0.05255227,0,0,0.07424502,-0.1325477,0.3631151,-0.3201343,3.912682,-0.3656507,-0.03107117,-0.1745044,-0.2366992,-0.8195958,1.634948,-0.01949194,0.1409098,1.164561,0.6971926,309.4942,290.1978,26.96201
3,0.08888889,-0.05595599,-0.16421,-0.4081273,-1.015208,3.739298,-2.794975,-1.041517,0.02028488,0,0,0.02604534,-0.1909607,0.3441429,-0.3154067,3.905223,-0.3571877,-0.02815942,-0.1670846,-0.2654946,-0.8234388,1.632337,-0.01746874,0.1476025,1.163597,0.6996407,310.8103,292.1938,27.34782
3,0.1,-0.04865415,-0.1501319,-0.3837095,-1.011521,3.739244,-2.79465,-1.040889,0.05698388,0,0,0.004621938,-0.217524,0.3356998,-0.3110306,3.898937,-0.3505514,-0.02692055,-0.1628156,-0.2495299,-0.8256636,1.630011,-0.01562503,0.1541195,1.162368,0.7016274,312.1937,294.0973,27.68179
3,0.1111111,-0.02543263,-0.1434226,-0.3505627,-1.008875,3.739589,-2.79528,-1.040209,0.06152104,0,0,0.003571197,-0.2026097,0.3346871,-0.3068052,3.898164,-0.3498451,-0.03139011,-0.1297277,-0.1727983,-0.8249818,1.629539,-0.01473048,0.1595256,1.161231,0.7030626,313.3914,295.6732,27.86099
