loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,-0.8787808,-0.004173912,0.08972421,-1.162652,3.333604,-2.988794,-1.506398,0.704452,0,0,-0.1798722,-0.1343445,0.08253713,-0.5959846,3.926927,-0.3032757,0.05690137,-0.03691072,0.08950731,-0.7329696,2.022666,-0.3002581,0.225298,1.149085,0.7799529,298.0771,309.9709,28.02076
7,0.01111111,-0.8938688,0.03444271,0.1137267,-1.165021,3.33201,-2.977901,-1.498002,0.7563263,0,0,-0.1506148,-0.1448778,0.01940214,-0.5972016,3.922895,-0.2991047,0.08892553,-0.06892232,0.1008992,-0.7309562,2.020765,-0.3008477,0.224553,1.149696,0.7821153,297.8122,309.9511,28.12402
7,0.02222222,-0.8907634,0.05481246,0.1263236,-1.167069,3.331127,-2.967928,-1.49074,0.6519488,0,0,-0.09562905,-0.1629867,-0.02373533,-0.5980826,3.918159,-0.2959267,0.1047595,-0.09025993,0.09115043,-0.729875,2.018839,-0.3010672,0.2236772,1.150427,0.7842537,297.5789,309.9973,28.12343
7,0.03333334,-0.8951246,0.05923902,0.1411593,-1.169188,3.330599,-2.957752,-1.48197,0.7905054,0,0,-0.02863139,-0.1897699,-0.02971411,-0.5976325,3.912832,-0.2932737,0.09286122,-0.0966339,0.07637396,-0.7291655,2.017361,-0.300498,0.2227132,1.151214,0.7862908,297.3598,309.8974,28.19841
7,0.04444445,-0.8950748,0.04635855,0.133856,-1.17051,3.331011,-2.948023,-1.473906,0.7246297,0,0,0.0354825,-0.2017214,-0.003660351,-0.5960213,3.908973,-0.2925293,0.07986473,-0.08277352,0.05520212,-0.7291495,2.016757,-0.3004043,0.2217659,1.152066,0.7879928,297.1455,309.8896,28.1676
7,0.05555556,-0.8960654,0.02069735,0.1245333,-1.171382,3.331911,-2.938407,-1.464782,0.8220499,0,0,0.1037716,-0.1934005,0.007505029,-0.5950104,3.906001,-0.2932468,0.08944729,-0.07640171,0.05402549,-0.7284001,2.016075,-0.3012086,0.2208546,1.152918,0.7893407,296.915,309.8334,28.21139
7,0.06666667,-0.9003715,0.02501439,0.130871,-1.173313,3.331909,-2.928267,-1.455811,0.8071159,0,0,0.1369702,-0.1135776,0.005337853,-0.595412,3.908413,-0.2977712,0.1063958,-0.09880288,0.04852698,-0.7275096,2.013614,-0.3012704,0.2199344,1.153662,0.7905365,296.6911,309.7379,28.3047
7,0.07777778,-0.9131898,0.008041903,0.1373551,-1.174922,3.332733,-2.917986,-1.446596,0.8294976,0,0,0.1595324,-0.06146252,0.01382977,-0.5952543,3.91037,-0.3017993,0.1096507,-0.1179839,0.05702165,-0.726097,2.011057,-0.3006395,0.2189828,1.154219,0.7916492,296.5271,309.5733,28.4322
7,0.08888889,-0.9175005,-0.004662186,0.144934,-1.17672,3.333685,-2.908049,-1.437139,0.8512664,0,0,0.1778409,0.04611593,0.006540757,-0.5967633,3.917528,-0.3103073,0.1212878,-0.1425095,0.05371372,-0.7249007,2.007806,-0.2999417,0.2180198,1.154566,0.7926266,296.4351,309.4619,28.44747
7,0.1,-0.922862,-0.00993222,0.1502813,-1.178458,3.334465,-2.897962,-1.427283,0.8875831,0,0,0.1995032,0.1205704,0.0278912,-0.5970194,3.924455,-0.3187759,0.1411516,-0.1755844,0.02475419,-0.7246866,2.00333,-0.2988621,0.2170865,1.154745,0.7935299,296.3764,309.5726,28.21427
