loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,-0.1229525,0.3388098,-0.17692,-0.8980786,3.595922,-2.616325,-0.8799686,-0.1213127,0,0,0.0410575,-0.239557,0.08141087,-0.3229264,3.584669,-0.05072283,0.1114221,-0.1242587,-0.03323641,-0.896314,1.646267,-0.07578477,0.2344198,1.188552,0.7409468,313.5062,294.5648,44.23658
6,0.01111111,-0.1432532,0.3688474,-0.1581341,-0.8995999,3.58954,-2.6101,-0.8800901,-0.009703206,0,0,0.07824625,-0.2469785,0.06518966,-0.3224715,3.5755,-0.04414083,0.1061351,-0.1093246,-0.03535919,-0.8967119,1.645387,-0.07618878,0.2324836,1.185167,0.7400846,314.6077,295.756,40.89645
6,0.02222222,-0.1486387,0.3721813,-0.1400953,-0.9001591,3.585015,-2.605475,-0.8802951,-0.01835369,0,0,0.08989243,-0.2341551,0.05132302,-0.3221461,3.568758,-0.03902996,0.09873585,-0.09756538,-0.03319374,-0.8969079,1.644585,-0.0764804,0.2294456,1.181057,0.7386355,315.5289,296.352,38.00725
6,0.03333334,-0.1529928,0.3649608,-0.1133965,-0.9014896,3.581319,-2.601316,-0.8810989,-0.07322747,0,0,0.08129037,-0.2149095,0.03546485,-0.3221274,3.563766,-0.03489993,0.09762661,-0.09544717,-0.03958201,-0.8974757,1.643222,-0.07671608,0.2262652,1.177465,0.7370748,316.3163,296.5691,35.44939
6,0.04444445,-0.158393,0.3481072,-0.0962016,-0.9027179,3.577108,-2.596743,-0.8817396,-0.05800888,0,0,0.05473341,-0.2064182,0.04843344,-0.3211074,3.557248,-0.02836586,0.08580882,-0.1039468,-0.04799068,-0.8982571,1.641274,-0.07610781,0.2234055,1.175137,0.7358544,316.8534,296.7207,33.64455
6,0.05555556,-0.167022,0.2907623,-0.07009199,-0.9023956,3.576789,-2.594402,-0.8815846,0.01430719,0,0,0.02086672,-0.2086563,0.08697035,-0.318855,3.550012,-0.0206608,0.07930943,-0.1145975,-0.05643249,-0.8990235,1.639117,-0.07548571,0.2212417,1.174449,0.7351878,317.1334,296.6776,32.63884
6,0.06666667,-0.1650337,0.2336039,-0.03539652,-0.9034433,3.576198,-2.59242,-0.8810701,0.04642374,0,0,0.005031914,-0.2044822,0.111582,-0.3167969,3.542603,-0.01318584,0.06752926,-0.1145726,-0.06378896,-0.8998486,1.637378,-0.07478156,0.2198715,1.175435,0.7352695,317.0427,296.5461,32.40665
6,0.07777778,-0.1725861,0.2092879,-0.009630598,-0.9038534,3.575954,-2.590096,-0.8802749,0.07177478,0,0,0.02330663,-0.1747482,0.1360795,-0.3145758,3.539477,-0.0110934,0.06859189,-0.1135117,-0.0648637,-0.9004552,1.635796,-0.07464361,0.2192627,1.177739,0.7360501,316.5396,296.2196,33.02821
6,0.08888889,-0.179164,0.144791,0.03576624,-0.9053048,3.577448,-2.588857,-0.8799936,0.02440598,0,0,0.04576224,-0.1471127,0.1488247,-0.3125997,3.536968,-0.009857691,0.06858277,-0.1230916,-0.06163942,-0.9008819,1.633568,-0.07401404,0.2192316,1.180809,0.7372371,315.8635,295.721,34.25914
6,0.1,-0.1739245,0.1161475,0.05206416,-0.9060377,3.578225,-2.587332,-0.8785321,0.132693,0,0,0.0734252,-0.1343167,0.14125,-0.3113001,3.533741,-0.008532768,0.06540125,-0.1273315,-0.05734028,-0.9012536,1.631495,-0.07327048,0.2195452,1.184025,0.7384695,315.0763,295.2396,35.68018
6,0.1111111,-0.1750684,0.08964239,0.07044837,-0.9067525,3.579933,-2.586323,-0.8773907,0.1023467,0,0,0.05510873,-0.1491112,0.1082819,-0.3111547,3.526174,-0.00127086,0.06322359,-0.1369125,-0.05836493,-0.9018044,1.629095,-0.0723461,0.2198917,1.186818,0.7396372,314.3976,294.905,36.9606
6,0.1222222,-0.182584,0.08664157,0.08749455,-0.9085667,3.579769,-2.58399,-0.8763531,0.09311213,0,0,0.0005795769,-0.1319047,0.07244269,-0.3114231,3.523061,0.003499127,0.06213068,-0.1422374,-0.05940998,-0.9024143,1.626796,-0.0716164,0.2199913,1.188765,0.7404944,313.894,294.6899,37.94036
6,0.1333333,-0.1741186,0.09746928,0.1044555,-0.910791,3.579261,-2.58201,-0.8749992,0.1220655,0,0,-0.02833356,-0.1200823,0.04708014,-0.3117763,3.519851,0.007941546,0.06315193,-0.1497028,-0.06152839,-0.9030108,1.624343,-0.07084808,0.2197797,1.189706,0.7408956,313.6513,294.5307,38.39317
6,0.1444445,-0.1444062,0.1105532,0.1395654,-0.9132592,3.579926,-2.581788,-0.873421,0.1422689,0,0,-0.05302326,-0.1156893,0.01421647,-0.3126008,3.515889,0.01298877,0.06102791,-0.149701,-0.06044133,-0.9034294,1.621958,-0.06997775,0.219237,1.189659,0.7409421,313.6258,294.5527,38.32619
6,0.1555556,-0.1273752,0.1212797,0.1554219,-0.9144714,3.580279,-2.581491,-0.8725219,0.07997963,0,0,-0.04458512,-0.09858865,-0.002814949,-0.3130807,3.514178,0.01473394,0.05360809,-0.1305071,-0.06468835,-0.9042183,1.620799,-0.06964486,0.218317,1.188789,0.7407967,313.7238,294.867,37.86578
6,0.1666667,-0.1061524,0.1311214,0.179893,-0.9177983,3.580048,-2.580843,-0.8721187,0.0351899,0,0,-0.03616896,-0.05591136,-0.02508407,-0.3140485,3.516311,0.01286839,0.05150051,-0.1145304,-0.06897347,-0.9050854,1.619728,-0.06949972,0.217074,1.187365,0.7405125,313.8999,295.2638,37.202
6,0.1777778,-0.09026627,0.1344862,0.2054759,-0.920455,3.581625,-2.581237,-0.8707951,0.1196863,0,0,-0.03406806,-0.02711418,-0.03351828,-0.3146578,3.518614,0.01101563,0.0473683,-0.09638852,-0.06152872,-0.9055131,1.618952,-0.06943154,0.21558,1.185591,0.7400647,314.0949,295.6452,36.56209
6,0.1888889,-0.08390579,0.1367217,0.2150579,-0.9235566,3.581535,-2.580472,-0.8692638,0.1379393,0,0,-0.02668388,0.01021696,-0.04941481,-0.3157795,3.52286,0.007093596,0.04006276,-0.08141346,-0.0497916,-0.9057139,1.618479,-0.06931489,0.2138536,1.183688,0.7394747,314.3503,295.9908,35.95958
6,0.2,-0.07119149,0.1165735,0.2333792,-0.9253036,3.583884,-2.581602,-0.8677271,0.1383595,0,0,-0.01509723,0.04226527,-0.07600605,-0.3175276,3.52779,0.002165416,0.02338616,-0.06421331,-0.01347348,-0.9046636,1.618334,-0.06898972,0.2121264,1.181862,0.7386668,314.468,296.1547,35.29161
6,0.2111111,-0.06270243,0.09425868,0.238966,-0.9278331,3.58542,-2.582092,-0.8661963,0.1379744,0,0,-0.004590187,0.0572529,-0.1015815,-0.3195308,3.530984,-0.001065531,0.01709001,-0.05989873,-0.003845761,-0.9043919,1.617762,-0.06861954,0.2105996,1.180219,0.7378302,314.4984,296.211,34.6317
6,0.2222222,-0.0362242,0.04341871,0.2694389,-0.9307727,3.589467,-2.584821,-0.8653165,0.07844973,0,0,0.005845249,0.05844889,-0.138923,-0.3223842,3.533339,-0.003677293,0.01283084,-0.04498473,-0.01024002,-0.9048015,1.617769,-0.06863046,0.2092788,1.178782,0.7372324,314.4841,296.3265,34.17373
6,0.2333333,-0.01603493,0.02535954,0.2814391,-0.9333836,3.593161,-2.587534,-0.864037,0.1156816,0,0,0.01415681,0.05430403,-0.1741446,-0.3255773,3.534543,-0.005182778,0.01050164,-0.03226398,-0.03900523,-0.906164,1.617821,-0.0686214,0.2081985,1.177519,0.7367993,314.4618,296.3636,34.00502
6,0.2444444,0.01587006,0.004190311,0.2945491,-0.9362295,3.595916,-2.590477,-0.8636807,0.03091086,0,0,0.02577575,0.02878593,-0.1892237,-0.3282282,3.532978,-0.004444283,-0.003530381,-0.03333306,-0.06019066,-0.9074732,1.617038,-0.06757478,0.2073354,1.176399,0.7364067,314.4032,296.4054,33.90527
6,0.2555556,0.05316702,0.0009141117,0.2978531,-0.937601,3.599003,-2.594471,-0.8630112,0.06047406,0,0,0.003346488,-0.02124747,-0.1935346,-0.330526,3.527339,0.001580053,-0.01206015,-0.02159956,-0.06654119,-0.908433,1.617172,-0.06727544,0.2067209,1.175356,0.7358759,314.3185,296.4996,33.74769
6,0.2666667,0.09685926,0.002995364,0.2937168,-0.9403206,3.600503,-2.597834,-0.863009,-0.0007746149,0,0,-0.03921866,-0.03191613,-0.1826721,-0.332183,3.525022,0.005797968,-0.02263622,-0.01195811,-0.06114957,-0.9088937,1.617396,-0.06676678,0.2061206,1.174323,0.7352976,314.3311,296.7967,33.58825
6,0.2777778,0.1277878,0.02303889,0.2798212,-0.9434158,3.602034,-2.600848,-0.8632972,-0.02660586,0,0,-0.09103756,-0.004396908,-0.1204849,-0.3312711,3.528263,0.005572132,-0.02570915,-0.003396638,-0.05049117,-0.9090876,1.617647,-0.06658275,0.2054209,1.173184,0.7346635,314.3231,297.0414,33.5386
6,0.2888889,0.1406568,0.03988773,0.2605118,-0.945893,3.60217,-2.602953,-0.8632285,0.006355349,0,0,-0.06082335,0.02411303,-0.05663994,-0.3296791,3.5317,0.0019244,-0.03086084,0.01582838,-0.03771291,-0.9091233,1.61864,-0.066652,0.2045752,1.171872,0.733916,314.3524,297.1724,33.47622
