loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,0.3732048,-0.1887489,0.6878189,-1.11637,3.394638,-2.576062,-0.8988147,-0.1807706,0,0,0.01789454,0.4805298,-0.4655324,-0.3261781,3.392495,0.1179264,-0.07957982,0.2401048,0.1364948,-0.9375467,1.623849,-0.05627606,0.2041578,1.172277,0.7033231,305.3159,314.8157,25.36435
1,0.01111111,0.356316,-0.1974191,0.6653862,-1.120629,3.400875,-2.582153,-0.8979348,0.08239505,0,0,-0.02250943,0.3782211,-0.4549716,-0.3307295,3.395653,0.1166864,-0.09472206,0.2113944,0.1206637,-0.9368771,1.62596,-0.05603584,0.2024405,1.170285,0.702632,305.2641,314.9148,24.99898
1,0.02222222,0.3184662,-0.2095673,0.6013274,-1.12373,3.406657,-2.587146,-0.8980099,-0.007497239,0,0,-0.1074847,0.2683554,-0.4164606,-0.3342502,3.394041,0.1223531,-0.09915831,0.1858343,0.1100655,-0.9361032,1.627489,-0.05568457,0.2001304,1.167467,0.7015858,305.4182,315.1178,24.33163
1,0.03333334,0.298482,-0.215121,0.5724645,-1.127098,3.412781,-2.593025,-0.8984104,-0.03618405,0,0,-0.1308094,0.2374074,-0.3993798,-0.3379605,3.401758,0.1171218,-0.08206672,0.1815417,0.1152288,-0.9347972,1.630272,-0.05715836,0.197401,1.164001,0.7003079,305.7585,315.3745,23.3971
1,0.04444445,0.2903309,-0.2155064,0.5276545,-1.129549,3.417564,-2.59799,-0.897905,0.04671038,0,0,-0.09678361,0.1863135,-0.4104232,-0.342793,3.404379,0.114643,-0.04890212,0.1889082,0.1276972,-0.9331056,1.633326,-0.05961646,0.1944616,1.160151,0.6988928,306.2719,315.6673,22.21015
1,0.05555556,0.2748309,-0.1999151,0.4794525,-1.132161,3.421508,-2.602552,-0.8989186,-0.09284999,0,0,-0.04363665,0.1864098,-0.4310015,-0.3481114,3.413214,0.1047823,-0.04433285,0.210237,0.1532076,-0.93082,1.637729,-0.06190544,0.1915973,1.156271,0.6976628,306.9248,315.9843,20.90201
1,0.06666667,0.2699057,-0.1992758,0.4314637,-1.133855,3.425411,-2.607051,-0.8989862,-0.005135471,0,0,-0.03175089,0.2012341,-0.4043931,-0.351501,3.422193,0.0962754,-0.06558187,0.2326706,0.1523297,-0.929325,1.642045,-0.06305034,0.1889447,1.152651,0.6965765,307.4922,316.2902,19.85427
1,0.07777778,0.2586431,-0.1997772,0.3759973,-1.134901,3.429438,-2.611367,-0.8991764,-0.01727283,0,0,-0.04421601,0.2170511,-0.3552547,-0.353484,3.43164,0.08835969,-0.07344328,0.2358767,0.1076422,-0.9300424,1.645523,-0.06407192,0.1866867,1.14951,0.6956757,307.9768,316.5148,18.97868
1,0.08888889,0.2429649,-0.2000578,0.3396468,-1.136018,3.432999,-2.615067,-0.8993692,-0.01732572,0,0,-0.052119,0.2444124,-0.2571011,-0.352668,3.442104,0.07937525,-0.07484618,0.2156253,0.0778338,-0.9302437,1.647638,-0.06450016,0.1849631,1.147031,0.694962,308.3475,316.7231,18.27112
1,0.1,0.2124016,-0.1981872,0.2999562,-1.136675,3.43618,-2.617714,-0.8993495,0.002075784,0,0,-0.05061205,0.2495166,-0.1878321,-0.352154,3.450878,0.0715578,-0.07072129,0.1975052,0.0692851,-0.9298001,1.64984,-0.0651814,0.1838022,1.145248,0.6944225,308.574,316.8283,17.89971
