loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,0.467081,-0.1339679,0.1810057,-1.191086,3.46541,-2.71729,-1.025455,-0.4575311,0,0,0.01630259,0.3081993,-0.1902208,-0.474382,3.923203,-0.3656808,-0.1200413,0.1785223,0.1875638,-0.7325099,1.73694,-0.08268742,0.1875555,1.147765,0.762827,304.2997,314.1099,25.96632
4,0.01111111,0.4363149,-0.1140122,0.1445333,-1.191388,3.466279,-2.721367,-1.030534,-0.4564682,0,0,0.0240407,0.2898852,-0.1413356,-0.4751261,3.928581,-0.3708404,-0.1074726,0.1518127,0.1747289,-0.7310846,1.738264,-0.08284189,0.1850578,1.146502,0.7612902,303.5344,317.9139,20.53171
4,0.02222222,0.4087363,-0.09082423,0.1112557,-1.191907,3.466719,-2.725155,-1.036369,-0.5257381,0,0,0.02546143,0.2321187,-0.07979373,-0.4744304,3.930784,-0.3732455,-0.09511943,0.1261103,0.1341948,-0.7309679,1.73886,-0.08270366,0.1809612,1.144319,0.7589635,303.7325,318.2927,18.14972
4,0.03333334,0.3864958,-0.0602095,0.07577544,-1.191747,3.466236,-2.728503,-1.041708,-0.4798576,0,0,0.01709007,0.1829949,-0.04797547,-0.4741439,3.932169,-0.3742724,-0.08783008,0.1302982,0.112819,-0.7305072,1.741341,-0.0836973,0.1761847,1.141878,0.7563923,304.349,317.5349,16.75417
4,0.04444445,0.3769687,-0.03690504,0.05852598,-1.192278,3.466071,-2.732254,-1.047187,-0.493265,0,0,0.003331374,0.1296695,-0.02892393,-0.4739127,3.932078,-0.3739387,-0.07951785,0.1216946,0.09039675,-0.730226,1.742887,-0.08432873,0.1715892,1.139694,0.7540202,304.9449,316.8362,15.40792
4,0.05555556,0.3536377,-0.006229661,0.03049861,-1.192077,3.46477,-2.734881,-1.052567,-0.4842275,0,0,0.007698126,0.1157428,-0.008766282,-0.4738595,3.934642,-0.3763388,-0.06910074,0.09924749,0.07224295,-0.7300577,1.743464,-0.0843487,0.1678657,1.138141,0.7521643,305.3607,316.315,14.2537
4,0.06666667,0.3334909,0.01806906,0.003612742,-1.191937,3.46348,-2.737408,-1.058129,-0.5010335,0,0,0.04080226,0.1380397,0.003901254,-0.4742669,3.939859,-0.3823391,-0.06814044,0.08537566,0.06586862,-0.7295389,1.744119,-0.08410902,0.1654701,1.137435,0.7509997,305.5544,315.9201,13.55223
4,0.07777778,0.309061,0.02749102,-0.01892005,-1.191344,3.462377,-2.739571,-1.062535,-0.3952942,0,0,0.09405725,0.1454677,0.0004050955,-0.4750642,3.943569,-0.3885272,-0.0523968,0.05864127,0.04875287,-0.7293674,1.743793,-0.08387865,0.1645546,1.137594,0.7505342,305.4911,315.6994,13.35824
4,0.08888889,0.2846096,0.02311607,-0.03491472,-1.19102,3.462009,-2.741791,-1.067238,-0.4236197,0,0,0.1218251,0.1368666,0.01511902,-0.4748432,3.946726,-0.3933321,-0.04829738,0.04262534,0.03703071,-0.7293131,1.743821,-0.08342352,0.1650591,1.138549,0.7506336,305.2747,315.6431,13.60408
4,0.1,0.2739781,0.0198787,-0.04131919,-1.190488,3.461522,-2.744348,-1.071495,-0.382553,0,0,0.1293647,0.1123009,0.03095393,-0.4742184,3.948465,-0.396545,-0.0389491,0.02017533,0.01782075,-0.7296816,1.7429,-0.08269328,0.1667048,1.140121,0.751119,304.9293,315.6947,14.23689
4,0.1111111,0.2590584,0.01564306,-0.03920223,-1.190234,3.461353,-2.746746,-1.075745,-0.3824927,0,0,0.1316214,0.05785552,0.05948645,-0.4722424,3.947402,-0.3969495,-0.02318186,0.007293995,-0.001458734,-0.7302452,1.742356,-0.08246638,0.169061,1.142055,0.7517742,304.5099,315.7983,15.13161
4,0.1222222,0.2547587,0.01467721,-0.02749002,-1.19037,3.461245,-2.749455,-1.080414,-0.4209568,0,0,0.1157179,0.002396211,0.07961614,-0.4700724,3.945485,-0.3958645,-0.02232778,-0.01511755,-0.0174016,-0.7308337,1.740884,-0.08127861,0.1716233,1.144075,0.7524341,304.0831,315.9565,16.08006
4,0.1333333,0.254712,0.01265424,-0.01466705,-1.190941,3.461366,-2.752283,-1.084282,-0.3474832,0,0,0.09234163,-0.06795716,0.09545909,-0.4675387,3.940676,-0.3920378,-0.02243945,-0.02472393,-0.02590577,-0.7313232,1.739892,-0.08019337,0.173933,1.145934,0.7529143,303.691,316.1105,16.97741
4,0.1444445,0.2589454,0.01164138,-0.008249179,-1.191111,3.461293,-2.755178,-1.088455,-0.3761528,0,0,0.08481857,-0.1126885,0.09427226,-0.4654993,3.93626,-0.3884487,-0.02048086,-0.03541972,-0.04188081,-0.7322383,1.738567,-0.07906153,0.1756415,1.147447,0.7530182,303.3693,316.237,17.68489
4,0.1555556,0.2621159,0.01915974,-0.0008435994,-1.19152,3.460857,-2.757995,-1.092278,-0.3439339,0,0,0.08482017,-0.1105579,0.09428075,-0.464075,3.934705,-0.3880029,-0.02801134,-0.04818664,-0.04499065,-0.7327581,1.737031,-0.07738214,0.1765641,1.148495,0.7526321,303.1292,316.2961,18.09048
4,0.1666667,0.266352,0.03307611,0.006554857,-1.192672,3.460264,-2.760788,-1.09604,-0.3387091,0,0,0.1185881,-0.06560872,0.03671317,-0.4657815,3.935384,-0.3911339,-0.02688715,-0.05562686,-0.03433272,-0.7327113,1.735722,-0.07616614,0.1766788,1.149045,0.7517695,303.0127,316.2999,18.15849
4,0.1777778,0.2663745,0.0415695,0.002223387,-1.192848,3.459412,-2.763482,-1.09962,-0.3221883,0,0,0.139738,-0.05060647,0.008945639,-0.4663323,3.93439,-0.3925768,-0.02365824,-0.07585552,-0.0204768,-0.7324428,1.733443,-0.07425319,0.1760815,1.149119,0.7505916,303.019,316.2186,17.99916
4,0.1888889,0.2653101,0.04264223,0.002234787,-1.193415,3.458961,-2.766215,-1.10308,-0.3114043,0,0,0.1695472,-0.02716871,0.002457391,-0.4666002,3.935079,-0.396044,-0.01283803,-0.08330718,0.002883925,-0.7316811,1.731863,-0.07328034,0.1750034,1.148836,0.7492046,303.1083,316.1165,17.62025
4,0.2,0.2621568,0.04040464,-0.0126764,-1.192971,3.458161,-2.768595,-1.106425,-0.300995,0,0,0.177986,-0.01539673,-0.01352165,-0.4671579,3.934928,-0.3982528,0.001002066,-0.08868676,0.003841534,-0.7315751,1.730134,-0.07251521,0.173725,1.148326,0.7477783,303.2242,316.0344,17.0928
4,0.2111111,0.2462454,0.03918578,-0.0329501,-1.192303,3.45737,-2.77046,-1.109601,-0.2857492,0,0,0.13735,0.01564197,-0.04190434,-0.468988,3.9361,-0.3994329,0.01248932,-0.08452614,-0.02609046,-0.7328401,1.728829,-0.07203611,0.1725102,1.147724,0.7464954,303.3858,315.919,16.60169
4,0.2222222,0.2249809,0.0593453,-0.04490902,-1.191974,3.455498,-2.771423,-1.112589,-0.2686375,0,0,0.07770187,0.04978748,-0.04565395,-0.4701917,3.93891,-0.4008718,0.02194354,-0.07608476,-0.04642415,-0.7339571,1.727777,-0.07181507,0.1715785,1.147177,0.7454056,303.537,315.8226,16.21844
4,0.2333333,0.1729083,0.1006463,-0.07842264,-1.191439,3.452271,-2.770403,-1.11521,-0.2353472,0,0,0.05861536,0.06467049,-0.03375303,-0.4705561,3.941434,-0.4032162,0.0324589,-0.07083505,-0.06569746,-0.7352561,1.726768,-0.07178817,0.1710754,1.146773,0.7445332,303.6467,315.6992,16.04537
4,0.2444444,0.1324843,0.1282434,-0.09263505,-1.190895,3.449309,-2.769396,-1.11771,-0.2246009,0,0,0.08441201,0.07517233,0.0002128072,-0.4699989,3.944976,-0.4083737,0.03565058,-0.06659044,-0.0678615,-0.7359731,1.725773,-0.07151573,0.1710443,1.146584,0.7439405,303.7365,315.6566,15.98104
4,0.2555556,0.05905408,0.175003,-0.1103079,-1.190613,3.445084,-2.76603,-1.119125,-0.1256171,0,0,0.1260272,0.0452545,0.01367959,-0.4692756,3.94424,-0.4107039,0.04310154,-0.06555632,-0.06899026,-0.7366948,1.724725,-0.07143796,0.1714805,1.146704,0.7436568,303.8036,315.7478,15.94512
4,0.2666667,0.02928056,0.1855437,-0.1254102,-1.18972,3.441841,-2.764052,-1.121646,-0.2277574,0,0,0.1045733,-0.09638476,0.00685595,-0.4672708,3.932982,-0.4011775,0.04828929,-0.07944766,-0.0796617,-0.7378852,1.722502,-0.07058123,0.1723253,1.147227,0.7437979,303.8465,315.9236,15.97907
