loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.0522747,-0.6127598,0.480362,-1.051358,3.40876,-2.494097,-0.685046,-0.03002064,0,0,-0.04275083,0.04745704,0.01158024,-0.2727855,3.619004,-0.1583436,-0.02646362,0.0981296,0.05342244,-0.919695,1.600498,0.006324741,0.2212698,1.151653,0.7137813,312.8249,319.8355,22.2659
1,0.01111111,-0.04163101,-0.6076437,0.4770956,-1.050452,3.418928,-2.49913,-0.6846476,0.0367328,0,0,-0.03758286,0.002752207,-0.003480929,-0.2731439,3.613722,-0.1529608,-0.02033328,0.08967781,0.02987389,-0.9203192,1.601164,0.006104498,0.21905,1.15047,0.713347,313.3781,318.4886,23.13449
1,0.02222222,-0.03614408,-0.576808,0.4736012,-1.051495,3.427436,-2.503307,-0.6852377,-0.05417533,0,0,-0.05271024,-0.0493807,-0.02481336,-0.273871,3.604263,-0.1426453,-0.02354291,0.07263747,0.0287801,-0.9200454,1.601452,0.006299441,0.2166345,1.149068,0.7127102,313.8044,317.8727,23.34487
1,0.03333334,-0.02719638,-0.4769759,0.4617815,-1.053131,3.433118,-2.506324,-0.686009,-0.0700165,0,0,-0.09737553,-0.04721515,-0.01383902,-0.2734747,3.603295,-0.1391158,-0.02332617,0.04485123,0.04891005,-0.9188864,1.600573,0.007044594,0.2139879,1.147488,0.711871,314.0762,317.6435,23.15756
1,0.04444445,-0.02694207,-0.4217776,0.4536423,-1.054501,3.439847,-2.509517,-0.6860995,-0.007577486,0,0,-0.1421362,-0.002385944,-0.02513516,-0.2742885,3.608846,-0.1414714,-0.0167112,0.03626178,0.06905045,-0.9174265,1.600893,0.006653908,0.2111463,1.145768,0.7108206,314.3441,317.3762,22.89249
1,0.05555556,-0.02866872,-0.3569868,0.4358364,-1.056949,3.444137,-2.511224,-0.6863392,-0.02200064,0,0,-0.1559855,0.05092901,-0.03448807,-0.2753144,3.617714,-0.1478488,-0.01558765,0.03942306,0.07437331,-0.9165328,1.601281,0.006557235,0.2082023,1.143963,0.7097315,314.588,317.2135,22.41934
1,0.06666667,-0.02949578,-0.341322,0.4153752,-1.057665,3.450561,-2.514207,-0.6860186,0.02948754,0,0,-0.140976,0.1414533,-0.0364911,-0.2764111,3.633815,-0.162406,-0.01779153,0.05968997,0.06807362,-0.9160172,1.603012,0.005902897,0.2053246,1.142193,0.7087312,314.7892,317.1282,21.84432
1,0.07777778,-0.03259312,-0.3371465,0.4067744,-1.05897,3.456733,-2.516759,-0.685716,0.02742848,0,0,-0.09534407,0.1926135,-0.07076966,-0.2789544,3.646108,-0.1747148,-0.02001888,0.07356249,0.05854921,-0.9158525,1.604351,0.00535828,0.2026019,1.140496,0.7079371,314.9603,317.0172,21.37288
1,0.08888889,-0.02067384,-0.3386006,0.3834504,-1.059265,3.463405,-2.52031,-0.6859451,-0.02121636,0,0,-0.07669025,0.1746671,-0.1433838,-0.2831579,3.648272,-0.1766286,-0.02027029,0.08110574,0.03513773,-0.9163186,1.605807,0.004760134,0.2001574,1.138967,0.707351,315.0649,316.8745,20.95598
1,0.1,-0.01192446,-0.3431437,0.3612183,-1.059713,3.469271,-2.523581,-0.6857091,0.02190721,0,0,-0.1099897,0.1343078,-0.176277,-0.2860517,3.64667,-0.1727422,-0.02992057,0.08325636,0.02885656,-0.9161919,1.606943,0.00467731,0.1981034,1.137635,0.7068636,315.1389,316.6103,20.73064
