loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,-0.380521,-0.3159809,0.4132876,-1.214455,3.454094,-2.999217,-1.3681,0.02062291,0,0,-0.3517563,0.2710949,-0.1577452,-0.5459661,3.738337,-0.2525662,0.01062396,0.242047,0.2038961,-0.8835655,1.836363,-0.1014822,0.2164157,1.132981,0.6850638,302.8997,317.8322,15.87064
6,0.01111111,-0.3849354,-0.3436245,0.4177685,-1.218563,3.459889,-2.996884,-1.368794,-0.06347432,0,0,-0.4342579,0.1509121,-0.1956918,-0.5486357,3.732023,-0.2395274,0.01368056,0.2164762,0.1932018,-0.8820528,1.838649,-0.1032265,0.2134826,1.1336,0.6877573,302.4559,317.737,16.02624
6,0.02222222,-0.384936,-0.3650281,0.4073317,-1.222246,3.465577,-2.994546,-1.369151,-0.03195725,0,0,-0.455667,0.1413685,-0.2051219,-0.5515353,3.733909,-0.235429,0.01150675,0.2207411,0.187896,-0.8804783,1.842219,-0.1056135,0.2099652,1.134253,0.6903423,301.9805,317.429,16.03965
6,0.03333334,-0.3721642,-0.4067968,0.3897246,-1.22895,3.477881,-2.990917,-1.369438,-0.02579411,0,0,-0.401287,0.1689897,-0.2034002,-0.5570912,3.740236,-0.2332977,-0.01845762,0.2410342,0.1711683,-0.8777981,1.850582,-0.1097302,0.2059529,1.134867,0.6926268,301.5149,317.1178,15.90126
6,0.04444445,-0.3614882,-0.4079366,0.3866325,-1.23242,3.483418,-2.989103,-1.365847,0.3286746,0,0,-0.3202003,0.213615,-0.1954646,-0.5599169,3.746742,-0.2381252,-0.0323681,0.2378599,0.16492,-0.8764809,1.854093,-0.1112056,0.2013861,1.135283,0.694783,301.084,316.864,15.71141
6,0.05555556,-0.3571175,-0.387734,0.3843564,-1.236092,3.487792,-2.986722,-1.370188,-0.3994398,0,0,-0.279716,0.2391487,-0.1989415,-0.5630503,3.75234,-0.241092,-0.03231792,0.2335976,0.1702409,-0.8746892,1.857567,-0.113097,0.1958287,1.135379,0.6973269,300.8242,316.7706,15.29508
6,0.06666667,-0.3345211,-0.3752218,0.3652759,-1.238955,3.492139,-2.985323,-1.371079,-0.07761019,0,0,-0.2531604,0.2679122,-0.2118823,-0.5668021,3.758457,-0.2445224,-0.03225496,0.2186735,0.178756,-0.8725752,1.860159,-0.1143948,0.1901604,1.135555,0.6987285,300.5744,316.0696,14.91459
6,0.07777778,-0.3066208,-0.3894537,0.336898,-1.241035,3.497787,-2.984884,-1.370944,0.01267286,0,0,-0.2574243,0.287107,-0.216045,-0.5701268,3.764205,-0.2462684,-0.03205638,0.2005562,0.2000554,-0.8697607,1.862678,-0.1157399,0.1849374,1.135793,0.6992396,300.2984,315.2658,14.35377
6,0.08888889,-0.2915117,-0.4100434,0.3063238,-1.242543,3.503875,-2.984282,-1.371862,-0.08419489,0,0,-0.2743906,0.3201443,-0.2115418,-0.5733796,3.77192,-0.2490314,-0.0277094,0.1952181,0.2085308,-0.8673511,1.865637,-0.1175637,0.1804427,1.136012,0.6995531,300.0345,314.6735,13.71812
6,0.1,-0.277512,-0.4263098,0.2821054,-1.244144,3.509965,-2.983623,-1.372388,-0.04735922,0,0,-0.266786,0.358456,-0.1997907,-0.5765169,3.780735,-0.2537071,-0.03416056,0.2133414,0.2000816,-0.8658049,1.869974,-0.1197472,0.176819,1.136119,0.7000577,299.7893,314.1852,13.36019
6,0.1111111,-0.2580814,-0.4266532,0.2535153,-1.245258,3.515274,-2.983141,-1.37196,0.03923803,0,0,-0.2518123,0.390389,-0.1977155,-0.5801036,3.789377,-0.2586883,-0.03107467,0.2186657,0.1883338,-0.8644701,1.873702,-0.1219651,0.1740391,1.135984,0.7008621,299.5923,313.7928,13.29716
