loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,-0.2577855,0.1992462,0.1295773,-1.307172,3.366539,-2.96326,-1.589271,0.09692221,0,0,-0.0334532,0.1037946,-0.1766642,-0.8348158,4.105992,-0.5180029,0.185597,0.2002535,0.2403574,-0.5701034,2.327777,-0.6381168,0.1927831,1.147431,0.7496379,285.7355,302.5412,40.1166
5,0.01111111,-0.2173874,0.187521,0.1374533,-1.30924,3.365096,-2.961839,-1.588079,0.1068921,0,0,-0.07070784,0.02599818,-0.1596882,-0.834592,4.102334,-0.5134239,0.1673274,0.2120123,0.2192106,-0.5703937,2.333745,-0.6443515,0.1898937,1.145373,0.7495824,285.148,312.1448,27.88664
5,0.02222222,-0.1940442,0.1854482,0.1493727,-1.311604,3.36345,-2.960073,-1.587353,0.06404203,0,0,-0.1324991,-0.05281368,-0.146802,-0.8341894,4.09771,-0.5066667,0.1576038,0.2035143,0.2076007,-0.5698845,2.338959,-0.6502747,0.1848591,1.142311,0.7489995,285.6403,314.0952,23.57888
5,0.03333334,-0.1771249,0.1770147,0.1634279,-1.314182,3.362172,-2.958408,-1.586266,0.09729549,0,0,-0.1495456,-0.05598369,-0.1466923,-0.8353713,4.096082,-0.5034046,0.1609281,0.1971283,0.2235561,-0.5686499,2.345319,-0.6575401,0.1789535,1.139039,0.7482902,286.4918,313.364,21.98315
5,0.04444445,-0.1729906,0.1632763,0.1763619,-1.316745,3.361155,-2.956277,-1.583824,0.2208675,0,0,-0.1112921,0.004784089,-0.1690747,-0.8387104,4.096824,-0.5039196,0.1626875,0.1833585,0.3023893,-0.5646834,2.354674,-0.6673317,0.1733002,1.13594,0.7477182,287.139,312.447,20.73217
5,0.05555556,-0.1773112,0.1484128,0.1807216,-1.319085,3.360367,-2.95401,-1.581549,0.2046218,0,0,-0.04521696,0.1112903,-0.1829425,-0.8432207,4.100625,-0.5082275,0.1734701,0.1577739,0.3246846,-0.5620196,2.360804,-0.674897,0.1687816,1.133251,0.747532,287.539,311.8875,19.5259
5,0.06666667,-0.1933435,0.1196765,0.1808472,-1.321074,3.360441,-2.951411,-1.578827,0.2456198,0,0,0.01142391,0.2241146,-0.1764664,-0.8476719,4.10661,-0.5141515,0.1894709,0.1438772,0.3320057,-0.5596718,2.36706,-0.6828462,0.1659268,1.131119,0.7478329,287.7446,311.7568,18.52862
5,0.07777778,-0.1987166,0.1026629,0.1830858,-1.323204,3.360256,-2.949084,-1.576435,0.2152144,0,0,0.03290872,0.2708904,-0.1593733,-0.850759,4.110737,-0.5177619,0.1958157,0.1342632,0.3298202,-0.5578167,2.372875,-0.6901832,0.1649058,1.129593,0.7486096,287.7885,312.0497,17.8378
5,0.08888889,-0.1965753,0.1005076,0.1820576,-1.325327,3.359771,-2.947014,-1.573779,0.2397696,0,0,0.03947047,0.2782425,-0.1370165,-0.853035,4.114116,-0.5206722,0.1808425,0.1257896,0.3267742,-0.5558512,2.378654,-0.6965525,0.1654914,1.128645,0.7498515,287.6867,312.6904,17.52184
5,0.1,-0.1923578,0.1250994,0.1935965,-1.328288,3.358002,-2.944572,-1.571991,0.1600139,0,0,0.01713281,0.2515936,-0.1273885,-0.8549354,4.11525,-0.5207055,0.1701322,0.1172962,0.3236884,-0.5538139,2.384376,-0.7029986,0.1671937,1.12817,0.7514757,287.4662,313.5526,17.50239
