loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,0.480078,-0.381391,0.8852032,-0.593977,4.519286,2.789229,-1.149015,-0.1021212,0,0,0.02501141,0.4285085,-0.5254366,-0.3686417,-1.276009,-1.245901,-0.156067,0.3990813,0.3259204,-0.6569108,1.927576,-0.04378903,0.2330432,1.196803,0.7740246,343.1346,265.8393,42.52705
4,0.01111111,0.5009619,-0.3541704,0.8404483,-0.6026723,4.519546,2.782594,-1.150438,-0.1277277,0,0,0.0742577,0.5445112,-0.5083935,-0.379591,-1.280585,-1.243813,-0.1239492,0.371318,0.3479655,-0.6525224,1.9333,-0.04794116,0.2346896,1.193257,0.7727596,343.6972,265.7522,42.52967
4,0.02222222,0.5150955,-0.3192031,0.8243076,-0.6115763,4.518021,2.777627,-1.152359,-0.1726771,0,0,0.09342804,0.5839327,-0.5158749,-0.3889813,-1.289139,-1.237503,-0.09528177,0.3435557,0.3444838,-0.6488739,1.938355,-0.05192738,0.2364095,1.189008,0.7712082,343.9111,265.9941,42.18071
4,0.03333334,0.5293385,-0.2576259,0.8057746,-0.6197799,4.514059,2.774348,-1.155495,-0.2830866,0,0,0.1106052,0.5753469,-0.4979123,-0.3963444,-1.296551,-1.23244,-0.0932407,0.3435509,0.3359324,-0.6458416,1.945216,-0.05626461,0.2382332,1.184307,0.7692662,344.0446,266.4192,41.43853
4,0.04444445,0.5277801,-0.184405,0.7741659,-0.6267797,4.508792,2.772787,-1.158438,-0.2643062,0,0,0.1449541,0.6178346,-0.4692663,-0.4055792,-1.299704,-1.232324,-0.08877292,0.3467472,0.3561267,-0.6414037,1.952517,-0.06115736,0.2400684,1.179355,0.7670528,344.228,266.8719,40.51789
4,0.05555556,0.5194647,-0.1450349,0.7662287,-0.6347122,4.504354,2.770765,-1.162173,-0.3366766,0,0,0.143985,0.6604513,-0.4680481,-0.4157088,-1.304534,-1.229783,-0.08244896,0.3403387,0.3507381,-0.6379251,1.958829,-0.06554412,0.2418444,1.174448,0.7646357,344.4179,267.3768,39.52097
4,0.06666667,0.4962798,-0.08645819,0.7579368,-0.6421739,4.497825,2.771233,-1.165328,-0.2828362,0,0,0.1173466,0.6285127,-0.4636931,-0.4231081,-1.311162,-1.224048,-0.03933405,0.2827155,0.3087604,-0.6360981,1.960976,-0.06826267,0.2434458,1.169852,0.7621557,344.5745,267.8881,38.55529
4,0.07777778,0.4707991,-0.0501599,0.7594073,-0.6499801,4.491876,2.771348,-1.169105,-0.3400943,0,0,0.1151026,0.5731532,-0.4734251,-0.4291812,-1.320041,-1.217415,-0.02870476,0.2528645,0.3129192,-0.6326424,1.964398,-0.07106566,0.2447589,1.165764,0.7598074,344.6667,268.3348,37.71366
4,0.08888889,0.4528503,-0.02782309,0.7504501,-0.657323,4.486413,2.771234,-1.17258,-0.3116086,0,0,0.094611,0.4571176,-0.4885555,-0.4325378,-1.332571,-1.206398,-0.02104057,0.2358071,0.3373474,-0.6281379,1.968521,-0.07436691,0.2456756,1.162228,0.7577149,344.6326,268.7146,37.06033
4,0.1,0.4148078,0.0104636,0.7336379,-0.6639127,4.479817,2.77293,-1.176848,-0.3845918,0,0,0.04020004,0.342128,-0.48211,-0.4345565,-1.343491,-1.1953,-0.005139079,0.2176762,0.3329248,-0.6246908,1.972424,-0.0780695,0.2461296,1.159279,0.7558964,344.4645,269.0795,36.58677
