loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.263234,-0.6708694,0.1823362,-0.7173704,3.763045,-2.711312,-0.935618,-0.1897293,0,0,-0.4064839,0.2018068,-0.3996617,-0.2894558,3.210519,0.2855625,-0.1842681,0.5482513,0.1657019,-1.019334,1.554403,-0.0001621865,0.209724,1.195994,0.7039357,322.829,281.9636,46.51855
0,0.01111111,-0.1632323,-0.6579494,0.2051523,-0.7171872,3.774902,-2.721601,-0.9350668,0.05152626,0,0,-0.3954118,0.1866687,-0.3369398,-0.2904635,3.217245,0.2832059,-0.1736285,0.5471674,0.1645266,-1.017546,1.561554,-0.002297243,0.2092811,1.194741,0.7035474,323.0017,281.5402,46.50264
0,0.02222222,-0.0844388,-0.6365939,0.2139797,-0.7169411,3.785958,-2.731454,-0.9340457,0.09225103,0,0,-0.3462615,0.2302427,-0.3232945,-0.292602,3.23464,0.2688813,-0.156482,0.5449938,0.1749925,-1.015254,1.568482,-0.004725513,0.2087829,1.192659,0.7028562,323.1585,281.2711,46.29724
0,0.03333334,0.003937066,-0.6450676,0.2230224,-0.7161565,3.798391,-2.743673,-0.93592,-0.1725224,0,0,-0.2501156,0.2864869,-0.295013,-0.293695,3.253825,0.2499981,-0.1595113,0.559907,0.1888773,-1.012705,1.576441,-0.007069894,0.208333,1.189893,0.7019157,323.4565,281.0836,45.83577
0,0.04444445,0.07639033,-0.6770256,0.2215189,-0.7153229,3.812012,-2.75701,-0.9356266,0.02787297,0,0,-0.1965829,0.3353325,-0.2664609,-0.2944828,3.27336,0.2316916,-0.1864765,0.5471782,0.1582555,-1.012027,1.583214,-0.007681355,0.2081394,1.186572,0.7006572,323.7739,280.9268,45.26336
0,0.05555556,0.1862077,-0.7399771,0.2086912,-0.7132361,3.828374,-2.775126,-0.9361517,-0.04892084,0,0,-0.2068755,0.3810055,-0.2225565,-0.2942388,3.293226,0.2153573,-0.1900139,0.524824,0.1295224,-1.0116,1.589217,-0.008639561,0.2082128,1.182888,0.6992394,324.2424,281.0518,44.51781
0,0.06666667,0.2767959,-0.769833,0.2030018,-0.7119375,3.843041,-2.792114,-0.9356846,0.04264033,0,0,-0.2258491,0.3724062,-0.1915614,-0.2946223,3.306846,0.2056043,-0.1817946,0.4790064,0.1070357,-1.011302,1.593557,-0.009367669,0.2086171,1.17903,0.6976212,324.8292,281.1871,43.80438
0,0.07777778,0.3204902,-0.7624052,0.2010631,-0.7111269,3.856521,-2.807271,-0.937519,-0.1686989,0,0,-0.2215075,0.3617072,-0.1777773,-0.2954223,3.320339,0.1950478,-0.1806475,0.4502232,0.1187364,-1.009523,1.598242,-0.01000709,0.2094345,1.175154,0.6958619,325.4664,281.2437,43.09871
0,0.08888889,0.3832877,-0.7197359,0.2075265,-0.7114789,3.866904,-2.821321,-0.9369997,0.04841917,0,0,-0.1722941,0.3221002,-0.140961,-0.2954234,3.327797,0.1881111,-0.1826467,0.4544827,0.130479,-1.007742,1.604378,-0.01119513,0.2108466,1.171351,0.6939209,326.0953,281.1451,42.49661
0,0.1,0.4428243,-0.6631602,0.226653,-0.7125378,3.876778,-2.835514,-0.935128,0.169846,0,0,-0.09441604,0.2984955,-0.1202744,-0.2957036,3.336788,0.1780107,-0.1900943,0.4587312,0.130609,-1.005883,1.610381,-0.01216239,0.2128566,1.16758,0.6921094,326.639,281.2083,41.93204
0,0.1111111,0.4960196,-0.6098191,0.2362278,-0.7143317,3.885482,-2.849157,-0.935438,-0.03030857,0,0,-0.0602883,0.2941703,-0.1141289,-0.2962213,3.34807,0.1667309,-0.1935142,0.4342482,0.113565,-1.005226,1.615079,-0.0123608,0.2152944,1.163869,0.6905781,327.2097,281.599,41.36623
0,0.1222222,0.5333234,-0.5704349,0.2308548,-0.7151536,3.894028,-2.862591,-0.9353453,0.008382714,0,0,-0.05605849,0.2707382,-0.1142326,-0.2971374,3.35698,0.1589441,-0.1939623,0.4161533,0.07306048,-1.005868,1.619724,-0.012764,0.2181178,1.160393,0.6891615,327.7552,282.162,40.81933
