loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,0.1945549,-0.4431903,0.5596049,-1.0473,3.476013,-2.61125,-0.907078,-0.3047304,0,0,-0.2319312,0.1946353,-0.2442851,-0.2966719,3.615874,-0.1807162,-0.1453965,0.2455214,0.1406776,-0.9242463,1.566645,0.02478364,0.2059879,1.181838,0.7080954,308.9041,308.0106,29.1872
4,0.01111111,0.1923987,-0.417615,0.5625416,-1.050695,3.4836,-2.617248,-0.9099723,-0.2602639,0,0,-0.2256581,0.2138677,-0.2644989,-0.30064,3.623464,-0.1857491,-0.155869,0.2594,0.1546442,-0.9220492,1.570938,0.02424835,0.2042719,1.180877,0.7077931,308.8457,307.84,29.12342
4,0.02222222,0.2009203,-0.3920621,0.5602419,-1.054285,3.490551,-2.623178,-0.9120549,-0.1865432,0,0,-0.1918743,0.2917829,-0.3188074,-0.307177,3.639287,-0.1999336,-0.1696479,0.2711435,0.1590591,-0.920047,1.575121,0.02402384,0.2018182,1.179202,0.707159,308.8277,307.7229,28.83651
4,0.03333334,0.2094984,-0.372978,0.5505061,-1.057177,3.497187,-2.629175,-0.9147606,-0.2441908,0,0,-0.1865993,0.3482811,-0.3335686,-0.3122279,3.654293,-0.212255,-0.1781508,0.281821,0.1580796,-0.9184102,1.579489,0.02348269,0.1988113,1.176937,0.7062684,308.8984,307.6517,28.19369
4,0.04444445,0.2085191,-0.3698965,0.5376877,-1.060056,3.504259,-2.63492,-0.9176396,-0.2593461,0,0,-0.1949914,0.4270959,-0.3257886,-0.3171633,3.675602,-0.230108,-0.1762244,0.2839524,0.1388827,-0.9174355,1.583536,0.02291011,0.195499,1.174251,0.7051091,309.0576,307.5993,27.34081
4,0.05555556,0.2001959,-0.355247,0.5129428,-1.061984,3.510433,-2.640414,-0.9204358,-0.2518166,0,0,-0.2042139,0.4514314,-0.2766389,-0.3197583,3.691775,-0.2428366,-0.1701097,0.2668734,0.1132418,-0.917059,1.585979,0.02260331,0.192096,1.171405,0.7037353,309.3396,307.6129,26.3767
4,0.06666667,0.1843349,-0.3394329,0.4945831,-1.064787,3.516316,-2.644794,-0.9224812,-0.1832404,0,0,-0.2144666,0.4022166,-0.2128141,-0.3206925,3.700008,-0.2479294,-0.16917,0.2530225,0.1036407,-0.9161338,1.588899,0.02262622,0.1888559,1.168593,0.7022455,309.6447,307.5684,25.47432
4,0.07777778,0.1695298,-0.3235922,0.4783571,-1.067682,3.521855,-2.648969,-0.9250501,-0.2317733,0,0,-0.2344152,0.3008496,-0.1586881,-0.3208811,3.699904,-0.2446769,-0.1584393,0.2508774,0.1109856,-0.9144672,1.592493,0.02184245,0.1858761,1.165988,0.7008648,309.9849,307.5982,24.64482
4,0.08888889,0.1599931,-0.3119506,0.4696667,-1.070644,3.52762,-2.653187,-0.9264961,-0.1286458,0,0,-0.254642,0.2337189,-0.1470504,-0.3224124,3.700875,-0.2420824,-0.1443985,0.251927,0.1278675,-0.9125119,1.596329,0.0205889,0.1832321,1.163728,0.6998001,310.298,307.5974,23.9784
4,0.1,0.149487,-0.2876524,0.4491104,-1.073023,3.532292,-2.657047,-0.9287199,-0.200779,0,0,-0.2879921,0.1752875,-0.1853629,-0.3256002,3.697955,-0.2349387,-0.1302812,0.2593507,0.1511547,-0.9099968,1.600155,0.01920645,0.1810008,1.161896,0.6991,310.4422,307.5358,23.47205
4,0.1111111,0.1495437,-0.2749991,0.4393642,-1.075134,3.53759,-2.661387,-0.930974,-0.2028443,0,0,-0.2990319,0.1669412,-0.2364328,-0.3301398,3.70032,-0.2333193,-0.1313082,0.2614783,0.1532979,-0.9081949,1.603805,0.0183356,0.1792508,1.160476,0.6987444,310.3988,307.4649,23.12654
4,0.1222222,0.1602813,-0.2591349,0.4254482,-1.077805,3.542138,-2.665684,-0.9333746,-0.2163246,0,0,-0.2643358,0.2204143,-0.3089405,-0.3369916,3.708451,-0.2392075,-0.1332949,0.3009061,0.1586597,-0.9061651,1.609852,0.01608629,0.1778506,1.159441,0.6986853,310.3609,307.5334,22.9199
4,0.1333333,0.1752576,-0.2390369,0.4125925,-1.080492,3.546765,-2.670273,-0.9357347,-0.2125123,0,0,-0.2218348,0.2960862,-0.3324214,-0.3424793,3.721941,-0.2506767,-0.1386509,0.30944,0.1544585,-0.9045464,1.61456,0.01490784,0.1767048,1.158779,0.6987438,310.3413,307.6432,22.87769
4,0.1444445,0.1817037,-0.2210074,0.4028901,-1.083393,3.550773,-2.674403,-0.9381645,-0.2190359,0,0,-0.2015527,0.3397441,-0.3324184,-0.3474115,3.734122,-0.2605698,-0.1452177,0.3052018,0.1374844,-0.9035786,1.618746,0.01397334,0.1755721,1.158372,0.6988062,310.2809,307.7135,23.02416
4,0.1555556,0.1913633,-0.1945139,0.3899406,-1.086187,3.55441,-2.678631,-0.940498,-0.210175,0,0,-0.1941229,0.4047377,-0.3386357,-0.352716,3.749485,-0.2725325,-0.1433222,0.2828352,0.1204082,-0.9028233,1.621779,0.01366122,0.1743823,1.158046,0.6987571,310.0781,307.6202,23.16803
4,0.1666667,0.1915209,-0.1776772,0.3652899,-1.088504,3.557345,-2.682097,-0.9423872,-0.1696071,0,0,-0.1812629,0.4782223,-0.3374178,-0.3584391,3.767672,-0.2879665,-0.1413425,0.2583312,0.1107915,-0.9018949,1.624393,0.01350249,0.1731352,1.157602,0.6985565,309.7956,307.4759,23.20496
4,0.1777778,0.1981979,-0.1802076,0.3227549,-1.089446,3.561052,-2.686198,-0.9446648,-0.2054903,0,0,-0.1497666,0.4459349,-0.2482647,-0.3595443,3.778077,-0.2970977,-0.139222,0.2434149,0.112898,-0.9004781,1.627319,0.0131917,0.1717913,1.156897,0.69827,309.5888,307.4142,23.09886
4,0.1888889,0.2005589,-0.1741073,0.2886243,-1.090537,3.563756,-2.689756,-0.9463085,-0.1471618,0,0,-0.1300345,0.3699752,-0.1591708,-0.3587736,3.782894,-0.3008112,-0.1350254,0.2338198,0.108589,-0.8993644,1.630267,0.01272378,0.1704227,1.155907,0.6978294,309.4912,307.3934,22.88002
4,0.2,0.1944073,-0.1265076,0.2477271,-1.092558,3.564392,-2.691806,-0.9486126,-0.2080222,0,0,-0.112473,0.2205188,-0.06817784,-0.35585,3.777614,-0.2953081,-0.1288939,0.2252924,0.08614346,-0.8991988,1.633154,0.01217065,0.1690731,1.154705,0.6971699,309.5606,307.4509,22.5807
4,0.2111111,0.182776,-0.08622591,0.2313072,-1.094272,3.565828,-2.694263,-0.950659,-0.1838511,0,0,-0.1326282,0.07555622,-0.03762995,-0.3544784,3.767348,-0.2835329,-0.1238531,0.1933227,0.0647814,-0.8990747,1.634485,0.01246253,0.1677528,1.153379,0.6964152,309.7757,307.4432,22.27754
4,0.2222222,0.1765348,-0.06832574,0.2076698,-1.095613,3.566775,-2.696473,-0.9521919,-0.1372682,0,0,-0.1730199,0.0126725,-0.01731569,-0.3537354,3.762967,-0.2762241,-0.1040679,0.137916,0.03259192,-0.8996893,1.634529,0.01295069,0.1666213,1.152058,0.6956111,309.9807,307.3662,21.82655
4,0.2333333,0.160967,-0.06571013,0.1468172,-1.094751,3.567938,-2.698333,-0.954282,-0.18855,0,0,-0.1633554,-0.005482376,-0.004661396,-0.3533535,3.762245,-0.2741285,-0.08278704,0.1187134,0.03341168,-0.8993809,1.635777,0.01245427,0.1658989,1.150945,0.6950004,310.1611,307.5216,21.13284
4,0.2444444,0.1421236,-0.06720607,0.09875891,-1.093899,3.568487,-2.699527,-0.9563646,-0.1873454,0,0,-0.126116,0.02114025,-0.01442123,-0.3541088,3.764814,-0.2763357,-0.06551704,0.1144124,0.05452884,-0.8980488,1.637259,0.0116777,0.1654202,1.150153,0.6947038,310.3685,307.8632,20.72132
4,0.2555556,0.1032198,-0.06789835,0.02287624,-1.0917,3.56844,-2.699144,-0.9579593,-0.1429369,0,0,-0.03457571,0.08078215,-0.03510368,-0.3559895,3.772259,-0.2862158,-0.05461505,0.09946301,0.08104242,-0.8961915,1.63794,0.01164867,0.1651224,1.149729,0.6946733,310.5154,308.0015,20.64973
