loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,0.3184218,-0.04065967,-0.1427629,-1.355595,3.399879,-2.75885,-0.8805891,-0.06608307,0,0,0.1325338,0.090765,0.005147051,-0.4303951,3.688463,-0.2343734,-0.02391658,-0.007357549,0.0154595,-0.8917376,1.672974,-0.04686178,0.194601,1.119248,0.6848772,300.4453,331.281,20.61687
6,0.01111111,0.2919202,-0.009793311,-0.150778,-1.354159,3.398212,-2.760777,-0.8795127,0.09884728,0,0,0.121955,0.06515221,0.02003505,-0.4296851,3.688485,-0.2353696,-0.01651253,-0.01059141,0.01113748,-0.8917882,1.672696,-0.04670359,0.1945582,1.119047,0.6840332,300.0401,329.9647,21.5111
6,0.02222222,0.26956,0.006267749,-0.1479292,-1.353084,3.397169,-2.76269,-0.8776714,0.1673067,0,0,0.1081244,0.03958037,0.02748684,-0.4291274,3.687949,-0.2355566,-0.01218007,-0.01378066,0.01962859,-0.891279,1.672493,-0.04669667,0.1947343,1.118957,0.6835406,299.6895,329.5344,21.74919
6,0.03333334,0.255705,-0.02039577,-0.1541173,-1.351045,3.397521,-2.765357,-0.8772287,0.03913464,0,0,0.1070303,0.01187738,0.02951482,-0.428599,3.686604,-0.2354567,-0.002670458,-0.02873597,0.01744992,-0.8911299,1.671433,-0.04624446,0.1951268,1.118907,0.683277,299.3567,329.748,21.41459
6,0.04444445,0.2577208,-0.04800838,-0.1463299,-1.349265,3.398328,-2.768598,-0.8771435,0.007656366,0,0,0.1144025,-0.01473556,0.02296078,-0.4283465,3.684264,-0.2347928,0.008855354,-0.04799114,0.003540193,-0.8915363,1.669859,-0.04572941,0.1955881,1.118871,0.6831394,299.075,330.2023,20.84403
6,0.05555556,0.2618575,-0.07563217,-0.1385158,-1.347509,3.399657,-2.771964,-0.877681,-0.049091,0,0,0.1292169,-0.02535267,0.01109091,-0.4284925,3.683042,-0.235596,0.01094608,-0.05013673,0.000332582,-0.8915965,1.669046,-0.04532727,0.1959655,1.118815,0.6830179,298.8402,330.5652,20.38116
6,0.06666667,0.2617654,-0.08083151,-0.1278072,-1.346107,3.400144,-2.775022,-0.878261,-0.052581,0,0,0.1355312,-0.02958703,0.00144124,-0.4286693,3.681684,-0.2360208,0.01100835,-0.04054065,0.003505981,-0.891417,1.668912,-0.0453531,0.1962331,1.118719,0.6827955,298.5944,330.6411,20.1911
6,0.07777778,0.2617941,-0.07446645,-0.1299912,-1.344684,3.400323,-2.777919,-0.8783201,-0.004968535,0,0,0.1461526,-0.03703882,-0.001861611,-0.4286794,3.680299,-0.2367382,0.006773381,-0.03519545,0.004597893,-0.8912732,1.668657,-0.04508013,0.1962407,1.118586,0.6824594,298.3024,330.0408,20.42762
6,0.08888889,0.258616,-0.07233454,-0.1311086,-1.343022,3.400379,-2.780754,-0.8781699,0.01370153,0,0,0.1461423,-0.03917569,-0.001873206,-0.4285814,3.678897,-0.2369611,-0.00493828,-0.03621825,0.005768433,-0.8911677,1.66804,-0.04422845,0.196245,1.118455,0.6820239,298.0291,329.4998,20.87781
6,0.1,0.2660737,-0.04884784,-0.1249175,-1.342124,3.399788,-2.783783,-0.8780442,0.01133225,0,0,0.1599288,-0.01143579,-0.01570662,-0.4293602,3.6807,-0.2408717,-0.009189347,-0.03300843,0.005797578,-0.8911214,1.667715,-0.04375014,0.1963799,1.118345,0.6815889,297.6868,329.2045,21.10825
6,0.1111111,0.2883288,-0.02948409,-0.1036521,-1.341837,3.399466,-2.787739,-0.8779952,0.00443921,0,0,0.1662479,0.004588038,-0.02847147,-0.4302145,3.681614,-0.2437197,-0.004863972,-0.03513392,0.01427848,-0.8907885,1.66716,-0.04346838,0.196639,1.118232,0.6811791,297.3034,329.1159,21.11688
6,0.1222222,0.3095298,-0.01334654,-0.08555892,-1.341663,3.398976,-2.791807,-0.8783255,-0.03025749,0,0,0.1854172,0.006696388,-0.02966543,-0.4306049,3.68167,-0.2464798,0.01004618,-0.04051806,0.01629161,-0.8905259,1.666208,-0.04344201,0.1969749,1.118125,0.6807947,296.9052,329.1591,20.9763
6,0.1333333,0.3254008,0.01349702,-0.06442195,-1.342181,3.397961,-2.795647,-0.8791787,-0.07775975,0,0,0.201411,-0.01891616,-0.02349046,-0.4303519,3.679161,-0.2470178,0.01751024,-0.04373593,0.01836387,-0.8902223,1.665464,-0.04344574,0.1973265,1.118008,0.6803808,296.4645,329.2528,20.82072
6,0.1444445,0.3338913,0.04131358,-0.05295603,-1.342414,3.396448,-2.799225,-0.8793044,-0.01095908,0,0,0.1971604,-0.04556872,-0.01717622,-0.4299588,3.675755,-0.2459712,0.0174049,-0.05334479,0.01093054,-0.8903203,1.664187,-0.0427155,0.1976311,1.11786,0.6799137,295.9909,329.2729,20.78081
6,0.1555556,0.3359319,0.04357214,-0.04123387,-1.342676,3.395995,-2.802827,-0.8790557,0.02265357,0,0,0.1566466,-0.07534726,-0.01593748,-0.4296409,3.671478,-0.2424073,0.02268399,-0.05763355,0.007692045,-0.8904018,1.663196,-0.04245318,0.19773,1.117689,0.679403,295.5632,328.7147,21.07078
6,0.1666667,0.3336877,0.03199882,-0.02940066,-1.342744,3.395979,-2.806485,-0.8787531,0.02738478,0,0,0.1332645,-0.07534052,-0.009379114,-0.4293676,3.669699,-0.2415908,0.02695409,-0.06084429,0.009789258,-0.8902234,1.662098,-0.0422372,0.1978133,1.117532,0.6789508,295.1949,328.3772,21.41997
6,0.1777778,0.3229231,0.01936835,-0.01867479,-1.342988,3.396197,-2.809733,-0.8784192,0.03022067,0,0,0.1205199,-0.04655577,-0.009168803,-0.4295194,3.671014,-0.2437312,0.03015856,-0.06510843,0.01296872,-0.889907,1.660998,-0.04193493,0.1980135,1.117381,0.6785617,294.8121,328.3199,21.48754
6,0.1888889,0.3046046,-0.02623614,-0.004447624,-1.34277,3.398094,-2.812923,-0.8782887,0.01165241,0,0,0.1331739,0.007866919,-0.03673707,-0.4313043,3.674578,-0.2488684,0.03022147,-0.06083614,0.018287,-0.8894585,1.660334,-0.04184998,0.1982504,1.11721,0.6781884,294.42,328.3443,21.47127
6,0.2,0.2948772,-0.0538016,0.005390823,-1.342761,3.39981,-2.81621,-0.8777971,0.04488462,0,0,0.1405132,0.05056977,-0.06111869,-0.4332185,3.678257,-0.254057,0.03248852,-0.04909787,0.02782762,-0.8888247,1.660299,-0.04240871,0.1984739,1.117031,0.677825,294.0446,328.3381,21.47425
6,0.2111111,0.2808322,-0.07912235,0.02368724,-1.343133,3.401743,-2.81933,-0.8773347,0.04191764,0,0,0.1382603,0.06344278,-0.08022343,-0.4348899,3.68006,-0.2570899,0.02926486,-0.04377262,0.02251664,-0.8887549,1.659943,-0.04238687,0.1986534,1.116869,0.6774933,293.7147,328.2852,21.52559
6,0.2222222,0.2744192,-0.06839441,0.02885375,-1.343619,3.402265,-2.822228,-0.8774945,-0.01488305,0,0,0.1178677,0.0742165,-0.1034727,-0.4371009,3.681511,-0.2590246,0.02282451,-0.029934,0.01081928,-0.8891331,1.660049,-0.04252935,0.1986884,1.116716,0.6771802,293.454,328.0411,21.81428
6,0.2333333,0.2318551,-0.02453148,0.03549436,-1.344836,3.401196,-2.82314,-0.8773795,0.01074766,0,0,0.08698705,0.06998018,-0.1000696,-0.4380889,3.682279,-0.2595887,0.02054872,-0.03102989,-0.005137941,-0.8897642,1.659536,-0.04235411,0.1984969,1.116563,0.6768221,293.23,327.3919,22.42082
6,0.2444444,0.2054024,0.02016073,0.0251865,-1.345266,3.399442,-2.824216,-0.877535,-0.01429689,0,0,0.06997623,0.040133,-0.09047917,-0.4385784,3.680541,-0.2582811,0.02043879,-0.01935116,-0.02221337,-0.8906047,1.659698,-0.04267236,0.1983097,1.116411,0.6764619,293.0342,326.712,23.19654
6,0.2555556,0.1788869,0.06920949,0.02336542,-1.346348,3.397275,-2.824842,-0.8760425,0.1366516,0,0,0.06677017,0.02522281,-0.08944309,-0.4393598,3.679719,-0.2582497,0.01200496,-0.01184701,-0.01469771,-0.8904657,1.659823,-0.0425424,0.198282,1.116269,0.6761715,292.8096,326.3982,23.58638
