loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.03171824,-0.5194464,0.1724024,-1.421161,-0.7977291,-1.687906,-1.690428,0.02374134,-0.2645288,0.1173779,-0.06915237,-0.5958338,-0.4299146,1.513371,-0.1469877,0.2198022,0.01470305,-0.9224088,-1.757414,1.204992,-0.6911611,1.188964,-0.3047818,295.2267,218.6956,354.8992
1,0.01111111,-0.03171824,-0.5194464,0.1724024,-1.421161,-0.7977291,-1.687906,-1.690978,-0.05049051,-0.2645288,0.1173779,-0.06915237,-0.5958338,-0.4299146,1.513371,-0.1469877,0.2198022,0.01470305,-0.9224088,-1.757414,1.204992,-0.6908544,1.188978,-0.3064654,295.0793,219.0649,354.4147
1,0.02222222,-0.04235875,-0.5163612,0.1638542,-1.423821,-0.7920342,-1.687798,-1.691393,-0.03732491,-0.2580197,0.09897104,-0.04815814,-0.595788,-0.4284227,1.514818,-0.1489227,0.2062061,0.01065752,-0.9238276,-1.749223,1.201491,-0.6900681,1.189016,-0.3081636,294.987,219.0672,354.017
1,0.03333334,-0.06573009,-0.5155311,0.1413994,-1.427896,-0.7808521,-1.686856,-1.689751,0.1504505,-0.2599818,0.09450734,-0.03007488,-0.5960187,-0.4243667,1.517447,-0.1563544,0.1868648,-0.002972495,-0.9255635,-1.745322,1.202829,-0.689082,1.189072,-0.3096682,294.9453,218.8676,353.7167
1,0.04444445,-0.0805889,-0.509312,0.1231841,-1.429133,-0.7755913,-1.686166,-1.690511,-0.07071228,-0.2642427,0.09990397,-0.03315127,-0.5965593,-0.4220993,1.518615,-0.1615994,0.1750434,-0.008149788,-0.9263811,-1.743723,1.203839,-0.6882179,1.189045,-0.311809,294.9619,219.0919,353.2426
1,0.05555556,-0.09656817,-0.4956445,0.1101927,-1.430049,-0.7703385,-1.685542,-1.690237,0.02602708,-0.2608789,0.1050624,-0.0214034,-0.5964857,-0.4194548,1.519212,-0.1656279,0.1670554,-0.0145672,-0.9330816,-1.732791,1.198587,-0.6870878,1.189042,-0.3141358,294.9767,218.9563,352.9553
1,0.06666667,-0.1094088,-0.4776322,0.1036407,-1.431483,-0.7657797,-1.684487,-1.690481,-0.02256061,-0.2531091,0.1078959,0.003044663,-0.5956762,-0.4168923,1.519518,-0.1687018,0.1510067,-0.02084433,-0.9339189,-1.731801,1.200005,-0.685679,1.189146,-0.3163951,294.9968,218.6648,352.6642
1,0.07777778,-0.1137127,-0.46592,0.1034778,-1.432302,-0.7613893,-1.68402,-1.690738,-0.02313875,-0.24656,0.09692508,0.0241263,-0.5947435,-0.4155186,1.521114,-0.1726074,0.1268565,-0.02815264,-0.9376106,-1.72411,1.196818,-0.6842692,1.189332,-0.3186313,294.9446,218.3037,352.4577
1,0.08888889,-0.1223225,-0.4446802,0.09371772,-1.433168,-0.7576081,-1.682532,-1.690567,0.01586052,-0.2344251,0.0727495,0.07480209,-0.5922173,-0.4151991,1.523264,-0.1732721,0.1070136,-0.03791662,-0.9450904,-1.719122,1.193794,-0.6829928,1.189529,-0.3209317,294.8387,217.9769,352.3138
1,0.1,-0.1266359,-0.4213347,0.08078581,-1.433987,-0.7538887,-1.6815,-1.691272,-0.0645119,-0.2215682,0.05647579,0.09042171,-0.5906215,-0.4150419,1.525096,-0.1786947,0.1005094,-0.04737388,-0.9462238,-1.718544,1.195644,-0.6818568,1.189772,-0.3231014,294.7337,217.7305,352.0997
1,0.1111111,-0.1309845,-0.4043183,0.07637721,-1.434619,-0.7502652,-1.680275,-1.690522,0.06922802,-0.2150861,0.04022814,0.1082399,-0.5890028,-0.4149008,1.527228,-0.1793701,0.08386566,-0.04838413,-0.9495554,-1.712047,1.192687,-0.68087,1.189986,-0.3251452,294.6108,217.5432,351.9466
