loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.1105715,-0.4172398,0.1064925,-1.40562,-0.7484356,-1.484472,-1.384677,-0.02137523,-0.3310901,0.124977,-0.0604054,-0.4612744,-0.5829319,1.649998,-0.1909823,0.215583,0.007459464,-0.8271976,-2.12019,1.42781,-0.7076392,1.168106,-0.3165446,300.8073,216.9357,354.0905
0,0.01111111,-0.1041234,-0.4140776,0.09266423,-1.405901,-0.7441384,-1.484287,-1.384841,-0.01480016,-0.3128862,0.1387148,-0.05511118,-0.4615567,-0.5783768,1.648774,-0.190962,0.2134485,0.009586126,-0.8273574,-2.117087,1.427834,-0.7068579,1.168274,-0.3185176,300.7336,216.6705,354.0342
0,0.02222222,-0.07850976,-0.3981288,0.06821873,-1.406282,-0.7357994,-1.484491,-1.384111,0.06669062,-0.2828459,0.1437338,-0.03080075,-0.4612499,-0.5708976,1.647535,-0.1856256,0.199634,0.005263388,-0.8279981,-2.111414,1.427979,-0.7061352,1.168337,-0.3205258,300.6812,216.4576,354.0381
0,0.03333334,-0.06144527,-0.3758151,0.04792891,-1.405712,-0.7323672,-1.484922,-1.385132,-0.09387189,-0.2710732,0.1414992,-0.02239102,-0.4611567,-0.5673417,1.647076,-0.1813564,0.193257,0.004159641,-0.8282271,-2.108766,1.428091,-0.7053757,1.168273,-0.3228146,300.7192,216.1014,354.2012
0,0.04444445,-0.04444749,-0.3502265,0.04043361,-1.405845,-0.7294606,-1.485375,-1.384902,0.02176605,-0.2433205,0.1338533,-0.01201871,-0.4608126,-0.5646919,1.646408,-0.1759418,0.1794094,0.01155519,-0.8280252,-2.106618,1.428416,-0.7043543,1.168236,-0.324857,300.7403,215.6433,354.157
0,0.05555556,-0.02848704,-0.324677,0.02758464,-1.405438,-0.7266925,-1.486011,-1.385316,-0.03815304,-0.2337429,0.1241966,-0.008976096,-0.4607578,-0.5625986,1.646846,-0.1716488,0.166641,0.01149744,-0.8281808,-2.104591,1.428882,-0.7032801,1.168237,-0.3265271,300.7517,215.3184,353.9065
0,0.06666667,-0.0157266,-0.3107852,0.02543479,-1.405344,-0.72382,-1.486823,-1.385331,-0.001118178,-0.2166885,0.113429,-0.002805911,-0.4604776,-0.5606369,1.646903,-0.1662685,0.1549352,0.01463142,-0.8281786,-2.102632,1.42926,-0.7022907,1.168247,-0.3277745,300.7482,214.9994,353.7683
0,0.07777778,0.000205759,-0.2841403,0.01897763,-1.405139,-0.7215878,-1.487788,-1.385371,-0.003833389,-0.2017428,0.106924,0.004488947,-0.4599993,-0.5583456,1.646698,-0.1630351,0.1464178,0.01672483,-0.828095,-2.100792,1.429731,-0.7015497,1.168227,-0.3286829,300.7787,214.8038,353.6882
0,0.08888889,0.01399099,-0.2532153,0.01566969,-1.404894,-0.7199089,-1.488835,-1.385371,-7.728424E-05,-0.1910682,0.101515,0.00968754,-0.4596312,-0.5562657,1.646594,-0.1565983,0.1400368,0.01986339,-0.8279907,-2.098913,1.429932,-0.7011201,1.168144,-0.3293942,300.8272,214.6686,353.7458
0,0.1,0.02456216,-0.2233389,0.01663132,-1.405024,-0.718588,-1.489796,-1.385462,-0.00840831,-0.1718573,0.1099591,0.01067599,-0.4593244,-0.5526714,1.64469,-0.1522765,0.1283225,0.0240743,-0.8277104,-2.097466,1.430511,-0.7009454,1.167961,-0.3299972,300.857,214.5931,353.8592
0,0.1111111,0.03723213,-0.1881424,0.01863316,-1.405176,-0.7175515,-1.49076,-1.385471,-0.0009305088,-0.1634026,0.1142437,0.004235264,-0.4596009,-0.5492903,1.643754,-0.1468685,0.1134224,0.0293436,-0.8272252,-2.096167,1.431047,-0.700864,1.167713,-0.3304304,300.9031,214.5546,353.9551
0,0.1222222,0.04357356,-0.1742634,0.02071474,-1.405281,-0.7160521,-1.49169,-1.385274,0.0179032,-0.1494262,0.127963,0.01382408,-0.4589671,-0.5450058,1.641095,-0.1447103,0.09532407,0.02610035,-0.8270804,-2.095584,1.43221,-0.7008229,1.167409,-0.3307063,300.9787,214.5473,354.0058
