loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.3690206,-0.4789022,-0.0171728,-1.33202,-0.7135599,-1.577241,-1.399542,0.03946127,-0.3397372,0.01209003,0.03956388,-0.4220301,-0.694235,1.710495,-0.2161103,0.07190455,-0.1126884,-0.8654522,-2.225995,1.512487,-0.6863419,1.147489,-0.2972102,306.408,211.4141,0.5527887
2,0.01111111,-0.3690206,-0.4789022,-0.0171728,-1.33202,-0.7135599,-1.577241,-1.399889,-0.03207235,-0.3397372,0.01209003,0.03956388,-0.4220301,-0.694235,1.710495,-0.2161103,0.07190455,-0.1126884,-0.8654522,-2.225995,1.512487,-0.6861264,1.147908,-0.2995649,306.4089,211.0006,0.7721038
2,0.02222222,-0.3692656,-0.4287311,-0.008120097,-1.332082,-0.7103497,-1.573943,-1.403715,-0.3495555,-0.3417101,0.04735067,0.03352873,-0.4218426,-0.6889331,1.709947,-0.224687,0.08775926,-0.1019026,-0.8663588,-2.224208,1.513999,-0.6854897,1.148658,-0.3020551,306.3413,210.4114,0.7806112
2,0.03333334,-0.3579372,-0.3570788,0.01151892,-1.333061,-0.705041,-1.567934,-1.396219,0.6882629,-0.3510164,0.08041042,0.03715941,-0.4205504,-0.6822976,1.711932,-0.2322673,0.1004759,-0.1028605,-0.8689394,-2.221099,1.517335,-0.6846404,1.149615,-0.3042816,305.9944,210.03,0.5518414
2,0.04444445,-0.3549691,-0.3111502,0.01961296,-1.333694,-0.7034543,-1.564437,-1.39982,-0.3353648,-0.3498681,0.08890009,0.03936556,-0.4197962,-0.6796185,1.71338,-0.2356066,0.1068832,-0.1134599,-0.8706747,-2.219334,1.518926,-0.6843597,1.150498,-0.3073767,305.9963,209.8869,0.4522645
2,0.05555556,-0.3497967,-0.2748726,0.0224701,-1.333817,-0.7016987,-1.560973,-1.400285,-0.03884955,-0.3499407,0.07609597,0.04136728,-0.4192146,-0.6787812,1.716544,-0.2334704,0.1037213,-0.1166953,-0.8722417,-2.21811,1.520622,-0.6840164,1.151682,-0.3105186,305.8105,209.4901,0.4789003
2,0.06666667,-0.3403656,-0.2279456,0.02320296,-1.334638,-0.7010734,-1.557521,-1.400175,0.01006905,-0.3426164,0.05793783,0.0411112,-0.4187128,-0.678941,1.720086,-0.2292259,0.1027079,-0.1199298,-0.8737144,-2.216815,1.522139,-0.683572,1.153134,-0.3133917,305.4534,209.0842,0.3933563
2,0.07777778,-0.3329823,-0.1991731,0.0219027,-1.334675,-0.6998281,-1.554453,-1.400173,0.0001141518,-0.3203569,0.04072434,0.04176386,-0.4182782,-0.6794134,1.723067,-0.2249759,0.1027446,-0.1199621,-0.875071,-2.215425,1.523683,-0.6832148,1.15474,-0.3159016,305.0344,208.7536,0.2560874
2,0.08888889,-0.3181756,-0.156494,0.02057011,-1.335114,-0.7002324,-1.551418,-1.400464,-0.02661479,-0.2939164,0.01816872,0.04128433,-0.4174334,-0.6808744,1.726974,-0.2173402,0.08576599,-0.1179681,-0.8763313,-2.215001,1.525429,-0.6829669,1.156415,-0.3179619,304.6346,208.4641,0.2249974
2,0.1,-0.3087038,-0.1266177,0.02247136,-1.335249,-0.6998734,-1.54842,-1.40072,-0.02323507,-0.2801318,-0.006534398,0.05153647,-0.4167027,-0.6834289,1.731811,-0.2152174,0.08472882,-0.1201203,-0.8777736,-2.213909,1.527013,-0.6829739,1.158041,-0.3196303,304.2706,208.2843,0.233616
2,0.1111111,-0.2821968,-0.07645836,0.0200751,-1.335148,-0.7014223,-1.545928,-1.401116,-0.03597298,-0.2621008,-0.01513311,0.05236136,-0.4155543,-0.6824345,1.733621,-0.2077916,0.08057079,-0.1287205,-0.8795675,-2.213089,1.528495,-0.6832505,1.159512,-0.3210099,303.9774,208.1556,0.3477307
2,0.1222222,-0.2683974,-0.05300907,0.01783299,-1.335143,-0.7015581,-1.543392,-1.400939,0.01635004,-0.2451355,-0.01626083,0.04577354,-0.4153998,-0.6829575,1.73621,-0.202486,0.07639003,-0.1362451,-0.881461,-2.212305,1.530024,-0.6837291,1.16084,-0.3220605,303.753,208.1219,0.460704
2,0.1333333,-0.2544855,-0.01796912,0.001657717,-1.334894,-0.7029158,-1.540732,-1.401759,-0.07516767,-0.2152773,-0.005771846,0.04130807,-0.4149556,-0.6817415,1.736365,-0.1939346,0.07221036,-0.1373972,-0.8830483,-2.211562,1.531356,-0.6843871,1.16195,-0.3229282,303.5458,208.1241,0.6424989
2,0.1444445,-0.2321225,0.01188864,-0.004809521,-1.33472,-0.7045472,-1.538747,-1.401345,0.03836549,-0.1928774,-0.0005874485,0.04005682,-0.4144987,-0.6809511,1.736958,-0.1768551,0.06599541,-0.1407536,-0.8846638,-2.21075,1.53212,-0.6851308,1.162828,-0.323597,303.3492,208.1613,0.8255227
2,0.1555556,-0.2214213,0.03311437,-0.01557363,-1.334167,-0.7057973,-1.536407,-1.401312,0.002589461,-0.1755883,0.01193248,0.05385639,-0.4131788,-0.6798449,1.737299,-0.1693373,0.05436408,-0.146188,-0.8864704,-2.21067,1.533689,-0.6858287,1.163505,-0.3240981,303.248,208.2219,0.9747828
2,0.1666667,-0.2021974,0.06181658,-0.02738159,-1.333654,-0.7077047,-1.534585,-1.401914,-0.05516304,-0.1584068,-0.00334388,0.07695732,-0.4115979,-0.6819264,1.740337,-0.1575029,0.02896158,-0.1602395,-0.8887613,-2.211628,1.535558,-0.6864581,1.164055,-0.3244537,303.241,208.3013,1.048399
2,0.1777778,-0.1839833,0.0819421,-0.04339001,-1.332569,-0.7093995,-1.532836,-1.401379,0.04924715,-0.1434386,-0.017453,0.09157038,-0.4101625,-0.6843749,1.743588,-0.1488915,0.01521397,-0.1646239,-0.8906457,-2.212019,1.537136,-0.6869596,1.164573,-0.3246583,303.2693,208.3907,1.117423
2,0.1888889,-0.1615711,0.1095827,-0.05514599,-1.331937,-0.7117687,-1.53131,-1.401823,-0.04120593,-0.1127277,-0.04003915,0.08994786,-0.4095308,-0.688058,1.747074,-0.1402542,-0.01869907,-0.1882734,-0.8935704,-2.214074,1.53967,-0.6873665,1.165089,-0.3247849,303.3025,208.4217,1.200187
2,0.2,-0.1444266,0.124395,-0.06897792,-1.33069,-0.7136664,-1.529931,-1.401738,0.008089215,-0.07980977,-0.0530471,0.08839916,-0.40884,-0.6906189,1.749059,-0.1381134,-0.02609639,-0.1957785,-0.8959508,-2.214667,1.541451,-0.6876574,1.165684,-0.324764,303.3112,208.4178,1.265288
2,0.2111111,-0.1165766,0.155157,-0.09138921,-1.328949,-0.7169773,-1.529078,-1.401925,-0.0173324,-0.0574977,-0.06388643,0.09018196,-0.4080139,-0.6938099,1.751814,-0.1379918,-0.04736551,-0.2043913,-0.8985063,-2.216475,1.544088,-0.6879595,1.166336,-0.3247068,303.292,208.3931,1.364543
2,0.2222222,-0.1026436,0.1678539,-0.1031025,-1.327405,-0.7193092,-1.527874,-1.401798,0.01155812,-0.0489717,-0.06717902,0.09325063,-0.4070828,-0.6964901,1.754662,-0.1410326,-0.0623178,-0.2022972,-0.9005612,-2.218105,1.54673,-0.6883335,1.167005,-0.3246631,303.2035,208.3809,1.485962
2,0.2333333,-0.07592779,0.1976019,-0.1191046,-1.325865,-0.722964,-1.527208,-1.402442,-0.05905095,-0.03807115,-0.05247431,0.1060681,-0.4054109,-0.6973929,1.755502,-0.1355213,-0.0772102,-0.1960122,-0.902491,-2.220055,1.549261,-0.6887078,1.167702,-0.3245092,303.1158,208.323,1.631543
2,0.2444444,-0.05457667,0.235865,-0.1341994,-1.324052,-0.7272768,-1.526308,-1.401719,0.06644491,-0.0314901,-0.03447264,0.1115078,-0.403911,-0.697476,1.755772,-0.1202341,-0.1111918,-0.1888336,-0.9045001,-2.223206,1.551897,-0.6890757,1.168441,-0.3241361,303.0404,208.2309,1.809308
2,0.2555556,-0.03859067,0.2677695,-0.1439556,-1.322262,-0.7316966,-1.525417,-1.402277,-0.05183534,-0.0322441,-0.0143767,0.1266351,-0.4018311,-0.6968315,1.75558,-0.1200396,-0.1367419,-0.1932071,-0.9068196,-2.226358,1.555194,-0.6895451,1.169174,-0.3236085,303.0061,208.1853,1.953085
2,0.2666667,-0.01307403,0.3146337,-0.152694,-1.320693,-0.7373009,-1.52477,-1.402068,0.01954883,-0.003960855,0.0159652,0.160739,-0.3985122,-0.6949524,1.753013,-0.1082594,-0.1695389,-0.222204,-0.9102674,-2.230377,1.55847,-0.6900896,1.169953,-0.3228241,302.996,208.2055,2.07761
2,0.2777778,0.0007693768,0.364599,-0.1669289,-1.318477,-0.7435018,-1.523659,-1.401865,0.01817051,0.01637805,0.01679094,0.1690658,-0.3962075,-0.695762,1.752816,-0.1009349,-0.1736461,-0.2425201,-0.9136379,-2.232867,1.560942,-0.6908025,1.170744,-0.3218256,302.9779,208.2533,2.250147
2,0.2888889,0.009300947,0.4155877,-0.1822709,-1.316464,-0.7501155,-1.522456,-1.402182,-0.02924482,0.06206749,-0.004895449,0.1726197,-0.3942868,-0.6987959,1.753196,-0.09459208,-0.1873476,-0.2639356,-0.9173615,-2.236186,1.563802,-0.6917308,1.17152,-0.3206447,302.9465,208.3363,2.443418
2,0.3,0.01358415,0.4495601,-0.1943042,-1.314085,-0.7565753,-1.521125,-1.401712,0.04304154,0.07892805,-0.03381239,0.1753447,-0.3925707,-0.7033669,1.75601,-0.08492333,-0.1978918,-0.2672595,-0.9204087,-2.239293,1.566155,-0.6928463,1.172292,-0.3192238,302.9061,208.4811,2.631428
2,0.3111111,0.02635087,0.5335342,-0.2163416,-1.311513,-0.7660982,-1.519569,-1.401499,0.01899005,0.1021563,-0.08850776,0.19372,-0.3903747,-0.7124531,1.762521,-0.06127241,-0.2189999,-0.2643431,-0.9231954,-2.243389,1.568423,-0.6941473,1.17306,-0.3175309,302.8811,208.6207,2.86143
2,0.3222222,0.03375591,0.5994567,-0.2297317,-1.309163,-0.7751918,-1.517961,-1.401189,0.02810543,0.1306786,-0.1378636,0.2067407,-0.3886287,-0.7221257,1.769379,-0.03336777,-0.2347632,-0.2561106,-0.9256173,-2.247241,1.570138,-0.6956392,1.173826,-0.3155831,302.8549,208.8028,3.126493
2,0.3333333,0.03690089,0.6441284,-0.2376219,-1.306702,-0.7844335,-1.516087,-1.401598,-0.03775351,0.1529098,-0.162572,0.2105145,-0.3867379,-0.7304976,1.774599,-0.0161766,-0.2463505,-0.2509713,-0.9282075,-2.251237,1.572069,-0.6972725,1.174616,-0.3134141,302.8714,209.0177,3.413278
2,0.3444445,0.03464326,0.715394,-0.2469293,-1.304089,-0.7953046,-1.513399,-1.401375,0.02070392,0.1772079,-0.1904468,0.2099756,-0.3851016,-0.7396547,1.780147,0.008406907,-0.2716225,-0.2693823,-0.9318544,-2.256155,1.574031,-0.6990965,1.175492,-0.3109715,302.8889,209.2984,3.669103
2,0.3555556,0.03562167,0.7611579,-0.2516574,-1.301712,-0.8061213,-1.510981,-1.401012,0.03284983,0.2006423,-0.2088542,0.2223245,-0.3828305,-0.7488068,1.785585,0.02245717,-0.2959791,-0.2738633,-0.9351317,-2.261226,1.576217,-0.7011696,1.176393,-0.3084203,302.8464,209.6568,4.006604
2,0.3666667,0.03983399,0.8270944,-0.266071,-1.299885,-0.8186424,-1.508249,-1.40053,0.04367961,0.2283414,-0.217654,0.2283355,-0.3806781,-0.7578989,1.790518,0.03107315,-0.3054944,-0.2729073,-0.9381709,-2.265855,1.578308,-0.7033697,1.17733,-0.3057667,302.781,210.0226,4.396258
2,0.3777778,0.04079697,0.8972859,-0.277457,-1.297021,-0.8319241,-1.505058,-1.400718,-0.01747383,0.2443077,-0.2156099,0.22606,-0.37871,-0.7651139,1.793977,0.04075661,-0.3171214,-0.2741051,-0.9414253,-2.270663,1.580391,-0.7056476,1.17833,-0.3030441,302.7222,210.4156,4.769836
2,0.3888889,0.03838369,1.009047,-0.2838391,-1.296364,-0.8473033,-1.501296,-1.400862,-0.01301562,0.2570714,-0.2189039,0.2258967,-0.3767484,-0.7734592,1.798336,0.05689672,-0.3255449,-0.263617,-0.9440213,-2.275442,1.581984,-0.7079235,1.179479,-0.300173,302.7155,210.8274,5.009557
2,0.4,0.0360668,1.067647,-0.2863443,-1.296705,-0.862021,-1.497491,-1.400601,0.02401641,0.2666512,-0.2264715,0.2310286,-0.3749219,-0.7819451,1.803118,0.06650256,-0.3191176,-0.2540777,-0.9465551,-2.279619,1.583403,-0.7102228,1.180881,-0.2970486,302.7014,211.2729,5.170507
2,0.4111111,0.03688991,1.141184,-0.2838973,-1.294768,-0.8783259,-1.493527,-1.400543,0.004955144,0.2891196,-0.2256578,0.23932,-0.3725965,-0.7905071,1.807022,0.08579557,-0.3274899,-0.2489416,-0.9491804,-2.284499,1.584538,-0.7127001,1.182455,-0.2937348,302.5458,211.6951,5.453027
2,0.4222222,0.03249937,1.193326,-0.2887418,-1.292615,-0.893988,-1.489372,-1.40031,0.02147207,0.3147613,-0.2280606,0.2475414,-0.3702928,-0.7992626,1.810742,0.1009377,-0.3465593,-0.2416918,-0.9518154,-2.289978,1.586137,-0.7153937,1.184209,-0.2902274,302.3416,212.4391,5.532293
2,0.4333333,0.03033274,1.220972,-0.2933105,-1.290385,-0.9096128,-1.485329,-1.40056,-0.02298221,0.3340349,-0.237942,0.2621603,-0.3675173,-0.8098657,1.81604,0.108609,-0.3667375,-0.2365339,-0.9546064,-2.295519,1.588005,-0.718173,1.186207,-0.286505,302.149,213.2837,5.623956
2,0.4444444,0.02484623,1.264655,-0.2896921,-1.28762,-0.9261505,-1.480896,-1.400231,0.0299447,0.3533058,-0.2585492,0.2841254,-0.3644941,-0.8225205,1.823175,0.1173247,-0.3826668,-0.2302792,-0.957074,-2.301437,1.589807,-0.7211177,1.188263,-0.2826809,301.7927,213.8407,6.142302
2,0.4555556,0.01940736,1.27853,-0.2856604,-1.285836,-0.9416953,-1.476325,-1.400331,-0.009413417,0.3640921,-0.2651789,0.2999197,-0.3615891,-0.8337499,1.829146,0.1324912,-0.4006888,-0.2145258,-0.9592515,-2.307187,1.591439,-0.7241165,1.19023,-0.2788611,301.3865,214.3029,6.829998
2,0.4666667,0.006579399,1.275351,-0.2804311,-1.284259,-0.9567268,-1.471765,-1.400258,0.006854525,0.3961086,-0.2665445,0.3059557,-0.3588418,-0.8446642,1.833828,0.1434068,-0.4176965,-0.2008368,-0.9611534,-2.313576,1.593103,-0.7270219,1.192086,-0.2749766,301.0565,214.7762,7.403121
2,0.4777778,0.001283765,1.254035,-0.2802779,-1.282404,-0.9708804,-1.467379,-1.399886,0.03395814,0.404626,-0.2665952,0.3048037,-0.3563405,-0.8552912,1.838916,0.1489059,-0.4272574,-0.1892397,-0.9633378,-2.3193,1.594563,-0.7297801,1.193797,-0.2710763,300.8193,215.31,7.896886
2,0.4888889,-0.008142769,1.213483,-0.2842149,-1.280412,-0.9838186,-1.463257,-1.399788,0.00874333,0.4183814,-0.280556,0.3055805,-0.3539677,-0.8679103,1.845553,0.1630114,-0.4452554,-0.1777774,-0.96565,-2.325487,1.59574,-0.7323743,1.195428,-0.2671618,300.6941,215.9073,8.200354
2,0.5,-0.01536363,1.160102,-0.2922772,-1.27799,-0.9957788,-1.459383,-1.399796,-0.0007373978,0.421373,-0.2954061,0.2968767,-0.3521019,-0.8809092,1.852997,0.1695246,-0.4579862,-0.1768201,-0.9677256,-2.332174,1.597431,-0.7347457,1.197033,-0.2632342,300.5728,216.4796,8.481616
2,0.5111111,-0.01837835,1.116347,-0.2982619,-1.275673,-1.007874,-1.455504,-1.399806,-0.0008862044,0.4190602,-0.3059454,0.2872061,-0.350431,-0.8938565,1.860536,0.1695403,-0.4633234,-0.1810554,-0.9696495,-2.338975,1.599424,-0.7368641,1.198614,-0.2593343,300.4233,216.9578,8.842184
2,0.5222223,-0.02789667,1.085428,-0.2970341,-1.273383,-1.01998,-1.45128,-1.399868,-0.005570301,0.4134255,-0.3184988,0.2669,-0.3494248,-0.9075931,1.868996,0.1641719,-0.4538067,-0.1756445,-0.9715797,-2.344687,1.600991,-0.7387679,1.200163,-0.2555706,300.2759,217.3364,9.272225
2,0.5333334,-0.03001067,1.063095,-0.2925645,-1.271634,-1.031992,-1.447324,-1.399991,-0.01126957,0.4047995,-0.2979418,0.2426887,-0.3484496,-0.915868,1.872514,0.1631581,-0.4400471,-0.1585168,-0.9728394,-2.350138,1.601957,-0.7404456,1.201661,-0.2519844,300.1316,217.6106,9.724751
2,0.5444446,-0.03110963,1.030203,-0.2794479,-1.270293,-1.043056,-1.443688,-1.399747,0.02251337,0.39943,-0.2806974,0.2269397,-0.3473508,-0.9246191,1.876521,0.1674183,-0.4209267,-0.1371614,-0.9737939,-2.355004,1.602703,-0.7419498,1.203124,-0.2486016,299.9979,217.8966,10.12071
2,0.5555557,-0.03006285,1.002597,-0.2706375,-1.268873,-1.054065,-1.440084,-1.400039,-0.02685091,0.3908241,-0.2612446,0.2059323,-0.3463025,-0.9326789,1.880028,0.1610691,-0.4029995,-0.1156588,-0.9740427,-2.360343,1.603865,-0.743319,1.204547,-0.2454428,299.8505,218.1704,10.48682
