loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,0.07989588,-0.2224008,0.3066612,-1.400103,-0.7727742,-1.546093,-1.493355,0.07733661,-0.1730428,0.3087316,-0.3168556,-0.6583862,-0.2237284,1.220318,0.0620884,0.2682494,0.3154573,-0.6427001,-1.858857,1.144443,-0.7009026,1.156547,-0.3039622,298.3229,215.7882,356.3503
0,0.01111111,0.07989588,-0.2224008,0.3066612,-1.400103,-0.7727742,-1.546093,-1.494049,-0.06399769,-0.1730428,0.3087316,-0.3168556,-0.6583862,-0.2237284,1.220318,0.0620884,0.2682494,0.3154573,-0.6427001,-1.858857,1.144443,-0.7001198,1.154954,-0.3054343,298.46,216.115,355.8765
0,0.02222222,0.07346059,-0.2064534,0.3086851,-1.406781,-0.7683587,-1.548689,-1.493614,0.04052445,-0.1910733,0.2733575,-0.2904299,-0.6654931,-0.218931,1.221515,0.03176486,0.2564839,0.27216,-0.6402671,-1.846947,1.13494,-0.6991587,1.153639,-0.3067864,298.6812,216.2422,355.4861
0,0.03333334,0.06918696,-0.2033009,0.304381,-1.4097,-0.7661158,-1.549654,-1.494699,-0.09943417,-0.2037646,0.2626245,-0.2776213,-0.668846,-0.2165379,1.222363,0.01653212,0.2543001,0.2424971,-0.6399475,-1.84154,1.130956,-0.6982412,1.152714,-0.3079026,298.8254,216.1592,355.2501
0,0.04444445,0.05531741,-0.1938241,0.2957876,-1.412632,-0.7641243,-1.550214,-1.495242,-0.04871507,-0.2078373,0.2688899,-0.2657658,-0.6723645,-0.2130476,1.222098,0.00568065,0.2531976,0.2224029,-0.6391518,-1.835624,1.126224,-0.6976251,1.151781,-0.3095302,298.5671,216.7517,354.7571
0,0.05555556,0.03295444,-0.1897573,0.2776171,-1.414984,-0.762095,-1.5501,-1.494736,0.04667758,-0.2053662,0.2771097,-0.2433165,-0.6752791,-0.2089916,1.221091,-0.003069818,0.2457028,0.2033453,-0.6387544,-1.83067,1.122572,-0.6968395,1.150877,-0.3112998,298.3899,217.1854,354.3141
0,0.06666667,0.01166887,-0.1867424,0.2605159,-1.417183,-0.7600603,-1.549963,-1.494416,0.0289077,-0.1931943,0.2776431,-0.2072239,-0.6772642,-0.2046794,1.219487,-0.009828791,0.2317702,0.1747096,-0.6385419,-1.826646,1.119753,-0.6958476,1.149971,-0.313065,298.3416,217.2827,353.9761
0,0.07777778,-0.006458864,-0.1783672,0.2476603,-1.41951,-0.7582499,-1.549546,-1.493863,0.05040339,-0.1778598,0.2631769,-0.1671172,-0.6785436,-0.2012018,1.218251,-0.01865581,0.2157373,0.1514228,-0.638545,-1.82308,1.117395,-0.6947256,1.149142,-0.3146774,298.408,217.277,353.5757
0,0.08888889,-0.01605657,-0.1720795,0.2358796,-1.42154,-0.7564794,-1.549394,-1.493978,-0.01073997,-0.1616438,0.2338448,-0.1304246,-0.6796643,-0.1985152,1.217986,-0.02861777,0.19543,0.1228366,-0.6388242,-1.820423,1.115894,-0.6936306,1.148428,-0.3161198,298.4961,217.2706,353.1914
0,0.1,-0.02885062,-0.1626523,0.2155704,-1.423178,-0.7549375,-1.548844,-1.49396,0.001892268,-0.1498726,0.2090503,-0.1138461,-0.6808051,-0.1967021,1.217837,-0.03420673,0.1730166,0.1059318,-0.6388103,-1.818334,1.114794,-0.6926488,1.147881,-0.3174004,298.5766,217.3098,352.8614
0,0.1111111,-0.04593116,-0.1447585,0.1888083,-1.424217,-0.7538552,-1.547997,-1.494418,-0.04176279,-0.1359708,0.1724541,-0.091056,-0.6814219,-0.195713,1.218171,-0.04220499,0.1281701,0.07209918,-0.6388588,-1.818689,1.115944,-0.6918103,1.147556,-0.3185135,298.6321,217.4167,352.569
0,0.1222222,-0.05657886,-0.1363996,0.1663775,-1.425304,-0.7525262,-1.547322,-1.494276,0.01352439,-0.1144723,0.1399489,-0.05978455,-0.6811791,-0.194822,1.218003,-0.04460921,0.1025571,0.05623542,-0.6389185,-1.817925,1.116024,-0.6911099,1.14745,-0.3194908,298.625,217.5194,352.3637
