loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,0.1994503,-0.382311,0.2792402,-1.359787,-0.8068744,-1.444466,-1.38852,-0.0116895,-0.1054884,0.3059908,-0.1431788,-0.5074227,-0.3918405,1.343253,-0.01338203,0.1987805,0.2354498,-1.01387,-2.06211,1.354285,-0.6867794,1.184734,-0.3041371,298.3274,214.4755,0.6984523
0,0.01111111,0.1994503,-0.382311,0.2792402,-1.359787,-0.8068744,-1.444466,-1.38807,0.04135004,-0.1054884,0.3059908,-0.1431788,-0.5074227,-0.3918405,1.343253,-0.01338203,0.1987805,0.2354498,-1.01387,-2.06211,1.354285,-0.6859757,1.183623,-0.3054345,298.4297,214.3142,0.6280569
0,0.02222222,0.1738849,-0.3781314,0.2780074,-1.364703,-0.7979448,-1.449497,-1.386556,0.1382587,-0.1139646,0.2813239,-0.1252852,-0.5108801,-0.3817929,1.337209,-0.01394473,0.1842204,0.2073081,-0.9542484,-2.014704,1.370872,-0.6849871,1.182413,-0.3067906,298.6602,214.1706,0.3988697
0,0.03333334,0.1634002,-0.3963878,0.255676,-1.365992,-0.7929093,-1.451999,-1.389828,-0.300137,-0.132387,0.2528056,-0.1339534,-0.5131283,-0.3790317,1.336935,-0.01545081,0.1737206,0.1937352,-0.9503623,-2.008104,1.368498,-0.6840549,1.181309,-0.3080377,298.9631,214.1227,0.03752751
0,0.04444445,0.1591855,-0.3964354,0.2481888,-1.367863,-0.7881966,-1.454693,-1.388805,0.09626662,-0.1431682,0.2476516,-0.1413473,-0.5155113,-0.3749086,1.335333,-0.01566495,0.1662456,0.1852311,-0.9489743,-2.005761,1.367328,-0.683215,1.180076,-0.3097349,298.9803,214.4123,359.7048
0,0.05555556,0.1187348,-0.3859673,0.2351692,-1.369713,-0.7841662,-1.455337,-1.388394,0.03647494,-0.146456,0.2370379,-0.1425011,-0.5175486,-0.3710588,1.3337,-0.01797117,0.1537835,0.1737514,-0.9463085,-1.997181,1.361827,-0.6821175,1.178745,-0.3115928,299.0414,214.5146,359.4029
0,0.06666667,0.09735802,-0.3732346,0.2403128,-1.371988,-0.7800654,-1.456491,-1.388719,-0.02983489,-0.1486138,0.2220601,-0.1352085,-0.5192392,-0.3674353,1.332338,-0.01800844,0.1510122,0.163177,-0.9453306,-1.986858,1.354911,-0.6808649,1.177364,-0.3135165,299.2177,214.3344,359.1291
0,0.07777778,0.08333379,-0.3359185,0.2528471,-1.375059,-0.7773783,-1.457513,-1.386989,0.1585014,-0.1550124,0.2049387,-0.1257629,-0.5206261,-0.3646949,1.331915,-0.01844175,0.1435065,0.1440257,-0.9447244,-1.985136,1.354117,-0.6795124,1.176043,-0.3153574,299.4541,214.1703,358.7412
0,0.08888889,0.068342,-0.3167822,0.2548062,-1.377578,-0.7741767,-1.458316,-1.387507,-0.04861297,-0.1539083,0.1919984,-0.1142187,-0.5218017,-0.3616914,1.331064,-0.02073354,0.132215,0.1229493,-0.943934,-1.974417,1.345201,-0.6783266,1.174871,-0.3171628,299.722,214.1216,358.2621
0,0.1,0.01293007,-0.281888,0.2351888,-1.379348,-0.7721148,-1.456781,-1.387968,-0.04138206,-0.1433848,0.1652244,-0.1093652,-0.5229607,-0.3604466,1.331184,-0.02746477,0.1300859,0.1071097,-0.9436523,-1.972663,1.344698,-0.6773317,1.173957,-0.318884,299.9172,214.1753,357.8159
