loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.07473759,-0.3384809,0.1233444,-1.379634,-0.7554743,-1.700685,-1.625919,-0.005160615,-0.1572126,0.02083102,-0.1008158,-0.5640661,-0.3041825,1.308362,-0.06402243,0.1190386,-0.004288763,-0.6563456,-2.07436,1.318392,-0.6876654,1.175375,-0.301349,299.7947,213.9678,358.3913
2,0.01111111,-0.07473759,-0.3384809,0.1233444,-1.379634,-0.7554743,-1.700685,-1.62571,0.01928927,-0.1572126,0.02083102,-0.1008158,-0.5640661,-0.3041825,1.308362,-0.06402243,0.1190386,-0.004288763,-0.6563456,-2.07436,1.318392,-0.6871181,1.175388,-0.3026521,299.6814,213.9831,358.1143
2,0.02222222,-0.08228181,-0.3054627,0.126395,-1.381402,-0.7533166,-1.699944,-1.626975,-0.1157871,-0.1656365,0.04962176,-0.100541,-0.5655255,-0.3020397,1.308647,-0.07041454,0.1264736,-0.002109066,-0.6567877,-2.071749,1.317249,-0.6862726,1.175427,-0.3040055,299.657,213.8425,357.8217
2,0.03333334,-0.08347697,-0.2607102,0.1325998,-1.384964,-0.7488436,-1.698832,-1.625234,0.1601372,-0.1674916,0.07182807,-0.07586357,-0.5671074,-0.2983177,1.309264,-0.07574315,0.1179353,-0.005284075,-0.6575904,-2.06817,1.31626,-0.6853674,1.175495,-0.3052152,299.6189,213.6752,357.5357
2,0.04444445,-0.08246185,-0.2404296,0.1356736,-1.386165,-0.747333,-1.698406,-1.625958,-0.06756508,-0.1652793,0.06319746,-0.06209731,-0.567436,-0.297964,1.31076,-0.07476415,0.1158239,-0.01807774,-0.6584868,-2.066611,1.315889,-0.684635,1.175473,-0.3068591,299.5853,213.9589,357.1455
2,0.05555556,-0.08253325,-0.2106016,0.1355612,-1.387817,-0.7462284,-1.697691,-1.626353,-0.03529108,-0.1631377,0.04822358,-0.05476411,-0.5677263,-0.2981451,1.312652,-0.0715926,0.1115794,-0.02343202,-0.6592267,-2.065067,1.315361,-0.683791,1.175438,-0.3086537,299.5288,213.9851,356.9294
2,0.06666667,-0.08259667,-0.1839651,0.1365259,-1.389512,-0.7452483,-1.69697,-1.626582,-0.02072081,-0.1621711,0.02479987,-0.05706349,-0.5682717,-0.2993553,1.315475,-0.07481336,0.1179581,-0.02233251,-0.6597353,-2.062677,1.31464,-0.6828944,1.175418,-0.3104118,299.4573,213.8526,356.7276
2,0.07777778,-0.07735227,-0.150933,0.1375378,-1.391842,-0.7448121,-1.696238,-1.626401,0.01674112,-0.1548062,0.002416149,-0.05835544,-0.5688843,-0.3008605,1.318366,-0.07591426,0.1126399,-0.02979034,-0.6605955,-2.061132,1.314328,-0.6820701,1.175367,-0.312086,299.3635,213.7222,356.5136
2,0.08888889,-0.07952087,-0.1285962,0.1278591,-1.392966,-0.7443503,-1.695209,-1.626407,-0.0007744827,-0.1483761,-0.001911789,-0.05204748,-0.5691788,-0.3013681,1.320201,-0.07591373,0.114769,-0.02872065,-0.6611974,-2.059146,1.313616,-0.6813518,1.175339,-0.3135159,299.3269,213.7043,356.2003
2,0.1,-0.07420728,-0.1168832,0.1235679,-1.394308,-0.743529,-1.694758,-1.626514,-0.0096559,-0.1408039,0.003306136,-0.04035424,-0.5692272,-0.3009255,1.321111,-0.07697864,0.1041196,-0.03299078,-0.6619154,-2.058147,1.313736,-0.6808307,1.175379,-0.3146566,299.357,213.7344,355.8431
2,0.1111111,-0.06996642,-0.1019743,0.1171475,-1.395691,-0.7432153,-1.694168,-1.62624,0.02514455,-0.1352371,0.007352561,-0.01266937,-0.5683894,-0.2999449,1.321651,-0.07699367,0.09879415,-0.03619227,-0.6625828,-2.056962,1.313769,-0.6805416,1.175569,-0.3153503,299.3746,213.8329,355.4951
2,0.1222222,-0.06891818,-0.09239233,0.1149833,-1.396956,-0.7427077,-1.693525,-1.626738,-0.04575716,-0.1308628,0.007234693,0.002215106,-0.5678073,-0.2994549,1.322709,-0.07913809,0.08814497,-0.04258575,-0.663419,-2.056337,1.31425,-0.6805449,1.175834,-0.3157944,299.3031,213.9619,355.4196
2,0.1333333,-0.06572699,-0.07328275,0.1032672,-1.398641,-0.7423599,-1.693028,-1.626739,0.0002963149,-0.1157889,-0.0004314333,0.02440789,-0.566677,-0.2993963,1.323383,-0.07912084,0.07216373,-0.04580465,-0.6640411,-2.056378,1.315231,-0.6807811,1.176105,-0.3161623,299.1728,214.1625,355.4722
2,0.1444445,-0.05934739,-0.05732698,0.09257181,-1.399311,-0.7423748,-1.692558,-1.626627,0.01017955,-0.1114705,-0.004769124,0.03392958,-0.5660181,-0.2993244,1.324527,-0.08231638,0.0625761,-0.05005483,-0.6647612,-2.055974,1.315866,-0.681108,1.176324,-0.3165963,299.0494,214.4351,355.5212
2,0.1555556,-0.05720246,-0.0499097,0.07869445,-1.399641,-0.7422283,-1.691953,-1.626771,-0.01321552,-0.1082594,-0.01333986,0.03916864,-0.5652975,-0.2998645,1.326052,-0.08441511,0.05617529,-0.04791968,-0.6652976,-2.055564,1.316534,-0.6813419,1.176534,-0.3170347,299.0139,214.652,355.4633
2,0.1666667,-0.05718958,-0.04463074,0.06909434,-1.40026,-0.7417862,-1.691385,-1.62685,-0.007252975,-0.1072186,-0.01653104,0.03807206,-0.5649017,-0.3001697,1.327553,-0.0855238,0.05192395,-0.05644162,-0.6663293,-2.055199,1.317189,-0.6813971,1.176805,-0.3174067,299.0294,214.8127,355.3228
2,0.1777778,-0.05606702,-0.0489544,0.05206905,-1.400275,-0.7410715,-1.690931,-1.626667,0.01678702,-0.1040072,-0.01976027,0.04121846,-0.5642663,-0.3005053,1.328848,-0.09086567,0.04446026,-0.06174337,-0.6672385,-2.055235,1.318418,-0.6813328,1.177101,-0.3177575,299.0025,214.8477,355.2692
2,0.1888889,-0.06023639,-0.05332488,0.02968527,-1.399728,-0.7400914,-1.690615,-1.626612,0.004880986,-0.1050468,-0.02192762,0.04653664,-0.5635297,-0.3008046,1.330506,-0.08983061,0.03914593,-0.06814959,-0.6682447,-2.055202,1.319349,-0.681165,1.177424,-0.3180918,298.9688,214.8289,355.26
2,0.2,-0.06126352,-0.05444147,0.01690303,-1.399516,-0.7394038,-1.690017,-1.626665,-0.004823266,-0.09970033,-0.02944836,0.05283566,-0.5625352,-0.301521,1.332128,-0.09201261,0.03169892,-0.07879917,-0.6694878,-2.055604,1.320763,-0.6809392,1.17775,-0.3184669,298.9201,214.8154,355.2379
2,0.2111111,-0.06867836,-0.05878039,0.0009482764,-1.39951,-0.7385798,-1.688907,-1.626748,-0.007596617,-0.09541313,-0.03482684,0.05808851,-0.5615951,-0.3022161,1.333646,-0.09319301,0.01681679,-0.1022485,-0.6712721,-2.056874,1.322767,-0.6807023,1.178024,-0.3189587,298.8292,214.7521,355.3062
2,0.2222222,-0.07498117,-0.0631694,-0.02781787,-1.398254,-0.7375246,-1.688022,-1.62651,0.02180698,-0.090001,-0.04347581,0.07290009,-0.5600505,-0.3030912,1.335327,-0.09115043,0.005135216,-0.1203867,-0.6730314,-2.058028,1.324549,-0.6804692,1.178155,-0.319668,298.7227,214.6171,355.4439
2,0.2333333,-0.0866275,-0.07286494,-0.050169,-1.3973,-0.7362778,-1.68662,-1.625959,0.0501554,-0.07180715,-0.05001882,0.08548661,-0.5584825,-0.3039471,1.33613,-0.0890956,-0.01720016,-0.1406747,-0.6750267,-2.060506,1.327397,-0.6800449,1.178297,-0.3202365,298.7693,214.4762,355.3914
2,0.2444444,-0.09299476,-0.07291467,-0.05977266,-1.396449,-0.7353909,-1.685484,-1.626136,-0.01648331,-0.05572263,-0.05443871,0.1002352,-0.5567562,-0.3045607,1.336766,-0.08483662,-0.03741861,-0.1492558,-0.6766016,-2.062938,1.330072,-0.6794376,1.17861,-0.3205205,298.9178,214.3258,355.2966
2,0.2555556,-0.1121046,-0.07836744,-0.08002432,-1.395258,-0.7341792,-1.683727,-1.625682,0.0417631,-0.03863375,-0.07269609,0.1127474,-0.5547774,-0.3065107,1.338241,-0.07960051,-0.05974228,-0.1716958,-0.6788419,-2.066177,1.333289,-0.6788196,1.179088,-0.3206398,299.0061,214.0672,355.3919
