loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.003944628,-0.4580393,0.1632936,-1.424776,-0.7957498,-1.468438,-1.358782,0.01971648,-0.2154154,0.0612945,-0.0776796,-0.4045757,-0.8170483,1.722,-0.06752704,0.1508598,0.008763447,-0.8596109,-2.228781,1.48048,-0.6877915,1.173788,-0.3025842,301.2585,221.8058,352.0565
0,0.01111111,-0.003944628,-0.4580393,0.1632936,-1.424776,-0.7957498,-1.468438,-1.358518,0.02408945,-0.2154154,0.0612945,-0.0776796,-0.4045757,-0.8170483,1.722,-0.06752704,0.1508598,0.008763447,-0.8596109,-2.228781,1.48048,-0.6874206,1.173693,-0.3039975,301.265,221.5934,352.1001
0,0.02222222,-0.0220188,-0.4145141,0.1300471,-1.425885,-0.7873364,-1.468749,-1.359168,-0.05950891,-0.2087158,0.08025733,-0.05944596,-0.4049688,-0.8108132,1.720643,-0.0652778,0.1221049,0.008668102,-0.8596162,-2.226202,1.480211,-0.6868386,1.173653,-0.3054093,301.3209,221.2969,352.0486
0,0.03333334,-0.02733101,-0.3964719,0.117169,-1.426348,-0.7832767,-1.468933,-1.358778,0.0362284,-0.2021919,0.08653225,-0.05091916,-0.405005,-0.8075684,1.71956,-0.06096499,0.1125273,0.01180997,-0.8594127,-2.224855,1.479964,-0.6862315,1.173678,-0.306646,301.3347,221.1089,351.8858
0,0.04444445,-0.03477617,-0.3816004,0.107506,-1.426806,-0.7794641,-1.468832,-1.35883,-0.004990424,-0.1946049,0.09493138,-0.04345333,-0.4050109,-0.8040781,1.718221,-0.05877754,0.09549774,0.009616528,-0.8594404,-2.224262,1.480163,-0.6858234,1.173586,-0.308415,301.3767,220.9804,351.8975
0,0.05555556,-0.04753622,-0.3550345,0.09352084,-1.42699,-0.776296,-1.468389,-1.359123,-0.02669592,-0.1805232,0.1096165,-0.02959242,-0.4045789,-0.7998975,1.715905,-0.06297156,0.07949567,0.009595261,-0.8593989,-2.223876,1.480755,-0.6852754,1.17352,-0.310312,301.3882,220.7253,351.8631
0,0.06666667,-0.05709601,-0.3231094,0.08589264,-1.427302,-0.7737144,-1.467883,-1.359,0.01157458,-0.1697464,0.1115618,-0.01795543,-0.4041603,-0.7966537,1.714411,-0.05971488,0.06991237,0.0127426,-0.8591821,-2.223288,1.480914,-0.6845923,1.173507,-0.3121387,301.361,220.4351,351.7282
0,0.07777778,-0.06454494,-0.3039414,0.08366437,-1.427866,-0.7708866,-1.467277,-1.358831,0.01541722,-0.154618,0.1101851,0.0053274,-0.4031333,-0.7935655,1.712714,-0.06284772,0.05285853,0.01165192,-0.8590468,-2.223256,1.481719,-0.6838531,1.173562,-0.3137863,301.3419,220.1558,351.5508
0,0.08888889,-0.07305375,-0.2740844,0.0729035,-1.428786,-0.7699156,-1.465821,-1.358941,-0.0100701,-0.1386151,0.08966282,0.02309666,-0.4021789,-0.7932337,1.713373,-0.06604346,0.04540081,0.00632832,-0.8591326,-2.222984,1.482312,-0.6831963,1.173678,-0.3152428,301.3336,219.9175,351.4133
0,0.1,-0.08157126,-0.237867,0.05996052,-1.429257,-0.7692876,-1.464242,-1.358927,0.001438221,-0.1186195,0.05007535,0.02679933,-0.4019232,-0.7952971,1.715943,-0.06289288,0.04118036,-0.003292314,-0.8595656,-2.22261,1.48262,-0.682737,1.173842,-0.3165772,301.3288,219.7636,351.325
0,0.1111111,-0.0943307,-0.2059704,0.04594828,-1.429129,-0.7681212,-1.462948,-1.358457,0.04296783,-0.1083496,0.01606315,0.01146145,-0.4026124,-0.7971363,1.718529,-0.05967165,0.02947734,-0.005475264,-0.8596039,-2.222787,1.483432,-0.6824661,1.174101,-0.3177639,301.3584,219.6836,351.2218
0,0.1222222,-0.112432,-0.1730045,0.03192077,-1.428792,-0.7673355,-1.461013,-1.358475,-0.001924787,-0.1062397,0.01177718,0.01246682,-0.4024361,-0.7972998,1.719795,-0.05646266,0.01459798,-0.01299599,-0.8599853,-2.2233,1.4843,-0.6824426,1.174538,-0.3188088,301.422,219.6975,351.0828
0,0.1333333,-0.1315895,-0.1432313,0.01897977,-1.428477,-0.7667193,-1.458944,-1.358841,-0.03324899,-0.09538677,0.03081166,0.01999917,-0.4017911,-0.794364,1.717874,-0.05321329,0.006079964,-0.01091328,-0.8600466,-2.223644,1.48495,-0.6826594,1.175207,-0.3196784,301.4183,219.6662,351.0534
0,0.1444445,-0.1347611,-0.1102218,0.007119745,-1.428627,-0.7672008,-1.4572,-1.358433,0.03769756,-0.08119129,0.05825938,0.03610536,-0.4005629,-0.7904747,1.714691,-0.05208899,-0.001384705,-0.006680619,-0.8599459,-2.223989,1.485714,-0.6830034,1.176085,-0.3203133,301.2705,219.5472,351.17
0,0.1555556,-0.132621,-0.08789321,-0.001514327,-1.42827,-0.7670474,-1.455769,-1.358425,0.0005076416,-0.05971919,0.07296303,0.0424344,-0.3996792,-0.7874067,1.711755,-0.05104699,-0.009884387,-0.01523592,-0.8603885,-2.224673,1.486763,-0.6834479,1.177111,-0.3207487,301.0557,219.458,351.3008
0,0.1666667,-0.1325918,-0.05922548,-0.02296562,-1.427316,-0.7677153,-1.454364,-1.359054,-0.05737505,-0.03107127,0.06536309,0.03570301,-0.3994496,-0.786269,1.710024,-0.04995156,-0.03435866,-0.02596186,-0.860878,-2.226458,1.488481,-0.6840127,1.178235,-0.3210866,300.8565,219.4426,351.3886
0,0.1777778,-0.1346991,-0.02948152,-0.04656157,-1.426062,-0.7690037,-1.452602,-1.359444,-0.03507586,-0.02480777,0.05365658,0.03020512,-0.3993676,-0.7857726,1.709585,-0.05410198,-0.06419838,-0.02815046,-0.8611443,-2.228772,1.490711,-0.6846842,1.179411,-0.3213552,300.6525,219.4988,351.442
0,0.1888889,-0.1346848,0.003453811,-0.06483909,-1.424846,-0.7703646,-1.450797,-1.359667,-0.02016266,-0.0261765,0.03787603,0.00982713,-0.4000308,-0.7859974,1.710152,-0.05090109,-0.070577,-0.03138801,-0.8615001,-2.230242,1.492162,-0.6853911,1.180549,-0.3215973,300.4196,219.4975,351.5901
0,0.2,-0.1389311,0.0321829,-0.07350504,-1.424002,-0.7719727,-1.448826,-1.359446,0.02033892,-0.01439031,0.03773659,0.01717625,-0.3994758,-0.7845076,1.708593,-0.05405454,-0.08656438,-0.03566281,-0.8617957,-2.231953,1.493984,-0.6860731,1.181586,-0.321771,300.1878,219.4005,351.7949
0,0.2111111,-0.1378444,0.06618685,-0.09071992,-1.422611,-0.7741612,-1.447013,-1.359422,0.002070145,0.01035183,0.02981098,0.048829,-0.3978139,-0.7846599,1.707808,-0.0540406,-0.09825668,-0.04103847,-0.8625009,-2.234132,1.495935,-0.6867369,1.18249,-0.3218422,300.0159,219.292,351.9673
0,0.2222222,-0.1410295,0.1034323,-0.1036873,-1.421496,-0.7771509,-1.444715,-1.359335,0.007942304,0.02956306,0.0124714,0.06553256,-0.3965585,-0.7862376,1.708264,-0.05403674,-0.1142086,-0.05067192,-0.8632498,-2.236596,1.498146,-0.6874078,1.183285,-0.3218001,299.9298,219.2197,352.0931
0,0.2333333,-0.1473943,0.1427487,-0.1241285,-1.419807,-0.7803419,-1.442396,-1.359612,-0.02537595,0.03368636,-0.003520176,0.06321497,-0.3960871,-0.7880566,1.709546,-0.05406684,-0.1195161,-0.05814433,-0.8640083,-2.238666,1.500158,-0.6881384,1.183991,-0.321689,299.8904,219.1992,352.1948
0,0.2444444,-0.1398971,0.2279094,-0.1351948,-1.418817,-0.7857934,-1.440165,-1.359318,0.0271422,0.04002137,-0.01423763,0.06518567,-0.3954006,-0.7897993,1.710451,-0.04873341,-0.1311936,-0.06460454,-0.8648243,-2.241246,1.502183,-0.6888676,1.184696,-0.3213903,299.8936,219.1586,352.3141
0,0.2555556,-0.1196211,0.2585609,-0.181148,-1.415657,-0.7901327,-1.438904,-1.359338,-0.002033971,0.04436238,-0.004677474,0.06630782,-0.3944706,-0.78866,1.708766,-0.0498422,-0.1364975,-0.07526687,-0.8659098,-2.243641,1.504272,-0.6896394,1.185491,-0.3208773,299.9242,219.1428,352.4352
0,0.2666667,-0.1408977,0.316079,-0.1857121,-1.414171,-0.7961968,-1.435773,-1.359814,-0.04345453,0.05736382,0.008959584,0.07909936,-0.3930725,-0.7876347,1.706712,-0.04773958,-0.1364764,-0.07954188,-0.8668605,-2.245717,1.506075,-0.6906146,1.186375,-0.3202393,299.8948,219.1073,352.5924
0,0.2777778,-0.1813745,0.3439319,-0.1581692,-1.414155,-0.8010778,-1.431496,-1.360663,-0.07726666,0.06179882,0.01841122,0.09086362,-0.3916136,-0.7865103,1.704899,-0.05098565,-0.143914,-0.09232481,-0.8682044,-2.248366,1.508464,-0.6919275,1.18732,-0.3194781,299.7527,219.1406,352.753
0,0.2888889,-0.19627,0.3769171,-0.1689991,-1.412742,-0.8069101,-1.427731,-1.35912,0.1416359,0.0737923,0.01913522,0.1195351,-0.3890436,-0.7862844,1.703471,-0.04777007,-0.1630461,-0.1019903,-0.8695237,-2.251751,1.511023,-0.6934345,1.188261,-0.3184264,299.5186,219.0525,353.0994
0,0.3,-0.1813165,0.4342917,-0.1991018,-1.410514,-0.8142482,-1.425308,-1.357689,0.1296888,0.08878335,0.006076142,0.1373832,-0.3869275,-0.7881625,1.703655,-0.04462336,-0.177898,-0.1190984,-0.8712776,-2.255208,1.513639,-0.6951063,1.189251,-0.3170793,299.3958,219.2854,353.2614
0,0.3111111,-0.1706401,0.4822034,-0.2035992,-1.409164,-0.8218259,-1.42265,-1.3584,-0.06583621,0.1047183,-0.001503497,0.138228,-0.3854185,-0.7895128,1.703138,-0.0435802,-0.1874531,-0.1287163,-0.8728265,-2.258397,1.516132,-0.6969364,1.190384,-0.315723,299.3938,219.7834,353.3674
