loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,0.05939877,-0.2830681,-0.01282169,-1.382275,-0.7221785,-1.754848,-1.71159,-0.02965141,-0.02398317,0.1930566,0.04252414,-0.6303511,-0.2597493,1.284641,-0.06849512,-0.04051868,0.1134681,-0.6482949,-1.95423,1.207185,-0.7008514,1.170151,-0.3021169,298.3503,211.7831,357.5315
1,0.01111111,0.05939877,-0.2830681,-0.01282169,-1.382275,-0.7221785,-1.754848,-1.71045,0.1046985,-0.02398317,0.1930566,0.04252414,-0.6303511,-0.2597493,1.284641,-0.06849512,-0.04051868,0.1134681,-0.6482949,-1.95423,1.207185,-0.700568,1.169978,-0.3032603,298.3991,211.5872,357.5221
1,0.02222222,0.01435956,-0.2471842,-0.01257953,-1.382175,-0.7208154,-1.753794,-1.710965,-0.04786228,-0.01524307,0.1638397,0.07940403,-0.6285039,-0.2573732,1.282555,-0.09301128,-0.07773492,0.06548338,-0.6484552,-1.958283,1.212356,-0.700078,1.170127,-0.3041095,298.4436,211.3495,357.4982
1,0.03333334,-0.06049458,-0.1978028,-0.02448612,-1.381732,-0.7177454,-1.750835,-1.709298,0.153139,-0.001953535,0.08177615,0.1753357,-0.6219472,-0.2548864,1.280413,-0.1326318,-0.1318358,-0.03789622,-0.6504409,-1.967755,1.224127,-0.6995403,1.1706,-0.3046649,298.4855,211.3194,357.3753
1,0.04444445,-0.09583233,-0.1788818,-0.02183904,-1.381798,-0.7164665,-1.748664,-1.709656,-0.0338071,0.01006781,0.03207767,0.2343262,-0.6172744,-0.2546765,1.280116,-0.156179,-0.1604889,-0.0933089,-0.6524031,-1.973663,1.231417,-0.6990403,1.171537,-0.3053508,298.722,211.3146,357.4106
1,0.05555556,-0.1428657,-0.1579386,-0.02252842,-1.381712,-0.7156202,-1.745576,-1.710428,-0.06981597,0.02306771,-0.03042673,0.2931769,-0.6116834,-0.2558967,1.2806,-0.1796461,-0.1923773,-0.13914,-0.6542167,-1.980134,1.239211,-0.6985482,1.17298,-0.3060683,298.7441,211.0738,357.5564
1,0.06666667,-0.1846314,-0.1358637,-0.01891342,-1.381732,-0.7149778,-1.742075,-1.710081,0.03259717,0.029668,-0.07570533,0.3395031,-0.6057871,-0.2573743,1.281242,-0.1946183,-0.2305522,-0.1967678,-0.6569288,-1.988386,1.248408,-0.6981437,1.174825,-0.3068324,298.5041,210.7966,357.6689
1,0.07777778,-0.2297086,-0.1105603,-0.007812865,-1.383506,-0.7147371,-1.737689,-1.709571,0.04645842,0.0363318,-0.1424708,0.4079614,-0.5985327,-0.2601067,1.283603,-0.205332,-0.2538661,-0.2362355,-0.6595579,-1.995634,1.25674,-0.6977917,1.176998,-0.3075552,298.1833,210.6232,357.6921
1,0.08888889,-0.2564575,-0.1000929,-0.005000077,-1.38367,-0.7140366,-1.733971,-1.709563,0.0007281278,0.06010696,-0.2072958,0.4773204,-0.5897032,-0.2642266,1.285464,-0.2256491,-0.2857044,-0.2895435,-0.6631814,-2.004949,1.267323,-0.6974921,1.179471,-0.3082026,297.8976,210.4714,357.734
1,0.1,-0.303455,-0.08661936,-0.0023489,-1.385273,-0.7134358,-1.729097,-1.709203,0.03321875,0.08483267,-0.25166,0.5244972,-0.5816988,-0.2674485,1.286417,-0.2491852,-0.3080069,-0.3353378,-0.6670329,-2.013616,1.277711,-0.697231,1.182227,-0.3087449,297.6294,210.3584,357.7597
1,0.1111111,-0.3473552,-0.06879716,0.005556524,-1.385989,-0.7132323,-1.723879,-1.710181,-0.08934377,0.08596694,-0.2903378,0.5549778,-0.5735592,-0.2717223,1.288986,-0.2652128,-0.3250143,-0.3651616,-0.6707448,-2.022417,1.288111,-0.6970379,1.18526,-0.3092507,297.3308,210.4108,357.698
1,0.1222222,-0.3891717,-0.05089785,0.01764777,-1.385962,-0.7138454,-1.718173,-1.709569,0.05699373,0.07201314,-0.3266107,0.5696785,-0.5658653,-0.2767072,1.292939,-0.2854916,-0.3473536,-0.3992502,-0.6748823,-2.031943,1.299429,-0.6969024,1.188422,-0.3098198,296.8952,210.3116,357.8396
1,0.1333333,-0.4096542,-0.03075472,0.02469729,-1.386431,-0.7143493,-1.712787,-1.70963,-0.0058269,0.03635174,-0.3945343,0.5715276,-0.5578641,-0.2859175,1.301591,-0.3047638,-0.3611608,-0.4343684,-0.6795977,-2.041461,1.310939,-0.6967956,1.191626,-0.3105075,296.4347,210.2841,357.8966
1,0.1444445,-0.44184,-0.0001478344,0.02295654,-1.386138,-0.7154034,-1.706678,-1.709733,-0.009062272,-0.003663719,-0.4441174,0.5544407,-0.5507976,-0.2955139,1.311327,-0.3145047,-0.3632045,-0.4662856,-0.6846822,-2.05033,1.321622,-0.6966806,1.1948,-0.311347,295.9482,210.2328,358.0452
1,0.1555556,-0.4642709,0.02086905,0.01293154,-1.385959,-0.716124,-1.700718,-1.710438,-0.06397697,-0.05115598,-0.4904013,0.5332181,-0.5440577,-0.3066603,1.323236,-0.3275788,-0.3556154,-0.5119896,-0.6911106,-2.058832,1.332333,-0.6965475,1.197838,-0.312492,295.4825,210.0962,358.3164
1,0.1666667,-0.4863787,0.02047794,-0.01182145,-1.384747,-0.7164084,-1.694333,-1.71025,0.01792343,-0.0847367,-0.5175465,0.5045783,-0.5379196,-0.3169822,1.334052,-0.3407066,-0.3299794,-0.5448247,-0.6975442,-2.065491,1.341649,-0.6962598,1.200809,-0.3136722,295.1352,209.9231,358.4456
