loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.1823549,-0.3640001,0.1184013,-1.355167,-0.7413719,-1.524808,-1.3288,0.001280564,-0.2050741,0.04535943,-0.04865719,-0.4044042,-0.6406772,1.706666,-0.0904513,0.1081457,-0.0392343,-0.8836358,-2.184602,1.535947,-0.6946028,1.155081,-0.3007785,306.8719,214.3434,358.2339
3,0.01111111,-0.1823549,-0.3640001,0.1184013,-1.355167,-0.7413719,-1.524808,-1.329011,-0.01925299,-0.2050741,0.04535943,-0.04865719,-0.4044042,-0.6406772,1.706666,-0.0904513,0.1081457,-0.0392343,-0.8836358,-2.184602,1.535947,-0.6941595,1.15526,-0.3022744,306.8182,214.1606,358.2563
3,0.02222222,-0.1761256,-0.3150125,0.1137301,-1.357339,-0.7354133,-1.522324,-1.331036,-0.1850023,-0.1996304,0.03663652,-0.03388969,-0.4047371,-0.6392663,1.709503,-0.09046884,0.1071019,-0.04561731,-0.8847,-2.181702,1.535997,-0.6935409,1.15559,-0.3037654,306.7769,213.9459,358.1194
3,0.03333334,-0.1665395,-0.2927043,0.102956,-1.359145,-0.7291778,-1.520208,-1.327339,0.3396114,-0.1920469,0.03432393,-0.02228157,-0.4048325,-0.6375389,1.711801,-0.08612704,0.09540701,-0.04462358,-0.8857279,-2.179501,1.536378,-0.6928762,1.156003,-0.3050154,306.5931,213.7746,357.9397
3,0.04444445,-0.1591397,-0.2629175,0.09527942,-1.359834,-0.7272603,-1.519113,-1.327427,-0.01105069,-0.1931513,0.02793022,-0.02126853,-0.4050162,-0.6372913,1.713736,-0.08822736,0.09112479,-0.04356114,-0.8861008,-2.178466,1.53682,-0.6924823,1.156234,-0.3068545,306.5568,213.857,357.9008
3,0.05555556,-0.1496157,-0.2341771,0.08869784,-1.360544,-0.7255458,-1.518092,-1.329374,-0.1774914,-0.1867235,0.02570887,-0.01710147,-0.4050162,-0.6366505,1.714905,-0.08718858,0.09221213,-0.04675641,-0.8867602,-2.177062,1.536924,-0.691995,1.15648,-0.3092286,306.5844,213.7239,357.9371
3,0.06666667,-0.1464476,-0.2161053,0.08322679,-1.361171,-0.7237508,-1.516957,-1.329923,-0.04861776,-0.1791919,0.03417419,-0.01710795,-0.4052298,-0.6347703,1.714783,-0.0871869,0.09115147,-0.0478263,-0.8873519,-2.175831,1.537108,-0.6911462,1.156979,-0.3114867,306.4886,213.3613,357.7803
3,0.07777778,-0.1358264,-0.1852682,0.07237208,-1.361527,-0.7227681,-1.516083,-1.330025,-0.009135846,-0.1663405,0.03401443,-0.0108568,-0.4049704,-0.6337173,1.715268,-0.08607943,0.08688599,-0.04465635,-0.8877791,-2.17477,1.537348,-0.6901649,1.15767,-0.3133986,306.2758,213.0236,357.464
3,0.08888889,-0.1230267,-0.1629644,0.05949765,-1.361824,-0.7216724,-1.515351,-1.32983,0.01783115,-0.1588279,0.0328373,-0.005631086,-0.4048527,-0.6329253,1.71597,-0.08176343,0.07839143,-0.04471402,-0.8882872,-2.174074,1.537669,-0.6892971,1.158427,-0.3149062,306.025,212.7787,357.1792
3,0.1,-0.1091623,-0.133232,0.04335361,-1.361702,-0.7212346,-1.51473,-1.330162,-0.0305425,-0.1459835,0.03589919,-0.002550426,-0.4047073,-0.6316017,1.715885,-0.07961818,0.0762772,-0.04580008,-0.8888763,-2.173115,1.537785,-0.6887251,1.159107,-0.3160962,305.8094,212.6162,357.0392
