ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,88,257,498,487,0.2371742,-0.5494857,0.582434,-1.370212,-3.037299,-1.677692,0.02904094,0.1902147,-0.1497874,-0.8173817,-2.640498,1.281205
0,0.01111111,88,257,498,487,0.2181165,-0.5719919,0.5761659,-1.377124,-3.030844,-1.680834,0.0526509,0.1965536,-0.1329302,-0.8191447,-2.638079,1.277844
0,0.02222222,88,257,498,487,0.2063197,-0.5570611,0.593092,-1.384893,-3.025493,-1.684094,0.06265327,0.1868602,-0.07869378,-0.819182,-2.635466,1.275067
0,0.03333334,85,315,498,494,0.192365,-0.5295157,0.5790436,-1.391394,-3.021133,-1.686807,0.05650656,0.1740122,-0.04886287,-0.8197332,-2.633697,1.273181
0,0.04444445,85,315,498,494,0.1750264,-0.4689073,0.5743719,-1.398048,-3.018082,-1.688861,0.03957259,0.1505557,-0.03279508,-0.8199953,-2.632289,1.272283
0,0.05555556,85,315,498,494,0.1641847,-0.4328454,0.5645241,-1.404537,-3.014388,-1.69099,0.03961853,0.1441367,-0.02750507,-0.8209301,-2.630895,1.270752
0,0.06666667,85,315,498,494,0.1352923,-0.402217,0.545119,-1.410529,-3.011278,-1.692271,0.03397314,0.1197101,-0.06692336,-0.8228081,-2.630681,1.270403
0,0.07777778,89,271,501,501,0.1192985,-0.3959723,0.5354564,-1.416546,-3.007607,-1.693884,0.03155289,0.0952405,-0.1031171,-0.8241045,-2.631311,1.270512
0,0.08888889,89,271,501,501,0.08926439,-0.3462433,0.5052668,-1.421546,-3.005723,-1.694444,0.04852183,0.08672943,-0.1149853,-0.8258361,-2.630975,1.269048
0,0.1,89,271,501,501,0.07313088,-0.3123277,0.4943658,-1.426977,-3.003657,-1.695161,0.05381945,0.08559529,-0.1138938,-0.8260763,-2.631019,1.268829
0,0.1111111,89,271,501,501,0.07803571,-0.2271539,0.4831764,-1.432132,-3.003936,-1.695998,0.0420315,0.08553477,-0.1073323,-0.8259709,-2.630735,1.270123
0,0.1222222,89,271,501,501,0.07762545,-0.1388659,0.4623739,-1.436652,-3.005181,-1.696679,0.0442307,0.09084439,-0.09881683,-0.8271762,-2.62958,1.268876
0,0.1333333,94,382,499,493,0.06247613,-0.09318852,0.4556743,-1.441532,-3.005569,-1.696761,0.04851356,0.08971419,-0.09352943,-0.8281611,-2.629671,1.268509
0,0.1444445,94,382,499,493,0.03343138,-0.03372796,0.4467414,-1.446044,-3.007443,-1.696076,0.05170326,0.07799432,-0.09357551,-0.8293324,-2.629339,1.267586
0,0.1555556,94,382,499,493,0.02373403,-0.008268263,0.4380581,-1.450809,-3.008322,-1.696078,0.04325281,0.05347136,-0.08397436,-0.8300253,-2.629966,1.267664
0,0.1666667,94,382,499,493,0.01617557,0.02024116,0.4037783,-1.454268,-3.009793,-1.695875,0.02484892,0.0258493,-0.120104,-0.8320466,-2.631576,1.268989
0,0.1777778,94,382,499,493,0.01721534,0.02652352,0.3856341,-1.458125,-3.010556,-1.695898,0.02339295,0.03126679,-0.1701681,-0.8354475,-2.632233,1.269278
0,0.1888889,101,397,502,502,0.03321713,0.02958658,0.3526085,-1.461054,-3.011341,-1.696599,0.02758975,0.05471861,-0.1818866,-0.8380318,-2.631695,1.268325
0,0.2,101,397,502,502,0.04493198,0.03273122,0.3408785,-1.464441,-3.011903,-1.697413,0.02980376,0.0728099,-0.1722824,-0.8400148,-2.630723,1.267276
0,0.2111111,101,397,502,502,0.05018219,0.05599652,0.3098394,-1.46677,-3.013546,-1.697958,0.02800097,0.08451841,-0.1392786,-0.8419712,-2.628923,1.264867
0,0.2222222,101,397,502,502,0.01694347,0.112946,0.2476643,-1.467677,-3.016182,-1.696968,0.03050463,0.074839,-0.09031059,-0.8419312,-2.628043,1.26389
0,0.2333333,100,347,500,495,0.01581629,0.13921,0.188905,-1.468099,-3.01846,-1.69686,0.02982429,0.05986948,-0.04881896,-0.8421224,-2.627397,1.262134
0,0.2444444,100,347,500,495,0.0263209,0.1836211,0.1279157,-1.467435,-3.021637,-1.697121,-0.0009924211,0.04921401,-0.03794798,-0.8422439,-2.627141,1.262824
0,0.2555556,100,347,500,495,-0.01321833,0.2193574,0.08077922,-1.467106,-3.024931,-1.695625,-0.03208944,0.03225258,-0.06650673,-0.8439142,-2.627665,1.263985
0,0.2666667,100,347,500,495,-0.04829966,0.2125653,0.04456058,-1.46636,-3.027065,-1.6939,-0.03540434,-0.002876366,-0.079331,-0.8448095,-2.629389,1.265655
