loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,-0.2912936,-0.4525138,0.4775222,-1.422288,-0.7683981,-2.529084,-1.039544,-0.03921854,0,0,-0.6837886,1.129252,-0.3013725,291.4063,216.9111,355.1243
7,0.01111111,-0.2912785,-0.4697478,0.4499127,-1.422219,-0.7615735,-2.526875,-1.040067,-0.04732764,0,0,-0.6823092,1.130281,-0.3041323,291.2049,216.4224,355.1653
7,0.02222222,-0.2934058,-0.4784324,0.4276035,-1.422379,-0.7545667,-2.524595,-1.040803,-0.06676011,0,0,-0.6805631,1.131496,-0.3072069,290.9015,215.8768,355.1421
7,0.03333334,-0.3072778,-0.4765228,0.4041644,-1.422482,-0.7477421,-2.52185,-1.040783,0.002595745,0,0,-0.6785884,1.132776,-0.3104838,290.5609,215.1488,355.2085
7,0.04444445,-0.3126157,-0.4756797,0.374343,-1.42227,-0.7413554,-2.519365,-1.0408,-0.001574975,0,0,-0.6764799,1.134055,-0.3137492,290.2751,214.2952,355.2813
7,0.05555556,-0.3105124,-0.4770327,0.3328034,-1.421239,-0.7354351,-2.516854,-1.040501,0.02742828,0,0,-0.6744525,1.13527,-0.3169228,290.0116,213.4778,355.2906
7,0.06666667,-0.3126791,-0.4676377,0.3050487,-1.420607,-0.7298622,-2.514197,-1.04093,-0.03936612,0,0,-0.6727197,1.136391,-0.3199955,289.808,212.7663,355.2713
7,0.07777778,-0.3234476,-0.4383004,0.2387996,-1.418842,-0.7260459,-2.510942,-1.041139,-0.01865011,0,0,-0.6713241,1.137448,-0.3228504,289.6802,212.0614,355.3695
7,0.08888889,-0.3234476,-0.4383004,0.2387996,-1.418842,-0.7260459,-2.510942,-1.041148,-0.0006563932,0,0,-0.6702444,1.138467,-0.3253416,289.5775,211.3284,355.623
7,0.1,-0.3352254,-0.4172055,0.2120186,-1.417755,-0.7217934,-2.507652,-1.044606,-0.3162156,0,0,-0.6693764,1.139472,-0.3272592,289.44,210.7032,355.8348
7,0.1111111,-0.380095,-0.3772649,0.151043,-1.414804,-0.7144595,-2.499474,-1.04105,0.3277652,0,0,-0.6687595,1.140359,-0.3282188,289.191,210.2351,355.9342
7,0.1222222,-0.4078474,-0.3658814,0.112631,-1.412655,-0.711407,-2.494597,-1.035941,0.4640951,0,0,-0.6690207,1.141148,-0.3292726,289.2682,210.1363,356.1096
7,0.1333333,-0.4504815,-0.3738199,0.05838659,-1.409368,-0.7084339,-2.488955,-1.039873,-0.3629641,0,0,-0.670018,1.14227,-0.3311791,289.6865,210.0235,356.6536
7,0.1444445,-0.4760581,-0.3772307,0.03604543,-1.406655,-0.7049637,-2.483764,-1.039995,-0.007270691,0,0,-0.6708728,1.143956,-0.3332347,289.782,209.576,357.3416
7,0.1555556,-0.5186931,-0.3764662,0.007307112,-1.40355,-0.7020918,-2.477339,-1.039442,0.05038768,0,0,-0.6714482,1.146237,-0.3352388,289.6382,208.9074,357.9272
7,0.1666667,-0.5847617,-0.3747133,-0.02357155,-1.400005,-0.6995272,-2.469788,-1.040003,-0.05150791,0,0,-0.6718372,1.149089,-0.3372042,289.3281,207.9251,358.6642
7,0.1777778,-0.6561848,-0.3644577,-0.05661756,-1.396468,-0.6974356,-2.461015,-1.039194,0.07459973,0,0,-0.6720928,1.152396,-0.3391657,288.8564,206.8732,359.4603
7,0.1888889,-0.7158616,-0.3680614,-0.0949008,-1.392285,-0.695452,-2.452008,-1.03834,0.07767809,0,0,-0.6723718,1.156057,-0.3412677,288.3608,205.7537,0.3495865
7,0.2,-0.7478372,-0.3693882,-0.1215015,-1.388062,-0.6935382,-2.443229,-1.037533,0.07350077,0,0,-0.672772,1.160022,-0.3436027,287.8956,204.4735,1.412635
7,0.2111111,-0.7979433,-0.3611909,-0.1513492,-1.383842,-0.6921417,-2.433755,-1.037726,-0.01789096,0,0,-0.6733151,1.164316,-0.3460785,287.4735,203.0367,2.583103
