ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,762,190,508,497,-0.9784344,0.1865965,0.4106929,-1.413453,2.982991,-0.2479627,-0.3687417,-0.1651603,0.553283,-0.2681079,-2.628866,1.671882
90,0.01111111,775,181,474,498,-0.9602342,0.170657,0.40121,-1.415918,2.986771,-0.238322,-0.378523,-0.1512696,0.5235372,-0.2632577,-2.635851,1.683063
90,0.02222222,775,181,474,498,-0.9238256,0.1454054,0.3982174,-1.418534,2.990551,-0.2301525,-0.3764237,-0.1555263,0.5192571,-0.2578622,-2.645321,1.696372
90,0.03333334,775,181,474,498,-0.9034072,0.1102984,0.3888332,-1.419733,2.99451,-0.2213156,-0.3592523,-0.1789942,0.5393537,-0.2516235,-2.659437,1.713474
90,0.04444445,775,181,474,498,-0.8850354,0.06143573,0.3827596,-1.420621,2.998682,-0.212582,-0.3806625,-0.1831801,0.5245917,-0.2464873,-2.670329,1.728934
90,0.05555556,754,182,500,505,-0.8657377,0.03806648,0.3722467,-1.421323,3.002398,-0.2039198,-0.4255796,-0.1554441,0.4961666,-0.2419977,-2.677492,1.741883
90,0.06666667,754,182,500,505,-0.8624377,0.02748078,0.3658473,-1.42222,3.00578,-0.1957802,-0.3685939,-0.1843402,0.5703402,-0.2341648,-2.696027,1.762178
90,0.07777778,754,182,500,505,-0.9199868,0.0540233,0.3538143,-1.424825,3.008132,-0.1856032,-0.3291219,-0.1641224,0.5775661,-0.2278558,-2.707375,1.775795
90,0.08888889,754,182,500,505,-0.9563031,0.0762291,0.3525787,-1.426946,3.011742,-0.1743992,-0.3036165,-0.1545301,0.5678198,-0.2222333,-2.719387,1.790193
90,0.1,754,182,500,505,-0.9127199,0.0966194,0.3429816,-1.42895,3.014921,-0.1654697,-0.3100336,-0.1566723,0.5636004,-0.216687,-2.73448,1.808631
90,0.1111111,731,189,498,500,-0.837176,0.1213964,0.3323105,-1.431465,3.018022,-0.1584927,-0.3261128,-0.1577135,0.5487921,-0.2116196,-2.749233,1.827126
90,0.1222222,731,189,498,500,-0.7999039,0.1278733,0.3174278,-1.43344,3.020957,-0.15072,-0.3335806,-0.1534779,0.5424707,-0.2062693,-2.765088,1.846366
90,0.1333333,731,189,498,500,-0.7934819,0.1193906,0.3121192,-1.435081,3.023868,-0.1421872,-0.3165979,-0.1641447,0.5316925,-0.2015704,-2.783897,1.867778
90,0.1444445,731,189,498,500,-0.7955605,0.1076374,0.3079207,-1.436398,3.027112,-0.1336465,-0.2985547,-0.1502798,0.5198703,-0.1967304,-2.79778,1.884112
90,0.1555556,680,178,524,503,-0.7890273,0.07774588,0.2920862,-1.436863,3.029938,-0.12529,-0.2796662,-0.1683575,0.4760429,-0.1935932,-2.81662,1.90508
90,0.1666667,680,178,524,503,-0.767599,0.05433083,0.2783906,-1.437166,3.032684,-0.1176547,-0.2841185,-0.1800195,0.4504778,-0.1904703,-2.835137,1.926669
90,0.1777778,680,178,524,503,-0.7195212,0.02881789,0.2508777,-1.43707,3.034759,-0.1112376,-0.2744878,-0.1843131,0.4546701,-0.1863973,-2.856749,1.950581
