ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,699,167,437,499,-1.533014,0.2243145,0.3059775,-1.421582,3.028042,-0.3070199,-0.4421664,-0.2691207,0.9308586,-0.28129,-2.421552,1.477615
90,0.01111111,699,167,437,499,-1.436094,0.2301827,0.3019268,-1.425167,3.030373,-0.2937504,-0.421059,-0.2935815,0.8944959,-0.2720174,-2.433274,1.492966
90,0.02222222,699,167,437,499,-1.333646,0.2139688,0.3001151,-1.428779,3.032609,-0.2822748,-0.4321373,-0.3467971,0.8178208,-0.2648215,-2.451997,1.516092
90,0.03333334,699,167,437,499,-1.272691,0.1780371,0.2876323,-1.430624,3.03513,-0.2700376,-0.4373628,-0.349976,0.8359687,-0.254733,-2.464525,1.533252
90,0.04444445,808,176,409,502,-1.228696,0.1422722,0.2686481,-1.432527,3.036746,-0.2582297,-0.4405422,-0.3350669,0.8402599,-0.2451706,-2.476975,1.550315
90,0.05555556,808,176,409,502,-1.206102,0.1166961,0.2358071,-1.433683,3.038331,-0.2453634,-0.4470285,-0.3030875,0.8232985,-0.2363417,-2.486792,1.56496
90,0.06666667,808,176,409,502,-1.178265,0.1201387,0.2123461,-1.435593,3.039008,-0.2343459,-0.4459602,-0.2764566,0.826507,-0.227182,-2.496861,1.57966
90,0.07777778,808,176,409,502,-1.130318,0.1235436,0.2008301,-1.437361,3.040576,-0.2227761,-0.4140328,-0.1944228,0.8284721,-0.2181752,-2.497424,1.583854
90,0.08888889,808,176,409,502,-1.059979,0.1228036,0.1903476,-1.439095,3.042116,-0.2127823,-0.3983117,-0.1687942,0.7847299,-0.2106209,-2.503605,1.593879
90,0.1,800,173,577,501,-1.015232,0.1240586,0.185165,-1.440803,3.043873,-0.2025904,-0.3761984,-0.1357513,0.7398632,-0.2037979,-2.508029,1.601603
90,0.1111111,800,173,577,501,-0.9503046,0.1392708,0.1745968,-1.443006,3.045138,-0.1938526,-0.3520915,-0.1175591,0.6768806,-0.1978606,-2.512695,1.60949
90,0.1222222,800,173,577,501,-0.9173738,0.159669,0.1660652,-1.445668,3.046213,-0.1843302,-0.3269842,-0.1153616,0.6000125,-0.193256,-2.520108,1.619627
90,0.1333333,800,173,577,501,-0.8759733,0.1896932,0.1607026,-1.448875,3.047268,-0.1758874,-0.3122894,-0.1249439,0.5573306,-0.1878082,-2.531569,1.6339
90,0.1444445,800,173,577,501,-0.8430345,0.2079533,0.1543127,-1.451935,3.048385,-0.1673285,-0.2623729,-0.1334145,0.5314501,-0.182785,-2.542752,1.646451
90,0.1555556,862,198,475,496,-0.8153582,0.2102288,0.1532631,-1.454522,3.049571,-0.1589556,-0.2315193,-0.1546835,0.5152526,-0.1778427,-2.556657,1.661619
90,0.1666667,862,198,475,496,-0.7833533,0.2039831,0.1480401,-1.456837,3.050746,-0.1512303,-0.2262909,-0.1759723,0.4970941,-0.1730852,-2.574181,1.681257
90,0.1777778,862,198,475,496,-0.7353108,0.1860798,0.1396996,-1.458595,3.051896,-0.1444179,-0.2177956,-0.204744,0.479998,-0.1684593,-2.595658,1.704395
90,0.1888889,862,198,475,496,-0.681908,0.1692293,0.1196612,-1.460093,3.052482,-0.1383544,-0.2048752,-0.2143332,0.5001544,-0.1627319,-2.616966,1.727299
90,0.2,877,191,408,497,-0.6444,0.1363346,0.1007308,-1.460963,3.053074,-0.1321173,-0.1866807,-0.1738223,0.5139048,-0.1571771,-2.626014,1.737601
90,0.2111111,877,191,408,497,-0.6325664,0.1193053,0.09018119,-1.461912,3.053693,-0.1254599,-0.1750022,-0.1354645,0.5149156,-0.1517155,-2.635235,1.748448
90,0.2222222,877,191,408,497,-0.6078537,0.08422877,0.07760733,-1.462022,3.054173,-0.1193464,-0.1622775,-0.08433712,0.5031692,-0.1463609,-2.63881,1.753162
90,0.2333333,877,191,408,497,-0.5724289,0.03968864,0.06723161,-1.461511,3.054557,-0.1139913,-0.1444559,-0.06507137,0.463639,-0.1425952,-2.643974,1.759626
90,0.2444444,877,191,408,497,-0.5124003,-0.02293669,0.04847848,-1.459565,3.05484,-0.1099305,-0.1309279,-0.0852643,0.4102736,-0.1398133,-2.658478,1.775046
90,0.2555556,838,213,487,499,-0.4342407,-0.08654022,0.02556144,-1.457304,3.055202,-0.1071699,-0.1193559,-0.09910436,0.379278,-0.1370159,-2.674564,1.791727
90,0.2666667,838,213,487,499,-0.3893003,-0.1193831,0.01409375,-1.455105,3.055295,-0.1040657,-0.1140441,-0.08738172,0.378188,-0.1331064,-2.686303,1.804503
90,0.2777778,838,213,487,499,-0.335782,-0.1606826,0.001590427,-1.452447,3.054947,-0.1018031,-0.0948645,-0.0681753,0.3748838,-0.1291718,-2.69344,1.811825
90,0.2888889,838,213,487,499,-0.3035656,-0.2053095,-0.008766001,-1.449074,3.055153,-0.09923897,-0.08545101,-0.06492731,0.3492731,-0.1260485,-2.703383,1.822566
90,0.3,878,240,501,500,-0.2704628,-0.2221853,-0.01076934,-1.446161,3.054969,-0.09685916,-0.07392097,-0.03185673,0.3172637,-0.1233139,-2.702976,1.822351
90,0.3111111,878,240,501,500,-0.2288972,-0.2251722,-0.01171057,-1.443721,3.055214,-0.09534596,-0.07417227,-0.02861889,0.2789277,-0.1211371,-2.70856,1.828873
90,0.3222222,878,240,501,500,-0.1979719,-0.2271848,-0.02228083,-1.441185,3.054906,-0.09385299,-0.07534923,-0.01901966,0.2608331,-0.1187456,-2.713881,1.834937
90,0.3333333,878,240,501,500,-0.1489928,-0.2184485,-0.03178872,-1.439024,3.054519,-0.09343488,-0.05532359,0.007639632,0.2298221,-0.1169602,-2.711505,1.832663
90,0.3444445,878,240,501,500,-0.1214101,-0.1906131,-0.03293262,-1.437536,3.054067,-0.09304126,-0.01712039,0.03324023,0.205097,-0.1150241,-2.706738,1.826796
90,0.3555556,770,213,511,500,-0.1024193,-0.1585037,-0.02238278,-1.436633,3.054135,-0.09234724,0.005000085,0.01199312,0.1601914,-0.1145473,-2.710391,1.829639
