ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,425,174,485,498,0.2402148,1.188663,0.6269137,-1.319708,3.055246,-0.2038964,-0.3190777,-1.055641,0.07213673,-0.3051594,3.009699,2.736212
90,0.01111111,425,174,485,498,0.2209727,1.160271,0.5873688,-1.32245,3.055013,-0.1907606,-0.2805197,-0.9918823,0.107435,-0.2993052,2.98656,2.760817
90,0.02222222,425,174,485,498,0.2176372,1.121167,0.5658042,-1.324936,3.054847,-0.1773905,-0.2732006,-0.9725289,0.116446,-0.2937339,2.958091,2.792323
90,0.03333334,425,174,485,498,0.2133833,1.120356,0.5552295,-1.328229,3.055175,-0.1639676,-0.2604053,-0.9479792,0.1551383,-0.2873412,2.931577,2.821142
90,0.04444445,520,192,431,496,0.1843032,1.124462,0.5519733,-1.329684,3.055647,-0.1495104,-0.2237132,-0.9184492,0.1085339,-0.2845193,2.902382,2.852519
90,0.05555556,520,192,431,496,0.1549395,1.095104,0.5287035,-1.331174,3.05649,-0.1369238,-0.2380547,-0.9198955,0.05528355,-0.2821049,2.870926,2.888366
90,0.06666667,520,192,431,496,0.136198,1.047533,0.494416,-1.332939,3.057092,-0.1260304,-0.2072054,-0.9084678,0.07148525,-0.2784196,2.839924,2.921411
90,0.07777778,520,192,431,496,0.1086739,0.9987466,0.4611847,-1.334191,3.057918,-0.1158779,-0.1536732,-0.8551741,0.09661865,-0.2750396,2.814042,2.947713
90,0.08888889,520,192,431,496,0.09239352,0.9653333,0.4309105,-1.335483,3.058459,-0.1056029,-0.150002,-0.8323291,0.05215082,-0.2739439,2.78569,2.978885
90,0.1,554,200,473,497,0.0414865,0.9066939,0.3876742,-1.335259,3.059294,-0.09685065,-0.1708947,-0.822401,0.0406239,-0.2715338,2.756081,3.011717
90,0.1111111,554,200,473,497,0.01174128,0.8817245,0.3681642,-1.335486,3.060139,-0.0873666,-0.1568708,-0.8051596,0.04378808,-0.2700712,2.728029,3.042281
90,0.1222222,554,200,473,497,-0.04172015,0.8404436,0.3485948,-1.334487,3.061199,-0.07893396,-0.1205763,-0.7359067,0.05286449,-0.2686639,2.706483,3.064739
90,0.1333333,554,200,473,497,-0.08230799,0.7880508,0.3237006,-1.333159,3.062478,-0.07132052,-0.1132506,-0.700652,0.01439989,-0.2689739,2.683181,3.090328
90,0.1444445,643,200,440,502,-0.1169978,0.718449,0.2933846,-1.331755,3.063238,-0.06525756,-0.1087502,-0.6780505,0.01746815,-0.2681878,2.659005,3.116573
90,0.1555556,643,200,440,502,-0.1419598,0.6757348,0.2682971,-1.330541,3.064214,-0.05856611,-0.09919333,-0.6544052,-0.0002647936,-0.2682112,2.636668,3.140965
