ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,946,182,494,501,-1.801819,0.3848383,0.18781,-1.304795,3.027893,-0.2650048,-0.468845,-0.3620778,1.052712,-0.2226355,-2.43468,1.478945
90,0.01111111,946,182,494,501,-1.715858,0.4665957,0.1929454,-1.313017,3.027773,-0.2492442,-0.5137474,-0.3876143,1.032749,-0.2114933,-2.45411,1.505068
90,0.02222222,953,191,513,501,-1.67033,0.5085113,0.219479,-1.320513,3.02926,-0.2324269,-0.5266535,-0.3854887,1.016847,-0.2003858,-2.47201,1.528916
90,0.03333334,953,191,513,501,-1.589444,0.531617,0.2388878,-1.328206,3.030986,-0.217633,-0.5128566,-0.3311683,1.009315,-0.1892794,-2.480785,1.54285
90,0.04444445,953,191,513,501,-1.558431,0.5072986,0.243326,-1.333618,3.032805,-0.2015842,-0.4995554,-0.2981533,0.9261231,-0.1812904,-2.493215,1.560216
90,0.05555556,953,191,513,501,-1.520786,0.4435869,0.2352416,-1.336947,3.034532,-0.1858348,-0.5051038,-0.318373,0.8878173,-0.1724386,-2.517512,1.589842
90,0.06666667,953,191,513,501,-1.481124,0.4000721,0.2259361,-1.340374,3.036245,-0.1710261,-0.5220416,-0.2896137,0.9039165,-0.1619607,-2.533812,1.61226
90,0.07777778,987,213,429,500,-1.365609,0.3143294,0.2202478,-1.341686,3.038535,-0.159632,-0.5220954,-0.2576547,0.8964596,-0.1523573,-2.548497,1.632564
90,0.08888889,987,213,429,500,-1.303598,0.2720331,0.2228148,-1.344039,3.04109,-0.1472515,-0.5039851,-0.1798858,0.8953103,-0.1424642,-2.551123,1.640232
90,0.1,987,213,429,500,-1.220034,0.1871829,0.2095163,-1.343812,3.043157,-0.1367043,-0.4889935,-0.1426188,0.9037498,-0.1322696,-2.560969,1.654966
90,0.1111111,987,213,429,500,-1.16538,0.1309597,0.1971313,-1.343898,3.045084,-0.1255851,-0.4572982,-0.1181455,0.8598698,-0.1242226,-2.572494,1.670376
90,0.1222222,987,227,469,496,-1.077585,0.05881453,0.1624719,-1.342294,3.045994,-0.1167232,-0.4331042,-0.1319706,0.8149683,-0.1167881,-2.595954,1.69783
90,0.1333333,987,227,469,496,-0.9758854,-0.02706048,0.1353804,-1.339511,3.047048,-0.1091433,-0.3904571,-0.1117396,0.8178764,-0.1081254,-2.61254,1.717194
90,0.1444445,987,227,469,496,-0.8944986,-0.09815009,0.1060284,-1.336247,3.047738,-0.1019043,-0.3648149,-0.0680666,0.8262495,-0.09871166,-2.619966,1.727885
90,0.1555556,987,227,469,496,-0.8346125,-0.1383851,0.09245881,-1.333674,3.04858,-0.09433662,-0.3226625,-0.06271702,0.7556652,-0.09265351,-2.635779,1.745855
90,0.1666667,987,227,469,496,-0.7972709,-0.1509402,0.09791097,-1.331889,3.050097,-0.08682864,-0.3006966,-0.06906885,0.6926574,-0.08731653,-2.657889,1.77054
90,0.1777778,988,233,557,501,-0.724775,-0.1602022,0.08956347,-1.329859,3.050996,-0.08113533,-0.3090959,-0.1030915,0.5488924,-0.08599187,-2.68531,1.80163
