loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,0.9019817,-0.8305938,0.6067102,4.507258,-4.445859,-2.565805,0.4191254,1.201621,0.5382404,0.442772,-0.1398721,-0.9705277,4.469792,-4.275067,1.613849,0.2276688,1.111971,0.4659624,-0.967155,0.9269942,-0.2091341,-0.6456072,1.557148,0.3679605,0.4901483,1.435259,0.5377257,-0.7227876,0.9318925,0.1657776,-0.9675711,0.3131386,-0.07321083,0.5915222,1.520117,0.3595183,0.05653541,1.135239,0.367216,275.6712,162.3553,99.65488
4,0.01111111,0.8305078,-0.77416,0.5690686,4.50637,-4.436946,-2.569177,0.4168456,1.201327,0.5363965,0.4509448,-0.1400434,-0.9110356,4.468428,-4.266644,1.608912,0.2264338,1.110973,0.4624412,-0.9382894,0.9292333,-0.2019222,-0.6438778,-4.708616,0.3633359,0.4870678,1.435463,0.5366013,-0.6908501,0.9180419,0.1633583,-0.9665703,0.3252147,-0.07338101,0.5908355,1.520234,0.359709,0.05635871,1.133452,0.3627235,275.2137,165.7638,95.57038
4,0.02222222,0.7470758,-0.7096685,0.5214761,4.505569,-4.428507,-2.572673,0.414331,1.20124,0.5345438,0.4538969,-0.1396819,-0.8502106,4.467187,-4.25933,1.604618,0.2253212,1.11001,0.4592083,-0.8934693,0.905995,-0.2045385,-0.6427838,-4.69251,0.3589875,0.4843104,1.435605,0.5355563,-0.6674618,0.8978288,0.1577546,-0.9657538,0.3369049,-0.07322334,0.5900717,1.520336,0.3598068,0.05597074,1.131602,0.3578317,275.1644,169.1159,91.81775
4,0.03333334,0.7133326,-0.6748612,0.4990729,4.504677,-4.420169,-2.575793,0.412171,1.20097,0.5326591,0.4526317,-0.1371753,-0.8121039,4.465697,-4.251084,1.599358,0.2240618,1.109083,0.4557927,-0.8752244,0.8730438,-0.2048753,-0.6419731,-4.677792,0.3563978,0.4816167,1.435785,0.5345862,-0.6642967,0.8776028,0.1544401,-0.9648068,0.348064,-0.07228938,0.589396,1.520435,0.3599274,0.05575827,1.129977,0.3533168,275.2621,171.9715,88.61854
4,0.04444445,0.6740824,-0.6197477,0.4702161,4.50349,-4.414239,-2.578532,0.4105216,1.200988,0.5310001,0.4237869,-0.1403603,-0.7290958,4.46407,-4.24449,1.594769,0.2230463,1.108319,0.4527607,-0.8246019,0.7889755,-0.1823274,-0.6411821,-4.667689,0.3556971,0.4793855,1.436011,0.5335085,-0.6484349,0.8254536,0.1423476,-0.9642081,0.3573733,-0.07070453,0.5887456,1.520445,0.3597908,0.05544266,1.128366,0.3490977,275.5733,171.8535,88.53423
4,0.05555556,0.6672321,-0.5975252,0.4645773,4.502709,-4.407266,-2.581096,0.4086273,1.20106,0.5293975,0.4088182,-0.1308039,-0.686978,4.462145,-4.236892,1.589414,0.221845,1.107504,0.4494884,-0.7901758,0.7411103,-0.1679708,-0.6401973,-4.656,0.3539517,0.4768618,1.436193,0.5324914,-0.6356719,0.7945836,0.1389163,-0.9633101,0.3671705,-0.06968135,0.5881261,1.520646,0.3598609,0.05510217,1.127311,0.3452352,275.7467,170.3,89.72861
4,0.06666667,0.5574926,-0.5265559,0.4204551,4.502446,-4.401354,-2.583755,0.4069712,1.201123,0.527858,0.3983484,-0.1159074,-0.6413105,4.460822,-4.232207,1.587752,0.2212101,1.107296,0.4469247,-0.7429036,0.6677284,-0.1559713,-0.6397265,-4.647561,0.3538063,0.4746982,1.436423,0.531445,-0.6113353,0.7446014,0.1204125,-0.9629186,0.3755943,-0.06831221,0.5875039,1.520724,0.359838,0.05502257,1.126827,0.3417284,275.7557,168.8337,90.78444
4,0.07777778,0.4662175,-0.5088447,0.395387,4.502407,-4.39453,-2.586946,0.4053234,1.201006,0.5260918,0.4055248,-0.1025634,-0.6202654,4.460264,-4.226021,1.587039,0.2205147,1.106921,0.4444566,-0.7042635,0.6146246,-0.1523095,-0.6393994,-4.638539,0.3528872,0.4725939,1.436593,0.5303016,-0.5891764,0.7159674,0.09241819,-0.9632962,0.3842282,-0.06735533,0.5869478,1.520882,0.3596764,0.05491472,1.126133,0.3381932,275.6884,169.016,90.22019
4,0.08888889,0.2889752,-0.4633641,0.3688426,4.502863,-4.384376,-2.587672,0.4030496,1.201092,0.5235405,0.2886861,-0.05252004,-0.5377336,4.458826,-4.214155,1.588385,0.218935,1.107105,0.4400096,-0.6603233,0.5923381,-0.1347057,-0.6376359,-4.617354,0.349072,0.4684973,1.43708,0.5280371,-0.5541195,0.7000141,0.08249655,-0.9627849,0.4027104,-0.0663484,0.5856088,1.521103,0.3593588,0.05485237,1.126886,0.3318516,275.556,170.0793,88.57746
4,0.1,0.2889752,-0.4633641,0.3688426,4.502863,-4.384376,-2.587672,0.4030496,1.201092,0.5235405,0.2886861,-0.05252004,-0.5377336,4.458826,-4.214155,1.588385,0.218935,1.107105,0.4400096,-0.6603233,0.5923381,-0.1347057,-0.6376359,-4.617354,0.349072,0.4684973,1.43708,0.5280371,-0.5541195,0.7000141,0.08249655,-0.9627849,0.4027104,-0.0663484,0.5856088,1.521103,0.3593588,0.05485237,1.126886,0.3318516,275.556,170.0793,88.57746
