loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,0.459327,-0.2413912,0.04213581,4.615227,1.493074,-2.76531,0.4466704,1.199372,0.4578738,-0.02563329,-0.002609149,-0.2231923,4.582662,-4.647156,1.713892,0.2723044,1.111744,0.4543073,-0.02780649,0.05102469,-0.03381664,-0.5761057,1.42108,0.3312461,0.4661447,1.439269,0.4093702,-0.01357485,0.02376353,0.006371114,-1.018425,0.2347565,0.1011554,0.549949,1.499813,0.2250586,0.06727047,1.141872,0.3919688,279.3591,207.9348,60.92209
5,0.01111111,0.4548985,-0.2567745,0.05437248,4.615453,1.495879,-2.764465,0.4459781,1.199114,0.4581389,-0.02830619,0.005087882,-0.233954,4.582344,-4.643936,1.709378,0.2714127,1.111132,0.4538083,-0.03547187,0.03519453,-0.06686556,-0.577841,1.421905,0.3312602,0.4657724,1.439121,0.4094427,-0.007096443,0.05461399,0.0170917,-1.017776,0.2366703,0.1000515,0.5497779,1.499777,0.2251933,0.06659343,1.140522,0.3908984,279.6078,208.4457,60.30209
5,0.02222222,0.411657,-0.2687027,0.0533352,4.615938,1.499429,-2.76402,0.4451609,1.198851,0.4582119,-0.01970225,0.005706251,-0.2541888,4.582664,-4.640819,1.706391,0.2706277,1.110565,0.4532087,-0.04515195,0.04370883,-0.07312752,-0.5785696,1.423849,0.3304653,0.4653514,1.43895,0.4095013,0.0002449565,0.05893303,0.003202543,-1.018092,0.2376259,0.09933911,0.549528,1.4998,0.2254076,0.06603209,1.139488,0.3901327,280.0015,208.5604,60.08582
5,0.03333334,0.370718,-0.2715145,0.04503407,4.616179,1.502832,-2.763937,0.4444114,1.198579,0.458137,-0.008881528,0.002201453,-0.2686308,4.583279,-4.637903,1.703736,0.2698818,1.110045,0.4526837,-0.06461564,0.07780062,-0.08874615,-0.5791704,1.428291,0.3281134,0.4648835,1.43876,0.4095006,-0.003977977,0.06316915,0.008581627,-1.017747,0.2384985,0.09915641,0.5493426,1.49986,0.2254891,0.0654002,1.138452,0.3890567,280.4342,208.4353,60.11515
5,0.04444445,0.3271118,-0.271602,0.06037207,4.616298,1.505336,-2.763627,0.4437037,1.198337,0.4581141,-0.007764,-0.002174243,-0.2588039,4.582905,-4.634705,1.701766,0.2691531,1.109715,0.4524302,-0.08724382,0.1139729,-0.09900245,-0.5797457,1.433119,0.3257951,0.4643933,1.438527,0.4095819,-0.01880998,0.08656509,0.01838367,-1.017084,0.2404739,0.09885255,0.5492487,1.499794,0.2257557,0.06483652,1.13771,0.3879776,280.92,207.6622,60.77312
5,0.05555556,0.2864859,-0.2655673,0.07825062,4.616297,1.507841,-2.762858,0.4431831,1.198174,0.4579618,-0.01193029,-0.005851433,-0.2492766,4.582388,-4.631618,1.700239,0.2685246,1.109429,0.4517946,-0.1097187,0.1351827,-0.09975757,-0.5801046,1.437644,0.3239948,0.4638988,1.438333,0.4097109,-0.02196789,0.1185002,0.02387016,-1.016334,0.2432005,0.09788156,0.5491595,1.499817,0.2259843,0.06437175,1.137293,0.3866506,281.1956,206.9304,61.26918
5,0.06666667,0.2503785,-0.2728687,0.08767892,4.615885,1.510669,-2.762925,0.4424955,1.19802,0.4579804,-0.003419977,-0.02104518,-0.2493149,4.582239,-4.628211,1.698838,0.267812,1.10901,0.4508491,-0.1171985,0.1372811,-0.1007466,-0.5806932,1.440918,0.3228635,0.4634505,1.438172,0.4098387,-0.01149163,0.130303,0.002518743,-1.01694,0.2453229,0.0965372,0.5490948,1.4998,0.2262735,0.0639829,1.136983,0.3850396,281.1769,206.9602,60.94109
5,0.07777778,0.1523705,-0.2896861,0.1106451,4.615938,1.515355,-2.763623,0.4418267,1.197952,0.4578485,0.02815539,-0.03521088,-0.2919849,4.582,-4.623868,1.700751,0.267385,1.109244,0.4503622,-0.1021967,0.1118026,-0.1042126,-0.5818256,1.442313,0.3222779,0.4630745,1.438128,0.4100237,-0.00644733,0.1325721,-0.03160474,-1.018248,0.2472684,0.09543331,0.548919,1.499766,0.2265832,0.06374284,1.137029,0.3834685,281.0417,207.0006,60.63667
5,0.08888889,0.09838924,-0.3037955,0.1202896,4.615865,1.519677,-2.764109,0.4411955,1.197837,0.4576998,0.0436117,-0.04836148,-0.3137648,4.581959,-4.61971,1.701728,0.2667736,1.109204,0.4497519,-0.09140901,0.09902246,-0.0958551,-0.5823486,1.444045,0.3214369,0.4626625,1.438116,0.4101994,-0.006504912,0.1368655,-0.03797954,-1.018655,0.2493334,0.09451772,0.5488225,1.499857,0.2268932,0.06344216,1.137208,0.3822725,281.0034,206.8974,60.52785
5,0.1,0.04070542,-0.3255402,0.1421012,4.615783,1.524467,-2.764473,0.4406625,1.197831,0.4576335,0.05302883,-0.05332419,-0.3393223,4.581624,-4.61482,1.703523,0.2661588,1.109251,0.44891,-0.09981087,0.09040809,-0.08624328,-0.5827263,1.445592,0.3215248,0.4622465,1.438072,0.410342,-0.01924338,0.1443015,-0.03251711,-1.018651,0.2515522,0.09400559,0.5486632,1.499869,0.2271974,0.06316458,1.137724,0.3804364,280.9533,206.3242,60.95283
