loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,0.5951173,-1.192551,0.7796749,4.662418,-4.711591,-2.760084,0.4310717,1.214876,0.4449797,0.2417733,-0.448035,-1.301901,4.618096,-4.552619,1.666567,0.2594578,1.122086,0.4265058,-0.7003946,0.4964663,-0.316014,-0.5360171,1.438426,0.4065896,0.4605982,1.45213,0.383785,-0.2981053,0.6408114,-0.06561235,-1.115434,0.25921,0.1810579,0.5617724,1.494617,0.2039726,0.05724353,1.154435,0.369165,278.5416,264.4912,6.08677
3,0.01111111,0.5379536,-1.247599,0.765452,4.661281,-4.694697,-2.762032,0.4284748,1.214595,0.4440858,0.2529821,-0.4005917,-1.352562,4.61591,-4.535325,1.663386,0.2573792,1.12148,0.4226186,-0.7090621,0.4922552,-0.3351352,-0.5379367,1.451362,0.4036923,0.4588802,1.452069,0.3837094,-0.2863417,0.6482553,-0.05714463,-1.114414,0.2677566,0.1802012,0.5618191,1.494629,0.2047689,0.05614626,1.152933,0.3623749,278.9438,267.3714,2.34907
3,0.02222222,0.496704,-1.277635,0.7480695,4.659692,-4.677177,-2.764165,0.4258956,1.214499,0.4432085,0.2728411,-0.3673327,-1.398468,4.613953,-4.518272,1.660336,0.2553608,1.12089,0.418659,-0.7251999,0.4997185,-0.3509476,-0.5397136,1.46523,0.400299,0.4571337,1.452138,0.3836279,-0.2798599,0.6769517,-0.04214172,-1.112811,0.2771666,0.1789399,0.561865,1.49469,0.205559,0.05525243,1.151784,0.3555276,279.2963,270.4579,358.3087
3,0.03333334,0.431232,-1.303881,0.7249357,4.65807,-4.660492,-2.766546,0.4233162,1.214409,0.4422152,0.282321,-0.3517123,-1.415899,4.612422,-4.501355,1.658766,0.2533583,1.120468,0.4148676,-0.7594692,0.5389721,-0.3504718,-0.5404928,1.481424,0.3960525,0.4553413,1.452329,0.3835559,-0.2861747,0.7461833,-0.03221138,-1.111038,0.2896113,0.1765124,0.5618812,1.49474,0.2066479,0.05428806,1.15067,0.3487832,279.5809,273.3722,354.3594
3,0.04444445,0.3874001,-1.30348,0.7119958,4.656105,-4.643538,-2.767882,0.4207612,1.21445,0.4412,0.2766802,-0.3325559,-1.434965,4.61029,-4.48509,1.656842,0.2512215,1.120184,0.4110467,-0.788337,0.606918,-0.3264651,-0.5396252,1.500101,0.3897736,0.4535371,1.452565,0.3834677,-0.2915494,0.7632736,-0.04169312,-1.110366,0.2997656,0.1752317,0.5619605,1.494901,0.2075989,0.05340805,1.150051,0.3420137,279.825,274.4681,352.2758
3,0.05555556,0.3572081,-1.30032,0.7060266,4.653809,-4.627722,-2.76819,0.4181882,1.214496,0.4401987,0.2443128,-0.3238256,-1.427135,4.608218,-4.468816,1.655118,0.2490895,1.120162,0.4070864,-0.8042951,0.6397716,-0.3059318,-0.5389865,1.517167,0.3846872,0.4518996,1.452803,0.3833237,-0.2915956,0.7558977,-0.0513479,-1.110139,0.309395,0.1742184,0.5620343,1.495053,0.2084517,0.05237486,1.149675,0.335335,279.9809,274.2905,351.5571
3,0.06666667,0.3152333,-1.31576,0.6979321,4.652357,-4.612459,-2.765716,0.4155645,1.214663,0.4391398,0.1622711,-0.2935536,-1.410614,4.60666,-4.451716,1.654108,0.2469814,1.120171,0.4032526,-0.8186669,0.6319747,-0.2483317,-0.5372565,1.529761,0.3833684,0.4503476,1.453058,0.3831878,-0.277819,0.7123132,-0.06336901,-1.110056,0.3172726,0.1735244,0.5620322,1.495273,0.2092237,0.05149099,1.149359,0.3285165,280.1289,274.5775,350.3939
3,0.07777778,0.2692581,-1.329048,0.6824902,4.65017,-4.596066,-2.764643,0.4129099,1.214667,0.438225,0.133024,-0.2786459,-1.42152,4.605769,-4.434786,1.653912,0.2447976,1.120309,0.3993311,-0.8041182,0.5976583,-0.1857652,-0.5351132,1.539642,0.3833258,0.44894,1.453335,0.3829803,-0.2693923,0.6761773,-0.08171389,-1.110591,0.324393,0.1729396,0.5621418,1.495382,0.2099214,0.05079143,1.149799,0.3217033,280.1348,274.5778,349.5448
3,0.08888889,0.1810859,-1.35571,0.6548117,4.649375,-4.578685,-2.76378,0.4100754,1.214923,0.4372754,0.1164251,-0.2595394,-1.454758,4.606094,-4.417655,1.655986,0.2426444,1.120609,0.3956974,-0.7619408,0.5316354,-0.1491504,-0.5340799,1.546541,0.3842957,0.4476147,1.453433,0.3827984,-0.2749877,0.6209891,-0.1213505,-1.112422,0.3308056,0.1735979,0.5622283,1.495484,0.2106264,0.05009443,1.150416,0.3151072,280.0976,274.1099,349.154
3,0.1,0.09504161,-1.36643,0.6368479,4.649061,-4.561301,-2.763104,0.4072604,1.215126,0.436187,0.1130211,-0.2295618,-1.480239,4.606301,-4.400698,1.65899,0.2404814,1.12112,0.3920043,-0.7222043,0.4381415,-0.1637856,-0.5356299,1.551343,0.3868108,0.4462636,1.45353,0.3825274,-0.312484,0.5721137,-0.1543309,-1.114359,0.3363703,0.1758578,0.5622828,1.495587,0.2113721,0.04948177,1.151582,0.3085708,279.9886,272.8186,349.5318
3,0.1111111,0.02352899,-1.364067,0.6163589,4.648981,-4.545549,-2.761541,0.404596,1.215265,0.4351809,0.08943945,-0.2044991,-1.465476,4.606444,-4.384501,1.661843,0.2383931,1.121795,0.388489,-0.6902151,0.364957,-0.2006276,-0.5382062,1.556804,0.3887131,0.4447966,1.453531,0.3823788,-0.3210119,0.5614811,-0.155396,-1.115026,0.3436182,0.1765441,0.5623391,1.495659,0.2121232,0.04892329,1.152545,0.3019048,279.8946,272.1321,349.2668
3,0.1222222,-0.02703731,-1.354353,0.6004222,4.649372,-4.531889,-2.757032,0.4019259,1.215512,0.4338338,0.003567144,-0.1578213,-1.4137,4.606891,-4.36844,1.664827,0.2361758,1.122435,0.3848503,-0.7064863,0.3639938,-0.2377897,-0.540145,1.567113,0.3880673,0.4432432,1.453695,0.3822165,-0.3178344,0.5657383,-0.1543332,-1.115484,0.3511056,0.1768629,0.5623254,1.495747,0.2127211,0.04824307,1.154289,0.2954821,279.5541,271.9998,348.3325
3,0.1333333,-0.09657126,-1.340022,0.5820428,4.649064,-4.517157,-2.753413,0.3992881,1.215703,0.4327338,-0.04156606,-0.1455289,-1.391145,4.607481,-4.352851,1.668942,0.2339551,1.123363,0.3813999,-0.7365903,0.384194,-0.2587433,-0.5416017,-4.704572,0.3873919,0.4417203,1.453847,0.3820856,-0.2964663,0.5923306,-0.1436992,-1.11536,0.359443,0.1757393,0.5622774,1.495927,0.2135155,0.04767771,1.156034,0.2892065,279.1568,271.9534,347.3745
3,0.1444445,-0.1595457,-1.32335,0.5826779,4.649099,-4.502538,-2.748812,0.3964869,1.216143,0.4315147,-0.09916779,-0.1264718,-1.371679,4.607552,-4.337046,1.673768,0.231578,1.124483,0.377852,-0.7760779,0.4435703,-0.2357508,-0.5405972,-4.690548,0.3852068,0.4402837,1.454054,0.3818924,-0.266546,0.623185,-0.1267242,-1.114798,0.3687109,0.1738618,0.5623257,1.496124,0.2143273,0.04707743,1.158312,0.2829046,278.8375,271.142,347.3111
3,0.1555556,-0.2069793,-1.322365,0.5789411,4.649327,-4.487576,-2.743214,0.393705,1.216548,0.4304128,-0.1636104,-0.105478,-1.369603,4.608326,-4.320904,1.678737,0.2291823,1.125619,0.3741348,-0.7833801,0.4721491,-0.2025275,-0.5392651,-4.678542,0.383732,0.4389166,1.454234,0.3816366,-0.2505272,0.6348674,-0.1203985,-1.11475,0.3767899,0.1725774,0.5624117,1.496138,0.2149208,0.04646935,1.160611,0.2766644,278.5655,270.7154,346.8968
3,0.1666667,-0.2802649,-1.32514,0.5583223,4.650074,-4.472429,-2.73676,0.3907076,1.217023,0.4292479,-0.2302049,-0.07691765,-1.371783,4.610182,-4.304854,1.685069,0.2266612,1.127067,0.3706801,-0.7764487,0.4676378,-0.142948,-0.5369066,-4.669946,0.3845818,0.4377992,1.45446,0.3813441,-0.2303671,0.6285405,-0.1301799,-1.115513,0.3847525,0.1711478,0.5624453,1.496108,0.2156212,0.04580428,1.163414,0.2705635,278.2267,270.9596,345.8622
3,0.1777778,-0.3631343,-1.3175,0.5305648,4.650696,-4.457836,-2.729713,0.3878019,1.217473,0.4279959,-0.2988236,-0.05814207,-1.363042,4.612775,-4.289417,1.692749,0.2239994,1.12868,0.3670537,-0.7447734,0.4025489,-0.08812755,-0.5351734,-4.666273,0.3885264,0.4367916,1.454702,0.381001,-0.2229903,0.6051551,-0.1431247,-1.116526,0.3913678,0.1704897,0.5625618,1.49614,0.2161825,0.04508414,1.166611,0.2647258,277.766,270.9578,345.0632
3,0.1888889,-0.4553813,-1.274541,0.5063338,4.651321,-4.443547,-2.723403,0.3846616,1.217851,0.4267261,-0.332877,-0.05050242,-1.347453,4.614675,-4.275694,1.701406,0.22145,1.130588,0.363795,-0.7317461,0.3642355,-0.08202718,-0.53484,-4.660588,0.3912479,0.4357192,1.454823,0.3807397,-0.2177445,0.5594351,-0.1561562,-1.117845,0.3972651,0.1703313,0.5625054,1.496216,0.2167912,0.04424106,1.16977,0.2590431,277.1769,270.4026,344.7173
3,0.2,-0.6655878,-1.221243,0.4244096,4.652215,-4.428504,-2.72186,0.3813462,1.218321,0.4252462,-0.2578474,-0.07252955,-1.345336,4.61972,-4.26367,1.716284,0.2189721,1.132482,0.3605013,-0.723192,0.3100657,-0.1079279,-0.5361843,-4.655882,0.3950048,0.4347243,1.45491,0.3804736,-0.2348893,0.4977403,-0.1744578,-1.1199,0.4020682,0.1715867,0.5626447,1.496386,0.2173128,0.04327695,1.173586,0.2536992,276.5786,268.1936,346.0609
3,0.2111111,-0.7076855,-1.188763,0.4293803,4.653872,-4.415039,-2.717896,0.3785125,1.218822,0.4238689,-0.2475567,-0.05774021,-1.316636,4.621438,-4.250161,1.72591,0.2162803,1.134116,0.3571219,-0.7134429,0.2654033,-0.1146231,-0.5370494,-4.652047,0.3992265,0.433482,1.454958,0.3802652,-0.2477675,0.4743657,-0.1893874,-1.121682,0.4074953,0.1724272,0.5627588,1.496419,0.2179198,0.04248583,1.17771,0.2481911,276.0457,266.1104,347.3187
3,0.2222222,-0.7222084,-1.113601,0.4643602,4.654154,-4.406397,-2.707399,0.3758861,1.219386,0.4226358,-0.3911514,-0.03590465,-1.199924,4.621281,-4.238449,1.735225,0.2135881,1.136291,0.3538463,-0.7005897,0.2197264,-0.1319901,-0.5384549,-4.649044,0.4038604,0.4324094,1.454991,0.3799863,-0.2552634,0.4455846,-0.1947686,-1.12303,0.4117198,0.1736895,0.5624408,1.496124,0.2183912,0.04167432,1.181551,0.2429152,275.4446,266.7822,345.8413
3,0.2333333,-0.7992558,-1.077814,0.4283212,4.65417,-4.396122,-2.698114,0.3732248,1.219903,0.4213233,-0.4802733,-0.03412914,-1.140886,4.624512,-4.226989,1.746523,0.2108985,1.138742,0.3506143,-0.7083446,0.2230422,-0.164934,-0.5402259,-4.642241,0.4060788,0.4313565,1.455209,0.3797853,-0.2509441,0.4370303,-0.1873817,-1.124028,0.4170067,0.1740251,0.5624426,1.496096,0.2190278,0.04074942,1.186154,0.2379974,274.6306,270.0675,341.8264
3,0.2444444,-0.8804759,-1.042531,0.4104558,4.654807,-4.38563,-2.687794,0.3702651,1.220594,0.4199326,-0.5672449,-0.02113366,-1.103251,4.627618,-4.215612,1.759176,0.2080868,1.141314,0.3474298,-0.7465717,0.2695656,-0.1270976,-0.5384272,-4.634004,0.408355,0.4304946,1.455584,0.3794913,-0.2392251,0.446607,-0.1863572,-1.125095,0.4230005,0.1736482,0.5624934,1.496083,0.2197638,0.03986277,1.191112,0.2334023,273.8985,269.9392,341.4557
3,0.2555556,-0.9450428,-0.9967226,0.4002719,4.656183,-4.373343,-2.678906,0.3672689,1.221375,0.4185169,-0.5990468,-0.0139035,-1.113987,4.630142,-4.205121,1.772009,0.2051286,1.144053,0.3441937,-0.7535254,0.3053882,-0.04909786,-0.5347345,-4.627447,0.4110736,0.4297585,1.455886,0.3791771,-0.1965933,0.4678966,-0.1812305,-1.125863,0.4294454,0.1715568,0.5626965,1.49624,0.2203174,0.03882316,1.19597,0.2288142,273.211,268.3337,342.5945
3,0.2666667,-1.027594,-0.9531524,0.3723365,4.657322,-4.362911,-2.669442,0.3642343,1.222298,0.4168818,-0.6409473,-0.00750792,-1.083469,4.633556,-4.195301,1.785942,0.2022078,1.147021,0.3410499,-0.7436684,0.2978492,-0.02258869,-0.5331094,-4.622601,0.4146185,0.4290661,1.456103,0.3789093,-0.1421601,0.4550326,-0.1688421,-1.126039,0.4336922,0.1692455,0.5624279,1.496175,0.2209098,0.03765943,1.201389,0.2243258,272.4266,268.2799,342.2457
3,0.2777778,-1.080874,-0.9146478,0.3629679,4.658153,-4.354095,-2.658098,0.3612126,1.223208,0.4153461,-0.7136695,0.004973769,-1.026112,4.636685,-4.185469,1.799905,0.1991303,1.14994,0.3378136,-0.7121639,0.2349697,0.01412678,-0.5317363,-4.622873,0.4215702,0.4285384,1.456466,0.3786561,-0.1294149,0.4262951,-0.1754554,-1.127563,0.4379282,0.1685613,0.5625271,1.496096,0.2213607,0.0362898,1.207271,0.2202149,271.6333,272.5509,337.5345
3,0.2888889,-1.146255,-0.8469496,0.3580632,4.658698,-4.346726,-2.644843,0.3582856,1.224163,0.413744,-0.8136036,0.02034867,-0.9518623,4.639231,-4.177144,1.814711,0.1960328,1.153354,0.3348002,-0.6914027,0.1582772,0.03277307,-0.5310562,-4.625159,0.4304161,0.4280711,1.456795,0.3784575,-0.1379972,0.3698485,-0.1873476,-1.129431,0.4400241,0.1695294,0.5628822,1.495948,0.221802,0.03505017,1.213126,0.2159442,270.907,286.0059,323.5753
3,0.3,-1.209918,-0.7728645,0.358167,4.658399,-4.340408,-2.631176,0.355332,1.225238,0.4120367,-0.9095662,0.01896834,-0.8702481,4.641449,-4.169783,1.830387,0.1928009,1.15691,0.3317189,-0.684829,0.09233057,0.0185583,-0.5318556,-4.626956,0.4393188,0.4275506,1.457099,0.3782499,-0.160393,0.3240449,-0.1937927,-1.131393,0.4425391,0.1710953,0.5630993,1.495786,0.2220864,0.03351533,1.219657,0.2122504,270.5822,351.8912,257.2167
