loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,-0.05739078,-0.2767615,-0.0812645,-1.527558,1.562707,2.209309,0.4474607,1.225619,0.4631231,-2.096063,-0.007080997,0.2527839,1.048195,0.3807312,318.2982,274.9867,342.9939,False
3,0.01111111,-0.05840108,-0.2639947,-0.07909071,-1.529373,1.565068,2.209957,0.4467321,1.225443,0.4627018,-2.096087,-0.002228057,0.25213,1.048181,0.3791112,318.2809,274.7975,342.9337,False
3,0.02222222,-0.06149555,-0.2458911,-0.07368914,-1.530836,1.566977,2.210632,0.446005,1.225245,0.4621675,-2.096076,0.001043071,0.2514824,1.048144,0.3775012,318.2693,274.7182,342.7512,False
3,0.03333334,-0.06344331,-0.2150203,-0.0629352,-1.531829,1.568227,2.211347,0.4453496,1.225186,0.4617474,-2.095961,0.01052539,0.2508698,1.048114,0.3759369,318.2757,274.6555,342.5413,False
3,0.04444445,-0.06537337,-0.1863123,-0.05004792,-1.533187,1.569345,2.211946,0.4445786,1.225409,0.461621,-2.095967,-0.0006392698,0.2502902,1.048118,0.3744836,318.2941,274.5764,342.3286,False
3,0.05555556,-0.06729837,-0.1511835,-0.03821681,-1.533742,1.569914,2.21272,0.4439374,1.225579,0.4614444,-2.095983,-0.001363692,0.2496971,1.048152,0.3731974,318.3091,274.4997,342.1497,False
3,0.06666667,-0.07675888,-0.1106504,-0.04123283,-1.533561,1.570458,2.213687,0.4433227,1.225754,0.4611015,-2.096127,-0.01319012,0.2490982,1.048271,0.3721586,318.3613,274.4317,341.9796,False
3,0.07777778,-0.08514888,-0.075469,-0.04001059,-1.533243,1.570738,2.214833,0.4426844,1.226131,0.4610193,-2.096003,0.01144189,0.2484707,1.048538,0.37143,318.4329,274.3835,341.8292,False
3,0.08888889,-0.1052012,-0.03280105,-0.03442569,-1.532437,1.570428,2.216585,0.4420115,1.226761,0.4611378,-2.09582,0.01668618,0.2477777,1.048926,0.3710329,318.4139,274.3527,341.7869,False
3,0.1,-0.1125567,-0.01041278,-0.03111586,-1.531863,1.570304,2.218049,0.4413303,1.227373,0.4612632,-2.095673,0.01330126,0.2470092,1.049403,0.3709279,318.3301,274.3269,341.8515,False
3,0.1111111,-0.146385,0.02587627,-0.01266691,-1.531326,1.569426,2.220413,0.4406131,1.228182,0.4616754,-2.09515,0.04779362,0.2461891,1.050002,0.3711002,318.2732,274.3,341.9182,False
3,0.1222222,-0.1760376,0.04832599,0.001445293,-1.530541,1.56842,2.223135,0.4399245,1.228665,0.4615569,-2.095473,-0.02984793,0.245284,1.050759,0.3715538,318.2488,274.2808,341.9978,False
3,0.1333333,-0.209952,0.06437799,0.01876893,-1.529992,1.567191,2.226436,0.4393272,1.22957,0.4618895,-2.094766,0.06503008,0.2442849,1.051692,0.3722412,318.1943,274.2909,342.0916,False
3,0.1444445,-0.2395979,0.08254488,0.03606933,-1.529393,1.565641,2.229935,0.4387257,1.23059,0.462265,-2.09449,0.0247662,0.243124,1.052784,0.3731235,318.0814,274.3654,342.2072,False
3,0.1555556,-0.2639979,0.09646288,0.04374186,-1.528771,1.564154,2.233481,0.4381529,1.231611,0.462599,-2.094111,0.03459704,0.2417922,1.053989,0.3740665,317.8753,274.487,342.3838,False
3,0.1666667,-0.2926336,0.113582,0.0535748,-1.527932,1.562367,2.237628,0.4375045,1.232855,0.4630401,-2.094129,-0.001745343,0.2404492,1.055435,0.3750209,317.6959,274.5891,342.4931,False
3,0.1777778,-0.3191452,0.1370977,0.05914969,-1.526742,1.560364,2.241999,0.4367839,1.234281,0.4635134,-2.094336,-0.01867571,0.2390863,1.057138,0.3759662,317.5033,274.6763,342.5607,False
3,0.1888889,-0.3499729,0.1617172,0.05623496,-1.525161,1.558462,2.246727,0.4359471,1.235938,0.464,-2.094016,0.02956654,0.2376813,1.059064,0.3768836,317.2665,274.7523,342.6095,False
3,0.2,-0.3765908,0.1863427,0.04583377,-1.523159,1.556626,2.251637,0.4350698,1.237686,0.4645078,-2.094023,-0.0007156345,0.2361763,1.061189,0.3777964,317.0333,274.8043,342.6368,False
3,0.2111111,-0.4245082,0.2206337,0.03241192,-1.520635,1.554611,2.257809,0.4341298,1.239784,0.4651277,-2.093939,0.007901503,0.2345255,1.063513,0.3787455,316.8038,274.8261,342.6772,False
3,0.2222222,-0.4703346,0.2400064,0.01999734,-1.518053,1.552656,2.264454,0.4328154,1.2423,0.4657526,-2.09402,-0.007261834,0.2327087,1.066051,0.3797635,316.5556,274.8087,342.7625,False
3,0.2333333,-0.5267193,0.2572432,0.02256846,-1.51587,1.550282,2.271847,0.4315042,1.245067,0.466419,-2.093083,0.08597033,0.2307525,1.06882,0.3808836,316.2682,274.7582,342.8777,False
3,0.2444444,-0.599062,0.2819909,0.02420837,-1.513357,1.547581,2.280382,0.4301475,1.247974,0.467056,-2.092864,0.01946509,0.2286202,1.071876,0.3821529,316.0314,274.6942,343.0154,False
3,0.2555556,-0.670401,0.2896969,0.02578567,-1.51099,1.545083,2.289799,0.4286821,1.251135,0.467664,-2.092545,0.02944096,0.2262067,1.075315,0.383584,315.8413,274.6396,343.1937,False
3,0.2666667,-0.7172183,0.2994372,0.0293401,-1.508666,1.542398,2.299093,0.4273598,1.25422,0.4683359,-2.091856,0.06301137,0.2235233,1.07925,0.3851666,315.5785,274.6369,343.3833,False
3,0.2777778,-0.7917969,0.3114386,0.02242991,-1.505901,1.539797,2.310117,0.4257613,1.25782,0.4689152,-2.091421,0.03963562,0.2205414,1.083722,0.3868687,315.1776,274.6703,343.6,False
3,0.2888889,-0.8643113,0.3245306,0.005919158,-1.502736,1.53741,2.321783,0.4241025,1.261564,0.4694381,-2.092077,-0.05985565,0.2172898,1.088755,0.3886242,314.6119,274.7126,343.8324,False
3,0.3,-0.9335907,0.3226559,0.002129465,-1.500116,1.535019,2.334048,0.4224131,1.265485,0.4699216,-2.090992,0.1001397,0.2138688,1.094297,0.3903833,313.8882,274.7757,344.0322,False
3,0.3111111,-0.9752017,0.3228304,-0.007172003,-1.497374,1.532783,2.345854,0.420801,1.269358,0.4703879,-2.090827,0.01464972,0.2102318,1.10029,0.3920945,313.157,274.8001,344.266,False
3,0.3222222,-1.027517,0.3251971,-0.02491607,-1.494231,1.530745,2.358919,0.4190441,1.273515,0.4708197,-2.090887,-0.005000597,0.2063933,1.106709,0.3937125,312.3818,274.765,344.5368,False
3,0.3333333,-1.076602,0.3307367,-0.03945805,-1.491117,1.528493,2.3721,0.4174354,1.277491,0.4713197,-2.091974,-0.0989247,0.2024266,1.113532,0.395192,311.5255,274.7433,344.7686,False
3,0.3444445,-1.116082,0.3319828,-0.04988241,-1.487443,1.526759,2.385427,0.4157106,1.281715,0.471628,-2.091405,0.05330296,0.198446,1.120661,0.3965058,310.5597,274.7055,344.9669,False
3,0.3555556,-1.144933,0.3257199,-0.05928952,-1.484393,1.524813,2.399106,0.4139062,1.286152,0.4718919,-2.091796,-0.0359343,0.1944568,1.127977,0.3976647,309.5701,274.5887,345.165,False
3,0.3666667,-1.158874,0.3215406,-0.06877442,-1.481385,1.522683,2.412501,0.4122945,1.290559,0.4720995,-2.092211,-0.03720072,0.1905143,1.135376,0.398716,308.5565,274.4369,345.3565,False
3,0.3777778,-1.181396,0.3142137,-0.08675079,-1.478127,1.521165,2.426431,0.4105243,1.295101,0.4722924,-2.092424,-0.01881233,0.1866373,1.142802,0.3996676,307.6309,274.25,345.6019,False
3,0.3888889,-1.19321,0.3004041,-0.09312373,-1.475324,1.519751,2.440033,0.4087814,1.299643,0.4721513,-2.093199,-0.07037432,0.1828394,1.150268,0.4005281,306.8005,274.0779,345.8449,False
3,0.4,-1.200786,0.2898108,-0.1048208,-1.472314,1.518492,2.453713,0.4069483,1.304274,0.4722493,-2.093099,0.01001319,0.179183,1.157778,0.4013057,305.9808,273.9031,346.0975,False
3,0.4111111,-1.215815,0.2771251,-0.1154113,-1.469234,1.517226,2.467675,0.4051123,1.309113,0.4721243,-2.093759,-0.06020442,0.175585,1.165311,0.4019831,305.1896,273.7005,346.4053,False
3,0.4222222,-1.221188,0.2697136,-0.1175004,-1.46645,1.515631,2.481611,0.4034919,1.314013,0.4723825,-2.094059,-0.02670549,0.1720342,1.172879,0.4025066,304.4068,273.495,346.7248,False
3,0.4333333,-1.222282,0.2675959,-0.1206948,-1.463527,1.514171,2.495508,0.4016482,1.318841,0.472358,-2.09408,-0.001604452,0.1684956,1.180489,0.4028893,303.6571,273.2371,347.0243,False
3,0.4444444,-1.211774,0.2729527,-0.1441657,-1.460006,1.512844,2.508722,0.4000099,1.323725,0.4723477,-2.094393,-0.02839351,0.1650178,1.188211,0.4031562,302.9427,272.9154,347.3118,False
3,0.4555556,-1.200158,0.2793554,-0.162339,-1.456279,1.511537,2.521842,0.3981992,1.328536,0.4722993,-2.094682,-0.02598352,0.1616335,1.196091,0.4034091,302.2014,272.5801,347.5493,False
3,0.4666667,-1.189579,0.2740212,-0.1709354,-1.45302,1.510263,2.534848,0.3964451,1.333385,0.4722774,-2.09555,-0.07912438,0.1582381,1.204087,0.4036809,301.394,272.2397,347.8611,False
3,0.4777778,-1.180041,0.2601384,-0.1710408,-1.450026,1.509239,2.547885,0.3945816,1.33824,0.4721916,-2.095838,-0.02558877,0.1549321,1.212157,0.4039857,300.5164,271.8166,348.2922,False
3,0.4888889,-1.173673,0.2473246,-0.1679292,-1.447252,1.508213,2.560885,0.3927831,1.3432,0.4720867,-2.096021,-0.01650877,0.1516441,1.220197,0.404335,299.6266,271.3756,348.7633,False
3,0.5,-1.157751,0.2270219,-0.1659664,-1.444765,1.507564,2.573273,0.3908908,1.348087,0.4719632,-2.096008,0.001282427,0.1484073,1.228166,0.4047138,298.7834,271.002,349.1992,False
3,0.5111111,-1.14807,0.2152386,-0.1468797,-1.442672,1.506207,2.585927,0.3890414,1.353178,0.4717636,-2.096063,-0.005004379,0.1452062,1.236044,0.4050716,298.0161,270.6691,349.6302,False
3,0.5222223,-1.14265,0.1917199,-0.1214036,-1.441342,1.505145,2.598621,0.3871732,1.358158,0.4716203,-2.096635,-0.05229724,0.1420801,1.243861,0.4053555,297.3134,270.3297,350.0738,False
3,0.5333334,-1.142568,0.1671483,-0.09697087,-1.440377,1.504303,2.611453,0.3852279,1.363164,0.4714754,-2.096489,0.01375965,0.1390142,1.251628,0.4055187,296.6491,269.9927,350.4894,False
3,0.5444446,-1.150984,0.1522291,-0.07458964,-1.439267,1.503181,2.624568,0.383273,1.368175,0.4711876,-2.096353,0.01232829,0.1360016,1.259397,0.4055583,296.0334,269.6989,350.8242,False
3,0.5555557,-1.158418,0.136243,-0.06286559,-1.438379,1.502394,2.63774,0.3812928,1.373276,0.4709635,-2.096153,0.01813857,0.1330021,1.267203,0.4054711,295.4098,269.4599,351.0727,False
3,0.5666668,-1.165895,0.1266816,-0.06071574,-1.437137,1.501654,2.650963,0.3794509,1.378389,0.4706442,-2.095891,0.02379249,0.1299689,1.275078,0.4052496,294.7695,269.2238,351.298,False
3,0.577778,-1.179763,0.1214046,-0.06063524,-1.435983,1.500877,2.664545,0.3775064,1.383602,0.4703209,-2.095794,0.008742712,0.1268994,1.28306,0.4049013,294.1124,268.9278,351.5634,False
3,0.5888891,-1.193704,0.1183088,-0.07119578,-1.434308,1.5001,2.678369,0.3756345,1.388824,0.469856,-2.095773,0.001857566,0.1238585,1.291193,0.4044412,293.4333,268.5714,351.8583,False
