loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,0.2556379,0.9327319,0.4044629,309.6558,209.9481,26.49622
0,0.01111111,0.2545585,0.9319736,0.4029411,309.6921,209.7596,26.27714
0,0.02222222,0.2537,0.9313819,0.4018078,309.7027,209.6749,26.1472
0,0.03333334,0.2527775,0.9313293,0.4011147,309.737,209.5544,26.16044
0,0.04444445,0.2519384,0.9312897,0.4005384,309.6984,209.4536,26.21991
0,0.05555556,0.2511652,0.9314227,0.4000603,309.7679,209.2952,26.29292
0,0.06666667,0.2503298,0.9317071,0.3996825,309.6949,209.2643,26.36391
0,0.07777778,0.2495131,0.9325654,0.3996711,309.5088,209.4871,26.29329
0,0.08888889,0.2487012,0.9336601,0.3999123,309.024,210.0899,25.84593
0,0.1,0.2477803,0.9351465,0.4005633,308.406,210.8125,25.20766
0,0.1111111,0.2469122,0.9370606,0.4014411,307.8482,211.4354,24.781
0,0.1222222,0.246004,0.9390271,0.4020338,307.3034,212.0509,24.45787
0,0.1333333,0.2449989,0.9418877,0.4030564,306.6658,212.6694,24.25719
0,0.1444445,0.2438054,0.9452499,0.4040655,305.976,213.3168,24.08119
0,0.1555556,0.2425218,0.9490935,0.4051883,305.291,213.9892,23.87625
0,0.1666667,0.24111,0.9531698,0.4061294,304.5231,214.8742,23.46836
0,0.1777778,0.2394581,0.9576858,0.4064749,303.2894,216.2554,22.57936
0,0.1888889,0.2378821,0.9625437,0.4066787,301.8733,217.7403,21.75926
0,0.2,0.2359978,0.9685177,0.4074449,300.4353,219.0821,21.22593
0,0.2111111,0.2340689,0.9743719,0.4078066,299.1389,219.9817,21.1191
0,0.2222222,0.2317573,0.9811229,0.4086228,297.9013,220.3478,21.50033
0,0.2333333,0.2296052,0.9868228,0.4087041,296.7583,220.5418,21.96655
0,0.2444444,0.2269852,0.9938775,0.4094653,295.63,219.8302,23.36241
0,0.2555556,0.224422,1.000567,0.4095536,294.5464,218.7103,25.20719
0,0.2666667,0.2218049,1.007525,0.4101566,293.4081,217.6731,26.95414
