loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
7,0,0.1366356,-0.5812114,0.4062145,-1.555455,1.552328,-2.901893,0.323512,1.187056,0.4778299,-1.399689,0.007321087,-0.6213366,0.3784524,-0.06535969,-0.6747204,-3.795429,-0.3357413,0.3141041,1.403685,0.4060521,-0.1819702,0.7616599,0.1001958,-1.116162,0.5178557,-0.2641699,0.4693241,1.493446,0.2771828,0.03337371,1.106995,0.4143624,289.0925,289.819,333.3351,False
7,0.01111111,0.1366356,-0.5812114,0.4062145,-1.555455,1.552328,-2.901893,0.323512,1.187056,0.4778299,-1.399423,0.02435114,-0.6213366,0.3784524,-0.06535969,-0.6747204,-3.795429,-0.3357413,0.3141041,1.403685,0.4060521,-0.1819702,0.7616599,0.1001958,-1.116162,0.5178557,-0.2641699,0.4693241,1.493446,0.2771828,0.03275582,1.106877,0.4110312,288.4635,282.5331,341.2633,False
7,0.02222222,0.1123031,-0.5730667,0.3624044,-1.559426,1.566408,-2.904062,0.3204962,1.185846,0.4744537,-1.398058,0.124697,-0.5605441,0.3775594,-0.05507581,-0.6784829,-3.782988,-0.3346704,0.3113132,1.402692,0.4032421,-0.162684,0.6881346,0.1148582,-1.116808,0.5331658,-0.2677742,0.4686058,1.493028,0.2768378,0.03219294,1.107054,0.4084131,287.988,276.4754,347.428,False
7,0.03333334,0.09328006,-0.557465,0.3185571,-1.562574,-4.703526,-2.905684,0.3177378,1.184916,0.4713578,-1.400392,-0.2143466,-0.5445274,0.3882397,-0.04237612,-0.682108,-3.769796,-0.3330035,0.3089231,1.401901,0.4006274,-0.1573407,0.6220849,0.1179118,-1.117376,0.5469274,-0.2703465,0.4678769,1.492633,0.2764697,0.03149464,1.107105,0.4060901,287.894,276.4839,347.1512,False
7,0.04444445,0.08593135,-0.5533894,0.2940423,-1.564035,-4.697128,-2.906511,0.3163885,1.184394,0.4698224,-1.40007,0.03139688,-0.5251675,0.3893144,-0.01161265,-0.6828046,-3.762737,-0.3333551,0.307694,1.401757,0.3992708,-0.1530782,0.5826688,0.1178212,-1.117489,0.5528237,-0.2713535,0.4675436,1.492431,0.2761617,0.02989101,1.106733,0.4028067,287.6758,277.8131,346.6206,False
7,0.05555556,0.06476957,-0.5452097,0.2544767,-1.563981,-4.691276,-2.906469,0.3151788,1.184271,0.4686842,-1.398758,0.1195821,-0.5014126,0.3690695,0.03189018,-0.6821154,-3.756636,-0.3334073,0.3067096,1.401606,0.3979905,-0.1445971,0.5411304,0.1123664,-1.11764,0.5578697,-0.2722954,0.4672961,1.492268,0.2757978,0.0277194,1.106467,0.3978186,287.3436,281.2912,342.9975,False
7,0.06666667,0.06476957,-0.5452097,0.2544767,-1.563981,-4.691276,-2.906469,0.3151788,1.184271,0.4686842,-1.399001,-0.02316285,-0.5014126,0.3690695,0.03189018,-0.6821154,-3.756636,-0.3334073,0.3067096,1.401606,0.3979905,-0.1445971,0.5411304,0.1123664,-1.11764,0.5578697,-0.2722954,0.4672961,1.492268,0.2757978,0.02570388,1.106288,0.3918952,286.8101,281.2366,342.1117,False
7,0.07777778,0.05206571,-0.5357537,0.2373369,-1.565048,-4.685316,-2.906747,0.3138552,1.184016,0.4673085,-1.398405,0.05487544,-0.476703,0.3499123,0.05940839,-0.6816095,-3.750988,-0.3331859,0.3056806,1.401366,0.396697,-0.1425993,0.4996051,0.09737992,-1.118196,0.5626026,-0.2727562,0.4669981,1.492105,0.2754271,0.02411587,1.10629,0.3861857,286.2635,279.958,341.7129,False
7,0.08888889,0.009614632,-0.5243851,0.1966307,-1.565632,-4.673442,-2.905755,0.3113462,1.183976,0.4648056,-1.398657,-0.0233914,-0.4137034,0.2978979,0.05788833,-0.6819013,-3.742624,-0.3323486,0.304152,1.401068,0.3943036,-0.1565526,0.4687389,0.08466233,-1.119489,0.5733703,-0.2734821,0.4663673,1.491727,0.2746837,0.02301878,1.106372,0.381116,285.9102,279.0642,340.7301,False
7,0.1,-0.01050417,-0.5224226,0.1752521,-1.565738,-4.667747,-2.905109,0.3101381,1.183954,0.4637005,-1.398278,0.03498898,-0.3870756,0.2830812,0.04918325,-0.6825405,-3.738696,-0.3321327,0.3033427,1.400979,0.3931522,-0.1661907,0.445319,0.07724752,-1.12008,0.5779701,-0.2733527,0.4662042,1.491591,0.2742486,0.02178295,1.106341,0.3761519,285.8728,279.2141,339.7206,False
