loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
4,0,0.1725751,-0.7329614,0.6442117,-1.493331,1.551637,-2.852787,0.3443808,1.209483,0.4759595,-1.337556,0.1254661,-0.4909525,0.2907671,-0.07572375,-0.6138432,-3.803744,-0.4267593,0.3426604,1.418389,0.3931484,-0.007663742,0.4814814,0.01818874,-1.141613,0.3991642,-0.156649,0.4845097,1.495201,0.246613,0.04980866,1.116999,0.4112206,290.5376,285.4532,335.1143,False
4,0.01111111,0.1725751,-0.7329614,0.6442117,-1.493331,1.551637,-2.852787,0.3443808,1.209483,0.4759595,-1.337803,-0.02334092,-0.4909525,0.2907671,-0.07572375,-0.6138432,-3.803744,-0.4267593,0.3426604,1.418389,0.3931484,-0.007663742,0.4814814,0.01818874,-1.141613,0.3991642,-0.156649,0.4845097,1.495201,0.246613,0.04907051,1.116277,0.4068542,289.9238,276.9078,343.327,False
4,0.02222222,0.154502,-0.7205059,0.6153232,-1.497232,1.560985,-2.854712,0.3431095,1.209121,0.4749334,-1.337636,0.01584911,-0.4152297,0.1856089,-0.1147218,-0.6155748,-3.80786,-0.4214453,0.3418655,1.418121,0.3928123,-0.01301797,0.4410062,0.01713142,-1.142004,0.4031162,-0.1580229,0.4842374,1.495159,0.2469087,0.0485835,1.115075,0.4013371,290.3807,274.4143,344.575,False
4,0.03333334,0.1243012,-0.7170247,0.5394962,-1.502993,-4.703816,-2.858263,0.3402919,1.208094,0.4727907,-1.34031,-0.2443391,-0.399226,0.151612,-0.1297924,-0.6197069,-3.806092,-0.4144614,0.3400646,1.417471,0.3919833,-0.003387094,0.3792099,0.02551319,-1.142347,0.4107039,-0.16139,0.4836874,1.494961,0.247328,0.04840124,1.11362,0.3957262,291.0051,273.6249,343.7568,False
4,0.04444445,0.1004081,-0.7131518,0.505432,-1.504585,-4.69472,-2.858891,0.3390226,1.207782,0.4718401,-1.339727,0.05567846,-0.3895694,0.1920793,-0.09889188,-0.6213144,-3.800164,-0.4151953,0.3392165,1.417209,0.3915696,-0.00430271,0.3557608,0.04468229,-1.141553,0.4144477,-0.1628313,0.4833661,1.494967,0.2474627,0.04791043,1.111964,0.3895709,291.4543,273.8865,342.6709,False
4,0.05555556,0.02489563,-0.6936466,0.4422726,-1.505923,-4.686802,-2.857001,0.3377618,1.207722,0.4713826,-1.339871,-0.01353258,-0.3734322,0.2059194,-0.06699561,-0.621911,-3.795415,-0.4156222,0.3384936,1.416981,0.3910365,-0.00103575,0.3248569,0.0552787,-1.141008,0.4173076,-0.1640835,0.4831506,1.494951,0.2476308,0.04750746,1.110955,0.3842841,291.4017,270.2733,345.9685,False
4,0.06666667,-0.01018091,-0.6844635,0.4069352,-1.507059,-4.678768,-2.856213,0.3363862,1.207559,0.4706187,-1.33904,0.07630099,-0.3506571,0.2048074,-0.003223777,-0.6206987,-3.790426,-0.4166862,0.337833,1.416827,0.3906024,0.002151445,0.2950298,0.05629504,-1.140648,0.4198898,-0.1652928,0.4829341,1.494874,0.2477493,0.04722345,1.110691,0.3802207,291.3091,268.7529,347.0588,False
4,0.07777778,-0.05268327,-0.676526,0.3566924,-1.507168,-4.670724,-2.854624,0.3351495,1.207495,0.4698713,-1.336892,0.1959942,-0.3397597,0.2175418,0.04254837,-0.6197793,-3.78432,-0.418251,0.3373132,1.416765,0.3902161,-0.00445243,0.2598999,0.03394595,-1.141423,0.4214889,-0.1656129,0.4827941,1.494759,0.2477925,0.04676912,1.110488,0.3764053,291.3803,271.2862,343.5241,False
4,0.08888889,-0.07926451,-0.6619294,0.3287798,-1.507752,-4.663355,-2.853284,0.3338245,1.207456,0.4692738,-1.338244,-0.1249708,-0.3247033,0.240025,0.0647758,-0.6202497,-3.777941,-0.4199786,0.3368876,1.416764,0.3898578,-0.02063108,0.2301003,0.01275035,-1.14233,0.4230619,-0.1653437,0.482751,1.494689,0.2477646,0.04613556,1.110452,0.372948,291.4996,271.1157,342.8777,False
4,0.1,-0.07926451,-0.6619294,0.3287798,-1.507752,-4.663355,-2.853284,0.3338245,1.207456,0.4692738,-1.338105,0.01438421,-0.3247033,0.240025,0.0647758,-0.6202497,-3.777941,-0.4199786,0.3368876,1.416764,0.3898578,-0.02063108,0.2301003,0.01275035,-1.14233,0.4230619,-0.1653437,0.482751,1.494689,0.2477646,0.0455271,1.110461,0.3696351,291.7628,271.2335,341.9953,False
4,0.1111111,-0.1771582,-0.5967994,0.2491161,-1.50818,-4.651625,-2.846989,0.3315021,1.207651,0.4688098,-1.340536,-0.2222172,-0.2522196,0.166665,0.04512307,-0.6201432,-3.775305,-0.4191624,0.3364932,1.41667,0.3893166,-0.006203469,0.173691,-0.04175555,-1.145354,0.425014,-0.1665639,0.4826748,1.49456,0.2475722,0.04505065,1.110534,0.366504,291.8706,270.7879,341.6764,False
4,0.1222222,-0.2335818,-0.5536314,0.2069908,-1.507449,-4.64717,-2.842459,0.3303133,1.207891,0.4686029,-1.335589,0.4544688,-0.2105065,0.1273645,0.05225145,-0.6193975,-3.774664,-0.4188654,0.3364329,1.416714,0.3891525,0.002128057,0.1438824,-0.06209579,-1.146909,0.4252581,-0.166997,0.482706,1.494451,0.2474394,0.0447781,1.110697,0.3639258,291.8923,270.5126,341.2168,False
4,0.1333333,-0.289932,-0.5318695,0.1534139,-1.50648,-4.641985,-2.837454,0.3291598,1.208246,0.4685369,-1.3379,-0.2149742,-0.1666646,0.1029716,0.06686126,-0.6182949,-3.773126,-0.4198527,0.3364477,1.41692,0.3889978,9.302422E-05,0.1076498,-0.04825937,-1.146727,0.4251268,-0.1667578,0.4828008,1.494406,0.2472835,0.04376411,1.111055,0.3614348,292.0341,270.2196,341.2762,False
4,0.1444445,-0.3367067,-0.5111307,0.1040721,-1.504341,-4.637342,-2.832319,0.3279897,1.208787,0.4684477,-1.337214,0.06523695,-0.1205759,0.04022962,0.08137457,-0.6162949,-3.774945,-0.4186404,0.3365027,1.417127,0.3888912,0.004345051,0.04585721,-0.04622705,-1.146938,0.4232011,-0.1661807,0.482875,1.494275,0.2469881,0.04265584,1.111797,0.3590647,292.0043,269.7803,341.3779,False
4,0.1555556,-0.377117,-0.4754246,0.05782022,-1.502484,-4.633986,-2.826917,0.3268657,1.209452,0.4683843,-1.337121,0.008221066,-0.09801109,-0.006585978,0.08968391,-0.6143401,-3.776718,-0.4169378,0.336507,1.417331,0.3886645,0.002143169,0.02242905,-0.05262107,-1.147635,0.4224831,-0.1657586,0.4828916,1.494223,0.2467768,0.04152139,1.112999,0.3570092,291.8905,269.1977,341.4899,False
