loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
7,0,-0.06649994,-0.2523025,0.1390018,-1.412364,-4.525779,-2.900584,0.3104475,1.220702,0.5088191,-1.430243,0.04745239,-0.2555825,0.0823316,0.02345242,-0.5428423,-3.699347,-0.4401894,0.3252408,1.426429,0.4101486,-0.04372144,0.2824029,-0.04854477,-1.135454,0.3835813,-0.09912792,0.4880527,1.48656,0.2717812,0.03535604,1.135206,0.3931908,288.3501,240.7638,12.46185,False
7,0.01111111,-0.06649994,-0.2523025,0.1390018,-1.412364,-4.525779,-2.900584,0.3104475,1.220702,0.5088191,-1.430781,-0.04939476,-0.2555825,0.0823316,0.02345242,-0.5428423,-3.699347,-0.4401894,0.3252408,1.426429,0.4101486,-0.04372144,0.2824029,-0.04854477,-1.135454,0.3835813,-0.09912792,0.4880527,1.48656,0.2717812,0.03532097,1.134485,0.3893978,288.1393,250.9165,0.2718781,False
7,0.02222222,-0.08556814,-0.2546056,0.1176082,-1.41286,-4.519732,-2.899147,0.3088937,1.220493,0.5077021,-1.431851,-0.09731115,-0.2649594,0.07905051,0.05971679,-0.5415964,-3.694503,-0.4381659,0.3244719,1.426263,0.4092162,-0.07880732,0.2621348,-0.03975879,-1.136582,0.3892617,-0.0986323,0.4882719,1.486429,0.2719038,0.03603328,1.133024,0.3839026,288.5414,251.3472,357.6479,False
7,0.03333334,-0.08769374,-0.2535519,0.115454,-1.413373,-4.516786,-2.898487,0.3081773,1.22032,0.5071833,-1.429806,0.1878549,-0.2660268,0.08011052,0.0597217,-0.5414286,-3.692437,-0.4369635,0.3240506,1.426154,0.4087806,-0.09271868,0.2600133,-0.04710124,-1.137644,0.3922646,-0.09835453,0.4883829,1.486311,0.2719736,0.03715884,1.131394,0.3779547,289.1289,249.3535,357.4697,False
7,0.04444445,-0.09617671,-0.2610887,0.1058857,-1.413332,-4.513471,-2.897626,0.307326,1.220322,0.5066419,-1.430794,-0.09199028,-0.2596162,0.08544362,0.06822373,-0.5409301,-3.689469,-0.4367281,0.3236699,1.426229,0.4083126,-0.1086521,0.2695873,-0.04162671,-1.138274,0.3959223,-0.09810473,0.4885249,1.486214,0.2720881,0.03775826,1.129873,0.3719861,289.6842,247.9226,357.1489,False
7,0.05555556,-0.1025604,-0.2621531,0.1047959,-1.413708,-4.510341,-2.896802,0.3065396,1.220306,0.5060754,-1.43114,-0.03054735,-0.2692427,0.09393901,0.06615798,-0.5409003,-3.686527,-0.4358833,0.3232566,1.426188,0.4077752,-0.1192165,0.2823452,-0.03086715,-1.138631,0.3997973,-0.09807038,0.4887428,1.486115,0.2721846,0.03817518,1.128758,0.3667693,290.1045,246.769,356.7422,False
7,0.06666667,-0.105692,-0.2622691,0.09198447,-1.413369,-4.507391,-2.896001,0.3057025,1.220358,0.5053515,-1.43101,0.01212566,-0.2767231,0.09498212,0.06300871,-0.5407708,-3.68415,-0.434573,0.3228561,1.426178,0.4071953,-0.1276486,0.2908468,-0.02012463,-1.138801,0.4036487,-0.09802031,0.4888746,1.486006,0.2722595,0.03839307,1.128178,0.3628195,290.3271,245.9447,356.3917,False
7,0.07777778,-0.1162746,-0.2591827,0.07910828,-1.412952,-4.504596,-2.89482,0.3048784,1.220391,0.5046847,-1.431153,-0.0130928,-0.2948183,0.1108848,0.07591634,-0.5403351,-3.679844,-0.4343469,0.3223996,1.426204,0.4065864,-0.1307834,0.2897692,-0.01371256,-1.139113,0.4070575,-0.09796651,0.4890057,1.48593,0.2722573,0.03828267,1.128173,0.3603022,290.3799,245.434,356.2602,False
7,0.08888889,-0.1237151,-0.2560104,0.07477228,-1.412865,-4.501888,-2.893501,0.3041495,1.220451,0.5041337,-1.431305,-0.01379662,-0.306514,0.1502099,0.1037389,-0.5395916,-3.673082,-0.4363861,0.3221111,1.426207,0.4059696,-0.1339218,0.2886929,-0.00728908,-1.139188,0.4105407,-0.09787543,0.4891738,1.485825,0.272265,0.03782065,1.12869,0.3591131,290.255,245.3036,356.315,False
7,0.1,-0.1375217,-0.2603388,0.06621092,-1.412355,-4.498797,-2.892021,0.3033215,1.220516,0.5033836,-1.431046,0.02393242,-0.3011655,0.1789549,0.1250622,-0.5389045,-3.666143,-0.4392333,0.3217916,1.426274,0.4053495,-0.1360176,0.2790986,-0.004095717,-1.139457,0.4135446,-0.0975958,0.4893231,1.485687,0.2721117,0.0370096,1.129592,0.3589297,289.9889,245.3614,356.6273,False
7,0.1111111,-0.1492057,-0.2603966,0.05869532,-1.412,-4.495829,-2.890385,0.3025469,1.220609,0.5028272,-1.430981,0.005782916,-0.2935983,0.1725633,0.140992,-0.5377082,-3.66158,-0.440237,0.3214854,1.426385,0.4047556,-0.1509466,0.2609885,-0.006126299,-1.139787,0.4160344,-0.09646262,0.4894927,1.485543,0.2720356,0.03597892,1.130719,0.3593681,289.6475,245.5583,357.0223,False
7,0.1222222,-0.1566189,-0.2562011,0.05115069,-1.411476,-4.4931,-2.88884,0.3017701,1.220641,0.5020998,-1.430863,0.01083544,-0.2934541,0.152298,0.1558767,-0.5360591,-3.65814,-0.4398954,0.32132,1.426501,0.4042048,-0.1713135,0.2279858,-0.02199075,-1.140722,0.4174589,-0.09444261,0.4897445,1.48541,0.2719409,0.0348882,1.131926,0.3600225,289.2883,245.8878,357.3705,False
7,0.1333333,-0.1576288,-0.2477402,0.04467539,-1.411155,-4.490595,-2.88766,0.3009608,1.220769,0.5015037,-1.43083,0.002996692,-0.2943892,0.1245858,0.1632996,-0.5343292,-3.655777,-0.4386181,0.3210309,1.426676,0.4036758,-0.1682574,0.2045797,-0.03909994,-1.141881,0.4189681,-0.09335711,0.4900061,1.485316,0.2718308,0.03381389,1.133078,0.3604674,288.964,246.1367,357.7487,False
7,0.1444445,-0.1544051,-0.2445915,0.04039202,-1.410668,-4.487959,-2.886554,0.3002158,1.220856,0.5008085,-1.431071,-0.02200889,-0.2846619,0.07987744,0.1621184,-0.5323654,-3.65579,-0.435825,0.3208987,1.426729,0.40311,-0.1673833,0.1950298,-0.06150173,-1.143555,0.4208821,-0.09230357,0.4902171,1.485255,0.2717528,0.03288241,1.134091,0.3604374,288.7007,246.2357,358.0683,False
7,0.1555556,-0.1607781,-0.239279,0.03817374,-1.410302,-4.485485,-2.884979,0.299499,1.220979,0.5002089,-1.431587,-0.04680649,-0.2559555,0.06614837,0.1438363,-0.5316218,-3.654421,-0.4351866,0.3206676,1.426685,0.4025738,-0.1727763,0.2099551,-0.06888841,-1.144863,0.4239193,-0.09143378,0.4903942,1.485163,0.2716694,0.03211945,1.13491,0.3597817,288.5075,246.1547,358.3112,False
