loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
6,0,0.1922792,-0.5328941,0.2781696,4.646222,-4.649207,-2.474943,0.3245244,1.226006,0.5258465,-0.8959497,0.009253936,-0.4402217,0.4020068,0.1259726,-0.4873441,-3.713293,-0.4601617,0.3915862,1.430634,0.4591446,-0.2736377,0.4340729,0.1754756,-1.082636,0.2781326,-0.06391906,0.5376202,1.486953,0.3044443,0.01763599,1.124239,0.4178721,295.1508,285.0012,328.8042,False
6,0.01111111,0.1922537,-0.5232945,0.2791217,4.647121,-4.643013,-2.47665,0.3235649,1.226119,0.5245581,-0.8958448,0.009431121,-0.4391345,0.3902962,0.1238111,-0.4879209,-3.704631,-0.4630177,0.3906009,1.430764,0.4580066,-0.2661899,0.4255425,0.1754177,-1.080995,0.2832336,-0.06364316,0.5375027,1.487176,0.3041,0.01736483,1.123715,0.4153438,295.842,287.6904,325.8561,False
6,0.02222222,0.1933138,-0.5094557,0.277887,4.64793,-4.637122,-2.478653,0.3225406,1.226259,0.5232038,-0.8960685,-0.02052728,-0.4221385,0.3605673,0.1023251,-0.4889628,-3.698626,-0.4641709,0.3895625,1.430883,0.4569161,-0.2545455,0.4244742,0.1710975,-1.079257,0.2889313,-0.06344422,0.5373036,1.487492,0.3036196,0.01733783,1.122801,0.4114709,296.2071,287.4209,325.4994,False
6,0.03333334,0.1985955,-0.494508,0.2787813,4.648626,-4.631464,-2.480577,0.3218264,1.226166,0.521452,-0.8958831,0.01712162,-0.4125939,0.3520957,0.09159307,-0.4900078,-3.691205,-0.4664971,0.388548,1.431003,0.4557772,-0.2513332,0.4329928,0.1721434,-1.077648,0.2948507,-0.06357951,0.5371715,1.487703,0.3032496,0.01744748,1.121707,0.4065893,296.5493,286.1596,325.8638,False
6,0.04444445,0.1996444,-0.4796552,0.2732829,4.649343,-4.625915,-2.482472,0.3209578,1.226163,0.5200915,-0.8961121,-0.02111161,-0.4062994,0.3404363,0.07128824,-0.491448,-3.684841,-0.4678197,0.3876552,1.431221,0.4545176,-0.2450072,0.435124,0.1721075,-1.075856,0.3008227,-0.06319548,0.5369406,1.488065,0.3029058,0.0177388,1.120581,0.4011984,296.8946,284.7765,326.0632,False
6,0.05555556,0.1996133,-0.4615521,0.2720006,4.649832,-4.620588,-2.484418,0.3199849,1.226087,0.5181589,-0.89602,0.008615553,-0.408494,0.3478914,0.06492409,-0.4927908,-3.676583,-0.4704847,0.3866557,1.431337,0.4531934,-0.2344024,0.4404665,0.165656,-1.074423,0.3070722,-0.06380588,0.5367491,1.488123,0.3027332,0.01814374,1.119511,0.395775,297.1851,283.5519,326.0899,False
6,0.06666667,0.200644,-0.4434659,0.2696598,4.650136,-4.615415,-2.486327,0.3191621,1.226032,0.5167081,-0.8959454,0.006717086,-0.4213061,0.3595683,0.0660958,-0.4941154,-3.667516,-0.4733689,0.3857073,1.43134,0.4518929,-0.2216644,0.4415219,0.1591723,-1.073209,0.3127753,-0.06451561,0.5365975,1.488343,0.3023591,0.01865132,1.118524,0.3906723,297.3953,282.545,326.0559,False
6,0.07777778,0.1963394,-0.4274983,0.2694119,4.65071,-4.610607,-2.488029,0.3183319,1.225564,0.5146141,-0.8959572,-0.001119408,-0.4245217,0.3680806,0.06720418,-0.495357,-3.658535,-0.4764736,0.3847885,1.431312,0.4505689,-0.2131417,0.4468399,0.1591306,-1.071609,0.3187845,-0.06523733,0.5364722,1.488568,0.3019242,0.01905006,1.117625,0.3861457,297.5804,281.7173,326.0536,False
6,0.08888889,0.1931049,-0.4062392,0.2659544,4.650737,-4.605912,-2.489773,0.3175606,1.225414,0.5130754,-0.8958997,0.005238722,-0.4234638,0.3659576,0.06506249,-0.496622,-3.6505,-0.4788827,0.3839025,1.431298,0.4492943,-0.2024891,0.4468293,0.1590534,-1.070179,0.3245399,-0.06611004,0.5363045,1.488772,0.3014967,0.01922079,1.116812,0.3822553,297.7275,281.1269,326.116,False
6,0.1,0.1877561,-0.3860022,0.266753,4.650576,-4.601212,-2.491643,0.3168215,1.225224,0.5114648,-0.8956615,0.02175431,-0.4138927,0.3553628,0.05537795,-0.4981549,-3.643637,-0.4807536,0.3829914,1.43127,0.4481416,-0.1982569,0.4383036,0.1569125,-1.068607,0.3299423,-0.06659394,0.5362121,1.489002,0.3010685,0.0192553,1.116082,0.3790211,297.7853,280.7575,326.1982,False
