ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,149,130,498,499,0.2166388,-0.06271358,-0.7112377,-1.440038,-2.915684,-1.680443,0.1157513,-0.003823146,-0.05632401,-1.102899,-2.535303,1.444343
0,0.01111111,149,130,498,499,0.1786253,-0.06818295,-0.6361017,-1.441042,-2.913572,-1.685261,0.1436437,-0.02637774,-0.1314986,-1.104347,-2.538972,1.447877
0,0.02222222,117,108,498,497,0.1328577,-0.05025151,-0.5383804,-1.441438,-2.912697,-1.688679,0.1720103,-0.07278082,-0.1999965,-1.105597,-2.544189,1.452075
0,0.03333334,117,108,498,497,0.09326234,-0.006884061,-0.4337335,-1.441487,-2.913142,-1.691066,0.2234633,-0.1481333,-0.2536625,-1.107053,-2.550977,1.455943
0,0.04444445,117,108,498,497,0.07664116,0.05253462,-0.3077904,-1.441636,-2.915216,-1.691458,0.2850674,-0.2305178,-0.2834409,-1.109005,-2.559162,1.459723
0,0.05555556,117,108,498,497,0.06741999,0.09475535,-0.2015284,-1.442019,-2.917321,-1.691616,0.315801,-0.2993185,-0.3097673,-1.110119,-2.567335,1.463559
0,0.06666667,101,115,498,496,0.05790239,0.1974504,-0.04959024,-1.44165,-2.923224,-1.688412,0.3670729,-0.3849446,-0.3291628,-1.111875,-2.577716,1.467567
0,0.07777778,101,115,498,496,0.07304467,0.3325039,0.03674022,-1.441908,-2.930977,-1.687036,0.3581028,-0.4604549,-0.3048977,-1.111965,-2.586645,1.46974
0,0.08888889,101,115,498,496,0.1202111,0.4853065,0.06037814,-1.443304,-2.940854,-1.686768,0.3218806,-0.5027387,-0.2856649,-1.111188,-2.595034,1.471997
0,0.1,101,115,498,496,0.1514095,0.618311,0.04655681,-1.444515,-2.950765,-1.688016,0.2444644,-0.5444372,-0.2800091,-1.108298,-2.602764,1.47443
0,0.1111111,101,115,498,496,0.183284,0.6756126,0.04152682,-1.446505,-2.959927,-1.688669,0.188233,-0.5449479,-0.2945327,-1.106037,-2.610479,1.477956
0,0.1222222,108,195,496,496,0.2291515,0.7161363,0.04277736,-1.449149,-2.969088,-1.689302,0.1484552,-0.4810455,-0.297336,-1.104669,-2.615907,1.481395
