ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,104,251,499,495,0.4995818,-0.5589572,-0.4507102,-1.365814,-3.050901,-1.67889,0.1371119,0.1629252,0.1886474,-0.9694817,-2.65905,1.553158
0,0.01111111,104,251,499,495,0.5006961,-0.6093286,-0.461516,-1.372751,-3.042521,-1.683493,0.1089586,0.1476284,0.1676123,-0.9704298,-2.657405,1.551717
0,0.02222222,103,231,498,501,0.4975215,-0.6487861,-0.4733433,-1.379584,-3.033729,-1.688236,0.07655972,0.135499,0.1977453,-0.9711227,-2.65443,1.548173
0,0.03333334,103,231,498,501,0.4956718,-0.7006825,-0.4854559,-1.386472,-3.024024,-1.692936,0.04919982,0.1196925,0.2250808,-0.9716309,-2.651241,1.544206
0,0.04444445,103,231,498,501,0.4933753,-0.7784469,-0.5067509,-1.393632,-3.012726,-1.697914,-0.005218804,0.08619951,0.21299,-0.970515,-2.648718,1.541532
0,0.05555556,103,231,498,501,0.4877757,-0.8002629,-0.5114933,-1.400086,-3.002831,-1.702716,0.007448673,0.0821581,0.167286,-0.9711984,-2.647633,1.540804
0,0.06666667,102,245,498,491,0.4632497,-0.8161571,-0.5172441,-1.405995,-2.992561,-1.707398,0.07986371,0.08377732,0.1035717,-0.9739505,-2.648679,1.541394
0,0.07777778,102,245,498,491,0.4518008,-0.8161414,-0.5127394,-1.411923,-2.982805,-1.711831,0.1383557,0.09515153,0.07174406,-0.977363,-2.649232,1.541209
0,0.08888889,102,245,498,491,0.4389623,-0.7703567,-0.499414,-1.417453,-2.974907,-1.715961,0.1853193,0.1162844,0.02842054,-0.9812348,-2.650183,1.542356
0,0.1,102,245,498,491,0.4436249,-0.7319931,-0.487851,-1.423282,-2.967166,-1.720084,0.1636461,0.120519,0.02124413,-0.9828694,-2.649521,1.54214
0,0.1111111,102,245,498,491,0.4469087,-0.6350422,-0.4580275,-1.428735,-2.962582,-1.723645,0.116433,0.1038564,0.0584632,-0.9832982,-2.647861,1.540132
0,0.1222222,97,205,499,489,0.4499983,-0.4613499,-0.4002283,-1.433817,-2.961567,-1.726592,0.07803153,0.09133016,0.09742311,-0.9836258,-2.645823,1.537691
0,0.1333333,97,205,499,489,0.4582766,-0.3309422,-0.3019975,-1.439182,-2.960881,-1.727703,0.0586967,0.09655069,0.1240162,-0.9844886,-2.643635,1.535376
0,0.1444445,97,205,499,489,0.447243,-0.2329184,-0.2025909,-1.444062,-2.96089,-1.727727,0.05471247,0.1133777,0.1280825,-0.9858266,-2.641377,1.53351
0,0.1555556,97,205,499,489,0.4251942,-0.1680611,-0.1666789,-1.448269,-2.960591,-1.728741,0.1074713,0.1456217,0.08939392,-0.9893739,-2.640892,1.53376
0,0.1666667,93,231,500,510,0.4064537,-0.1009129,-0.1638988,-1.452164,-2.961247,-1.730568,0.2034019,0.1668207,0.06657544,-0.9945836,-2.641367,1.533685
0,0.1777778,93,231,500,510,0.3734878,-0.01668832,-0.1654468,-1.455317,-2.962779,-1.733065,0.2732966,0.1687113,0.05069321,-0.9995525,-2.642308,1.533456
0,0.1888889,93,231,500,510,0.3517151,0.03537576,-0.1596264,-1.458411,-2.964483,-1.734966,0.3132541,0.1451001,0.008971289,-1.004026,-2.644655,1.534733
0,0.2,93,231,500,510,0.3256742,0.08621305,-0.1298858,-1.461155,-2.966314,-1.736044,0.2787329,0.0987319,-0.01338915,-1.005375,-2.646181,1.535537
0,0.2111111,93,231,500,510,0.304358,0.1377063,-0.09122592,-1.463712,-2.969257,-1.736492,0.2420184,0.0604156,0.01241923,-1.006607,-2.646636,1.534504
0,0.2222222,95,247,499,492,0.2864842,0.2141875,-0.0501003,-1.466214,-2.973609,-1.736779,0.2179327,0.02160877,0.06311244,-1.007883,-2.646867,1.532111
0,0.2333333,95,247,499,492,0.2740956,0.272387,-0.02541443,-1.468466,-2.978157,-1.737147,0.2091379,0.0109494,0.08617529,-1.009662,-2.646865,1.530263
0,0.2444444,95,247,499,492,0.258436,0.339437,0.02451836,-1.470329,-2.98423,-1.736445,0.1783156,0.008543834,0.1035489,-1.010722,-2.646351,1.528329
0,0.2555556,95,247,499,492,0.2463505,0.3685967,0.07979859,-1.472291,-2.989355,-1.734903,0.1372994,-0.003771432,0.09645927,-1.010954,-2.646396,1.527462
0,0.2666667,95,247,499,492,0.2112862,0.3586294,0.09477205,-1.473376,-2.993442,-1.734059,0.07919512,-0.0461214,0.02317543,-1.009361,-2.648503,1.529363
0,0.2777778,91,261,500,505,0.1899222,0.3389036,0.09300775,-1.474598,-2.996735,-1.733708,0.07341941,-0.06173394,-0.004578711,-1.009554,-2.6505,1.530381
0,0.2888889,91,261,500,505,0.1670572,0.2962453,0.08948801,-1.475751,-2.999171,-1.733217,0.07719263,-0.07245424,-0.01085401,-1.009776,-2.652146,1.530696
0,0.3,91,261,500,505,0.1350294,0.234016,0.08974262,-1.476226,-3.00031,-1.732472,0.07945416,-0.07641502,-0.002326853,-1.010307,-2.653322,1.530267
0,0.3111111,91,261,500,505,0.1118895,0.1830827,0.08770697,-1.476763,-3.001267,-1.731647,0.05589633,-0.07613029,-0.003016176,-1.009836,-2.654031,1.530288
0,0.3222222,84,231,498,495,0.08484803,0.1301636,0.07544972,-1.476914,-3.001257,-1.731147,0.02184612,-0.07683254,-0.008350488,-1.008728,-2.65458,1.530625
0,0.3333333,84,231,498,495,0.07026721,0.09402037,0.07438067,-1.477254,-3.00152,-1.730361,-0.002847336,-0.07251478,-0.007513309,-1.007836,-2.654697,1.530679
0,0.3444445,84,231,498,495,0.04376649,0.06519718,0.1093291,-1.477189,-3.002244,-1.728244,-0.03999514,-0.05962168,0.001532152,-1.006449,-2.653996,1.53035
0,0.3555556,84,231,498,495,0.01212588,0.0005481653,0.1415589,-1.477009,-3.001902,-1.725905,-0.05770053,-0.06343664,-0.04085323,-1.004966,-2.655007,1.532156
0,0.3666667,84,231,498,495,-0.01914077,-0.04276887,0.1266989,-1.47574,-2.999865,-1.724305,-0.05778473,-0.06766324,-0.07928909,-1.003912,-2.656643,1.534393
0,0.3777778,80,201,498,498,-0.04058215,-0.04869446,0.0974526,-1.474884,-2.999324,-1.724008,-0.04508051,-0.07238929,-0.1134014,-1.003339,-2.658906,1.537064
0,0.3888889,80,201,498,498,-0.05761377,-0.05215923,0.05560821,-1.473858,-2.998421,-1.724438,-0.02783462,-0.06781407,-0.1064183,-1.003103,-2.660212,1.538245
0,0.4,80,201,498,498,-0.06678675,-0.05376633,0.03852587,-1.472942,-2.997758,-1.724497,-0.03055785,-0.04041681,-0.08816001,-1.002924,-2.660079,1.538596
0,0.4111111,80,201,498,498,-0.07274463,-0.05576348,0.06661985,-1.472077,-2.997383,-1.722759,-0.0421664,-0.01074834,-0.07187883,-1.002635,-2.659314,1.539044
0,0.4222222,80,235,498,490,-0.07475488,-0.05020648,0.09231135,-1.471216,-2.99727,-1.721014,-0.06130888,0.03978556,-0.03819068,-1.002506,-2.656641,1.538405
0,0.4333333,80,235,498,490,-0.06807365,-0.02341953,0.1147996,-1.470619,-2.99802,-1.719212,-0.07202306,0.05989023,-0.01095904,-1.002254,-2.654548,1.53765
0,0.4444444,80,235,498,490,-0.06305765,-0.0162655,0.1144855,-1.470179,-2.998192,-1.718064,-0.07083732,0.06026134,0.01216779,-1.00196,-2.653252,1.536814
0,0.4555556,80,235,498,490,-0.0595938,-0.01848308,0.1073193,-1.469622,-2.99806,-1.717049,-0.06567885,0.05353712,-8.096546E-05,-1.001647,-2.652961,1.53736
0,0.4666667,80,235,498,490,-0.06049141,-0.04080783,0.09600486,-1.469035,-2.9972,-1.716125,-0.05613182,0.02037348,-0.06676817,-1.00094,-2.654972,1.540341
0,0.4777778,110,211,495,499,-0.05387732,-0.06462959,0.08328561,-1.468734,-2.995973,-1.715406,-0.04874904,0.001802402,-0.08916865,-1.000393,-2.656078,1.542117
0,0.4888889,110,211,495,499,-0.0477647,-0.08153721,0.07789831,-1.468488,-2.994834,-1.714487,-0.03415236,-0.007777759,-0.08701625,-1.000196,-2.657016,1.543229
0,0.5,110,211,495,499,-0.03852256,-0.09522637,0.06899053,-1.468448,-2.993631,-1.713791,-0.03083959,0.003344212,-0.06244493,-1.0002,-2.656341,1.543035
0,0.5111111,110,211,495,499,-0.02369772,-0.09087794,0.06370984,-1.468661,-2.992905,-1.713099,-0.03353889,0.01398218,-0.04757962,-1.000056,-2.655816,1.543191
0,0.5222223,138,177,495,501,-0.01311999,-0.08672836,0.0583309,-1.468884,-2.992277,-1.712451,-0.03678117,0.04378476,-0.04207461,-1.000335,-2.654572,1.543555
0,0.5333334,138,177,495,501,0.0002856255,-0.07188322,0.05019689,-1.469199,-2.99186,-1.711993,-0.03065037,0.08279926,-0.04114222,-1.001288,-2.653201,1.544188
0,0.5444446,138,177,495,501,0.01060831,-0.05482364,0.03266339,-1.469575,-2.991679,-1.712002,-0.01977027,0.1121727,-0.03593093,-1.002446,-2.651706,1.544563
0,0.5555557,138,177,495,501,0.0188715,-0.04487228,0.02538774,-1.469892,-2.991439,-1.711874,-0.01044637,0.1135445,-0.01920087,-1.003071,-2.650463,1.54438
0,0.5666668,138,177,495,501,0.03450732,-0.03720161,0.02859948,-1.470691,-2.991415,-1.711477,-0.01011861,0.1029295,-0.01128856,-1.003475,-2.649628,1.54432
0,0.577778,160,164,495,499,0.03672482,-0.03941632,0.02917663,-1.471133,-2.990901,-1.711075,-0.01184396,0.09147568,-0.009560541,-1.003717,-2.649003,1.544431
0,0.5888891,160,164,495,499,0.04807942,-0.05153395,0.02296091,-1.472207,-2.990059,-1.710921,-0.01376189,0.06994293,-0.01611917,-1.003658,-2.648965,1.544867
0,0.6000003,160,164,495,499,0.05628797,-0.06017778,0.00660609,-1.473059,-2.989035,-1.711184,-0.005643136,0.05451019,-0.02273531,-1.003897,-2.649023,1.545374
0,0.6111114,160,164,495,499,0.05814321,-0.06728086,-0.01270425,-1.473975,-2.988047,-1.71167,-0.002188394,0.05903532,-0.02782013,-1.00437,-2.648701,1.545925
0,0.6222225,177,157,495,509,0.05995147,-0.07620104,-0.02477862,-1.474804,-2.986921,-1.712128,-0.00271726,0.09079156,-0.0210891,-1.005407,-2.647193,1.546057
0,0.6333337,177,157,495,509,0.06369175,-0.07620441,-0.04563802,-1.475595,-2.985979,-1.713054,-0.003261931,0.1083436,-0.009612459,-1.006162,-2.645658,1.545798
0,0.6444448,177,157,495,509,0.06487106,-0.07349347,-0.05153174,-1.476491,-2.985174,-1.713664,-0.01275292,0.1369577,0.01907672,-1.007053,-2.642935,1.54472
0,0.655556,177,157,495,509,0.06806903,-0.07066321,-0.05300633,-1.477301,-2.984416,-1.714307,-0.01197754,0.1486439,0.03708339,-1.007981,-2.640746,1.543707
0,0.6666671,177,157,495,509,0.06484647,-0.07021619,-0.04633675,-1.478235,-2.983783,-1.714851,-0.01642282,0.148241,0.04747165,-1.008622,-2.638633,1.54274
0,0.6777782,186,174,493,499,0.06386358,-0.07021895,-0.04632621,-1.47895,-2.982947,-1.715242,-0.01140118,0.139895,0.0331847,-1.009273,-2.637705,1.542817
0,0.6888894,186,174,493,499,0.05886609,-0.07249902,-0.05132845,-1.479621,-2.981971,-1.715906,-0.002147838,0.1265034,0.01709389,-1.010026,-2.637099,1.543122
0,0.7000005,186,174,493,499,0.0567235,-0.06997814,-0.05292138,-1.480268,-2.98106,-1.716512,0.008100882,0.1115756,0.01140437,-1.010845,-2.636598,1.543079
0,0.7111117,186,174,493,499,0.04599578,-0.06614959,-0.05754935,-1.480541,-2.980238,-1.7171,0.001112476,0.1025572,0.009952405,-1.011178,-2.635714,1.543021
0,0.7222228,186,174,493,499,0.04471233,-0.06048549,-0.05835334,-1.48116,-2.979578,-1.71771,-0.0119542,0.09129003,0.01450561,-1.01113,-2.634602,1.542556
0,0.7333339,200,173,493,511,0.03760917,-0.05051129,-0.05154137,-1.481351,-2.979148,-1.718056,-0.02185574,0.08296447,0.0157695,-1.011043,-2.633605,1.54232
0,0.7444451,200,173,493,511,0.04025692,-0.04073918,-0.05019531,-1.481907,-2.978924,-1.718555,-0.02071877,0.0832812,0.01812339,-1.01146,-2.632462,1.541957
0,0.7555562,200,173,493,511,0.03496203,-0.02446362,-0.04618493,-1.482356,-2.978946,-1.718966,-0.01454983,0.08555593,0.01984406,-1.012022,-2.63146,1.541664
0,0.7666674,200,173,493,511,0.03114264,-0.01638479,-0.03981025,-1.482614,-2.97893,-1.719228,-0.01483944,0.08606151,0.01508817,-1.012387,-2.630539,1.54165
0,0.7777785,208,166,493,499,0.0315021,-0.007017905,-0.03308692,-1.48303,-2.979149,-1.719396,-0.01312208,0.08740292,0.01268602,-1.012829,-2.629669,1.541577
0,0.7888896,208,166,493,499,0.03492624,0.02093734,-0.0250429,-1.483566,-2.98016,-1.719683,-0.01298657,0.08094612,0.0115111,-1.013071,-2.628953,1.541509
