ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS
0,0,-0.2024808,0.8179461,0.621662,-1.437133,3.063026,-1.502167,-0.05155075,-0.141126,1.575402,-0.5220855,-2.476964,2.918392
0,0.01111111,-0.20456,0.7711187,0.6139182,-1.444211,3.055935,-1.498935,0.322677,-0.4497056,1.687146,-0.5300399,-2.52403,2.945037
0,0.02222222,-0.2398319,0.7498094,0.599175,-1.450909,3.048682,-1.4944,0.5093108,-0.6379322,1.65671,-0.5380113,-2.561449,2.966481
0,0.03333334,-0.274792,0.7801042,0.5133785,-1.454978,3.039539,-1.489222,0.2537975,-0.4846702,1.211067,-0.5390329,-2.564893,2.973995
0,0.04444445,-0.2445256,0.8316656,0.4580267,-1.45939,3.029171,-1.486233,0.08571434,-0.1837366,0.7984887,-0.5326034,-2.558819,2.97313
0,0.05555556,-0.2443196,0.9109556,0.3860688,-1.462596,3.017037,-1.482267,0.05399042,-0.08478218,0.7198637,-0.5307126,-2.57343,2.985009
0,0.06666667,-0.2649967,0.8420615,0.3240134,-1.465386,3.009726,-1.477777,0.1415779,0.03832501,0.7379606,-0.5258534,-2.589364,2.994971
0,0.07777778,-0.2864961,0.6889453,0.2667215,-1.466916,3.006636,-1.473463,0.1956534,0.3286684,0.5752688,-0.5144072,-2.591663,2.993231
0,0.08888889,-0.2758032,0.4974988,0.2206357,-1.468213,3.005908,-1.470633,0.206948,0.3343136,0.3909672,-0.5111863,-2.588952,2.989045
0,0.1,-0.2576255,0.3709244,0.195146,-1.469864,3.004966,-1.468137,0.2230735,0.3301607,0.4431103,-0.5064374,-2.60206,2.99729
0,0.1111111,-0.2161765,0.1285942,0.1197144,-1.468947,3.009717,-1.467096,0.1642142,0.225284,0.4548138,-0.5058333,-2.612586,3.006009
0,0.1222222,-0.1886136,0.02345438,0.07509658,-1.468308,3.011976,-1.466021,0.1858032,0.1913514,0.4749731,-0.5035058,-2.62418,3.013657
0,0.1333333,-0.1514758,-0.1231028,0.01840305,-1.46636,3.01672,-1.465797,0.1798124,0.1571367,0.5367156,-0.5015254,-2.639138,3.024448
0,0.1444445,-0.1078555,-0.2665104,-0.02765959,-1.46434,3.022661,-1.466305,0.1633055,0.2369674,0.5431777,-0.4956617,-2.648918,3.031498
0,0.1555556,-0.07045346,-0.3664621,-0.04250039,-1.462729,3.029045,-1.467155,0.1506013,0.374365,0.507143,-0.4870805,-2.656337,3.036357
0,0.1666667,-0.006264389,-0.5270804,-0.05583687,-1.460731,3.038898,-1.469726,0.09080712,0.6564936,0.3509759,-0.4718029,-2.650542,3.031899
0,0.1777778,0.0431459,-0.6815272,-0.05520159,-1.4588,3.051205,-1.473073,0.02492803,0.8832107,0.1458004,-0.4570464,-2.639199,3.022932
0,0.1888889,0.07729343,-0.7484761,-0.06767276,-1.456557,3.061049,-1.475937,-0.04555631,1.037378,0.01828417,-0.4416533,-2.626464,3.013236
0,0.2,0.1123908,-0.7292091,-0.06893705,-1.454988,3.068244,-1.478899,-0.1533378,0.9480476,0.1547385,-0.4330034,-2.637358,3.026993
0,0.2111111,0.1556841,-0.6224936,-0.08251113,-1.453249,3.072187,-1.482224,-0.2552167,0.6350667,0.2909147,-0.4332436,-2.653093,3.046103
0,0.2222222,0.2074551,-0.4997652,-0.09604743,-1.451686,3.074338,-1.486075,-0.2910379,0.07826582,0.6865928,-0.4464214,-2.698662,3.091098
0,0.2333333,0.2412309,-0.3984299,-0.1031724,-1.450145,3.076094,-1.489846,-0.283944,-0.1508258,0.7789766,-0.4531944,-2.724808,3.117409
0,0.2444444,0.2739559,-0.333276,-0.1169072,-1.448345,3.078165,-1.493718,-0.2503823,-0.2643893,0.672161,-0.458175,-2.732445,3.126107
0,0.2555556,0.2929904,-0.3012122,-0.1243439,-1.446469,3.080476,-1.497848,-0.2425569,-0.1992217,0.5550377,-0.4577313,-2.737877,3.133536
0,0.2666667,0.3206268,-0.2702566,-0.1222653,-1.445027,3.082524,-1.5023,-0.2184955,-0.154164,0.5027943,-0.4571204,-2.745471,-3.140922
0,0.2777778,0.3303367,-0.2724732,-0.1085386,-1.443835,3.085955,-1.506504,-0.2441846,-0.1532086,0.4463862,-0.4588392,-2.75341,-3.130369
0,0.2888889,0.3358844,-0.2960138,-0.09277015,-1.442927,3.09023,-1.511189,-0.2286867,0.01436583,0.2601136,-0.4548322,-2.749825,-3.130798
0,0.3,0.3369714,-0.2896534,-0.08957024,-1.441499,3.09335,-1.51545,0.07030195,0.2331785,-0.2335177,-0.4452118,-2.711447,3.10935
0,0.3111111,0.3231868,-0.2493184,-0.07214835,-1.440902,3.095048,-1.5189,0.04934636,0.1840121,-0.2228714,-0.4451218,-2.707125,3.105415
0,0.3222222,0.3122679,-0.1651339,-0.07789762,-1.439927,3.094448,-1.521876,0.009002268,0.1602822,-0.2345541,-0.4453641,-2.701019,3.101701
0,0.3333333,0.2908688,-0.06834687,-0.06216845,-1.439682,3.09278,-1.524308,-0.02121341,0.2101688,-0.2578587,-0.4419899,-2.692795,3.09518
0,0.3444445,0.2824107,-0.03224639,-0.04587541,-1.439668,3.092241,-1.527175,-0.03784436,0.3006278,-0.2768703,-0.4364644,-2.684203,3.088295
0,0.3555556,0.2730953,-0.01117385,-0.0115662,-1.44044,3.091776,-1.529989,-0.0504261,0.2749521,-0.2651504,-0.4342918,-2.67788,3.083334
0,0.3666667,0.2712034,-0.02091751,0.01182954,-1.441225,3.092404,-1.53304,-0.1360337,0.1614713,-0.3077779,-0.4372239,-2.664977,3.075264
0,0.3777778,0.2671402,-0.05827177,0.02334679,-1.441618,3.093909,-1.536149,-0.2117505,0.00969702,-0.3174011,-0.4416357,-2.656915,3.072497
0,0.3888889,0.2608465,-0.06154292,0.03297001,-1.44217,3.094671,-1.538993,-0.2559455,-0.0492911,-0.2406761,-0.4437114,-2.65578,3.075415
0,0.4,0.2482062,-0.03825506,0.05349578,-1.443588,3.094299,-1.541497,-0.2234471,-0.1003487,-0.1407544,-0.4460262,-2.656243,3.077578
0,0.4111111,0.2429067,0.06488185,0.08296291,-1.445333,3.090777,-1.543648,-0.196687,-0.09494027,-0.06198815,-0.446676,-2.658652,3.081238
0,0.4222222,0.2268156,0.1936123,0.1052435,-1.447307,3.085204,-1.544909,-0.2201066,-0.09298546,-0.04702335,-0.4476262,-2.65837,3.083968
0,0.4333333,0.2159699,0.3192216,0.1167954,-1.44899,3.078527,-1.546246,-0.2785789,-0.1125576,-0.04690813,-0.449515,-2.656989,3.087343
0,0.4444444,0.2062222,0.400141,0.1195383,-1.450623,3.072263,-1.547633,-0.2874938,-0.04341429,-0.01589949,-0.4482723,-2.658066,3.09187
0,0.4555556,0.1998097,0.4118464,0.1196673,-1.451987,3.067473,-1.549179,-0.2513631,-0.01024505,0.04692547,-0.4473892,-2.663125,3.098201
0,0.4666667,0.2052251,0.3596808,0.1171473,-1.453175,3.064948,-1.551082,-0.2530234,-0.06483045,0.09908544,-0.4510708,-2.671058,3.108112
0,0.4777778,0.2140236,0.2903679,0.1272579,-1.454646,3.06391,-1.553729,-0.2611436,-0.1171891,0.1532728,-0.4544839,-2.675139,3.115995
0,0.4888889,0.2153397,0.2338295,0.1396691,-1.456547,3.062893,-1.55604,-0.2056955,-0.1126034,0.1904462,-0.455343,-2.682405,3.123324
0,0.5,0.2060968,0.1612336,0.1573861,-1.458532,3.063221,-1.558132,-0.174808,-0.1198419,0.165801,-0.4574565,-2.682701,3.124578
0,0.5111111,0.1903651,0.0993248,0.1688472,-1.460533,3.06391,-1.559812,-0.150221,-0.1314005,0.169992,-0.4591513,-2.687304,3.12985
0,0.5222223,0.1692576,0.07360843,0.1827202,-1.462801,3.063893,-1.561171,-0.117254,-0.1449465,0.1133932,-0.4612765,-2.68539,3.128909
0,0.5333334,0.1322599,0.05097226,0.2084794,-1.465614,3.064125,-1.561555,0.08734005,-0.2241981,-0.1172529,-0.4659072,-2.670113,3.109447
0,0.5444446,0.09720978,0.08591113,0.2271333,-1.468454,3.062492,-1.561796,0.01364557,-0.1599325,0.03752023,-0.465601,-2.682293,3.123367
0,0.5555557,0.07901376,0.1220808,0.2286011,-1.470993,3.060196,-1.561935,-0.03914113,-0.2369903,0.04282193,-0.4701358,-2.683782,3.12725
0,0.5666668,0.04794344,0.1859441,0.2261045,-1.473473,3.056397,-1.561228,-0.04551646,-0.2391649,0.0438967,-0.472857,-2.684997,3.129003
0,0.577778,0.02536756,0.2296459,0.2170139,-1.475784,3.052632,-1.560502,-0.04394086,-0.1645468,0.01517582,-0.4728299,-2.681134,3.125581
0,0.5888891,0.01575068,0.2424064,0.2171854,-1.478237,3.049601,-1.560131,-0.0305399,-0.107926,-0.02524737,-0.4725124,-2.678013,3.122833
0,0.6000003,0.004014164,0.2360239,0.214067,-1.480689,3.047097,-1.559614,-0.007190593,-0.08545276,0.006702816,-0.4728863,-2.679924,3.124048
0,0.6111114,-0.01196508,0.2051561,0.2054973,-1.482761,3.045581,-1.558962,-0.001877993,-0.07476374,0.02804711,-0.473077,-2.682917,3.126551
0,0.6222225,-0.02678001,0.1763451,0.2097187,-1.485324,3.044238,-1.558074,-0.01150321,-0.06843863,0.03020721,-0.4736661,-2.6838,3.127706
0,0.6333337,-0.02889529,0.1518815,0.2053327,-1.487671,3.042907,-1.557567,-0.02750826,-0.0643331,0.03226732,-0.4751559,-2.681085,3.125856
0,0.6444448,-0.02889803,0.1444381,0.2031545,-1.489911,3.041498,-1.557136,-0.05307837,-0.05813764,0.05150305,-0.475607,-2.683435,3.12919
0,0.655556,-0.03106695,0.1476538,0.2000056,-1.492144,3.039661,-1.556495,-0.07447741,-0.03915595,0.06323813,-0.4761812,-2.683829,3.13072
0,0.6666671,-0.0343373,0.1668414,0.1969626,-1.49428,3.037317,-1.555844,-0.07566032,-0.006216891,0.1112314,-0.4753338,-2.688775,3.135872
0,0.6777782,-0.03972998,0.1754081,0.191749,-1.496429,3.034842,-1.555113,-0.08654912,0.02458454,0.09843329,-0.4750387,-2.687635,3.136282
0,0.6888894,-0.05262797,0.1669573,0.1768982,-1.497949,3.033104,-1.55414,-0.1037027,0.03833842,0.08890256,-0.4743569,-2.689199,3.139313
0,0.7000005,-0.05691756,0.1446398,0.1682891,-1.499868,3.032021,-1.553368,-0.1155132,0.04681129,0.06438201,-0.4739276,-2.687436,3.13923
0,0.7111117,-0.06330349,0.09783825,0.1563315,-1.501265,3.032094,-1.552587,-0.1124583,0.06813966,0.06441024,-0.4725209,-2.68889,-3.141452
0,0.7222228,-0.06439091,0.06275015,0.1454704,-1.50266,3.032375,-1.551816,-0.1285024,0.0691138,0.04733718,-0.4721012,-2.687192,-3.14068
