ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,567,137,474,500,0.3897351,2.05748,1.008781,-1.400686,3.041924,-0.1552911,-0.6827341,-1.853653,0.2402965,-0.3053357,2.970707,2.878689
90,0.01111111,567,137,474,500,0.3143146,2.000117,0.9409683,-1.403646,3.044916,-0.1336934,-0.6396486,-1.811474,0.266735,-0.2964839,2.91826,2.938241
90,0.02222222,602,177,517,492,0.1954784,1.928311,0.8690157,-1.403705,3.048106,-0.1136477,-0.6099958,-1.702653,0.2443204,-0.2905391,2.873601,2.990442
90,0.03333334,602,177,517,492,0.07243955,1.866714,0.8232725,-1.403225,3.052159,-0.09380772,-0.578837,-1.618012,0.2967149,-0.2829768,2.827122,3.043365
90,0.04444445,602,177,517,492,0.0006500483,1.814778,0.7740334,-1.40261,3.055985,-0.07465427,-0.5297826,-1.551986,0.3154194,-0.2769997,2.777821,3.098601
90,0.05555556,602,177,517,492,-0.08334732,1.631739,0.7104615,-1.401209,3.060077,-0.06088252,-0.4762505,-1.457172,0.2907847,-0.2733485,2.733091,-3.134271
90,0.06666667,602,177,517,492,-0.1054231,1.509668,0.6830784,-1.401316,3.064704,-0.04704101,-0.4148134,-1.325711,0.2471991,-0.2716222,2.693843,-3.090017
90,0.07777778,579,210,518,495,-0.1133732,1.309337,0.6925077,-1.40141,3.071247,-0.03768799,-0.3670889,-1.266903,0.1718729,-0.2718827,2.65277,-3.043707
90,0.08888889,579,210,518,495,-0.09970927,1.177452,0.6766841,-1.402169,3.076642,-0.02746571,-0.3344719,-1.235611,0.07621527,-0.2742715,2.611129,-2.995869
90,0.1,579,210,518,495,-0.07746243,1.08578,0.6166359,-1.402983,3.080513,-0.01770416,-0.3470608,-1.025208,-0.1122419,-0.2794844,2.597933,-2.975854
90,0.1111111,579,210,518,495,-0.08444536,1.057183,0.5651149,-1.402953,3.083773,-0.00625683,-0.1784117,-1.085918,-0.2538301,-0.2890254,2.557863,-2.933501
90,0.1222222,609,208,489,499,-0.1240269,1.019393,0.5122784,-1.401456,3.086938,0.004037352,-0.3321774,-1.031773,-0.1567011,-0.2877876,2.530622,-2.896681
90,0.1333333,609,208,489,499,-0.1473795,0.9528308,0.4873596,-1.400096,3.091,0.01294563,-0.2440785,-1.036187,0.01024106,-0.2858712,2.488213,-2.852285
90,0.1444445,609,208,489,499,-0.1184996,0.8372905,0.4463295,-1.400304,3.094141,0.01946291,-0.192892,-0.8695227,0.09883156,-0.2842978,2.467744,-2.830848
90,0.1555556,609,208,489,499,-0.1014649,0.7024168,0.4247275,-1.400416,3.097817,0.0237506,-0.1364415,-0.718532,0.05441383,-0.2859713,2.455578,-2.8175
90,0.1666667,609,208,489,499,-0.09544224,0.6297967,0.4110755,-1.400266,3.101652,0.02907053,-0.1036336,-0.6473979,-0.04332186,-0.2903458,2.441837,-2.801139
90,0.1777778,616,213,480,498,-0.07610577,0.5210722,0.3771099,-1.400559,3.104698,0.0320048,-0.1111421,-0.5446138,-0.08859925,-0.2929951,2.435267,-2.791811
90,0.1888889,616,213,480,498,-0.062509,0.4717317,0.3572743,-1.400729,3.107659,0.0361146,-0.08191767,-0.4877333,-0.1169977,-0.2953552,2.424844,-2.779862
90,0.2,616,213,480,498,-0.0311071,0.3888716,0.3319929,-1.401706,3.110348,0.03821423,-0.1108708,-0.38791,-0.06238458,-0.294732,2.420821,-2.773688
