ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,692,184,486,498,0.612751,1.41306,0.9532079,-1.269338,3.051643,-0.1655815,-0.4521024,-1.220621,0.1362884,-0.2661483,2.932946,2.907231
90,0.01111111,692,184,486,498,0.5689495,1.365299,0.930692,-1.276548,3.053546,-0.1498252,-0.4093734,-1.165527,0.1761267,-0.2601141,2.895678,2.948349
90,0.02222222,692,184,486,498,0.5403585,1.326636,0.9093714,-1.28388,3.055724,-0.1346271,-0.3838407,-1.148201,0.1675099,-0.2557796,2.853957,2.994615
90,0.03333334,693,179,476,496,0.5173109,1.278836,0.8712674,-1.291007,3.057715,-0.1200755,-0.3422428,-1.114214,0.1213852,-0.2538397,2.813293,3.039499
90,0.04444445,693,179,476,496,0.4961634,1.227776,0.8269229,-1.297755,3.059731,-0.1066367,-0.2966952,-0.9000883,-0.2789747,-0.2653824,2.797409,3.06196
90,0.05555556,693,179,476,496,0.4743095,1.202588,0.7926496,-1.304251,3.062006,-0.09287775,-0.2197288,-1.031634,-0.4958329,-0.2757357,2.746358,3.119186
90,0.06666667,693,179,476,496,0.4264902,1.152243,0.7577822,-1.309413,3.064715,-0.08068419,-0.2919104,-1.186388,-0.05226123,-0.2687753,2.682746,-3.095232
90,0.07777778,693,179,476,496,0.3822066,1.115321,0.7421688,-1.313541,3.067836,-0.06781953,-0.263815,-1.082848,0.08152992,-0.2575133,2.650712,-3.061371
90,0.08888889,685,213,507,503,0.3141251,1.053993,0.718238,-1.316845,3.071669,-0.05740817,-0.1558172,-0.8646768,-0.04059029,-0.261924,2.639764,-3.050456
90,0.1,685,213,507,503,0.2324681,0.9952367,0.6821687,-1.318822,3.075376,-0.04759761,-0.2010512,-0.8116875,-0.05966517,-0.2637264,2.617523,-3.023067
90,0.1111111,685,213,507,503,0.1366243,0.9432303,0.6376199,-1.31859,3.07847,-0.03718572,-0.2488401,-0.7402212,-0.08014676,-0.2648961,2.600645,-3.000633
90,0.1222222,685,213,507,503,0.07292795,0.9047887,0.6012992,-1.319134,3.081863,-0.02793336,-0.2423668,-0.6922591,-0.0854966,-0.265441,2.580888,-2.977065
90,0.1333333,765,205,445,500,-0.004925489,0.8432398,0.5564844,-1.31833,3.085216,-0.02008556,-0.2191816,-0.6747202,-0.05877167,-0.2661052,2.557932,-2.951043
90,0.1444445,765,205,445,500,-0.08772349,0.7495091,0.4859749,-1.31698,3.087953,-0.01332166,-0.2110741,-0.6374888,-0.06095563,-0.2664184,2.538616,-2.928679
90,0.1555556,765,205,445,500,-0.1236051,0.7009958,0.4529589,-1.315768,3.090872,-0.006876815,-0.2209286,-0.6289563,-0.04997246,-0.2675731,2.519823,-2.905542
90,0.1666667,765,205,445,500,-0.1851283,0.6253231,0.4064035,-1.313129,3.093759,-0.001816808,-0.2039064,-0.6057462,-0.0002394617,-0.2672615,2.499015,-2.882007
90,0.1777778,765,205,445,500,-0.2185282,0.5776667,0.3791267,-1.310978,3.096723,0.003882889,-0.1786696,-0.5737348,0.02089494,-0.267693,2.481495,-2.862208
90,0.1888889,778,273,494,498,-0.2750817,0.5042896,0.3419199,-1.307274,3.099701,0.007466438,-0.1310205,-0.4718714,0.01497701,-0.2684892,2.47381,-2.853899
90,0.2,778,273,494,498,-0.3134497,0.4468053,0.3120301,-1.303797,3.102625,0.01094985,-0.1256041,-0.4409015,-0.003099278,-0.2698485,2.461951,-2.839806
