loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.02787666,-0.3605089,0.3744622,-1.364508,-5.403069,-2.558797,-0.9099952,0.007831451,-0.3313265,0.2168466,0.01809453,-0.5108752,-4.837111,-0.5019369,-0.1582973,0.2690763,0.0115414,-0.9054971,-0.7886034,-0.05507923,-0.6665201,1.137441,-0.2823466,299.6124,210.2359,358.6747
3,0.01111111,-0.0215202,-0.3712333,0.3563845,-1.364898,-5.397387,-2.559983,-0.9093593,0.05819971,-0.3354138,0.230676,0.03309947,-0.5115901,-4.830403,-0.5039492,-0.1625716,0.2722712,0.01052732,-0.9055791,-0.7846202,-0.05557644,-0.6660722,1.137148,-0.2843243,299.7258,209.3946,359.3812
3,0.02222222,-0.02475958,-0.3744974,0.342551,-1.365316,-5.391973,-2.560637,-0.9099324,-0.05274899,-0.3374876,0.2349206,0.03740175,-0.5122084,-4.825133,-0.5048424,-0.1657266,0.2786337,0.01590351,-0.9054886,-0.7803888,-0.05636021,-0.6653636,1.136736,-0.2866001,299.8487,208.9718,359.5101
3,0.03333334,-0.02908602,-0.3756659,0.3212643,-1.365404,-5.386814,-2.561183,-0.9107057,-0.07013699,-0.3321694,0.2413297,0.02674039,-0.5138234,-4.820075,-0.505861,-0.1699676,0.2828723,0.01915585,-0.9053581,-0.7761912,-0.05691415,-0.6644051,1.136287,-0.289097,299.9548,208.7073,359.3499
3,0.04444445,-0.03234137,-0.3843076,0.2989236,-1.36486,-5.381497,-2.561799,-0.9103616,0.03204906,-0.3354378,0.2328283,0.02352874,-0.514707,-4.816119,-0.5055044,-0.1730859,0.2891997,0.02986009,-0.904924,-0.7718677,-0.05755704,-0.6631956,1.135819,-0.2916185,300.002,208.3306,359.1816
3,0.05555556,-0.03347791,-0.3865443,0.2776099,-1.364362,-5.376605,-2.562345,-0.9103063,0.004755195,-0.3343849,0.2231923,0.03309829,-0.5148578,-4.811356,-0.5060176,-0.1752674,0.2881693,0.02347347,-0.9051818,-0.7678258,-0.05803747,-0.6618448,1.135355,-0.2940537,300.0548,207.9228,358.9866
3,0.06666667,-0.03994031,-0.3717137,0.2615811,-1.364366,-5.37215,-2.562595,-0.9104016,-0.00867503,-0.3301422,0.2071172,0.04898647,-0.5147608,-4.807215,-0.5061237,-0.1838803,0.2786344,0.01071098,-0.9056356,-0.7643543,-0.05785957,-0.6605422,1.134896,-0.2963834,300.1074,207.4806,358.8403
3,0.07777778,-0.04214043,-0.3611359,0.2487601,-1.364351,-5.367459,-2.562932,-0.9104799,-0.007026146,-0.3270322,0.1932359,0.05106961,-0.5147507,-4.803259,-0.5059564,-0.1860646,0.2722758,0.003234657,-0.9060575,-0.7608369,-0.05788221,-0.6594186,1.134438,-0.2985857,300.1627,206.9997,358.7852
3,0.08888889,-0.04332388,-0.3335585,0.2230683,-1.364187,-5.364186,-2.563095,-0.9103286,0.01389113,-0.3165126,0.1739954,0.04986439,-0.5148982,-4.800582,-0.5051183,-0.1872296,0.2691437,-0.009555927,-0.9067621,-0.7572159,-0.05798554,-0.6585329,1.13403,-0.3005553,300.2391,206.6004,358.7137
3,0.1,-0.04551856,-0.3165821,0.2091565,-1.36421,-5.360495,-2.563288,-0.9104037,-0.006982417,-0.3027416,0.1675364,0.04445408,-0.515245,-4.796968,-0.5052671,-0.1883084,0.2680924,-0.01168656,-0.9071643,-0.7533559,-0.05829021,-0.6579087,1.133711,-0.3022817,300.3101,206.3519,358.6407
3,0.1111111,-0.04776731,-0.2890066,0.1834677,-1.363926,-5.358026,-2.563181,-0.9105784,-0.01586241,-0.2942836,0.1546916,0.04862503,-0.5152993,-4.7936,-0.5051298,-0.1914834,0.25956,-0.01063885,-0.9073912,-0.7500047,-0.05809686,-0.6575208,1.133486,-0.3037875,300.352,206.1552,358.6334
3,0.1222222,-0.04898269,-0.2668296,0.1439373,-1.362765,-5.35584,-2.563137,-0.9105784,0.0002052995,-0.2794031,0.1396057,0.06126722,-0.5146122,-4.790858,-0.5048246,-0.1840105,0.2446564,-0.01077535,-0.9076154,-0.7471423,-0.05797382,-0.6573768,1.133367,-0.3051189,300.3924,206.0139,358.6561
3,0.1333333,-0.05118974,-0.2584121,0.1215351,-1.361896,-5.353213,-2.563076,-0.9105566,0.001958567,-0.2698448,0.1267276,0.07074613,-0.5141951,-4.787784,-0.5048283,-0.1840459,0.232971,-0.01722678,-0.9081475,-0.7443568,-0.05761855,-0.6574322,1.133359,-0.3063493,300.4281,205.9016,358.7172
3,0.1444445,-0.05663149,-0.2425739,0.09270386,-1.360671,-5.351314,-2.562617,-0.9107025,-0.01331096,-0.2507244,0.1127052,0.07805355,-0.5132812,-4.785401,-0.5046719,-0.1776821,0.2191612,-0.02267941,-0.9087542,-0.7417804,-0.0573597,-0.6576401,1.133474,-0.3074471,300.437,205.7377,358.8167
3,0.1555556,-0.06205387,-0.2256511,0.0692023,-1.359583,-5.349476,-2.562176,-0.9106306,0.006675691,-0.2422602,0.1073398,0.07374202,-0.5130447,-4.782612,-0.5046269,-0.1776882,0.2149099,-0.02377278,-0.909249,-0.7387817,-0.05712986,-0.6579927,1.133695,-0.3084156,300.4092,205.4956,359.0017
3,0.1666667,-0.06643791,-0.1970172,0.04245092,-1.358541,-5.348628,-2.561487,-0.9104,0.02105039,-0.2241332,0.1072064,0.07683749,-0.5127917,-4.779541,-0.5054006,-0.172429,0.2011233,-0.03453944,-0.9100895,-0.7365972,-0.05673039,-0.6584369,1.133974,-0.3092884,300.3434,205.2778,359.2068
3,0.1777778,-0.07506756,-0.1726332,0.0199976,-1.357588,-5.347733,-2.560534,-0.9104474,-0.004454567,-0.2071317,0.09427333,0.08734727,-0.5119682,-4.776776,-0.5057785,-0.1703174,0.1904954,-0.03887811,-0.9108256,-0.7343616,-0.05625369,-0.6589435,1.134297,-0.3100913,300.301,205.0879,359.3933
3,0.1888889,-0.08684936,-0.1577995,0.006116411,-1.356582,-5.346886,-2.559367,-0.9104607,-0.00113317,-0.2049696,0.0856685,0.1032782,-0.5108103,-4.773936,-0.5060602,-0.1660625,0.1766693,-0.04217932,-0.9114919,-0.7325069,-0.05569762,-0.6594713,1.13468,-0.3108293,300.2925,204.923,359.5534
3,0.2,-0.110383,-0.1472973,-0.01835849,-1.355023,-5.346203,-2.557416,-0.9102392,0.02029439,-0.2008874,0.04508655,0.1190745,-0.508627,-4.773427,-0.5043673,-0.1512386,0.1533325,-0.05734608,-0.9128187,-0.7314049,-0.05518629,-0.6600426,1.135125,-0.3115143,300.2741,204.7635,359.6844
3,0.2111111,-0.1274762,-0.1431239,-0.03217452,-1.353522,-5.345457,-2.555565,-0.9100794,0.01450269,-0.1913362,0.02578932,0.1349175,-0.5068401,-4.771835,-0.5039651,-0.1449208,0.1321013,-0.07028978,-0.9140863,-0.7305872,-0.05428428,-0.6606664,1.135633,-0.3121622,300.2444,204.6273,359.8037
3,0.2222222,-0.1595256,-0.1518321,-0.06400132,-1.350939,-5.344804,-2.552804,-0.9094226,0.05999156,-0.1711773,-0.007481039,0.1581012,-0.5039361,-4.77178,-0.5029364,-0.136419,0.1076432,-0.07687748,-0.915182,-0.730119,-0.05324538,-0.6613431,1.136216,-0.3128358,300.2324,204.4848,359.9619
3,0.2333333,-0.1819388,-0.1529947,-0.0799054,-1.348938,-5.344233,-2.550278,-0.9095824,-0.01499673,-0.1574993,-0.06081105,0.1760257,-0.5012255,-4.772927,-0.5001091,-0.1268466,0.09383035,-0.08128735,-0.9162734,-0.7294692,-0.05255162,-0.6620676,1.136931,-0.3135599,300.2572,204.2879,0.1674109
3,0.2444444,-0.2534288,-0.1340537,-0.1085377,-1.346674,-5.344718,-2.545011,-0.9088975,0.06293675,-0.151372,-0.1111487,0.2044223,-0.4964628,-4.775759,-0.4964212,-0.1064892,0.05866551,-0.07311266,-0.9168203,-0.7300017,-0.0516576,-0.6628035,1.137856,-0.3143288,300.2957,204.0625,0.4037949
3,0.2555556,-0.3024848,-0.1235385,-0.1212146,-1.344689,-5.344644,-2.540282,-0.909274,-0.03485499,-0.1538807,-0.1708154,0.2063157,-0.4926129,-4.780501,-0.4904869,-0.09262118,0.03738037,-0.07334185,-0.9177051,-0.730321,-0.05068102,-0.6635405,1.139084,-0.3151483,300.3421,203.7389,0.7181753
3,0.2666667,-0.3846124,-0.1152654,-0.1497649,-1.341987,-5.345336,-2.533208,-0.9070919,0.2000893,-0.1560615,-0.1846816,0.2137259,-0.4891636,-4.782558,-0.4868844,-0.07237008,0.005473539,-0.07793085,-0.9186457,-0.7316896,-0.04974545,-0.6643927,1.140609,-0.3161296,300.2881,203.3986,1.002603
