loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.02821842,-0.5343635,0.317356,-1.28101,-5.390139,-2.831924,-1.285923,-0.1029152,-0.3641923,0.1892069,-0.11129,-0.5963734,-4.792786,-0.3959034,-0.1034208,0.4148037,0.03210052,-0.8746353,-0.5049996,-0.1616179,-0.6680028,1.141562,-0.282311,295.5381,196.7373,12.60104
3,0.01111111,-0.01550543,-0.5031724,0.3490545,-1.284155,-5.384224,-2.833852,-1.284796,0.103829,-0.3301184,0.1499176,-0.1359986,-0.5987665,-4.793328,-0.3926993,-0.1172588,0.3775156,0.02678641,-0.8747813,-0.5008804,-0.1625652,-0.6673706,1.141246,-0.2845325,295.641,195.585,13.61627
3,0.02222222,-0.005983561,-0.4774596,0.3637587,-1.287156,-5.378348,-2.835746,-1.284565,0.02003392,-0.3055889,0.1500121,-0.1340191,-0.6008033,-4.791233,-0.3920069,-0.1288781,0.3519127,0.03320619,-0.8746237,-0.4966021,-0.163566,-0.666005,1.140657,-0.2871475,295.6759,195.1811,13.58657
3,0.03333334,-0.0008052289,-0.4217072,0.4059151,-1.291643,-5.373637,-2.837135,-1.285181,-0.05650011,-0.3001677,0.1819867,-0.0988847,-0.6018265,-4.786028,-0.3931172,-0.1340906,0.329507,0.04276673,-0.8743808,-0.492533,-0.1644888,-0.6640332,1.139845,-0.2900817,295.7131,195.1601,12.90157
3,0.04444445,-0.01790656,-0.39717,0.4163805,-1.295245,-5.368341,-2.837886,-1.28519,-0.000372556,-0.2925323,0.2171461,-0.04883694,-0.6018643,-4.779689,-0.3953484,-0.1489409,0.2953961,0.0438644,-0.8741874,-0.4895073,-0.1643088,-0.6617111,1.138856,-0.2931403,295.7719,195.0267,12.1171
3,0.05555556,-0.05739412,-0.371721,0.4161853,-1.298561,-5.363538,-2.837226,-1.284955,0.02147901,-0.2871923,0.2448624,-0.02969219,-0.6030062,-4.77348,-0.3974233,-0.1671319,0.2772956,0.03118246,-0.8746801,-0.4863671,-0.1638145,-0.6592964,1.137767,-0.296093,295.8669,194.8707,11.2909
3,0.06666667,-0.0851184,-0.363332,0.4097373,-1.301477,-5.35825,-2.836791,-1.284115,0.07652096,-0.2796505,0.2640507,-0.006289426,-0.6036593,-4.767476,-0.39968,-0.1747006,0.2581588,0.01520962,-0.8754221,-0.4833281,-0.1635287,-0.6570544,1.13667,-0.2988185,295.9609,194.9368,10.3588
3,0.07777778,-0.1341769,-0.3465458,0.3947104,-1.304212,-5.35376,-2.834818,-1.282837,0.1163364,-0.2657446,0.2609062,0.001082588,-0.6045104,-4.762724,-0.4011091,-0.1800176,0.2400468,0.01307126,-0.875682,-0.4806417,-0.1630526,-0.6551738,1.135651,-0.3013212,296.0934,195.0357,9.587017
3,0.08888889,-0.1554953,-0.3445772,0.3829839,-1.306719,-5.348644,-2.833913,-1.282978,-0.01377361,-0.2528185,0.2332462,0.00848506,-0.6045339,-4.760014,-0.400892,-0.1810528,0.2144763,0.01300674,-0.8756985,-0.4786254,-0.1622123,-0.6537154,1.134851,-0.3035891,296.2541,195.1484,8.990273
3,0.1,-0.1768225,-0.3405384,0.3627198,-1.308812,-5.343992,-2.832438,-1.281931,0.0961337,-0.2323585,0.1832529,0.01368251,-0.6043032,-4.759393,-0.399578,-0.1725609,0.1687162,0.001081963,-0.8761368,-0.478384,-0.1607556,-0.6526458,1.134393,-0.305628,296.381,195.2519,8.556837
