loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.06174797,-0.2744524,0.139666,-1.283598,-5.422694,-2.678456,-1.085701,-0.01573633,-0.1135989,0.1192688,0.04424862,-0.5063543,-4.774187,-0.5039164,-0.06518146,0.09019826,0.03644615,-0.8897712,-0.7232991,-0.02037957,-0.6870113,1.152233,-0.2927966,297.8456,199.9528,10.13267
0,0.01111111,-0.04790294,-0.2786841,0.1385502,-1.283375,-5.419162,-2.679273,-1.085421,0.02563055,-0.1147088,0.1225123,0.03254641,-0.5070611,-4.771623,-0.5048493,-0.06831195,0.1061312,0.04613366,-0.8889962,-0.7211804,-0.02087545,-0.6861566,1.151983,-0.2937976,297.9218,199.519,10.34382
0,0.02222222,-0.0415135,-0.2840094,0.1353477,-1.283126,-5.415385,-2.680106,-1.085586,-0.01548995,-0.1232755,0.1258021,0.02088659,-0.5079559,-4.769078,-0.5053955,-0.07043017,0.1114457,0.04830621,-0.8884193,-0.7193301,-0.02118039,-0.6852289,1.151579,-0.294865,298.0263,199.3175,10.29795
0,0.03333334,-0.02873049,-0.302131,0.126828,-1.28224,-5.411075,-2.681423,-1.085492,0.008696709,-0.1274506,0.1386037,0.0209666,-0.5084816,-4.765343,-0.5071971,-0.07360274,0.1188826,0.05262196,-0.8878457,-0.7172816,-0.02146295,-0.6842766,1.151053,-0.2959841,298.1246,199.1694,10.17786
0,0.04444445,-0.007387877,-0.3244668,0.1257555,-1.281513,-5.406381,-2.683374,-1.085287,0.01860513,-0.1412022,0.1525296,0.02322125,-0.5092486,-4.761186,-0.5088316,-0.07680635,0.1263361,0.05268263,-0.8872913,-0.7151503,-0.02183739,-0.6833331,1.150429,-0.2971302,298.2337,198.9879,10.08411
0,0.05555556,0.005404994,-0.3308348,0.1257191,-1.281009,-5.402253,-2.684958,-1.085467,-0.01672506,-0.1453834,0.1610601,0.02858577,-0.5099964,-4.757248,-0.5105227,-0.08106734,0.1327142,0.05487896,-0.8866441,-0.712987,-0.0220057,-0.6824095,1.149758,-0.2982742,298.3694,198.7824,10.01811
0,0.06666667,0.02034014,-0.3393291,0.1256939,-1.280542,-5.397766,-2.686987,-1.085865,-0.03629956,-0.1432334,0.1674534,0.02433806,-0.5109104,-4.753334,-0.5124766,-0.08317325,0.134828,0.05810227,-0.8859091,-0.7108979,-0.02231702,-0.6814952,1.149064,-0.2993907,298.5062,198.5089,10.03257
0,0.07777778,0.02888235,-0.3414301,0.1299298,-1.280257,-5.393353,-2.688851,-1.085533,0.03048897,-0.1518356,0.1621982,0.01476469,-0.511891,-4.751186,-0.5124322,-0.07781409,0.1380171,0.06232426,-0.885247,-0.7086417,-0.02307443,-0.6805626,1.14835,-0.3004477,298.626,198.2527,10.03775
0,0.08888889,0.03417975,-0.336104,0.1266996,-1.279877,-5.389388,-2.690398,-1.085667,-0.0127211,-0.154136,0.1526984,-0.004422843,-0.5131294,-4.749073,-0.5123546,-0.0799028,0.146504,0.06877202,-0.8843256,-0.7061919,-0.02360892,-0.6796842,1.147615,-0.3014965,298.7508,198.068,9.975052
0,0.1,0.04693352,-0.3265037,0.1234236,-1.27957,-5.385607,-2.692428,-1.085393,0.02514221,-0.1520426,0.1495011,-0.007641707,-0.514078,-4.746421,-0.5130106,-0.08090655,0.1560518,0.07734644,-0.8832176,-0.7034851,-0.02438097,-0.6788329,1.146864,-0.3025095,298.8619,197.8942,9.925125
0,0.1111111,0.05116494,-0.3126437,0.123363,-1.279534,-5.382124,-2.69406,-1.085041,0.03185716,-0.1510017,0.1484279,-0.01297624,-0.5149808,-4.744305,-0.5133917,-0.07768475,0.164556,0.0816235,-0.8821924,-0.7007892,-0.02530616,-0.6779598,1.146106,-0.3034549,298.977,197.7561,9.868558
0,0.1222222,0.05964581,-0.2987936,0.1190238,-1.279351,-5.378879,-2.695942,-1.08543,-0.03593114,-0.1477659,0.1601536,-0.0204068,-0.5164024,-4.740975,-0.5148718,-0.07763103,0.181562,0.09022279,-0.8809944,-0.6974367,-0.02657222,-0.677076,1.145363,-0.3043554,299.1054,197.6159,9.819238
0,0.1333333,0.06598321,-0.281755,0.1146939,-1.279382,-5.375758,-2.697639,-1.085055,0.03463472,-0.1498154,0.1761539,-0.02353357,-0.5179119,-4.737044,-0.5165614,-0.0786797,0.1826187,0.09237093,-0.8798967,-0.6946982,-0.02739727,-0.6761947,1.144624,-0.305188,299.2,197.451,9.76797
0,0.1444445,0.06704713,-0.2721514,0.1189193,-1.279561,-5.372522,-2.699345,-1.085219,-0.01547747,-0.1518314,0.1942735,-0.02239516,-0.519513,-4.732371,-0.5188152,-0.07660285,0.18265,0.08596151,-0.8792176,-0.6920087,-0.02832991,-0.6753731,1.143887,-0.3059769,299.2952,197.3316,9.667766
0,0.1555556,0.07981721,-0.2582681,0.1220294,-1.279891,-5.369473,-2.7015,-1.084997,0.0204004,-0.1517052,0.2005979,-0.007467534,-0.5203567,-4.72818,-0.5208253,-0.07454573,0.1795002,0.07634178,-0.8787563,-0.6895651,-0.0291965,-0.674608,1.14315,-0.3066805,299.3763,197.2075,9.589433
0,0.1666667,0.082995,-0.2465395,0.1241038,-1.280105,-5.36656,-2.703277,-1.084864,0.01197253,-0.1506774,0.1931299,-0.006431151,-0.5212893,-4.724975,-0.521987,-0.0756367,0.1699308,0.07204626,-0.8781406,-0.6875243,-0.02962181,-0.6739205,1.142413,-0.307318,299.4711,197.1447,9.491798
0,0.1777778,0.08832406,-0.2326865,0.1284618,-1.282337,-5.362516,-2.705613,-1.085272,-0.03746428,-0.1401873,0.1643063,-0.005523093,-0.5217788,-4.723222,-0.5223892,-0.07151453,0.147654,0.0527309,-0.8782488,-0.6862698,-0.02971901,-0.673279,1.14169,-0.3079231,299.5875,197.1549,9.388762
0,0.1888889,0.08833303,-0.2177724,0.1349217,-1.284168,-5.358844,-2.70767,-1.084892,0.03500051,-0.1296453,0.1482509,-0.007773448,-0.5224035,-4.721923,-0.5224001,-0.06840142,0.1359905,0.04199981,-0.8781017,-0.6846779,-0.02999092,-0.6726365,1.140989,-0.3085137,299.7015,197.1729,9.304768
0,0.2,0.0829363,-0.1837003,0.1326922,-1.285059,-5.357409,-2.708823,-1.085,-0.01030488,-0.115987,0.1247611,-0.01645518,-0.5231242,-4.721356,-0.5220672,-0.0673496,0.1317401,0.03984104,-0.8777736,-0.6829429,-0.03037948,-0.6719251,1.140341,-0.3090436,299.8411,197.2291,9.124242
0,0.2111111,0.07224241,-0.1645523,0.1316423,-1.286198,-5.355233,-2.709812,-1.08478,0.02017086,-0.1097181,0.1130275,-0.02613363,-0.524182,-4.72076,-0.5215681,-0.06414369,0.1296122,0.03980464,-0.8773209,-0.6811105,-0.0310458,-0.6710812,1.139788,-0.3095171,299.9389,197.4265,8.803015
0,0.2222222,0.06047188,-0.1336764,0.1326426,-1.287399,-5.354157,-2.710369,-1.084437,0.03116359,-0.1043794,0.11513,-0.02721941,-0.525162,-4.718652,-0.522468,-0.06204229,0.1147246,0.03439292,-0.8771307,-0.6800386,-0.03109667,-0.6701857,1.139204,-0.3101498,299.9377,197.5265,8.606313
0,0.2333333,0.05828276,-0.1081289,0.1305006,-1.289257,-5.352577,-2.711287,-1.08402,0.03787569,-0.1001325,0.1065701,-0.02087337,-0.5256068,-4.716708,-0.5232084,-0.05994406,0.1009068,0.02898017,-0.8770988,-0.6790688,-0.0310711,-0.6692942,1.138606,-0.3108364,299.9655,197.5094,8.425237
0,0.2444444,0.04224265,-0.07940286,0.1283272,-1.290544,-5.352105,-2.711334,-1.083888,0.01178093,-0.09062169,0.08517169,-0.0114134,-0.5255184,-4.716087,-0.5230291,-0.05578481,0.07860791,0.01392958,-0.8774508,-0.6789485,-0.0306687,-0.668435,1.138041,-0.3115439,300.0395,197.5175,8.20718
0,0.2555556,0.02297565,-0.02723872,0.1282253,-1.292545,-5.352611,-2.710825,-1.084144,-0.02340852,-0.07379168,0.05846295,-0.02012347,-0.5257943,-4.716991,-0.5219114,-0.04844926,0.05738325,-0.003277123,-0.8781007,-0.6790831,-0.03029452,-0.6676363,1.137572,-0.3121709,300.112,197.5807,7.927363
0,0.2666667,0.01545082,0.001506718,0.1249087,-1.293555,-5.353233,-2.710631,-1.083662,0.04433314,-0.06015494,0.03605685,-0.03412486,-0.5263445,-4.718421,-0.5204884,-0.041007,0.04568765,-0.006588533,-0.8782892,-0.678964,-0.03017601,-0.6668979,1.13722,-0.3126948,300.1417,197.7018,7.65416
0,0.2777778,0.00361228,0.05366099,0.1183705,-1.29555,-5.35498,-2.709794,-1.083395,0.02398033,-0.03912184,0.004007157,-0.04820806,-0.5267419,-4.721598,-0.5179284,-0.02387637,0.02756111,0.0006389308,-0.8780836,-0.6792558,-0.0303366,-0.6662971,1.136992,-0.313139,300.1567,197.8432,7.412869
0,0.2888889,-0.01139334,0.09621122,0.1119031,-1.297697,-5.356445,-2.708943,-1.083814,-0.038421,-0.03488889,0.001861818,-0.05143347,-0.5272793,-4.722236,-0.5171417,-0.01315365,0.01368855,0.007939629,-0.8777896,-0.6795856,-0.03017521,-0.6658754,1.136919,-0.3135609,300.1482,198.0641,7.20309
0,0.3,-0.0200538,0.1270109,0.09051704,-1.298997,-5.358581,-2.707863,-1.083613,0.01890203,-0.008275714,-0.00364685,-0.04733988,-0.527496,-4.723017,-0.5171521,-0.004649458,0.005189965,0.004633846,-0.8778349,-0.6798725,-0.03021303,-0.6656443,1.136979,-0.3139604,300.0899,198.1798,7.099499
0,0.3111111,-0.02761247,0.1471931,0.07338716,-1.299787,-5.360935,-2.706744,-1.083578,0.002962145,0.007679753,-0.008014422,-0.04958588,-0.5279365,-4.724651,-0.5164996,0.006010982,-0.005451358,0.004489197,-0.8779286,-0.6803608,-0.03022821,-0.6655737,1.137214,-0.3141777,300.0089,198.3725,6.860158
0,0.3222222,-0.03846694,0.1725913,0.03285314,-1.30005,-5.363991,-2.705115,-1.083619,-0.003649745,0.02047545,0.002593976,-0.0592037,-0.5289624,-4.72493,-0.5168892,0.01990853,-0.03527392,0.006368611,-0.8777481,-0.6821018,-0.02979145,-0.665705,1.137629,-0.314208,299.9164,198.604,6.615927
0,0.3333333,-0.04606509,0.1831219,0.001988355,-1.300655,-5.366421,-2.703633,-1.083729,-0.009909336,0.04394086,0.01418821,-0.06460932,-0.5299344,-4.724749,-0.5181435,0.02847441,-0.05658588,0.009389155,-0.8776106,-0.683823,-0.02917147,-0.6660765,1.138175,-0.3141071,299.786,198.7786,6.56401
0,0.3444445,-0.05909287,0.2095422,-0.04919425,-1.299884,-5.370576,-2.701374,-1.083506,0.02052127,0.05994931,0.001231,-0.04342962,-0.5293821,-4.72527,-0.5187082,0.04349291,-0.07153524,0.02090427,-0.8770945,-0.6853723,-0.02899064,-0.6666867,1.13879,-0.3139657,299.6428,198.8933,6.663116
0,0.3555556,-0.07215145,0.243419,-0.101456,-1.29923,-5.37536,-2.698698,-1.083552,-0.004410737,0.06749809,-0.002082281,-0.02324191,-0.5289192,-4.72506,-0.5198959,0.05099556,-0.08113393,0.02505937,-0.8766232,-0.6869818,-0.02879356,-0.6674496,1.139501,-0.3136356,299.5324,198.9628,6.737382
0,0.3666667,-0.08300688,0.2826887,-0.1356502,-1.298693,-5.380888,-2.695887,-1.083354,0.01831643,0.08460446,-0.01612958,0.003246939,-0.5277565,-4.725217,-0.5212871,0.06487081,-0.09816818,0.02593142,-0.8762668,-0.6891915,-0.02861886,-0.668344,1.140321,-0.3130822,299.4384,199.0541,6.773851
0,0.3777778,-0.1143886,0.3749935,-0.2157452,-1.297684,-5.38965,-2.691051,-1.083203,0.01366293,0.08558251,-0.0449468,0.01912014,-0.5264025,-4.72687,-0.5208238,0.0723062,-0.1290202,0.01933885,-0.876221,-0.6923573,-0.02763109,-0.6694511,1.141268,-0.3123291,299.3755,199.1015,6.889026
0,0.3888889,-0.1531156,0.4385634,-0.2829061,-1.296585,-5.397769,-2.686028,-1.083389,-0.01702515,0.09090073,-0.05566429,0.02971082,-0.5253511,-4.727743,-0.5211865,0.07980464,-0.1418105,0.02242011,-0.8757288,-0.6949413,-0.02711524,-0.6708004,1.142386,-0.3113687,299.3044,199.1962,7.035485
0,0.4,-0.174642,0.4628535,-0.3287236,-1.294565,-5.405737,-2.681189,-1.082419,0.08896973,0.1048946,-0.04943714,0.05097117,-0.5239146,-4.726966,-0.5233666,0.08520277,-0.151421,0.02978492,-0.8751515,-0.6973783,-0.0266428,-0.6724932,1.143672,-0.3102848,299.1964,199.3398,7.177049
0,0.4111111,-0.2058761,0.5008583,-0.3991366,-1.290919,-5.415399,-2.675251,-1.08217,0.02214484,0.1221577,-0.04860556,0.08924077,-0.5215657,-4.725095,-0.5269741,0.08301994,-0.1769448,0.01903364,-0.8752202,-0.7010575,-0.02529577,-0.6746666,1.14522,-0.3090579,299.1198,199.5523,7.279068
0,0.4222222,-0.2306844,0.5229176,-0.4694591,-1.286977,-5.425209,-2.669164,-1.082561,-0.03559434,0.1445072,-0.07546431,0.1145892,-0.5187603,-4.725922,-0.5286574,0.08289605,-0.2034952,0.0008039661,-0.8757262,-0.7051753,-0.02359694,-0.6773251,1.147123,-0.3077111,299.0222,199.7434,7.539817
0,0.4333333,-0.2575364,0.5397285,-0.5173728,-1.28345,-5.434968,-2.66257,-1.082236,0.03007982,0.147447,-0.1191631,0.1176079,-0.5162692,-4.729562,-0.5270838,0.08603159,-0.2141064,-0.007790647,-0.8759888,-0.7086799,-0.02241556,-0.6803867,1.149375,-0.3062645,298.8227,199.7644,8.106471
0,0.4444444,-0.288736,0.5703128,-0.5844862,-1.279048,-5.446198,-2.655066,-1.082369,-0.01230841,0.1685097,-0.1768845,0.1364554,-0.512471,-4.734628,-0.5252656,0.08383411,-0.2268489,-0.01741779,-0.8764676,-0.7125865,-0.0207644,-0.6838435,1.151956,-0.3047598,298.5885,199.6066,8.882388
0,0.4555556,-0.3178208,0.6296837,-0.6421868,-1.274858,-5.459235,-2.646814,-1.082162,0.01935829,0.187669,-0.2037341,0.1650282,-0.5084491,-4.736925,-0.5258209,0.08277962,-0.2268487,-0.01634035,-0.8764751,-0.7156412,-0.019705,-0.6876088,1.154882,-0.3030851,298.2976,199.389,9.709362
0,0.4666667,-0.3575491,0.677312,-0.7030084,-1.270292,-5.47297,-2.637486,-1.081956,0.01881466,0.1854976,-0.2250632,0.1788112,-0.504938,-4.739748,-0.5254467,0.07543942,-0.230114,-0.002444588,-0.8759723,-0.7190369,-0.01807088,-0.691599,1.158084,-0.3012622,297.9276,199.2013,10.56613
0,0.4777778,-0.3982475,0.7335821,-0.7329006,-1.267225,-5.486739,-2.627676,-1.082042,-0.007845463,0.1609419,-0.2580472,0.2075977,-0.500017,-4.743671,-0.522742,0.07331671,-0.2375733,-0.002460491,-0.8759344,-0.7227662,-0.01641999,-0.6958963,1.161525,-0.2993363,297.5656,198.9418,11.46115
0,0.4888889,-0.4175639,0.7697018,-0.7500334,-1.264212,-5.500056,-2.61831,-1.081547,0.04561704,0.1556369,-0.2719296,0.226757,-0.4956132,-4.746564,-0.5217191,0.07232727,-0.2461301,0.004962057,-0.8756756,-0.7266621,-0.01476217,-0.7005161,1.165207,-0.2972613,297.1994,198.7078,12.38199
0,0.5,-0.45295,0.7982169,-0.7968842,-1.260158,-5.514498,-2.60767,-1.081401,0.01319968,0.1472617,-0.2826675,0.2651165,-0.49011,-4.748432,-0.5213516,0.06902321,-0.2535281,-0.008893084,-0.8762045,-0.7306273,-0.01284256,-0.7054289,1.169167,-0.2950068,296.8576,198.5577,13.30584
0,0.5111111,-0.4818715,0.8033235,-0.8373051,-1.255486,-5.528298,-2.597177,-1.082083,-0.06209705,0.1366545,-0.3125679,0.3055543,-0.4838404,-4.751512,-0.5198661,0.07106583,-0.253485,-0.01956373,-0.8767094,-0.7344043,-0.01132216,-0.7105089,1.173446,-0.292596,296.4728,198.5677,14.19147
0,0.5222223,-0.5000678,0.7978641,-0.8627822,-1.251086,-5.541761,-2.586771,-1.081592,0.04568385,0.1261538,-0.3147401,0.3354334,-0.4779394,-4.753134,-0.5194355,0.07207751,-0.253455,-0.02596412,-0.8771883,-0.7380525,-0.009830526,-0.7156261,1.177991,-0.2900894,296.0098,198.4635,15.23838
0,0.5333334,-0.5342282,0.7784929,-0.8945646,-1.245831,-5.554959,-2.575542,-1.081852,-0.02411519,0.1197999,-0.3254121,0.3514128,-0.4722227,-4.755812,-0.5183539,0.07847376,-0.2449391,-0.02384867,-0.8773177,-0.7412567,-0.008778045,-0.7208664,1.182732,-0.2876699,295.543,198.11,16.50609
0,0.5444446,-0.5779383,0.7463369,-0.9209425,-1.240258,-5.567783,-2.56347,-1.082236,-0.0346554,0.1037526,-0.3327581,0.3472214,-0.466989,-4.759367,-0.5157896,0.08493236,-0.2407095,-0.01536096,-0.877175,-0.7444955,-0.007869641,-0.7261384,1.187615,-0.2853468,295.0608,197.5387,17.95066
0,0.5555557,-0.6216429,0.7248368,-0.9431175,-1.234682,-5.580895,-2.550784,-1.081724,0.04726294,0.07917994,-0.3443313,0.3473048,-0.4617357,-4.763604,-0.5119701,0.08925081,-0.2354158,-0.007900741,-0.8767563,-0.7477111,-0.006926349,-0.7313681,1.192563,-0.2831403,294.572,196.8857,19.42381
0,0.5666668,-0.6675167,0.7257521,-0.9557349,-1.230176,-5.594544,-2.53726,-1.081093,0.05742316,0.06834251,-0.3858541,0.358939,-0.4550868,-4.770009,-0.5066808,0.0913422,-0.223681,-0.01106139,-0.8769912,-0.7503911,-0.006305833,-0.7365509,1.197548,-0.2811062,294.1663,196.1349,20.93573
0,0.577778,-0.7016059,0.7352849,-0.9577739,-1.226293,-5.608562,-2.523828,-1.080965,0.01156067,0.0362314,-0.4069617,0.3569058,-0.4491964,-4.776474,-0.5000777,0.09234364,-0.2076747,-0.01738764,-0.8773912,-0.752776,-0.005928996,-0.7417151,1.202582,-0.279332,293.8162,195.2663,22.52298
0,0.5888891,-0.7260737,0.7405877,-0.951362,-1.222646,-5.622548,-2.510324,-1.080783,0.01693722,0.02683258,-0.4038094,0.3878691,-0.4424416,-4.779015,-0.4977698,0.09015588,-0.1906087,-0.0226163,-0.8777699,-0.754796,-0.005644304,-0.7468467,1.207703,-0.277796,293.4685,194.3328,24.09817
0,0.6000003,-0.764398,0.7480174,-0.9405949,-1.219729,-5.63627,-2.49581,-1.081454,-0.06107071,0.02588212,-0.3985296,0.4028076,-0.4360202,-4.782193,-0.4951437,0.08369195,-0.1746067,-0.02888691,-0.8783606,-0.7566234,-0.005165733,-0.7518978,1.212994,-0.2764066,293.102,193.4835,25.53481
0,0.6111114,-0.7962221,0.7437105,-0.9256616,-1.216378,-5.649713,-2.481466,-1.081865,-0.03678855,0.007782876,-0.3984148,0.4039711,-0.4301112,-4.786274,-0.4909633,0.08046414,-0.1618221,-0.03093149,-0.8787063,-0.7586092,-0.004681038,-0.756775,1.218497,-0.2750232,292.6838,192.586,27.01358
0,0.6222225,-0.8131513,0.7128325,-0.9127163,-1.212869,-5.662068,-2.467583,-1.081187,0.062449,-0.006063581,-0.4004687,0.4061775,-0.4238325,-4.790688,-0.4864314,0.0814858,-0.1543447,-0.03516776,-0.8792336,-0.7605293,-0.004400874,-0.7614626,1.224201,-0.2735997,292.2256,191.5468,28.64505
0,0.6333337,-0.823655,0.6809294,-0.8965983,-1.209539,-5.673967,-2.453969,-1.081582,-0.03640245,-0.01893884,-0.4035233,0.3945189,-0.4183549,-4.79564,-0.4811845,0.07510779,-0.1426468,-0.03186344,-0.879436,-0.762091,-0.004017112,-0.7661791,1.230092,-0.2722921,291.7472,190.3807,30.3863
0,0.6444448,-0.8404887,0.6416184,-0.8601886,-1.206759,-5.684635,-2.440172,-1.082096,-0.04639021,-0.05203676,-0.4096929,0.3882839,-0.4125593,-4.801563,-0.4739969,0.05900824,-0.1468581,-0.04666217,-0.8804362,-0.7644053,-0.00268127,-0.7709507,1.236145,-0.2711047,291.2704,188.9946,32.3474
0,0.655556,-0.8594155,0.6151767,-0.8120658,-1.205026,-5.694664,-2.426427,-1.082578,-0.04352455,-0.08298653,-0.4148428,0.3894485,-0.4069534,-4.808087,-0.4657773,0.04825335,-0.1436225,-0.05827661,-0.881501,-0.7664315,-0.00155715,-0.7756851,1.242295,-0.2700401,290.8031,187.4751,34.49577
0,0.6666671,-0.881681,0.6493837,-0.7770065,-1.20485,-5.707179,-2.411556,-1.082288,0.02700473,-0.09771991,-0.390353,0.4086959,-0.4015158,-4.81161,-0.4604435,0.03116221,-0.1074165,-0.05903526,-0.8822131,-0.7662991,-0.001365669,-0.7802076,1.248448,-0.2690607,290.3344,185.8851,36.73819
0,0.6777782,-0.9114838,0.6792471,-0.7557137,-1.204872,-5.71955,-2.395963,-1.082342,-0.005013036,-0.1154634,-0.3423513,0.421753,-0.3959151,-4.810811,-0.4592858,0.0173897,-0.06489109,-0.04381916,-0.8822254,-0.7654612,-0.001631719,-0.784416,1.254536,-0.2682419,289.879,184.3829,38.88139
0,0.6888894,-0.9359295,0.7005914,-0.738696,-1.2049,-5.732033,-2.380418,-1.082375,-0.002705459,-0.1450053,-0.2963554,0.4210472,-0.3906016,-4.809583,-0.4579308,0.01209953,-0.05107768,-0.03838617,-0.8825008,-0.7658747,-0.001465538,-0.788316,1.260547,-0.2676819,289.4434,182.9786,40.81479
0,0.7000005,-0.9581674,0.6889617,-0.7076732,-1.205095,-5.742858,-2.365125,-1.08187,0.04639533,-0.1693096,-0.2642469,0.4212979,-0.3855506,-4.808472,-0.4562016,0.002582589,-0.03302633,-0.02757141,-0.8824203,-0.7655298,-0.001385909,-0.7920483,1.266543,-0.2673392,289.0161,181.5183,42.6291
0,0.7111117,-0.9697427,0.6655895,-0.6915964,-1.204493,-5.753367,-2.350515,-1.082179,-0.02843541,-0.2001,-0.2373591,0.4130551,-0.3809876,-4.806787,-0.4543156,-0.01030735,-0.01914098,-0.03805698,-0.8832566,-0.7652438,-0.001028513,-0.7957543,1.272568,-0.2671334,288.5992,179.7925,44.61906
