loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,0.0277448,-0.4310955,0.3310733,-1.340436,-5.398661,-2.592339,-0.9714924,0.002939522,-0.2891367,0.2628788,0.01153247,-0.5159816,-4.878525,-0.4481557,-0.140955,0.2303897,0.04382009,-0.9295279,-0.7601076,-0.03954981,-0.6723669,1.141957,-0.2844261,298.0178,206.7139,1.994226
2,0.01111111,0.01176178,-0.4110915,0.3223162,-1.339606,-5.392393,-2.594029,-0.9715078,-0.001564213,-0.2923009,0.2756878,0.00838089,-0.5175704,-4.871943,-0.4505315,-0.1408579,0.2463272,0.05665575,-0.9286411,-0.7559724,-0.04040814,-0.6714433,1.141443,-0.2858262,298.2166,205.6794,2.815174
2,0.02222222,0.005329534,-0.3888256,0.30937,-1.34036,-5.387565,-2.594922,-0.9712218,0.02606732,-0.2997303,0.2746395,0.01162656,-0.5186656,-4.866378,-0.4519379,-0.1419934,0.252744,0.04923046,-0.9284424,-0.7521585,-0.04106355,-0.670265,1.140676,-0.2874297,298.3699,205.1564,3.034225
2,0.03333334,0.008510917,-0.3867579,0.3008271,-1.340774,-5.38213,-2.596353,-0.9709874,0.02111715,-0.29861,0.267153,0.0243874,-0.5192674,-4.860936,-0.4534069,-0.1431318,0.2431905,0.04067954,-0.9284312,-0.7490742,-0.04120177,-0.668892,1.139714,-0.2891946,298.5358,204.8829,2.88341
2,0.04444445,0.02226707,-0.3635113,0.2835711,-1.340598,-5.377066,-2.597744,-0.9704543,0.04860543,-0.2965436,0.2437006,0.02859287,-0.519694,-4.857024,-0.4535691,-0.143325,0.226227,0.01718482,-0.9290821,-0.7466929,-0.04105449,-0.6673341,1.13862,-0.2909784,298.7275,204.5124,2.742739
2,0.05555556,0.02224082,-0.3454604,0.2749144,-1.341341,-5.372793,-2.598987,-0.9707786,-0.0301248,-0.2859979,0.2266198,0.02210921,-0.5204557,-4.85352,-0.4538149,-0.1402015,0.2305166,0.009725718,-0.9291423,-0.7433271,-0.04156848,-0.665759,1.137498,-0.2927791,298.9482,204.3026,2.438665
2,0.06666667,0.01688452,-0.3189655,0.2555513,-1.342025,-5.369374,-2.600004,-0.9708484,-0.006076994,-0.2766661,0.2106569,-0.00780901,-0.5222251,-4.851306,-0.4529946,-0.1370265,0.2475704,0.008696998,-0.9291071,-0.739092,-0.04268568,-0.6642029,1.136412,-0.2945138,299.1144,204.0357,2.223953
2,0.07777778,0.01684865,-0.2988338,0.2404881,-1.342564,-5.365873,-2.601015,-0.9708527,-0.0003327712,-0.2736233,0.2032129,-0.02594909,-0.5238475,-4.848459,-0.4524024,-0.1305337,0.2496653,0.02036598,-0.9285867,-0.7355056,-0.04361352,-0.6627901,1.135368,-0.2961613,299.2514,203.7322,2.055305
2,0.08888889,0.01251949,-0.2585183,0.2188815,-1.343286,-5.363711,-2.601513,-0.9707862,0.005990739,-0.2501755,0.213787,-0.03033896,-0.5254822,-4.843722,-0.4544882,-0.1263946,0.2369399,0.005370688,-0.9291604,-0.7328104,-0.04394376,-0.6615554,1.134479,-0.2976594,299.4438,203.6306,1.78615
2,0.1,0.005004317,-0.2191752,0.207942,-1.344521,-5.361892,-2.601672,-0.9707265,0.005398281,-0.2373842,0.2030666,-0.02299508,-0.5264068,-4.840559,-0.4550181,-0.1211594,0.2210053,-0.006449349,-0.9297426,-0.7304831,-0.04418397,-0.6604709,1.133824,-0.2989205,299.6034,203.5654,1.589883
