loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.1539264,-0.1315879,0.1662564,-1.312345,-5.429413,-2.840455,-1.324305,0.0118629,-0.283658,0.239017,-0.02273463,-0.5636677,-4.829793,-0.4319479,-0.1120533,0.25359,0.08429597,-0.8778183,-0.6266853,-0.05676794,-0.6564516,1.156531,-0.2754049,293.9438,198.3733,10.45167
1,0.01111111,-0.1454729,-0.1134493,0.1630547,-1.313679,-5.428163,-2.839385,-1.324677,-0.03407305,-0.2592182,0.2197804,-0.02612075,-0.5647249,-4.827001,-0.4322622,-0.09713166,0.2418799,0.08411623,-0.8771121,-0.6236046,-0.05812589,-0.656594,1.156628,-0.2772325,293.825,198.3544,10.33423
1,0.02222222,-0.1433866,-0.1006579,0.1619921,-1.315163,-5.426897,-2.838191,-1.324711,-0.002891748,-0.242206,0.2069542,-0.02625608,-0.5657907,-4.824041,-0.4326193,-0.09075958,0.23125,0.07974889,-0.8766136,-0.6205786,-0.05936079,-0.6567371,1.156714,-0.2790097,293.7157,198.3404,10.17161
1,0.03333334,-0.1305919,-0.104868,0.1641103,-1.316609,-5.425076,-2.837526,-1.324796,-0.007827561,-0.2284628,0.1770973,-0.02958871,-0.5665364,-4.822616,-0.4315426,-0.07803822,0.2131828,0.07104447,-0.8762205,-0.6182447,-0.06040395,-0.6569149,1.156783,-0.280686,293.6108,198.3095,10.01935
1,0.04444445,-0.1188908,-0.1037605,0.158775,-1.317774,-5.423494,-2.836842,-1.324632,0.015107,-0.2168048,0.1557655,-0.03076873,-0.5673124,-4.821152,-0.4307346,-0.07180663,0.1951472,0.05174424,-0.8763211,-0.6163209,-0.06091049,-0.6571826,1.156833,-0.2822937,293.5295,198.3091,9.876877
1,0.05555556,-0.08688577,-0.11749,0.1587476,-1.318962,-5.421477,-2.837429,-1.32495,-0.02928805,-0.2083696,0.1450955,-0.03828922,-0.5682696,-4.819506,-0.4299274,-0.06976643,0.1802828,0.03994689,-0.8763627,-0.6143607,-0.06146096,-0.6574891,1.156882,-0.2837977,293.4548,198.3753,9.73667
1,0.06666667,-0.0858868,-0.1015077,0.1512949,-1.320212,-5.420535,-2.836613,-1.324965,-0.001156149,-0.1891635,0.1525053,-0.03734392,-0.5695117,-4.816552,-0.4309783,-0.06552976,0.1707154,0.03667174,-0.8761736,-0.6121339,-0.06222769,-0.6576792,1.156913,-0.2851229,293.35,198.4197,9.670033
1,0.07777778,-0.07211293,-0.07908895,0.1587513,-1.322145,-5.419859,-2.836404,-1.326015,-0.09602076,-0.1710635,0.1471212,-0.03427562,-0.5702925,-4.814383,-0.4312486,-0.0612891,0.159013,0.03339165,-0.8760138,-0.610333,-0.06284793,-0.6577384,1.156892,-0.2862936,293.2522,198.4324,9.611665
1,0.08888889,-0.06045635,-0.06412822,0.1480913,-1.323237,-5.419215,-2.836268,-1.324865,0.1058699,-0.1572226,0.1332391,-0.03119282,-0.5709556,-4.812739,-0.4313767,-0.05380899,0.1409032,0.03538097,-0.8756708,-0.6089442,-0.06331585,-0.6576698,1.156778,-0.2873486,293.1776,198.456,9.511203
1,0.1,-0.05310622,-0.03533913,0.1438343,-1.324786,-5.419315,-2.835896,-1.325277,-0.03887947,-0.1337748,0.1193215,-0.02391616,-0.5713631,-4.811237,-0.4318379,-0.0474551,0.1281456,0.02994812,-0.8756037,-0.607665,-0.06382905,-0.6576133,1.156594,-0.28839,293.1865,198.5894,9.251165
