loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.2369404,-0.2839272,0.1918347,-1.385577,-5.423373,-2.831714,-1.28314,-0.01493495,-0.327265,0.1426095,0.06772977,-0.6023378,-4.828318,-0.4593055,-0.1690437,0.2560396,-0.004644759,-0.8767611,-0.6202769,-0.09837717,-0.6757094,1.14355,-0.2864484,294.7337,209.1364,359.3531
1,0.01111111,-0.1930715,-0.32089,0.2101221,-1.386911,-5.418,-2.831848,-1.283401,-0.02367813,-0.330367,0.1479156,0.08267276,-0.6019421,-4.824209,-0.4589883,-0.1786796,0.2496718,-0.009912562,-0.8772804,-0.6170154,-0.09813535,-0.675679,1.143896,-0.2884173,294.5748,209.1578,359.1911
1,0.02222222,-0.1994647,-0.3274047,0.1963258,-1.387269,-5.413839,-2.830121,-1.2834,0.0003897119,-0.3293269,0.1479096,0.0794687,-0.601916,-4.821282,-0.4577063,-0.1839779,0.2475228,-0.005610332,-0.8773528,-0.6134896,-0.09804641,-0.675523,1.144341,-0.2905452,294.4304,209.0794,359.0235
1,0.03333334,-0.1716158,-0.364613,0.1901338,-1.387365,-5.408245,-2.830077,-1.285381,-0.1811594,-0.3303988,0.1511157,0.07735057,-0.6020496,-4.817803,-0.4569087,-0.1924604,0.2453745,-0.001279242,-0.877486,-0.6100197,-0.09788103,-0.6752336,1.144863,-0.2927999,294.2694,208.9074,358.8991
1,0.04444445,-0.1768986,-0.3731366,0.1933985,-1.388153,-5.403264,-2.828884,-1.28394,0.1332997,-0.3357607,0.1639039,0.07101132,-0.6024656,-4.814117,-0.4558544,-0.1945039,0.2474626,0.00833668,-0.8773597,-0.6063256,-0.09801045,-0.6747042,1.14536,-0.2950384,294.0253,208.5919,358.8577
1,0.05555556,-0.1833033,-0.3721305,0.1891439,-1.388799,-5.398701,-2.82739,-1.28513,-0.1100835,-0.3432088,0.1681719,0.07426171,-0.6025136,-4.810102,-0.4548922,-0.19877,0.2474717,0.007313717,-0.8775648,-0.6026582,-0.09806238,-0.6740953,1.145758,-0.2972918,293.8589,208.1874,358.8381
1,0.06666667,-0.1811946,-0.3689549,0.1848567,-1.389365,-5.394255,-2.826266,-1.284206,0.08545149,-0.3473642,0.1702692,0.09240019,-0.6019261,-4.805752,-0.4544722,-0.2009103,0.2453459,0.006258335,-0.8777838,-0.5992635,-0.09794867,-0.6733991,1.146037,-0.2994948,293.7511,207.7549,358.8538
1,0.07777778,-0.1833602,-0.3615203,0.1837313,-1.38996,-5.390051,-2.824979,-1.283848,0.03185625,-0.3418852,0.1659389,0.118995,-0.6007021,-4.801555,-0.4544703,-0.2063551,0.2326291,-0.006538609,-0.8785918,-0.5964294,-0.09729646,-0.6726679,1.146207,-0.3016225,293.7077,207.4729,358.731
1,0.08888889,-0.1781664,-0.3305834,0.186702,-1.391167,-5.386831,-2.823753,-1.284239,-0.03589213,-0.3322788,0.1552644,0.1242443,-0.5998866,-4.798178,-0.4539039,-0.2085441,0.2209395,-0.01296284,-0.8791569,-0.5938588,-0.09656809,-0.6720015,1.146309,-0.303713,293.7046,207.2324,358.5906
1,0.1,-0.1771635,-0.3178243,0.1823507,-1.391993,-5.383243,-2.822492,-1.284185,0.005231839,-0.3206412,0.1382406,0.1134968,-0.599542,-4.795788,-0.4527227,-0.2128292,0.2166923,-0.01506706,-0.8795079,-0.5908407,-0.09595822,-0.6713776,1.1464,-0.3056656,293.7011,206.9813,358.496
1,0.1111111,-0.1708653,-0.2997624,0.1715612,-1.39258,-5.380133,-2.821455,-1.284414,-0.02097474,-0.3058792,0.1308267,0.0878282,-0.6000315,-4.79371,-0.4515571,-0.2149304,0.2230699,-0.01182365,-0.8797768,-0.5874054,-0.09572599,-0.6708335,1.146514,-0.3074905,293.7028,206.8025,358.3726
