loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,0.2054287,-0.5569029,0.5004977,-1.336896,-5.396341,-2.689018,-1.063035,0.04836572,-0.4621738,0.3911929,-0.02552763,-0.5709583,-4.761684,-0.4375808,-0.279772,0.5037907,0.1042196,-0.8855144,-0.5560663,-0.1158052,-0.6683416,1.130775,-0.2848262,296.7656,207.2817,2.444854
1,0.01111111,0.1904056,-0.5251999,0.472565,-1.3387,-5.389968,-2.692022,-1.062971,0.005376441,-0.4451393,0.386997,-0.03093534,-0.5731943,-4.755039,-0.4388418,-0.2808747,0.5006112,0.09995066,-0.8852347,-0.548798,-0.1171847,-0.6674144,1.129416,-0.2866969,297.3116,205.2596,4.166258
1,0.02222222,0.1807525,-0.5050967,0.4585623,-1.340709,-5.38343,-2.695173,-1.062565,0.03711317,-0.4323716,0.3881069,-0.03313697,-0.575434,-4.7482,-0.4402823,-0.2809556,0.4942509,0.08927909,-0.8852385,-0.5419977,-0.1183924,-0.6658408,1.12733,-0.288844,297.7709,204.7385,4.202336
1,0.03333334,0.1593584,-0.4861541,0.4339254,-1.34231,-5.377494,-2.697269,-1.061713,0.07756452,-0.4184784,0.3902782,-0.02466303,-0.5770058,-4.74084,-0.4423963,-0.2820544,0.484681,0.08394261,-0.8849834,-0.5353379,-0.1194327,-0.663864,1.124719,-0.2912754,298.3193,204.7858,3.444896
1,0.04444445,0.1400692,-0.4619199,0.4060445,-1.343687,-5.37204,-2.699092,-1.061726,-0.001809892,-0.406661,0.3935136,-0.005552083,-0.5783533,-4.732986,-0.4449335,-0.2853134,0.4495621,0.0700172,-0.8851383,-0.530506,-0.1192281,-0.6616864,1.121873,-0.2938409,298.9786,204.7594,2.619812
1,0.05555556,0.116555,-0.4376962,0.3792288,-1.344921,-5.366917,-2.700706,-1.060866,0.07860425,-0.387334,0.3871839,0.01779657,-0.5790122,-4.7253,-0.4477589,-0.2843167,0.4250929,0.05927799,-0.8852965,-0.5254235,-0.1191775,-0.6605966,1.120631,-0.2952248,299.5943,202.2333,5.289316
1,0.06666667,0.101585,-0.4229566,0.3631247,-1.346193,-5.361569,-2.702563,-1.060708,0.0138985,-0.3605293,0.3499785,0.02509601,-0.5796652,-4.720821,-0.4484497,-0.2800618,0.4059371,0.05492365,-0.8852901,-0.5204201,-0.1193829,-0.6603878,1.120294,-0.2959167,299.8866,201.761,5.95326
1,0.07777778,0.05996755,-0.4020362,0.3278153,-1.346843,-5.357166,-2.702722,-1.060704,0.0004287231,-0.3443117,0.3020948,0.03778405,-0.5796669,-4.717244,-0.4481844,-0.2715461,0.3686919,0.04727843,-0.8853924,-0.5166126,-0.1190465,-0.6606193,1.120168,-0.2966197,299.817,202.4114,5.484907
1,0.08888889,0.03009176,-0.3884381,0.3064114,-1.347678,-5.352372,-2.70318,-1.06103,-0.0297257,-0.3281751,0.2712663,0.04624552,-0.5796524,-4.712743,-0.4487972,-0.263044,0.3410299,0.0396668,-0.8855538,-0.5129903,-0.1187205,-0.6608928,1.120079,-0.2975482,299.7649,203.0585,4.976131
1,0.1,-0.01794425,-0.3578913,0.2806161,-1.348441,-5.348691,-2.702136,-1.059735,0.1187967,-0.3023785,0.2340671,0.06420679,-0.5790655,-4.709447,-0.4490106,-0.2566746,0.2995242,0.02990003,-0.8857812,-0.5105497,-0.1175575,-0.6609989,1.120002,-0.2986569,299.7856,203.2274,4.889159
1,0.1111111,-0.07666899,-0.3220346,0.2558319,-1.349173,-5.3457,-2.699849,-1.060005,-0.02563843,-0.2926792,0.2191755,0.07588057,-0.5787203,-4.70515,-0.4495581,-0.2492638,0.2686722,0.02014837,-0.8862063,-0.5079553,-0.1164624,-0.6610249,1.119978,-0.2999545,299.8657,203.0857,5.04348
