loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.1117581,-0.3394092,0.3540264,-1.390047,-5.411165,-2.586524,-0.9257861,0.005480275,-0.3497913,0.181559,0.0307221,-0.5106734,-4.838078,-0.4174342,-0.1415987,0.2912233,-0.00826392,-0.9323221,-0.6903038,-0.05450452,-0.6606951,1.131187,-0.292545,297.8477,214.7211,355.4301
1,0.01111111,-0.117151,-0.3279148,0.324123,-1.390529,-5.406989,-2.585777,-0.9259209,-0.01235587,-0.3359266,0.163348,0.04977668,-0.510079,-4.834829,-0.4168276,-0.1437456,0.2837741,-0.01146769,-0.9327306,-0.6867349,-0.05496046,-0.6598431,1.13072,-0.2951889,298.2239,212.4111,357.1085
1,0.02222222,-0.1129575,-0.3185664,0.2910218,-1.390677,-5.403018,-2.585415,-0.9257569,0.01518997,-0.3338958,0.1505591,0.04763184,-0.5100976,-4.831841,-0.4155461,-0.1458945,0.2773916,-0.01467488,-0.9332558,-0.683123,-0.05543663,-0.6584228,1.129494,-0.2977857,298.7371,211.7908,356.9547
1,0.03333334,-0.1119605,-0.3145596,0.2568944,-1.390313,-5.399128,-2.584929,-0.9257302,0.002318057,-0.3191932,0.1323919,0.03046459,-0.5106654,-4.830526,-0.4136699,-0.1448383,0.2773969,-0.01574907,-0.9336531,-0.679323,-0.05612293,-0.656756,1.127871,-0.3001935,299.3763,211.5784,356.289
1,0.04444445,-0.1120131,-0.3094175,0.2323564,-1.39015,-5.395252,-2.584372,-0.9262176,-0.04448415,-0.3054814,0.1248899,0.01758207,-0.5114074,-4.828151,-0.4126432,-0.1437385,0.2709937,-0.01259034,-0.9339312,-0.675892,-0.05658951,-0.6550397,1.126216,-0.302247,300.0155,211.2722,355.7967
1,0.05555556,-0.1056858,-0.295766,0.2045462,-1.389755,-5.392146,-2.583985,-0.9261984,0.002143054,-0.2927555,0.1141686,0.01748289,-0.5115772,-4.82634,-0.4114326,-0.1448052,0.2656693,-0.01366513,-0.9342822,-0.6724536,-0.05699325,-0.6535112,1.124799,-0.3039167,300.5533,210.9124,355.5063
1,0.06666667,-0.0961843,-0.2736331,0.1713301,-1.38913,-5.38966,-2.583665,-0.9261435,0.004973299,-0.278932,0.1013064,0.02483115,-0.511345,-4.824391,-0.4104011,-0.1437209,0.2560811,-0.01264583,-0.9345943,-0.6692723,-0.05724465,-0.6523703,1.123797,-0.3052787,300.9662,210.593,355.3648
1,0.07777778,-0.08664313,-0.2620466,0.1520517,-1.388662,-5.386939,-2.583517,-0.9264637,-0.02933095,-0.2618682,0.0958868,0.03217228,-0.5111645,-4.82196,-0.4101636,-0.1458573,0.241175,-0.01587533,-0.9350033,-0.6666308,-0.05711335,-0.6517076,1.123316,-0.3064223,301.2111,210.3492,355.3286
1,0.08888889,-0.06862547,-0.2281915,0.117686,-1.388159,-5.385502,-2.583647,-0.9266698,-0.01857894,-0.2416663,0.08510664,0.03841728,-0.5107315,-4.820574,-0.408979,-0.1458485,0.2209428,-0.01807622,-0.9353746,-0.664437,-0.0567706,-0.6515413,1.123353,-0.3073891,301.2379,210.1372,355.3995
1,0.1,-0.05801163,-0.2154903,0.1037284,-1.387837,-5.383386,-2.583652,-0.9267833,-0.01028179,-0.2267158,0.08502305,0.04364333,-0.5105307,-4.818178,-0.4090394,-0.1469057,0.2124246,-0.0181003,-0.9357336,-0.6616905,-0.0566702,-0.6518287,1.123812,-0.3082165,301.0761,209.9672,355.5656
