loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.1033126,-0.4886532,0.3657313,-1.335477,-5.418512,-2.661893,-1.012649,-0.04891303,-0.3181799,0.1820717,0.02313939,-0.5022472,-4.80664,-0.4462683,-0.1530781,0.2422329,0.002531063,-0.915468,-0.679104,-0.04897021,-0.6811427,1.131375,-0.2844492,299.8572,209.376,1.260106
3,0.01111111,-0.09694912,-0.4716833,0.3538623,-1.336341,-5.412803,-2.662391,-1.012345,0.0282916,-0.3149158,0.1863068,0.03272768,-0.502383,-4.801749,-0.4470657,-0.1584973,0.2369409,-0.007043351,-0.9161594,-0.675944,-0.04877047,-0.6804822,1.131525,-0.2868143,299.9579,207.7622,2.735545
3,0.02222222,-0.09378307,-0.4621333,0.348455,-1.337343,-5.406628,-2.662729,-1.012558,-0.01972997,-0.3116863,0.1798947,0.04121869,-0.5025231,-4.797743,-0.4472864,-0.1606771,0.229505,-0.01344336,-0.9166377,-0.6730692,-0.0486698,-0.6794096,1.131432,-0.2894045,299.9691,206.9912,3.058343
3,0.03333334,-0.09167906,-0.4483629,0.3376954,-1.338254,-5.40091,-2.66313,-1.012916,-0.03251467,-0.3010753,0.1638686,0.04434339,-0.5023468,-4.794648,-0.4470097,-0.1596815,0.2231463,-0.02199816,-0.9172896,-0.6702358,-0.04864743,-0.6779975,1.131143,-0.292148,300.0019,206.6653,2.770284
3,0.04444445,-0.08105202,-0.4367486,0.3226821,-1.338872,-5.395277,-2.663802,-1.012689,0.02100562,-0.2936254,0.1498896,0.04847468,-0.5023148,-4.794802,-0.444186,-0.1554424,0.2071863,-0.02634957,-0.9177349,-0.6679941,-0.04844876,-0.6763823,1.130709,-0.2948757,300.0739,206.3111,2.393437
3,0.05555556,-0.07362957,-0.4219548,0.3055182,-1.339449,-5.390098,-2.664413,-1.01283,-0.01316704,-0.2830594,0.1264139,0.04838008,-0.5020761,-4.793194,-0.4428126,-0.1543591,0.1954689,-0.02534552,-0.9181865,-0.6657048,-0.04813158,-0.6747351,1.130184,-0.2975068,300.179,205.9428,2.040532
3,0.06666667,-0.06726325,-0.4092558,0.2926219,-1.339961,-5.385065,-2.664993,-1.013129,-0.02715496,-0.2756999,0.110413,0.04300531,-0.5019339,-4.791353,-0.441534,-0.1522682,0.1933565,-0.02962769,-0.9186723,-0.6630515,-0.0480618,-0.6731436,1.129658,-0.2999246,300.31,205.6054,1.739591
3,0.07777778,-0.06198221,-0.3827937,0.2689832,-1.34034,-5.38094,-2.665423,-1.01317,-0.003541344,-0.2682806,0.107194,0.03869384,-0.5021076,-4.788978,-0.4408895,-0.1490948,0.1965652,-0.03178233,-0.9193264,-0.6601347,-0.04824796,-0.6717243,1.12918,-0.3021021,300.4379,205.2784,1.52286
3,0.08888889,-0.06207197,-0.3382583,0.2409544,-1.340914,-5.377952,-2.665215,-1.013126,0.003956839,-0.2661712,0.1061168,0.03761787,-0.5021614,-4.786459,-0.4400456,-0.1501724,0.1923164,-0.03392589,-0.9199607,-0.6575052,-0.04815155,-0.6705431,1.128776,-0.3040088,300.5216,204.9975,1.372388
3,0.1,-0.0600359,-0.2788213,0.21174,-1.341635,-5.376129,-2.664993,-1.013134,-0.0007438327,-0.2629332,0.1135458,0.04079359,-0.50227,-4.783459,-0.4397814,-0.144848,0.1838028,-0.03506845,-0.9204646,-0.6553302,-0.04804662,-0.6696389,1.128439,-0.3056797,300.5649,204.776,1.283262
3,0.1111111,-0.06116558,-0.2384417,0.1975904,-1.342625,-5.37421,-2.664667,-1.012724,0.03740736,-0.2532585,0.1241551,0.04820032,-0.5023239,-4.779524,-0.4408019,-0.1480677,0.1806043,-0.0361125,-0.9208939,-0.6530191,-0.04746925,-0.668989,1.128188,-0.3070742,300.5878,204.6159,1.216505
3,0.1222222,-0.06338478,-0.1842441,0.179077,-1.343815,-5.373329,-2.663956,-1.012913,-0.01762181,-0.2244338,0.122992,0.05761435,-0.5020485,-4.775699,-0.4426725,-0.1480816,0.1752855,-0.03826226,-0.9214836,-0.6508365,-0.04714807,-0.6686246,1.128036,-0.3082295,300.6091,204.5579,1.128524
