loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.01031144,-0.2552887,0.3235737,-1.36438,-5.447297,-2.499771,-0.845225,-0.01290468,-0.2769087,0.08324486,0.02467375,-0.4976851,-4.853623,-0.5094023,-0.1107952,0.2327057,-0.0406604,-0.8942037,-0.816265,-0.0630522,-0.6714717,1.135558,-0.2843214,300.5915,211.6857,359.5162
3,0.01111111,-0.02204606,-0.2349889,0.3330425,-1.366524,-5.443217,-2.499856,-0.8453411,-0.01045412,-0.2705167,0.06080306,0.0480328,-0.4965874,-4.852137,-0.5077482,-0.1022654,0.1943878,-0.0462025,-0.8949084,-0.8149516,-0.06304475,-0.67082,1.135467,-0.2862441,300.5791,211.7458,359.2897
3,0.02222222,-0.04337876,-0.216906,0.335088,-1.368406,-5.439384,-2.499426,-0.8457065,-0.03326115,-0.2640332,0.05753812,0.06717829,-0.4956042,-4.849346,-0.5073961,-0.09689599,0.174146,-0.04419376,-0.8954144,-0.8133426,-0.06314435,-0.6699388,1.13547,-0.2883135,300.4994,211.6537,359.1414
3,0.03333334,-0.07113329,-0.1882291,0.3317488,-1.370547,-5.436085,-2.498461,-0.8450626,0.05915511,-0.2554219,0.07133394,0.0682169,-0.4955131,-4.846171,-0.5076054,-0.09475502,0.1560505,-0.04534372,-0.8960003,-0.8115998,-0.06319734,-0.6688871,1.135485,-0.290505,300.3812,211.4687,358.9567
3,0.04444445,-0.09033215,-0.175471,0.3327671,-1.372616,-5.432553,-2.497481,-0.8446018,0.04165799,-0.2447459,0.08727443,0.05647551,-0.4960127,-4.842921,-0.5080401,-0.09367152,0.1485907,-0.04431582,-0.8965441,-0.8098503,-0.06328417,-0.6678098,1.135456,-0.2928116,300.2817,211.3278,358.6492
3,0.05555556,-0.1170058,-0.1606629,0.325273,-1.374554,-5.429444,-2.49595,-0.8442711,0.03001653,-0.2373907,0.08299163,0.04364029,-0.4963738,-4.841373,-0.5070022,-0.09473488,0.1400687,-0.04541259,-0.8972472,-0.8082671,-0.06315181,-0.6667769,1.1354,-0.2951387,300.2317,211.205,358.3063
3,0.06666667,-0.1660916,-0.1470276,0.3093195,-1.376059,-5.426763,-2.49283,-0.8443509,-0.007387903,-0.2225913,0.06373155,0.04351531,-0.4960079,-4.840747,-0.505533,-0.0926201,0.1283622,-0.04973198,-0.8979348,-0.8070385,-0.06303702,-0.6658374,1.135399,-0.2973814,300.2423,211.1184,357.9518
3,0.07777778,-0.1789498,-0.1493833,0.2827366,-1.376828,-5.424025,-2.490922,-0.8440831,0.02469841,-0.2067295,0.03378651,0.05190649,-0.4947424,-4.840868,-0.5037785,-0.09383424,0.1199117,-0.06893027,-0.8993559,-0.8057756,-0.06275126,-0.6650236,1.135505,-0.2994689,300.2358,211.0262,357.657
3,0.08888889,-0.1811865,-0.1561126,0.2412463,-1.376575,-5.421503,-2.489405,-0.8427861,0.1185551,-0.197207,0.01454613,0.06033826,-0.4937479,-4.840599,-0.5021201,-0.09070338,0.107172,-0.07859664,-0.900614,-0.8047841,-0.0624466,-0.664328,1.135778,-0.3013265,300.2128,210.9583,357.4149
3,0.1,-0.1919423,-0.1531813,0.2092918,-1.376704,-5.419466,-2.487252,-0.8441262,-0.1233065,-0.1845273,-0.01111525,0.067679,-0.4923221,-4.841472,-0.4998021,-0.08540125,0.09121987,-0.08402825,-0.901774,-0.8042604,-0.06200958,-0.6638538,1.136302,-0.3030524,300.2287,210.8809,357.2585
3,0.1111111,-0.2037572,-0.1620252,0.1721081,-1.376007,-5.417194,-2.484996,-0.8449411,-0.07315363,-0.1845991,-0.02816568,0.07297242,-0.4911268,-4.842088,-0.4971712,-0.08541875,0.07418976,-0.08835901,-0.902908,-0.8039553,-0.0612061,-0.6636347,1.137105,-0.3046705,300.1676,210.6637,357.2734
3,0.1222222,-0.2091652,-0.1611939,0.1433486,-1.375455,-5.415424,-2.482929,-0.8446077,0.03110357,-0.1772248,-0.04098414,0.07807675,-0.491823,-4.844488,-0.4927996,-0.08440475,0.06569722,-0.09585722,-0.9042311,-0.8034983,-0.06059517,-0.6636454,1.138168,-0.3061155,300.028,210.3781,357.3846
3,0.1333333,-0.2188745,-0.1647565,0.09866115,-1.373988,-5.414079,-2.480461,-0.8445401,0.005897959,-0.1633865,-0.06026745,0.09287319,-0.4899391,-4.845362,-0.4909423,-0.08875729,0.05402408,-0.1086488,-0.9058561,-0.8032691,-0.05958131,-0.663846,1.139452,-0.3073589,299.8218,210.1551,357.5023
3,0.1444445,-0.2211303,-0.1672427,0.05392357,-1.372011,-5.413111,-2.478174,-0.844955,-0.03782378,-0.1601507,-0.06029122,0.1034842,-0.4887588,-4.845118,-0.4891119,-0.09413406,0.03380672,-0.1172038,-0.9073848,-0.8037211,-0.0580436,-0.6642146,1.140877,-0.3084339,299.563,209.903,357.7073
3,0.1555556,-0.2265962,-0.164424,0.007035192,-1.369792,-5.412575,-2.475595,-0.844793,0.01518869,-0.1537057,-0.06354436,0.11515,-0.4870464,-4.845023,-0.487731,-0.1005612,0.01997402,-0.1235951,-0.9089704,-0.8041224,-0.05647739,-0.6647279,1.142345,-0.3093835,299.2737,209.6309,357.9599
3,0.1666667,-0.2255765,-0.1613342,-0.006841179,-1.368307,-5.411579,-2.473328,-0.8451228,-0.03023562,-0.1440676,-0.07214988,0.132127,-0.4847443,-4.844865,-0.4866077,-0.1005767,0.01465542,-0.1257448,-0.9103782,-0.8041818,-0.05528563,-0.6653863,1.14379,-0.310187,299.0262,209.2831,358.2547
3,0.1777778,-0.2278331,-0.155258,-0.04629771,-1.365899,-5.411485,-2.470732,-0.8450407,0.007854047,-0.1408425,-0.07858418,0.1427426,-0.4826181,-4.84546,-0.4846447,-0.1016863,0.01467431,-0.1310622,-0.9120134,-0.804088,-0.05417003,-0.6662003,1.145187,-0.3108428,298.8408,208.897,358.6012
3,0.1888889,-0.2236879,-0.1491438,-0.08257756,-1.363245,-5.411701,-2.46835,-0.8453187,-0.02544101,-0.1281127,-0.08825029,0.1447853,-0.4804795,-4.846245,-0.4828191,-0.09531237,0.0168199,-0.1321729,-0.9135724,-0.8037975,-0.05341955,-0.6671826,1.146511,-0.3113818,298.6861,208.5756,358.9506
3,0.2,-0.2227233,-0.1397794,-0.1114278,-1.360608,-5.412198,-2.465791,-0.8452623,0.005392386,-0.1154112,-0.09897661,0.1393699,-0.4784992,-4.847883,-0.4806944,-0.09102339,0.01574799,-0.1290166,-0.9149157,-0.8036938,-0.0525953,-0.6682048,1.147763,-0.3118058,298.536,208.3532,359.2904
3,0.2111111,-0.217513,-0.1282982,-0.1434911,-1.357927,-5.413092,-2.4633,-0.8455744,-0.02856486,-0.1111866,-0.1021963,0.1372085,-0.4766094,-4.848892,-0.4786124,-0.09423086,0.01149711,-0.1311336,-0.9164022,-0.8036973,-0.05142617,-0.6692018,1.14895,-0.3120785,298.4255,208.0495,359.6732
3,0.2222222,-0.2132863,-0.1283823,-0.1552369,-1.355202,-5.41333,-2.461002,-0.8455228,0.005007728,-0.1069629,-0.1022106,0.1297374,-0.4748874,-4.849703,-0.4769261,-0.1006039,0.01786835,-0.1278602,-0.9177349,-0.8032284,-0.05037689,-0.6702234,1.150099,-0.3122277,298.3735,207.7045,0.04621918
3,0.2333333,-0.2058587,-0.1295381,-0.1680304,-1.352463,-5.413503,-2.459014,-0.845682,-0.01462958,-0.1047309,-0.09477436,0.1403955,-0.4728149,-4.848947,-0.4764265,-0.1089814,0.01566888,-0.1107588,-0.9184859,-0.8029761,-0.04901308,-0.6712756,1.151265,-0.3122336,298.3508,207.381,0.3938833
3,0.2444444,-0.2005551,-0.1274338,-0.1744595,-1.350008,-5.414025,-2.45681,-0.845763,-0.007249036,-0.1056297,-0.08949075,0.1617202,-0.4699664,-4.848134,-0.4760555,-0.1003872,0.0007415488,-0.1044951,-0.9193871,-0.8036944,-0.04776832,-0.6724061,1.152464,-0.3121408,298.3107,207.0964,0.7476546
3,0.2555556,-0.201663,-0.1125675,-0.1798992,-1.347828,-5.414806,-2.45439,-0.8460549,-0.02666873,-0.1065062,-0.1087524,0.2138982,-0.4652202,-4.847503,-0.4753806,-0.1036334,-0.01414172,-0.1130527,-0.9209957,-0.804619,-0.04595657,-0.6735788,1.153715,-0.3120322,298.2751,206.8464,1.155061
3,0.2666667,-0.2134538,-0.09458147,-0.1917239,-1.345516,-5.415969,-2.451293,-0.8459185,0.01266571,-0.1117511,-0.1098147,0.2299132,-0.4618987,-4.846899,-0.4743745,-0.1079746,-0.03327814,-0.125872,-0.9227731,-0.806085,-0.0437331,-0.6747376,1.155021,-0.3119624,298.2286,206.5893,1.581605
