loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,emg,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0.1111111,-0.09515227,-0.07245059,0.2839957,-1.341315,-1.297405,-0.5614204,-0.3882958,0.1490933,4.12595,-0.1734378,0.04473886,0.04569887,-0.4160992,-0.9120607,1.287805,-0.06080171,0.04893815,-0.02000226,-0.9448112,-2.90024,1.660381,-0.7934765,1.143535,0.0672897,305.7173,244.2358,359.7501
2,0.1222222,-0.09515227,-0.07245059,0.2839957,-1.341315,-1.297405,-0.5614204,-0.3891667,-0.0811857,4.12595,-0.1734378,0.04473886,0.04569887,-0.4160992,-0.9120607,1.287805,-0.06080171,0.04893815,-0.02000226,-0.9448112,-2.90024,1.660381,-0.7935112,1.143956,0.06529802,305.5862,244.2247,359.6647
2,0.1333333,-0.09306006,-0.07780743,0.2648132,-1.341665,-1.294752,-0.5611419,-0.3901797,-0.0917317,4.12595,-0.1861827,0.06703112,0.06286296,-0.4154457,-0.908465,1.286772,-0.06089959,0.04472049,-0.02961465,-0.9455234,-2.899503,1.660853,-0.793394,1.14441,0.06336464,305.413,243.9739,359.5895
2,0.1444445,-0.09415371,-0.09062319,0.2445943,-1.341662,-1.292165,-0.5606647,-0.3893664,0.07500435,3.365906,-0.1861673,0.08191171,0.07250272,-0.414782,-0.9045469,1.285259,-0.06627829,0.03942508,-0.03491959,-0.9460379,-2.899098,1.661512,-0.7931592,1.144841,0.06186653,305.2188,243.6494,359.3801
2,0.1555556,-0.09207077,-0.09489451,0.2307191,-1.341724,-1.289951,-0.5600175,-0.3891448,0.01944681,3.365906,-0.1851476,0.08515564,0.05866542,-0.4148129,-0.9021277,1.285009,-0.06630102,0.03517184,-0.03598882,-0.9462606,-2.898648,1.662063,-0.7930868,1.145133,0.06077047,305.1356,243.5173,359.2646
2,0.1666667,-0.08045156,-0.1002445,0.1934061,-1.34123,-1.288296,-0.5598316,-0.3889286,0.01967894,3.365906,-0.1713536,0.07033302,0.03619962,-0.4151506,-0.9014454,1.285877,-0.0695142,0.0362471,-0.03809798,-0.9468113,-2.898126,1.662668,-0.7932228,1.145265,0.05992183,305.1399,243.4601,359.3418
2,0.1777778,-0.0763899,-0.1045841,0.129465,-1.33996,-1.28577,-0.5585991,-0.3888258,0.009224202,3.365906,-0.1468703,0.03844358,0.01896728,-0.415182,-0.9017314,1.288784,-0.06726651,0.05857047,-0.03057028,-0.9470899,-2.896154,1.662832,-0.7934074,1.145306,0.05922601,305.1927,243.4069,359.4843
2,0.1888889,-0.07225615,-0.1089084,0.07938037,-1.338575,-1.28551,-0.5581522,-0.3884055,0.03838467,4.451683,-0.1308051,0.02772906,0.04338888,-0.4139687,-0.9003061,1.288508,-0.06408879,0.05965273,-0.03272142,-0.9474302,-2.89499,1.662867,-0.7935717,1.145346,0.05859261,305.2958,243.3596,359.6067
2,0.2,-0.07225615,-0.1089084,0.07938037,-1.338575,-1.28551,-0.5581522,-0.3892082,-0.07368184,4.451683,-0.1308051,0.02772906,0.04338888,-0.4139687,-0.9003061,1.288508,-0.06408879,0.05965273,-0.03272142,-0.9474302,-2.89499,1.662867,-0.7937223,1.145456,0.05792651,305.4194,243.1879,359.7679
2,0.2111111,-0.07129233,-0.1142879,0.04103438,-1.337033,-1.285293,-0.5574363,-0.3900551,-0.07675957,4.451683,-0.1254135,0.01808355,0.06037954,-0.4129609,-0.8997831,1.289291,-0.06519689,0.05006867,-0.03488612,-0.9479852,-2.894704,1.663548,-0.793775,1.145702,0.05737063,305.4209,242.9695,359.8013
2,0.2222222,-0.07364013,-0.132535,-0.04948343,-1.333883,-1.286774,-0.5563067,-0.3895475,0.04692872,4.451683,-0.1253708,0.004201397,0.06991881,-0.4118312,-0.8998252,1.290729,-0.05147739,0.01171526,-0.03938424,-0.9485839,-2.895503,1.664327,-0.7938392,1.145996,0.05704223,305.2976,242.8457,359.724
2,0.2333333,-0.07374965,-0.1517916,-0.1027205,-1.330719,-1.287691,-0.5552925,-0.3891486,0.03592606,4.451683,-0.09658778,-0.02345162,0.06121818,-0.4110253,-0.902239,1.292956,-0.04296638,-4.015863E-05,-0.03841746,-0.9489237,-2.896038,1.664804,-0.7941123,1.146233,0.0569533,305.2231,242.6811,359.7783
2,0.2444444,-0.07075611,-0.1774573,-0.1826119,-1.32613,-1.2902,-0.5535908,-0.3890633,0.007510215,3.691639,-0.05505623,-0.03190785,0.05360366,-0.4104964,-0.903414,1.293551,-0.03227404,-0.01074753,-0.03001337,-0.9490531,-2.896537,1.665166,-0.7944075,1.146521,0.05718454,305.2628,242.4573,359.9328
2,0.2555556,-0.07411235,-0.1956868,-0.259274,-1.321504,-1.293002,-0.5523055,-0.3890362,0.002483852,3.691639,-0.006009825,-0.04360163,0.05874841,-0.4093561,-0.9044836,1.293211,-0.02158892,-0.028892,-0.02164802,-0.9493205,-2.897059,1.665334,-0.7947636,1.146958,0.05786097,305.3748,242.1626,0.1612744
2,0.2666667,-0.07859454,-0.1947471,-0.3317004,-1.316766,-1.296589,-0.5503598,-0.3887347,0.02754642,3.691639,0.02490396,-0.06487759,0.05857905,-0.4083915,-0.9071345,1.294549,-0.01520015,-0.05449994,-0.01432969,-0.9494025,-2.898656,1.66625,-0.7950656,1.147639,0.05903268,305.4646,241.8877,0.4919956
2,0.2777778,-0.08316785,-0.1575957,-0.4073711,-1.309025,-1.304214,-0.5465792,-0.3892087,-0.04358906,3.691639,0.1220266,-0.1628726,0.07818556,-0.4047296,-0.9193871,1.300995,0.03252427,-0.152586,-0.01291187,-0.950234,-2.904513,1.668122,-0.79529,1.148647,0.06076802,305.5385,241.5899,0.9164634
2,0.2888889,-0.08332131,-0.1288758,-0.4361758,-1.305703,-1.30853,-0.5446857,-0.3879049,0.1196573,4.668838,0.1754439,-0.2364186,0.1043974,-0.4017943,-0.9291759,1.306699,0.06221202,-0.1888473,-0.0207215,-0.9509706,-2.908214,1.668805,-0.7958217,1.149882,0.06303901,305.579,241.2198,1.430809
2,0.3,-0.08332131,-0.1288758,-0.4361758,-1.305703,-1.30853,-0.5446857,-0.3889089,-0.09275616,4.668838,0.1754439,-0.2364186,0.1043974,-0.4017943,-0.9291759,1.306699,0.06221202,-0.1888473,-0.0207215,-0.9509706,-2.908214,1.668805,-0.7965447,1.151553,0.06612924,305.6667,240.8148,2.027636
2,0.3111111,-0.09943023,-0.1140564,-0.4670481,-1.30173,-1.313246,-0.5419527,-0.3899459,-0.09389305,4.668838,0.2139002,-0.2907634,0.1211326,-0.3990065,-0.9389603,1.312456,0.07916473,-0.2154828,-0.02520517,-0.9516338,-2.911454,1.669412,-0.7975642,1.153497,0.06965679,305.4231,240.9834,2.74321
2,0.3222222,-0.1208809,-0.09498371,-0.4989716,-1.297987,-1.318597,-0.5386509,-0.3892204,0.06700803,4.668838,0.2555799,-0.3472725,0.1463747,-0.3954027,-0.9510963,1.31964,0.117272,-0.2858414,-0.03639486,-0.9528226,-2.917486,1.670576,-0.7986789,1.155303,0.07284436,304.9248,241.5023,3.56765
2,0.3333333,-0.1637072,-0.05360258,-0.5351261,-1.291175,-1.329638,-0.5311376,-0.3883837,0.07580145,4.234528,0.3196417,-0.3888677,0.177994,-0.3886511,-0.9721385,1.330749,0.1406821,-0.3381411,-0.02397586,-0.9540673,-2.927752,1.673139,-0.7992908,1.157021,0.07558397,304.6823,241.6351,4.291059
2,0.3444445,-0.1755313,-0.02169181,-0.5425935,-1.288553,-1.335358,-0.5273411,-0.3856811,0.2465951,4.234528,0.3516208,-0.3729151,0.1918052,-0.3853844,-0.9803112,1.333829,0.1545235,-0.3904251,-0.008279949,-0.9541659,-2.934504,1.67512,-0.7992738,1.158828,0.07807588,304.7732,241.3716,4.703373
2,0.3555556,-0.1755313,-0.02169181,-0.5425935,-1.288553,-1.335358,-0.5273411,-0.387752,-0.1911448,4.234528,0.3516208,-0.3729151,0.1918052,-0.3853844,-0.9803112,1.333829,0.1545235,-0.3904251,-0.008279949,-0.9541659,-2.934504,1.67512,-0.7988126,1.16118,0.08088157,305.0991,241.0124,4.817731
2,0.3666667,-0.1787765,-0.001458004,-0.5415487,-1.285952,-1.341044,-0.5236568,-0.390291,-0.2301504,4.234528,0.3772247,-0.3803805,0.201288,-0.3819292,-0.9902523,1.338188,0.1587494,-0.4266771,-0.002048582,-0.9546239,-2.941532,1.677297,-0.7988929,1.163746,0.08368728,304.9145,241.0203,5.229124
2,0.3777778,-0.1777418,0.003860354,-0.5468858,-1.279989,-1.35213,-0.5166186,-0.3883272,0.1813674,4.234528,0.4690422,-0.4295027,0.2562353,-0.3728756,-1.014099,1.348531,0.2171121,-0.5429301,0.001373857,-0.9557995,-2.958786,1.681305,-0.7995208,1.165983,0.08586032,304.2858,241.2469,5.935833
2,0.3888889,-0.1777418,0.003860354,-0.5468858,-1.279989,-1.35213,-0.5166186,-0.3863261,0.1811748,4.234528,0.4690422,-0.4295027,0.2562353,-0.3728756,-1.014099,1.348531,0.2171121,-0.5429301,0.001373857,-0.9557995,-2.958786,1.681305,-0.7994599,1.16822,0.08767678,304.049,241.1988,6.333762
2,0.4,-0.1746195,0.00276494,-0.5703212,-1.276495,-1.358325,-0.51296,-0.3903075,-0.3653408,3.474484,0.5192385,-0.4764198,0.2825489,-0.3677133,-1.02933,1.35566,0.2465816,-0.5940182,-0.03098961,-0.9578847,-2.968377,1.683279,-0.7986726,1.170854,0.08967653,304.1013,240.9269,6.501664
2,0.4111111,-0.1746723,0.005938575,-0.58524,-1.273262,-1.364648,-0.5091777,-0.3888551,0.1361318,3.474484,0.5501792,-0.5094216,0.2876694,-0.3632147,-1.044475,1.363114,0.2675065,-0.6376161,-0.0675263,-0.9604717,-2.977878,1.685477,-0.7984916,1.173173,0.09136266,303.7099,240.8029,6.924269
2,0.4222222,-0.1812159,0.04102832,-0.6087084,-1.267878,-1.37818,-0.5010764,-0.3886841,0.01409025,3.474484,0.6514638,-0.5541302,0.3031676,-0.353835,-1.077724,1.377866,0.3151441,-0.6813233,-0.09466927,-0.9649341,-2.997155,1.688567,-0.7980422,1.175337,0.09293562,303.4368,240.6465,7.295856
2,0.4333333,-0.189834,0.05589154,-0.6278806,-1.265213,-1.385563,-0.496524,-0.3866974,0.1817513,5.428882,0.6855356,-0.597707,0.2837343,-0.3497934,-1.098273,1.388677,0.3427896,-0.714421,-0.09179904,-0.9668984,-3.007669,1.690002,-0.7968597,1.177609,0.09476486,303.4081,240.3473,7.521777
2,0.4444444,-0.189834,0.05589154,-0.6278806,-1.265213,-1.385563,-0.496524,-0.3885153,-0.1675998,5.428882,0.6855356,-0.597707,0.2837343,-0.3497934,-1.098273,1.388677,0.3427896,-0.714421,-0.09179904,-0.9668984,-3.007669,1.690002,-0.7949573,1.180398,0.09741046,303.5759,240.1033,7.585891
2,0.4555556,-0.189834,0.05589154,-0.6278806,-1.265213,-1.385563,-0.496524,-0.390869,-0.2135109,5.428882,0.6855356,-0.597707,0.2837343,-0.3497934,-1.098273,1.388677,0.3427896,-0.714421,-0.09179904,-0.9668984,-3.007669,1.690002,-0.7940365,1.183178,0.1004584,303.349,240.1671,8.06344
2,0.4666667,-0.2019334,0.06618407,-0.6523066,-1.259733,-1.401289,-0.4863214,-0.3909531,-0.006106605,5.428882,0.686718,-0.6189378,0.2795,-0.3430753,-1.137446,1.410207,0.3574312,-0.735902,-0.08657137,-0.9710237,-3.027964,1.693514,-0.7946736,1.18522,0.1030256,302.6818,240.448,9.023498
2,0.4777778,-0.2338274,0.1046856,-0.6917416,-1.254855,-1.417389,-0.4758408,-0.3831756,0.7108417,5.428882,0.6767443,-0.562292,0.208237,-0.33752,-1.168477,1.424852,0.3765372,-0.750619,-0.1198733,-0.9763106,-3.047691,1.696139,-0.7949345,1.186703,0.1050448,302.2711,240.4659,9.690189
2,0.4888889,-0.2339079,0.1323716,-0.6854067,-1.253207,-1.425521,-0.4706168,-0.3875666,-0.4073843,5.428882,0.6735305,-0.5250441,0.2147734,-0.3340797,-1.1819,1.430151,0.3850283,-0.7463589,-0.1252428,-0.9787596,-3.057182,1.696976,-0.7928765,1.189047,0.1079931,302.7039,240.251,9.436164
2,0.5,-0.2318094,0.1664952,-0.6662887,-1.252714,-1.433324,-0.4656851,-0.3885909,-0.0892358,5.320304,0.669233,-0.4973394,0.211688,-0.3311779,-1.194852,1.435085,0.3924781,-0.7389073,-0.1284686,-0.9812827,-3.066488,1.697544,-0.7910838,1.191856,0.1116462,302.8174,240.2504,9.540995
2,0.5111111,-0.2414614,0.188896,-0.6598828,-1.252481,-1.441366,-0.4600323,-0.3887203,-0.01133917,5.320304,0.6724178,-0.4803154,0.2159979,-0.3280626,-1.209097,1.441045,0.4066075,-0.7187601,-0.107173,-0.9824433,-3.07536,1.696742,-0.789852,1.194856,0.1155475,302.4735,240.5755,10.21302
2,0.5222223,-0.2468171,0.1952678,-0.6641373,-1.251295,-1.44955,-0.45456,-0.3889557,-0.02151102,5.320304,0.6799129,-0.4824798,0.2276855,-0.3244891,-1.224738,1.448084,0.4131833,-0.7081839,-0.08800393,-0.9837205,-3.0843,1.696798,-0.788834,1.197835,0.1191927,301.9174,240.9722,11.1657
2,0.5333334,-0.2500466,0.1963174,-0.6715875,-1.249828,-1.457977,-0.4489312,-0.3883714,0.05363423,5.320304,0.6980975,-0.5177035,0.2488043,-0.3204358,-1.245327,1.459489,0.4197442,-0.7008126,-0.06778604,-0.9847901,-3.093334,1.696907,-0.7878897,1.200703,0.1223795,301.5359,241.2767,11.68029
2,0.5444446,-0.2415438,0.1952695,-0.6801342,-1.248482,-1.466436,-0.4438845,-0.388585,-0.01997561,4.885993,0.7098358,-0.5443249,0.2486717,-0.3170706,-1.265899,1.470867,0.425122,-0.7072583,-0.06146483,-0.9865035,-3.103218,1.697219,-0.7868659,1.203661,0.1252677,301.3813,241.477,11.76865
2,0.5555557,-0.2319882,0.1888783,-0.6961331,-1.246632,-1.475096,-0.4388895,-0.3886021,-0.001344262,4.885993,0.7172865,-0.5655937,0.2400516,-0.3140543,-1.287492,1.48317,0.4526432,-0.7530939,-0.07142196,-0.9887981,-3.114701,1.697625,-0.7857917,1.206626,0.127866,301.0674,241.4879,12.13556
2,0.5666668,-0.2234988,0.184588,-0.7089251,-1.244959,-1.483562,-0.4339552,-0.3892343,-0.05777898,4.885993,0.7204838,-0.5837137,0.2410388,-0.3109049,-1.30943,1.496152,0.4557068,-0.7690546,-0.08003895,-0.9912632,-3.125135,1.698487,-0.7845145,1.209568,0.1302136,300.6891,241.4109,12.62661
2,0.577778,-0.2075198,0.183562,-0.7100374,-1.243456,-1.492039,-0.4294315,-0.3894213,-0.01661885,4.885993,0.7247577,-0.5869166,0.2442102,-0.3076468,-1.330495,1.508036,0.4458314,-0.8072892,-0.1067333,-0.9947003,-3.136943,1.700305,-0.7830977,1.21238,0.1323577,300.2921,241.2818,13.11729
2,0.5888891,-0.2054431,0.1835524,-0.7153438,-1.242159,-1.500376,-0.4242362,-0.389401,0.001905428,4.885993,0.7076936,-0.574151,0.2432325,-0.3047455,-1.34961,1.519007,0.4435691,-0.8200722,-0.1152934,-0.9975706,3.135042,1.701782,-0.7816507,1.214981,0.1343814,299.9689,241.1844,13.54086
2,0.6000003,-0.2043913,0.1824817,-0.720672,-1.240598,-1.509183,-0.4191432,-0.3897632,-0.03317876,5.537459,0.6885563,-0.565699,0.2582351,-0.3011012,-1.369353,1.530796,0.4402053,-0.8231853,-0.1365857,-1.001012,3.1244,1.7027,-0.7802534,1.217368,0.1363145,299.7482,241.1482,13.90849
2,0.6111114,-0.2055267,0.1867223,-0.7323775,-1.239328,-1.518121,-0.4137855,-0.3890404,0.06635776,5.537459,0.6800832,-0.5657559,0.2753081,-0.2972956,-1.389728,1.543093,0.4369899,-0.8072159,-0.1429052,-1.004022,3.114393,1.703226,-0.7787366,1.219556,0.1382871,299.5298,241.0784,14.22361
2,0.6222225,-0.2204735,0.1749394,-0.745086,-1.237324,-1.527039,-0.4078008,-0.3891853,-0.01389506,5.537459,0.6652932,-0.5584635,0.3179911,-0.2921669,-1.409822,1.55547,0.4434313,-0.7720613,-0.1470906,-1.006711,3.105933,1.702645,-0.7771415,1.221587,0.1403791,299.3685,241.1018,14.4504
2,0.6333337,-0.234359,0.1727588,-0.7588831,-1.235634,-1.536406,-0.4017251,-0.3889877,0.01821341,5.537459,0.646069,-0.5509168,0.2989058,-0.28941,-1.429027,1.567236,0.4379991,-0.7464615,-0.1587071,-1.009982,3.097452,1.703038,-0.7755235,1.223529,0.1426704,299.2558,241.1652,14.67569
2,0.6444448,-0.2525115,0.1673762,-0.7641189,-1.234022,-1.545208,-0.3952498,-0.3883603,0.05723799,4.885993,0.6256955,-0.5624266,0.2499104,-0.2886089,-1.450061,1.581229,0.4315837,-0.733645,-0.1650005,-1.013009,3.088585,1.703207,-0.773936,1.225466,0.1451911,299.1854,241.321,14.90274
2,0.655556,-0.2588763,0.1556399,-0.7651465,-1.232029,-1.554094,-0.3892247,-0.3884178,-0.005770823,4.885993,0.6449131,-0.5858665,0.2561608,-0.2857247,-1.475731,1.598113,0.4306657,-0.7123824,-0.1521339,-1.015218,3.080405,1.702803,-0.7724113,1.227524,0.1479186,299.1704,241.4911,15.19434
2,0.6666671,-0.2460494,0.1439699,-0.7566307,-1.230244,-1.562355,-0.3841722,-0.3879517,0.04280721,4.885993,0.6608571,-0.6251991,0.2442921,-0.2832464,-1.503625,1.617455,0.4412292,-0.7230852,-0.1468896,-1.017495,3.071067,1.703564,-0.7710073,1.229805,0.150833,299.1094,241.6651,15.53627
2,0.6777782,-0.2310541,0.1280483,-0.7438697,-1.228135,-1.570437,-0.3793812,-0.3884886,-0.04935791,4.885993,0.654433,-0.6624121,0.22181,-0.2820165,-1.534523,1.640041,0.4423271,-0.7390733,-0.1363809,-1.020289,3.061612,1.703665,-0.7696156,1.232387,0.1538259,298.9741,241.8465,15.97355
2,0.6888894,-0.2299667,0.1174055,-0.7374541,-1.226143,-1.578594,-0.3739238,-0.3893861,-0.08157022,4.885993,0.622469,-0.7092537,0.2046915,-0.2811813,-1.568108,1.666445,0.435823,-0.7465538,-0.1320841,-1.022651,3.052197,1.704926,-0.7681873,1.235279,0.1567884,298.7639,241.9281,16.54505
2,0.7000005,-0.2406208,0.08751315,-0.7618738,-1.222878,-1.587744,-0.3678172,-0.3896705,-0.02537204,4.994571,0.5981144,-0.6998689,0.2559339,-0.277593,-1.596933,1.688335,0.4154235,-0.7411312,-0.1447492,-1.026054,3.043632,1.705863,-0.7666502,1.238415,0.1596098,298.4674,241.9016,17.22085
2,0.7111117,-0.2577065,0.07679147,-0.7788388,-1.220162,-1.596942,-0.3611843,-0.3890138,0.06013069,4.994571,0.5716451,-0.6692246,0.3200288,-0.2729032,-1.622308,1.707168,0.4110216,-0.7325218,-0.1659912,-1.029596,3.034953,1.705939,-0.7650226,1.241643,0.1622167,298.0913,241.7211,17.99887
2,0.7222228,-0.2907454,0.05963877,-0.7936139,-1.217108,-1.606184,-0.3536422,-0.3886351,0.03410559,4.994571,0.5418619,-0.6512142,0.3404243,-0.2694847,-1.64934,1.728158,0.3979551,-0.7014207,-0.2137694,-1.034614,3.027693,1.705333,-0.7633783,1.244845,0.1645998,297.7342,241.4447,18.7556
2,0.7333339,-0.3248685,0.07766169,-0.7914025,-1.215449,-1.615424,-0.3458397,-0.3881616,0.0430421,4.994571,0.5002849,-0.6076406,0.3524258,-0.2662874,-1.672613,1.746543,0.3710335,-0.6617516,-0.2645552,-1.03994,3.021417,1.70521,-0.761908,1.247972,0.1668757,297.4669,241.0201,19.50178
2,0.7444451,-0.3440717,0.09893113,-0.7828515,-1.214339,-1.624562,-0.3382604,-0.387361,0.07297749,4.994571,0.4799899,-0.5831094,0.3387386,-0.2640439,-1.697255,1.765411,0.356051,-0.6424764,-0.2740275,-1.044398,3.014759,1.70525,-0.76059,1.251043,0.1691689,297.2366,240.6338,20.15477
2,0.7555562,-0.377151,0.1382803,-0.7689487,-1.214476,-1.633523,-0.3300115,-0.387214,0.01294908,4.451683,0.4565662,-0.6033648,0.3366086,-0.2619805,-1.727528,1.790306,0.34547,-0.6179515,-0.2727906,-1.048162,3.008364,1.704982,-0.7593915,1.254136,0.171542,297.0543,240.376,20.73155
2,0.7666674,-0.4134356,0.1594926,-0.7667186,-1.214066,-1.642757,-0.3210547,-0.3876146,-0.03647824,4.451683,0.4321057,-0.6342704,0.3365664,-0.2603304,-1.760977,1.818601,0.3328062,-0.5967378,-0.2523834,-1.051238,3.001357,1.705767,-0.7582767,1.257328,0.173994,296.8346,240.2906,21.2253
2,0.7777785,-0.4475511,0.1604584,-0.7740688,-1.213066,-1.652324,-0.3116564,-0.3871325,0.04457178,4.451683,0.4128591,-0.6204101,0.3238863,-0.2588923,-1.789031,1.84163,0.325504,-0.5818592,-0.2373577,-1.054154,2.994878,1.705611,-0.7571539,1.260664,0.1764809,296.5582,240.3046,21.68868
2,0.7888896,-0.4795059,0.1358454,-0.7866994,-1.210884,-1.661664,-0.3020568,-0.3866942,0.0398455,4.451683,0.387274,-0.6023421,0.3261665,-0.2569956,-1.816258,1.864412,0.3183359,-0.5564314,-0.2084646,-1.056479,2.988269,1.705324,-0.7560948,1.264187,0.1789358,296.2654,240.4116,22.08619
2,0.8000008,-0.4954692,0.1006137,-0.8100315,-1.208127,-1.671581,-0.292561,-0.3866036,0.008118644,5.103148,0.3489574,-0.6077386,0.3358521,-0.2552576,-1.847194,1.891691,0.3036018,-0.5383502,-0.1912372,-1.058808,2.982279,1.705373,-0.7551093,1.267971,0.1813323,295.9997,240.3694,22.58423
2,0.8111119,-0.5028021,0.08571044,-0.7865453,-1.206347,-1.679807,-0.2839665,-0.386626,-0.001922322,5.103148,0.3244775,-0.5897217,0.3498392,-0.2531606,-1.876595,1.917213,0.2725976,-0.5243924,-0.2058804,-1.062464,2.976314,1.706362,-0.7542458,1.27208,0.1836888,295.7362,240.106,23.26936
2,0.8222231,-0.5101782,0.05480498,-0.7811434,-1.203668,-1.688454,-0.2748718,-0.3872322,-0.05523422,5.103148,0.296865,-0.5451519,0.3916275,-0.2493427,-1.901738,1.939263,0.2362574,-0.5135452,-0.2247102,-1.066085,2.971031,1.707628,-0.7534631,1.276556,0.1859999,295.4605,239.5946,24.20528
2,0.8333342,-0.5292587,0.03773406,-0.7629237,-1.201549,-1.69636,-0.2655395,-0.3878431,-0.0551945,5.103148,0.2597252,-0.5336813,0.445041,-0.2453485,-1.933686,1.968446,0.2160181,-0.4889578,-0.2329861,-1.069545,2.966196,1.708193,-0.752733,1.281371,0.188308,295.0989,238.8717,25.33354
2,0.8444453,-0.5388103,0.03772984,-0.7501003,-1.200011,-1.704686,-0.2561966,-0.3877424,0.009787675,5.103148,0.2215266,-0.5456268,0.4951855,-0.2416329,-1.971094,2.003449,0.2106491,-0.4803364,-0.2414544,-1.073126,2.96154,1.708228,-0.7519053,1.286416,0.1905454,294.6263,238.1487,26.52743
2,0.8555565,-0.5718106,0.02167001,-0.7510242,-1.197842,-1.713308,-0.2456308,-0.3874004,0.03118898,4.668838,0.1769532,-0.5745963,0.5420923,-0.2381047,-2.012393,2.043018,0.1903366,-0.4674477,-0.2550992,-1.077043,2.956705,1.709067,-0.7510929,1.291575,0.1926684,294.1792,237.3314,27.82086
2,0.8666676,-0.5930601,0.005631715,-0.7455784,-1.195546,-1.721277,-0.2356184,-0.3876987,-0.02733002,4.668838,0.1397673,-0.5960721,0.5740683,-0.2354181,-2.053967,2.082932,0.1594715,-0.44383,-0.265431,-1.080604,2.953206,1.709723,-0.7504129,1.296768,0.1946686,293.7559,236.5055,29.0646
