loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,emg,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0.1111111,0.004595597,0.0302017,0.009711988,-1.250193,-1.167871,-0.7506263,-0.6259995,-0.006821066,6.188925,-0.01907993,0.003552999,0.006967205,-0.4376453,-0.7342138,1.191556,0.002928386,0.02422665,0.0008350378,-0.9093412,-2.866491,1.715336,-0.8004336,1.141754,0.04240771,304.3763,227.1086,9.254767
0,0.1222222,0.001375225,0.03538188,-0.01481799,-1.250027,-1.168895,-0.7502401,-0.6258993,0.009266083,5.646037,-0.01483476,-0.00281505,-0.0005175052,-0.4377017,-0.7347571,1.191999,0.007155486,0.02208952,-0.002408925,-0.9095201,-2.866256,1.714992,-0.8010882,1.142027,0.04349253,304.2406,227.397,9.509295
0,0.1333333,0.003463119,0.04275146,-0.03721825,-1.249973,-1.170069,-0.7499776,-0.6260325,-0.01222767,5.646037,5.905004E-05,-0.007048469,-0.006974837,-0.4378764,-0.7354149,1.192153,0.01770518,0.005039454,-0.008926054,-0.9097081,-2.866555,1.714623,-0.8016561,1.142256,0.04452138,304.1582,227.6421,9.743275
0,0.1444445,0.004515417,0.04587262,-0.05427764,-1.249691,-1.171318,-0.7496596,-0.6258615,0.01573595,5.646037,0.007489797,-0.01554121,-0.01446964,-0.4378908,-0.7361318,1.192576,0.02194291,-0.009882852,-0.00685336,-0.9095675,-2.867071,1.714597,-0.8020675,1.142438,0.04537681,304.1445,227.7993,9.918285
0,0.1555556,0.004426526,0.05643092,-0.07563262,-1.249566,-1.173094,-0.7488596,-0.6260176,-0.01441708,5.646037,0.0138546,-0.02936484,-0.02197995,-0.4379153,-0.7378932,1.194018,0.02404309,-0.01521389,-0.009022741,-0.9098999,-2.867448,1.714443,-0.8023428,1.142566,0.04602342,304.1442,227.8651,10.0112
0,0.1666667,0.006544301,0.05956174,-0.09269077,-1.249157,-1.174749,-0.7484798,-0.6260096,0.0008484678,5.646037,0.02452236,-0.03469353,-0.01883758,-0.4378668,-0.7391774,1.19462,0.02939661,-0.01733096,-0.009053561,-0.9096416,-2.867258,1.713361,-0.8024923,1.142646,0.04649376,304.1297,227.8941,10.01928
0,0.1777778,0.01190511,0.05737782,-0.1118533,-1.248371,-1.176475,-0.7482359,-0.6256996,0.02834049,6.188925,0.03200908,-0.03364863,-0.01245057,-0.4373859,-0.7397271,1.194453,0.03269303,-0.009905275,-0.0005552196,-0.9095808,-2.867215,1.712874,-0.8025655,1.142682,0.04682934,304.1189,227.8926,9.991448
0,0.1888889,0.0119956,0.0476715,-0.1352449,-1.247129,-1.178239,-0.7477357,-0.6260623,-0.03339901,6.188925,0.04057855,-0.04752233,-0.001867919,-0.4368415,-0.7414672,1.195328,0.03589226,-0.03119114,0.004725048,-0.9089891,-2.86767,1.712434,-0.8025845,1.142713,0.04712354,304.1256,227.8943,9.912656
0,0.2,0.01737325,0.04335491,-0.1554604,-1.245869,-1.180239,-0.7474486,-0.6262636,-0.01812102,6.188925,0.04383621,-0.05608174,0.01301373,-0.4360596,-0.7427024,1.195866,0.04010584,-0.04505322,0.003584751,-0.9091957,-2.868801,1.712554,-0.8025918,1.14278,0.04745324,304.1616,227.875,9.849864
0,0.2111111,0.02585394,0.05076186,-0.1799997,-1.24462,-1.182922,-0.7471504,-0.6260218,0.02224942,6.188925,0.04176178,-0.07209902,0.02575914,-0.4350274,-0.7448974,1.197442,0.04107049,-0.05778699,-0.003882831,-0.9090945,-2.869391,1.712331,-0.8026243,1.142913,0.04789244,304.2088,227.8181,9.852317
0,0.2222222,0.02253507,0.06339043,-0.2120038,-1.243838,-1.186212,-0.7455226,-0.6262636,-0.02235517,6.948968,0.03647481,-0.07107303,0.0375004,-0.434107,-0.7459685,1.198208,0.04962999,-0.06102078,0.001348126,-0.9091611,-2.870324,1.712172,-0.8026906,1.143135,0.04850042,304.2464,227.7354,9.926611
0,0.2333333,0.02030763,0.07815439,-0.235522,-1.242368,-1.189528,-0.7447476,-0.6264724,-0.01886418,6.948968,0.0407847,-0.05726716,0.05350398,-0.4330327,-0.745618,1.19733,0.05285674,-0.06209882,0.005589089,-0.9088922,-2.871191,1.712097,-0.8028176,1.143445,0.04932769,304.2411,227.6637,10.03154
0,0.2444444,0.02030763,0.07815439,-0.235522,-1.242368,-1.189528,-0.7447476,-0.6253453,0.1031581,6.948968,0.0407847,-0.05726716,0.05350398,-0.4330327,-0.745618,1.19733,0.05285674,-0.06209882,0.005589089,-0.9088922,-2.871191,1.712097,-0.8030033,1.143819,0.05043726,304.182,227.6222,10.14067
0,0.2555556,0.005392604,0.08513956,-0.3048169,-1.238196,-1.197379,-0.7421032,-0.6258173,-0.04400973,6.948968,0.09190002,-0.06467657,0.04690661,-0.4316345,-0.7478513,1.196263,0.06681864,-0.06534793,0.01717865,-0.9083228,-2.872924,1.71119,-0.8033252,1.144232,0.05179038,304.1133,227.7596,10.23555
0,0.2666667,-0.0009651631,0.08490573,-0.3421024,-1.235781,-1.201705,-0.7405804,-0.6262237,-0.03664314,6.948968,0.1153164,-0.09657843,0.03713658,-0.4309857,-0.7517161,1.197977,0.08053745,-0.08241571,0.006349854,-0.9088959,-2.874719,1.710792,-0.8037769,1.144633,0.05314179,304.1171,227.8977,10.42921
0,0.2777778,-0.005319104,0.09434875,-0.3687728,-1.233958,-1.206489,-0.7383103,-0.6258274,0.03649561,6.948968,0.1440253,-0.1359005,0.01348429,-0.4305628,-0.7576379,1.200957,0.0868348,-0.09520631,0.0009311875,-0.9093001,-2.876433,1.710855,-0.8042591,1.145221,0.05484627,304.2343,227.786,10.56761
0,0.2888889,-0.005319104,0.09434875,-0.3687728,-1.233958,-1.206489,-0.7383103,-0.6258013,0.002028638,6.948968,0.1440253,-0.1359005,0.01348429,-0.4305628,-0.7576379,1.200957,0.0868348,-0.09520631,0.0009311875,-0.9093001,-2.876433,1.710855,-0.8048974,1.146015,0.05692145,304.2887,227.7422,10.77315
0,0.3,-0.01833484,0.1260825,-0.3902556,-1.230261,-1.216027,-0.734699,-0.6259286,-0.01163735,6.948968,0.1866599,-0.1837927,0.008922333,-0.4288531,-0.7690224,1.206136,0.1068935,-0.1421378,-0.003627639,-0.910188,-2.881821,1.711494,-0.8056796,1.146962,0.0592096,304.2054,227.8807,11.1538
0,0.3111111,-0.02482145,0.1387775,-0.3977752,-1.228659,-1.220962,-0.732667,-0.6251472,0.07160794,6.948968,0.2261552,-0.2306795,0.02249567,-0.4269143,-0.7771115,1.209866,0.1186179,-0.170957,0.005774687,-0.9104314,-2.885081,1.711879,-0.8064161,1.147897,0.06134038,304.0438,228.0618,11.62251
0,0.3222222,-0.04525685,0.160893,-0.4170873,-1.22696,-1.226929,-0.7292555,-0.6256554,-0.04709933,5.863192,0.2485791,-0.2605354,0.03404842,-0.4249532,-0.7849566,1.21389,0.1260871,-0.197632,0.01523356,-0.9104182,-2.888835,1.712574,-0.806873,1.149052,0.06371719,304.0529,228.0509,11.82151
0,0.3333333,-0.08390366,0.1989003,-0.4215716,-1.225988,-1.232935,-0.7255324,-0.6257007,-0.003609071,5.863192,0.2667474,-0.2861242,0.04562829,-0.4228002,-0.7932332,1.217937,0.1418964,-0.2616215,0.0181333,-0.9108948,-2.895051,1.714618,-0.8073986,1.150398,0.06620947,304.0479,228.171,12.02408
0,0.3444445,-0.1194949,0.2477474,-0.396282,-1.226529,-1.238876,-0.7210423,-0.6247435,0.08754946,5.863192,0.2710559,-0.2733824,0.06269136,-0.4209792,-0.7979661,1.219333,0.1407644,-0.2850874,0.01914287,-0.9114519,-2.90018,1.716402,-0.8078204,1.15193,0.06873159,303.9792,228.3554,12.31596
0,0.3555556,-0.1167801,0.3064851,-0.3720583,-1.228221,-1.245042,-0.7179994,-0.6244772,0.02370334,5.863192,0.2796243,-0.2617013,0.07760817,-0.4188705,-0.8028754,1.220453,0.1418144,-0.3021457,0.02227557,-0.9119047,-2.904972,1.717673,-0.8080353,1.153705,0.07121992,303.9,228.557,12.62068
0,0.3666667,-0.1019959,0.3225735,-0.3753169,-1.228427,-1.251157,-0.7153049,-0.6238721,0.05536322,5.863192,0.3010085,-0.2564261,0.09672136,-0.4164507,-0.8079796,1.221053,0.1535674,-0.3245808,0.03383767,-0.9117998,-2.910382,1.719143,-0.8083321,1.155621,0.07349839,303.7263,228.7762,12.88626
0,0.3777778,-0.06994419,0.3131825,-0.3880292,-1.227804,-1.257044,-0.7134933,-0.6255147,-0.1504447,6.623236,0.3309229,-0.2777838,0.115719,-0.4135633,-0.8158237,1.22369,0.158823,-0.3427087,0.0316037,-0.9123926,-2.915853,1.720566,-0.8085722,1.157743,0.07552347,303.5146,229.1375,12.95521
0,0.3888889,-0.05594257,0.296135,-0.4113673,-1.226578,-1.263163,-0.711129,-0.6261289,-0.05472188,6.623236,0.3437628,-0.3001801,0.1273272,-0.4105987,-0.8237493,1.226773,0.1702676,-0.3768149,0.01330241,-0.9136837,-2.922586,1.722599,-0.8089781,1.159924,0.07719343,303.1627,229.3975,13.05807
0,0.4,-0.05594257,0.296135,-0.4113673,-1.226578,-1.263163,-0.711129,-0.6269593,-0.07568654,6.623236,0.3437628,-0.3001801,0.1273272,-0.4105987,-0.8237493,1.226773,0.1702676,-0.3768149,0.01330241,-0.9136837,-2.922586,1.722599,-0.8094422,1.161993,0.07862106,302.7298,229.3372,13.3454
0,0.4111111,-0.05360179,0.2735337,-0.4645366,-1.223107,-1.276594,-0.705245,-0.6267952,0.01549392,6.623236,0.3650507,-0.259686,0.1294989,-0.4062077,-0.8328189,1.226726,0.190077,-0.4290213,-0.0168299,-0.9164513,-2.936018,1.726234,-0.8098097,1.163795,0.07991806,302.2865,229.1284,13.78567
0,0.4222222,-0.05795538,0.2862195,-0.4752375,-1.222376,-1.283167,-0.7023166,-0.6256218,0.1070379,6.731813,0.3799301,-0.242612,0.120976,-0.4043323,-0.8373207,1.226179,0.2038271,-0.4514371,-0.01915083,-0.9177306,-2.942955,1.72807,-0.8097197,1.165205,0.08106299,302.0488,228.9328,14.09975
0,0.4333333,-0.06229061,0.2957454,-0.4806147,-1.221548,-1.290081,-0.6991544,-0.6260165,-0.03695685,6.731813,0.4032579,-0.240381,0.0910698,-0.4032777,-0.8433134,1.226555,0.2124164,-0.4589401,-0.009659041,-0.9184124,-2.949598,1.729508,-0.8084214,1.166851,0.08297377,302.2116,228.7564,13.88727
0,0.4444444,-0.06350359,0.3149302,-0.4764497,-1.22127,-1.296951,-0.6962334,-0.6259542,0.006227528,6.731813,0.4394535,-0.2754747,0.07698566,-0.4015397,-0.8528145,1.229511,0.2263179,-0.4749992,0.001881562,-0.9192145,-2.956857,1.731197,-0.8076527,1.168392,0.08539161,302.2018,228.8028,13.84376
0,0.4555556,-0.06469503,0.3308706,-0.4807883,-1.220803,-1.304084,-0.6930967,-0.6258349,0.01084731,6.731813,0.4735469,-0.3180459,0.0703496,-0.3994209,-0.8637462,1.233343,0.2422904,-0.4899693,0.004891731,-0.9201099,-2.964193,1.732454,-0.8076133,1.169736,0.08808997,302.0825,229.1182,14.04099
0,0.4666667,-0.06900044,0.3371508,-0.4957318,-1.22008,-1.31145,-0.6896655,-0.6260612,-0.02080881,6.731813,0.5332388,-0.3925759,0.07098173,-0.396631,-0.8786951,1.239783,0.2654509,-0.5273118,-0.01033581,-0.9219224,-2.972904,1.734599,-0.807754,1.171021,0.09099962,302.0038,229.5319,14.33067
0,0.4777778,-0.08706525,0.3326893,-0.5053107,-1.219022,-1.318628,-0.6857229,-0.6259686,0.008694988,7.274701,0.5802189,-0.4437378,0.09197418,-0.3930911,-0.8924418,1.24489,0.2802624,-0.5454587,-0.01585162,-0.9234628,-2.981001,1.735993,-0.8077711,1.172318,0.09399939,301.9319,229.9887,14.60838
0,0.4888889,-0.1209965,0.3152214,-0.5340063,-1.217205,-1.326097,-0.6808835,-0.6257513,0.01973954,7.274701,0.6047527,-0.4820787,0.09390698,-0.3900135,-0.9074732,1.251382,0.3152417,-0.6052344,-0.01418717,-0.925049,-2.991457,1.738123,-0.8074383,1.173721,0.09697909,301.908,230.4452,14.82574
0,0.5,-0.1411991,0.3118593,-0.5329388,-1.216106,-1.333099,-0.6765329,-0.6252,0.05027352,7.274701,0.6090161,-0.4927338,0.0959967,-0.3872332,-0.9204449,1.256826,0.3258722,-0.6137944,-0.0143094,-0.9264349,-3.000095,1.73944,-0.8069122,1.175262,0.09983024,301.8975,230.7812,15.033
0,0.5111111,-0.1646296,0.3106545,-0.5212337,-1.215298,-1.339844,-0.6718788,-0.6244586,0.06744093,7.274701,0.6111534,-0.4969968,0.09704202,-0.3844731,-0.9337863,1.262361,0.3439371,-0.6309061,-0.01239038,-0.9278421,-3.009265,1.740854,-0.8063951,1.176942,0.1024832,301.8514,230.9768,15.27335
0,0.5222223,-0.1710214,0.3095949,-0.5095146,-1.214662,-1.346604,-0.6674643,-0.6248713,-0.03819539,7.274701,0.6132554,-0.4778135,0.09497068,-0.3819623,-0.9447415,1.265839,0.3492014,-0.6373044,-0.01671723,-0.9293926,-3.01816,1.742208,-0.805944,1.178842,0.104937,301.7896,231.07,15.54635
0,0.5333334,-0.1699743,0.3117768,-0.5009879,-1.214242,-1.353224,-0.6633833,-0.6247009,0.01612728,10.53203,0.6154069,-0.4746346,0.1013639,-0.3791969,-0.9569654,1.270287,0.3501701,-0.646878,-0.02420532,-0.9311359,-3.027203,1.743694,-0.8056056,1.180943,0.107179,301.5919,231.1147,15.86388
0,0.5444446,-0.1646595,0.3139474,-0.5009963,-1.213519,-1.360214,-0.6593374,-0.6250695,-0.03375195,10.53203,0.5994138,-0.5044895,0.09920311,-0.3763238,-0.9732884,1.279464,0.3500514,-0.6489981,-0.03486948,-0.9331264,-3.036044,1.745252,-0.8052778,1.18322,0.1092074,301.3152,231.1553,16.18931
0,0.5555557,-0.1646595,0.3139474,-0.5009963,-1.213519,-1.360214,-0.6593374,-0.6255142,-0.04029518,10.53203,0.5994138,-0.5044895,0.09920311,-0.3763238,-0.9732884,1.279464,0.3500514,-0.6489981,-0.03486948,-0.9331264,-3.036044,1.745252,-0.8048964,1.185621,0.1110462,300.9974,231.1275,16.53142
0,0.5666668,-0.167868,0.3169616,-0.5318882,-1.211778,-1.375124,-0.6503119,-0.6273475,-0.1672744,10.53203,0.5569309,-0.4428629,0.1463997,-0.3699866,-0.9929351,1.286407,0.3469918,-0.6181288,-0.02838689,-0.9361144,-3.052231,1.747368,-0.8046899,1.187971,0.112642,300.5889,231.021,16.99791
0,0.577778,-0.1698787,0.3040885,-0.5456774,-1.210231,-1.382519,-0.6457841,-0.6241177,0.2966793,8.577633,0.5538138,-0.3854504,0.1806611,-0.3663519,-0.9979978,1.285066,0.3470836,-0.6149592,-0.01879467,-0.9373059,-3.060598,1.748477,-0.8045099,1.189966,0.1138358,300.1538,230.7752,17.53424
0,0.5888891,-0.1750565,0.2869331,-0.5604997,-1.20858,-1.389849,-0.6411193,-0.6252761,-0.1085542,8.577633,0.5516904,-0.360972,0.1871314,-0.363252,-1.005368,1.285883,0.3460281,-0.6149585,-0.01771951,-0.93867,-3.068864,1.749561,-0.8032439,1.192155,0.1154193,300.0962,230.7215,17.41207
0,0.6000003,-0.1728432,0.2783933,-0.5668501,-1.207027,-1.397141,-0.6367421,-0.6256143,-0.02965265,8.577633,0.5505911,-0.3535227,0.1828932,-0.3604226,-1.014983,1.288932,0.3491786,-0.604297,-0.02625313,-0.9404165,-3.076559,1.750143,-0.8021197,1.19444,0.1173905,300.0225,230.636,17.48562
0,0.6111114,-0.1683952,0.2549775,-0.5710092,-1.204934,-1.404374,-0.6323159,-0.6255478,0.006285829,8.577633,0.555853,-0.3673101,0.162594,-0.3580087,-1.026215,1.293127,0.3511746,-0.6234589,-0.03483826,-0.9423633,-3.085481,1.751432,-0.8014133,1.196723,0.1196886,299.8465,230.5419,17.8828
0,0.6222225,-0.1618278,0.2347552,-0.5772979,-1.202694,-1.411314,-0.6282493,-0.6258663,-0.02915955,8.577633,0.5887622,-0.4225682,0.1218168,-0.35634,-1.042933,1.301408,0.344606,-0.630861,-0.05184916,-0.9447228,-3.09404,1.752773,-0.8010333,1.198991,0.1222315,299.6445,230.5304,18.40754
0,0.6333337,-0.1532904,0.2316557,-0.5719372,-1.20118,-1.418177,-0.6242716,-0.6258743,-0.000441665,6.623236,0.6068234,-0.4438141,0.1046458,-0.3542036,-1.057581,1.307924,0.3467186,-0.6404572,-0.05082535,-0.9466084,-3.102913,1.754041,-0.8007953,1.201215,0.124928,299.4169,230.5546,19.00201
0,0.6444448,-0.1352283,0.2361273,-0.5591495,-1.200102,-1.424839,-0.6208484,-0.6261454,-0.02485912,6.623236,0.6238421,-0.453394,0.1002992,-0.3517695,-1.071728,1.314039,0.3468415,-0.6543517,-0.03274511,-0.9477988,-3.112173,1.755637,-0.8004758,1.203373,0.1276788,299.2136,230.5454,19.64386
0,0.655556,-0.1204753,0.254409,-0.5485725,-1.199429,-1.431945,-0.6172792,-0.626238,-0.008224878,6.623236,0.6270787,-0.457684,0.1109284,-0.3489764,-1.085292,1.319711,0.3427559,-0.6597114,-0.01354498,-0.948864,-3.121338,1.757162,-0.8000183,1.205446,0.1304001,299.0624,230.5605,20.19316
0,0.6666671,-0.1152292,0.2629892,-0.5464725,-1.19859,-1.43914,-0.613465,-0.6266956,-0.04181766,6.623236,0.6154897,-0.4673844,0.147169,-0.344931,-1.098732,1.326,0.345144,-0.6469582,-0.0007422566,-0.9496593,-3.130013,1.757215,-0.7993111,1.207479,0.1330127,298.9559,230.7094,20.56873
0,0.6777782,-0.1237368,0.2618489,-0.5475411,-1.197424,-1.446259,-0.6093073,-0.626695,0.0003604105,5.211726,0.6038764,-0.4376628,0.1824482,-0.3411408,-1.108211,1.328658,0.3452379,-0.6288574,0.002485186,-0.9508556,-3.137925,1.757844,-0.7985191,1.209417,0.1354363,298.8034,230.8381,20.91168
0,0.6888894,-0.1342704,0.2478561,-0.5591955,-1.195733,-1.453474,-0.6048875,-0.6264053,0.02642565,5.211726,0.5772684,-0.4068185,0.1943513,-0.3378145,-1.11724,1.331455,0.3473241,-0.6245698,-0.00282032,-0.9519948,3.137288,1.758772,-0.7977222,1.211233,0.1376611,298.6446,230.9613,21.17467
0,0.7000005,-0.1373931,0.2403597,-0.561295,-1.194158,-1.460525,-0.6008038,-0.6259616,0.04024922,5.211726,0.5591351,-0.3929746,0.1912574,-0.3350171,-1.127825,1.335755,0.3409324,-0.6287981,-0.003851555,-0.9535108,3.12886,1.759726,-0.7969221,1.212973,0.139724,298.5477,231.0541,21.3894
0,0.7111117,-0.1373931,0.2403597,-0.561295,-1.194158,-1.460525,-0.6008038,-0.6256964,0.02393618,5.211726,0.5591351,-0.3929746,0.1912574,-0.3350171,-1.127825,1.335755,0.3409324,-0.6287981,-0.003851555,-0.9535108,3.12886,1.759726,-0.7962248,1.214672,0.1416652,298.4871,231.0697,21.63779
0,0.7222228,-0.1318518,0.2107027,-0.5334457,-1.191077,-1.472918,-0.5932649,-0.6274275,-0.1584369,5.211726,0.5717977,-0.3598635,0.1625472,-0.3304211,-1.147586,1.341404,0.3216246,-0.647911,-0.01653446,-0.9572706,3.111007,1.762777,-0.7958102,1.216334,0.1434554,298.3707,231.0373,22.02836
0,0.7333339,-0.1211481,0.2033663,-0.5259444,-1.189606,-1.479247,-0.5898119,-0.6244096,0.2772258,8.034744,0.5909393,-0.3278813,0.1583094,-0.3282016,-1.154468,1.340782,0.3195239,-0.6617709,-0.00908947,-0.9586618,3.101677,1.764647,-0.7955716,1.217771,0.1448697,298.1954,230.9503,22.4545
0,0.7444451,-0.1029487,0.192872,-0.5226789,-1.187971,-1.485446,-0.5868409,-0.6260223,-0.149908,8.034744,0.6187916,-0.3535433,0.1975564,-0.3240055,-1.166079,1.344275,0.3141662,-0.6830918,-0.002728112,-0.9604222,3.091879,1.767155,-0.7944266,1.219539,0.1465218,298.3937,230.9012,22.39583
0,0.7555562,-0.0869332,0.1887435,-0.5226448,-1.186468,-1.491938,-0.5838187,-0.6264415,-0.03671888,8.034744,0.645622,-0.3792422,0.2485212,-0.3188496,-1.178445,1.348051,0.3130904,-0.6852241,-0.002734743,-0.9620744,3.082621,1.768965,-0.7931957,1.221632,0.1484411,298.4102,230.8545,22.53436
0,0.7666674,-0.0645988,0.1921172,-0.5237072,-1.185147,-1.498442,-0.5811614,-0.6268538,-0.03758078,8.034744,0.6981709,-0.4338018,0.3376527,-0.3114476,-1.19415,1.353906,0.3121147,-0.6714208,0.005788617,-0.9635999,3.07394,1.770678,-0.7920154,1.223951,0.1505311,298.2405,230.7974,22.97355
0,0.7777785,-0.07743342,0.1994019,-0.5376012,-1.183699,-1.505629,-0.5771933,-0.6268713,-0.00140789,8.034744,0.7262045,-0.4819601,0.4204842,-0.3037229,-1.210412,1.360562,0.3175974,-0.6672209,0.02280544,-0.9643232,3.064971,1.772239,-0.7909722,1.226336,0.1526968,297.975,230.6412,23.63001
0,0.7888896,-0.1311,0.2500201,-0.5538625,-1.183703,-1.514,-0.571108,-0.6271313,-0.02382004,9.554832,0.7156466,-0.4948198,0.4449885,-0.2969675,-1.226097,1.367825,0.3186037,-0.6597586,0.0174792,-0.9658098,3.056468,1.773803,-0.7899705,1.2287,0.1548897,297.7419,230.5411,24.21623
0,0.8000008,-0.1407278,0.2582965,-0.5869362,-1.182307,-1.522318,-0.5662775,-0.6260197,0.1017801,9.554832,0.6824249,-0.4467806,0.4036898,-0.2932923,-1.235503,1.370506,0.3184987,-0.6661379,0.008956298,-0.9674433,3.047432,1.775468,-0.7888878,1.230994,0.1571,297.5561,230.4519,24.72066
0,0.8111119,-0.1299123,0.2380813,-0.5985503,-1.180279,-1.529945,-0.5620958,-0.6242428,0.1615383,9.554832,0.6373234,-0.4007301,0.3113046,-0.2914457,-1.245997,1.374521,0.3196266,-0.6532285,-0.004815117,-0.9689102,3.039264,1.776665,-0.7879119,1.233182,0.1593686,297.4085,230.4088,25.08071
0,0.8222231,-0.1082569,0.1945612,-0.6015079,-1.177556,-1.536474,-0.5589086,-0.6254221,-0.1089339,9.554832,0.6019366,-0.3664523,0.2497383,-0.2897503,-1.255437,1.377761,0.3172354,-0.6362244,-0.02078021,-0.9711238,3.031859,1.777356,-0.7872823,1.235381,0.161741,297.3152,230.5739,25.20838
0,0.8333342,-0.09419192,0.1669721,-0.6013564,-1.174996,-1.543171,-0.5555205,-0.6260597,-0.05724023,6.623236,0.5643329,-0.3331838,0.16793,-0.2894707,-1.264732,1.381454,0.2864558,-0.5871245,-0.02357677,-0.9725539,3.025709,1.778455,-0.7868873,1.237653,0.1642619,297.2245,230.5401,25.57981
0,0.8444453,-0.0857349,0.1723775,-0.5971142,-1.173281,-1.55031,-0.5517926,-0.6267009,-0.0582758,6.623236,0.5087557,-0.3234899,0.1191535,-0.288848,-1.276269,1.388316,0.2674447,-0.5519581,-0.01373709,-0.9736757,3.019157,1.779858,-0.786483,1.239997,0.1669243,297.1116,230.3295,26.21161
0,0.8555565,-0.07627912,0.1873749,-0.5961061,-1.172011,-1.557728,-0.5482351,-0.6265843,0.01108043,6.623236,0.4683242,-0.2979282,0.1385785,-0.2860576,-1.281944,1.389778,0.2401292,-0.5018727,0.01220894,-0.9737028,3.013771,1.780919,-0.7860382,1.242292,0.1696553,296.9407,230.0045,27.03384
0,0.8666676,-0.07627912,0.1873749,-0.5961061,-1.172011,-1.557728,-0.5482351,-0.6263414,0.02203612,6.623236,0.4683242,-0.2979282,0.1385785,-0.2860576,-1.281944,1.389778,0.2401292,-0.5018727,0.01220894,-0.9737028,3.013771,1.780919,-0.7854258,1.244475,0.1723759,296.7837,229.8402,27.72376
