loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,emg,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0.8444453,-1.219109,0.06016961,-0.2351185,-1.075106,-1.208177,-0.1327847,-0.6274546,-0.1970538,11.07492,-0.9661486,-0.2595333,0.6399487,-0.1437686,-2.300056,2.883004,-0.5017205,0.365547,-0.24204,-1.096719,-3.002042,1.778056,-0.8125214,1.429394,-0.0614846,293.5949,155.7911,76.27754
3,0.8555565,-1.21709,0.07285076,-0.250103,-1.075856,-1.211706,-0.1176606,-0.6270391,0.03944627,11.07492,-0.9587314,-0.2520274,0.6282235,-0.1448706,-2.348999,2.941843,-0.5037774,0.3601954,-0.2313909,-1.098095,-2.997237,1.781437,-0.8134273,1.437395,-0.06392404,293.6867,153.2491,78.65829
3,0.8666676,-1.209942,0.1101218,-0.2610149,-1.077631,-1.215562,-0.102578,-0.6266615,0.03392506,11.07492,-0.9321175,-0.2829092,0.6237643,-0.1475285,-2.399574,3.001509,-0.5089928,0.3548312,-0.2153873,-1.09919,-2.992651,1.785149,-0.8143057,1.44528,-0.06620771,293.8139,150.7444,81.00066
3,0.8777788,-1.173898,0.1338575,-0.2569444,-1.079365,-1.21875,-0.08891229,-0.6262775,0.03480498,9.446254,-0.9203518,-0.3500686,0.6362857,-0.1523882,-2.453568,3.064776,-0.5154304,0.3474029,-0.2164228,-1.100797,-2.98796,1.789014,-0.8151796,1.453003,-0.06827074,293.9545,148.5437,83.06646
3,0.8888899,-1.095917,0.1067535,-0.2611024,-1.07964,-1.222174,-0.07712887,-0.6263813,-0.00979385,9.446254,-0.9202442,-0.3597542,0.6660823,-0.1562312,-2.507671,3.128398,-0.5186655,0.3420973,-0.2185464,-1.102395,-2.98335,1.792742,-0.8160154,1.460593,-0.07008977,294.043,146.7147,84.82542
3,0.900001,-1.021807,0.01936854,-0.3532752,-1.076959,-1.229089,-0.06453639,-0.6274146,-0.09439543,9.446254,-0.9211974,-0.3694688,0.704384,-0.1605258,-2.562607,-3.09004,-0.5197576,0.3421209,-0.2217236,-1.103953,-2.978525,1.796356,-0.8168627,1.468128,-0.07171167,294.0901,145.0558,86.46597
3,0.9111122,-1.009815,-0.01797923,-0.3764731,-1.075443,-1.234446,-0.05111618,-0.6293172,-0.1733214,9.446254,-0.9210867,-0.3429345,0.7342995,-0.1643293,-2.616259,-3.026861,-0.5240467,0.3613669,-0.2343998,-1.105741,-2.972799,1.799721,-0.8177199,1.475596,-0.07318791,294.1738,143.344,88.21658
3,0.9222233,-1.023498,-0.04510126,-0.4305992,-1.073976,-1.241293,-0.03592285,-0.6299921,-0.06059652,9.446254,-0.8890237,-0.2503339,0.7621781,-0.1657466,-2.670999,-2.963742,-0.5348198,0.3774726,-0.2566224,-1.108036,-2.966925,1.803313,-0.8186647,1.482855,-0.07453664,294.4648,141.3887,90.20889
3,0.9333345,-1.011782,-0.04613876,-0.43805,-1.073355,-1.246745,-0.02232581,-0.6280783,0.1750266,8.034744,-0.863623,-0.2373839,0.7141899,-0.1693206,-2.707005,-2.919337,-0.5411948,0.3796269,-0.2554892,-1.109691,-2.961568,1.807113,-0.8198214,1.489762,-0.075623,294.9732,139.5507,92.02662
3,0.9444456,-0.9822306,-0.009588391,-0.4244775,-1.074144,-1.251738,-0.009839848,-0.6265305,0.1397754,8.034744,-0.8340091,-0.2382689,0.6512401,-0.1734282,-2.734709,-2.883696,-0.5335735,0.3720524,-0.2321433,-1.110697,-2.956802,1.810723,-0.8212554,1.496389,-0.0764622,295.3421,138.2961,93.3258
3,0.9555568,-0.9535787,0.008870766,-0.4043803,-1.074633,-1.256012,0.001785383,-0.6271792,-0.06043251,8.034744,-0.8085265,-0.2914534,0.6211669,-0.1797831,-2.762881,-2.847842,-0.5236884,0.3708111,-0.1960016,-1.11086,-2.952084,1.814114,-0.822874,1.502891,-0.07706976,295.6016,137.562,94.22663
3,0.9666679,-0.9207964,0.04119319,-0.3897174,-1.07606,-1.260451,0.01315282,-0.628008,-0.07524718,8.034744,-0.7775614,-0.3160244,0.641214,-0.1860942,-2.795724,-2.807706,-0.5138829,0.358935,-0.1641674,-1.110924,-2.947823,1.817667,-0.8244552,1.509339,-0.07747633,295.76,136.8883,95.1747
3,0.977779,-0.9144156,0.04338904,-0.3854716,-1.076428,-1.265166,0.02550456,-0.6283745,-0.03304201,9.229098,-0.7679337,-0.3298877,0.6528538,-0.1922078,-2.826883,-2.768686,-0.5074932,0.3429038,-0.1568221,-1.111699,-2.943668,1.821347,-0.8259569,1.515782,-0.0778383,295.842,136.0023,96.39563
3,0.9888902,-0.8984606,0.0444821,-0.4004103,-1.077088,-1.270619,0.03762088,-0.6284522,-0.007095383,9.229098,-0.7699478,-0.3321229,0.684813,-0.1988955,-2.859535,-2.728067,-0.5022762,0.3226538,-0.1601372,-1.11275,-2.939905,1.825117,-0.8273089,1.522159,-0.07830016,295.9481,134.9123,97.81641
3,1.000001,-0.8782178,0.04236042,-0.4217228,-1.077601,-1.276561,0.04968446,-0.6273358,0.1019088,9.229098,-0.7846667,-0.2992305,0.7308151,-0.2049835,-2.897704,-2.68154,-0.4982041,0.3077864,-0.1751381,-1.114274,-2.935732,1.828835,-0.8284967,1.528432,-0.07892074,296.1032,133.7299,99.22762
3,1.011112,-0.8600405,0.03173834,-0.4387151,-1.07794,-1.282554,0.0614844,-0.6275792,-0.02333618,9.229098,-0.8100813,-0.2492658,0.7683598,-0.2105122,-2.934138,-2.636423,-0.5124212,0.2983497,-0.2101678,-1.116217,-2.931853,1.833402,-0.8295476,1.534622,-0.07976912,296.3535,132.6513,100.4509
3,1.022224,-0.8385559,0.0072833,-0.4545283,-1.077625,-1.288523,0.07291256,-0.6277108,-0.01182993,9.229098,-0.8153409,-0.2120356,0.7855456,-0.2162604,-2.968285,-2.593867,-0.5276436,0.3038825,-0.249437,-1.11891,-2.927036,1.837514,-0.830496,1.540761,-0.08075884,296.6942,131.5759,101.5238
3,1.033335,-0.8213143,-0.01598138,-0.447996,-1.077184,-1.293951,0.08415056,-0.6277955,-0.007876943,7.166124,-0.7717043,-0.1342182,0.7749816,-0.2201465,-3.001554,-2.55391,-0.5309131,0.3007385,-0.2568712,-1.120779,-2.922544,1.84151,-0.8314234,1.546879,-0.0817869,297.0875,130.4803,102.5386
3,1.044446,-0.7870574,-0.03367268,-0.4266068,-1.076693,-1.298753,0.09427164,-0.6279393,-0.01321322,7.166124,-0.6887618,-0.08401996,0.7322286,-0.2236816,-3.028948,-2.521774,-0.5156173,0.3111806,-0.2164776,-1.121074,-2.918136,1.844924,-0.832348,1.552938,-0.08267583,297.5203,129.3702,103.5408
3,1.055557,-0.7433869,-0.03114142,-0.4170691,-1.076809,-1.303645,0.1036726,-0.6276623,0.0252263,7.166124,-0.6485686,-0.1562009,0.6530139,-0.2298644,-3.038116,-2.50667,-0.5107689,0.3407971,-0.1620901,-1.120291,-2.913105,1.848163,-0.8332497,1.558851,-0.08329786,297.9642,128.2892,104.5961
3,1.066668,-0.7072777,-0.02034774,-0.4395521,-1.077433,-1.309795,0.1135348,-0.6282179,-0.05120099,7.166124,-0.6414669,-0.2102228,0.5579994,-0.2351534,-3.041537,-2.496439,-0.5178062,0.3715892,-0.1267601,-1.119414,-2.907664,1.851761,-0.8341839,1.564578,-0.0836782,298.3665,127.2738,105.7006
3,1.077779,-0.6828114,-0.01704112,-0.4513056,-1.077922,-1.315716,0.1232948,-0.6287723,-0.05042017,7.166124,-0.6499654,-0.2006525,0.5644497,-0.2405932,-3.058975,-2.471885,-0.5165582,0.3768446,-0.1075725,-1.119025,-2.902815,1.855389,-0.8352184,1.570087,-0.08392198,298.6942,126.3393,106.8359
3,1.08889,-0.6411866,-0.02851698,-0.4651225,-1.077983,-1.322079,0.1323005,-0.6286413,0.01215244,8.577633,-0.6808347,-0.1644463,0.5700077,-0.2453709,-3.077778,-2.445233,-0.525994,0.3768157,-0.08938272,-1.118299,-2.898168,1.859438,-0.8363862,1.575351,-0.08413093,298.9792,125.5542,107.8561
3,1.100002,-0.6155723,-0.0347169,-0.4640265,-1.077904,-1.32761,0.1411087,-0.6282892,0.03184439,8.577633,-0.7031783,-0.1292751,0.5734171,-0.249828,-3.097748,-2.417473,-0.5465238,0.347156,-0.1095643,-1.119149,-2.894223,1.864298,-0.8377936,1.580433,-0.08429258,299.2754,124.9363,108.6176
3,1.111113,-0.5846828,-0.03225082,-0.4512931,-1.078273,-1.332887,0.1491669,-0.6288975,-0.05615623,8.577633,-0.7009816,-0.04942682,0.5885823,-0.2532272,-3.123085,-2.385164,-0.575826,0.3112277,-0.1584553,-1.121211,-2.89068,1.869616,-0.8394248,1.585375,-0.08438678,299.5626,124.4611,109.2431
3,1.122224,-0.5231628,0.007935017,-0.4090092,-1.079896,-1.33641,0.1551243,-0.6284469,0.0414714,8.577633,-0.6520829,0.04868931,0.5557008,-0.2546168,3.135489,-2.355508,-0.5952567,0.2900748,-0.1786129,-1.122821,-2.886955,1.875219,-0.8412647,1.590166,-0.08438697,299.8497,124.009,109.9129
3,1.133335,-0.4891133,0.01582858,-0.3824609,-1.080616,-1.340231,0.1615766,-0.6286908,-0.02294793,8.577633,-0.6638952,0.07966833,0.5260277,-0.2573738,3.117843,-2.330905,-0.599412,0.2900429,-0.1689837,-1.123165,-2.883229,1.879799,-0.8431923,1.594747,-0.08436736,300.0686,123.6128,110.6462
3,1.144446,-0.4400579,0.01207879,-0.365445,-1.081263,-1.344216,0.1670084,-0.6296368,-0.08649459,6.297503,-0.6884849,0.09786075,0.5016754,-0.2599053,3.10026,-2.305588,-0.6087348,0.3134421,-0.148577,-1.122998,-2.878513,1.884787,-0.8451936,1.599115,-0.08441342,300.2161,123.163,111.442
3,1.155557,-0.4037601,0.002782494,-0.365413,-1.081699,-1.348832,0.1727561,-0.6289833,0.06021334,6.297503,-0.7056152,0.106483,0.4730235,-0.2625025,3.084222,-2.281966,-0.5987889,0.3345554,-0.1197855,-1.121974,-2.874444,1.888815,-0.8471988,1.60319,-0.08468439,300.2702,122.6377,112.3476
3,1.166668,-0.3545521,-0.02239358,-0.3663641,-1.081414,-1.353589,0.1775029,-0.6295792,-0.05544533,6.297503,-0.7098292,0.1043118,0.485816,-0.2661569,3.066819,-2.257139,-0.5750133,0.36099,-0.09218781,-1.1207,-2.869298,1.892249,-0.8491393,1.606915,-0.08519627,300.3895,122.3138,112.9032
3,1.17778,-0.3150269,-0.03588134,-0.3609859,-1.081499,-1.358055,0.1822241,-0.6292219,0.03293253,6.297503,-0.6808903,0.1425258,0.5284591,-0.2701766,3.042095,-2.226695,-0.5759482,0.363068,-0.07833317,-1.120163,-2.86493,1.896738,-0.8510982,1.610369,-0.08591801,300.589,122.1165,113.1484
3,1.188891,-0.2936383,-0.04302931,-0.3407209,-1.081405,-1.361826,0.1866641,-0.6298083,-0.05425817,6.840391,-0.6776853,0.1510409,0.5306053,-0.2737852,3.022748,-2.20065,-0.5897638,0.3737789,-0.07923983,-1.119594,-2.859965,1.901477,-0.8530931,1.613615,-0.08673347,300.8154,122.0318,113.215
3,1.200002,-0.2713145,-0.0330846,-0.3141742,-1.081829,-1.364882,0.1906333,-0.62933,0.04391117,6.840391,-0.675686,0.1404963,0.4932933,-0.2768089,3.009512,-2.180462,-0.5919602,0.3823473,-0.09090841,-1.119529,-2.854771,1.905869,-0.8551817,1.616668,-0.08751854,301.0921,121.9216,113.278
3,1.211113,-0.263947,-0.02015536,-0.3014856,-1.082523,-1.368168,0.1948773,-0.6288107,0.04676266,6.840391,-0.6833848,0.07785577,0.4270825,-0.2798072,3.004651,-2.168213,-0.5824286,0.3856152,-0.1060006,-1.119725,-2.84966,1.910003,-0.8573851,1.619549,-0.08816344,301.2973,121.8079,113.3851
3,1.222224,-0.2439053,0.005635083,-0.2910171,-1.083756,-1.371114,0.1984513,-0.6285348,0.02458861,6.840391,-0.6727781,0.05871716,0.4152625,-0.2832948,2.995752,-2.152474,-0.5646455,0.3994964,-0.1464919,-1.12048,-2.843699,1.912996,-0.8597531,1.622329,-0.08875453,301.3875,121.7346,113.6112
3,1.233335,-0.2227013,0.01967826,-0.2857987,-1.084748,-1.374182,0.2017174,-0.628033,0.04551221,6.840391,-0.6409283,0.04178041,0.3842007,-0.2861503,2.987314,-2.138231,-0.5732727,0.4070441,-0.1623729,-1.120925,-2.838001,1.917172,-0.8621989,1.625013,-0.08935121,301.4013,121.712,113.8729
3,1.244446,-0.2045511,0.01783091,-0.2655663,-1.085397,-1.376819,0.2047289,-0.628212,-0.01696317,10.09772,-0.6325802,-0.009210229,0.3392619,-0.2890798,2.986874,-2.131034,-0.5849578,0.417747,-0.163298,-1.121024,-2.832191,1.921435,-0.8647072,1.627666,-0.09003822,301.3893,121.6969,114.1545
3,1.255558,-0.1927087,0.004130736,-0.2569572,-1.085533,-1.379687,0.207905,-0.6283271,-0.01052103,10.09772,-0.6241574,-0.02722469,0.3114841,-0.2919059,2.983536,-2.121043,-0.594195,0.4421747,-0.1333135,-1.119856,-2.826201,1.92566,-0.8672448,1.6303,-0.09091903,301.3782,121.5779,114.5755
3,1.266669,-0.1710233,-0.03922771,-0.2353848,-1.084369,-1.382345,0.2105,-0.6281098,0.01976268,10.09772,-0.6007478,0.01860774,0.303021,-0.2939347,2.973808,-2.105633,-0.5982003,0.4591536,-0.1108447,-1.11849,-2.820153,1.929754,-0.8697609,1.632837,-0.09200571,301.4501,121.3917,114.9749
3,1.27778,-0.1539333,-0.0433017,-0.2268496,-1.084252,-1.384957,0.213014,-0.6277683,0.03082399,10.09772,-0.5933833,0.03680998,0.2796158,-0.2956381,2.9662,-2.091796,-0.602072,0.4835379,-0.07556166,-1.116313,-2.813967,1.933805,-0.8722354,1.635212,-0.09320474,301.5972,121.2063,115.1933
3,1.288891,-0.1325821,-0.04620953,-0.2098099,-1.084074,-1.387149,0.2149283,-0.6279781,-0.01961043,7.709012,-0.5933662,0.1049818,0.2819651,-0.2968823,2.951802,-2.071418,-0.6104241,0.5080389,-0.06688611,-1.114695,-2.807267,1.93785,-0.87471,1.637429,-0.09444813,301.7944,121.0619,115.3133
3,1.300002,-0.1176791,-0.04173586,-0.1960035,-1.084181,-1.389181,0.2167675,-0.6278317,0.01339953,7.709012,-0.575116,0.1016582,0.317052,-0.3005063,2.941788,-2.055959,-0.6094397,0.5144736,-0.07965459,-1.113721,-2.800647,1.941675,-0.8772641,1.639463,-0.09573492,302.0042,120.9318,115.4698
3,1.311113,-0.1049888,-0.02994934,-0.1992867,-1.084418,-1.391603,0.2187414,-0.6279803,-0.01383061,7.709012,-0.5494547,0.1324818,0.3340967,-0.3031604,2.929554,-2.039212,-0.6222273,0.5219951,-0.08379856,-1.112624,-2.794101,1.946064,-0.8799031,1.641322,-0.09704825,302.1325,120.8691,115.5791
3,1.322224,-0.08165384,-0.02030002,-0.2185548,-1.085024,-1.394804,0.22058,-0.627764,0.01969419,7.709012,-0.5324582,0.1346517,0.3212557,-0.3054135,2.919699,-2.024334,-0.6266356,0.5295477,-0.1050403,-1.111973,-2.787156,1.950063,-0.8826531,1.643003,-0.09833306,302.2329,120.8208,115.6311
3,1.333336,-0.07006973,-0.004244491,-0.2218687,-1.085959,-1.397507,0.2223633,-0.6275654,0.01784111,7.709012,-0.5465536,0.1114173,0.2583762,-0.3062774,2.916519,-2.014671,-0.6201651,0.5433557,-0.1018496,-1.110572,-2.780105,1.953706,-0.8854949,1.644514,-0.09956264,302.2732,120.8081,115.7091
3,1.344447,-0.04676309,0.01193227,-0.2209395,-1.087062,-1.400015,0.2234323,-0.6278338,-0.0248303,7.926167,-0.5306083,0.1295564,0.2487866,-0.3076979,2.907403,-2.000491,-0.6178443,0.5880851,-0.1006384,-1.108702,-2.771659,1.95672,-0.8884386,1.64588,-0.1007776,302.3125,120.856,115.7823
3,1.355558,-0.01477146,0.0078578,-0.2305338,-1.087435,-1.403,0.2241071,-0.6274791,0.03249206,7.926167,-0.5051326,0.1616077,0.2221472,-0.3082407,2.896772,-1.98551,-0.6091274,0.6146447,-0.08995116,-1.106487,-2.763603,1.95966,-0.8915041,1.647167,-0.1018551,302.3807,120.9929,115.6254
3,1.366669,0.01840199,-0.01108283,-0.2357725,-1.087454,-1.406171,0.2245551,-0.6278498,-0.03434683,7.926167,-0.509504,0.1489173,0.1933595,-0.3089522,2.890748,-1.973981,-0.6015241,0.615617,-0.07296565,-1.104193,-2.756325,1.962876,-0.8946838,1.648476,-0.1026911,302.3798,121.1506,115.4343
3,1.37778,0.03980842,-0.02372569,-0.2399637,-1.087418,-1.409181,0.2249945,-0.6282791,-0.039044,7.926167,-0.4988453,0.127494,0.2134014,-0.3110753,2.888045,-1.965335,-0.5921942,0.5858062,-0.08913489,-1.10328,-2.749834,1.966381,-0.8979293,1.649793,-0.1032885,302.3389,121.1978,115.55
3,1.388891,0.06335477,-0.03739679,-0.2420305,-1.087274,-1.412382,0.2251458,-0.6283627,-0.007564841,7.926167,-0.4487561,0.06674317,0.2204757,-0.313919,2.887363,-1.961105,-0.5933238,0.5783662,-0.09234753,-1.101857,-2.742909,1.96993,-0.9012005,1.651021,-0.1037298,302.3419,121.2176,115.852
3,1.400002,0.08591361,-0.0606584,-0.2418915,-1.086543,-1.415397,0.2251458,-0.6280218,0.03100871,8.686211,-0.4244873,0.06161845,0.157531,-0.3138887,2.885143,-1.954867,-0.5923401,0.5538525,-0.09031543,-1.10061,-2.736782,1.973763,-0.9045169,1.652106,-0.1040774,302.3701,121.2599,116.131
3,1.411114,0.09653246,-0.05741861,-0.2483179,-1.08665,-1.418765,0.2253599,-0.6280948,-0.007146965,8.686211,-0.4160435,0.08300056,0.1341491,-0.3142935,2.878539,-1.944116,-0.5741618,0.553746,-0.08194891,-1.098807,-2.730121,1.976663,-0.9078955,1.653035,-0.1044379,302.3641,121.3656,116.3351
3,1.422225,0.1124481,-0.04983491,-0.2483827,-1.086984,-1.421783,0.2251303,-0.6279212,0.01578734,8.686211,-0.3969766,0.06391793,0.1052526,-0.3145992,2.87742,-1.93913,-0.564523,0.5664907,-0.08198188,-1.097016,-2.722859,1.979389,-0.911299,1.653774,-0.1048188,302.3531,121.5462,116.4178
3,1.433336,0.1157167,-0.05833673,-0.2483193,-1.086612,-1.424807,0.2251703,-0.6276155,0.02762394,8.686211,-0.372687,0.06303619,0.04869853,-0.313534,2.876704,-1.934907,-0.5452293,0.5910882,-0.08846138,-1.095227,-2.713238,1.980261,-0.914795,1.654384,-0.1053294,302.3293,121.8165,116.3958
3,1.444447,0.1179612,-0.07439086,-0.2620633,-1.086105,-1.428734,0.2256422,-0.6276522,-0.003732547,6.948968,-0.355755,0.08550733,0.01781543,-0.3123398,2.872774,-1.92764,-0.5345061,0.5995508,-0.08425754,-1.093222,-2.7057,1.982447,-0.9183218,1.654903,-0.1059207,302.2621,122.162,116.2339
3,1.455558,0.1254511,-0.07971385,-0.2694862,-1.085704,-1.432301,0.2257519,-0.6272032,0.04097178,6.948968,-0.3332773,0.1131169,0.04552274,-0.3129459,2.864926,-1.917022,-0.5365971,0.5739579,-0.06093062,-1.091009,-2.699079,1.986285,-0.9218103,1.655344,-0.1065705,302.1841,122.4917,116.086
3,1.466669,0.1381763,-0.07436183,-0.2812561,-1.085761,-1.436298,0.2257471,-0.6269838,0.01961892,6.948968,-0.339648,0.1280141,0.05092175,-0.3129971,2.858788,-1.90723,-0.5376892,0.5547633,-0.05460075,-1.089102,-2.693019,1.989525,-0.9252549,1.655738,-0.1072574,302.1762,122.8465,115.8644
3,1.47778,0.1444772,-0.06474841,-0.2855802,-1.086111,-1.439766,0.225672,-0.6270295,-0.004415883,6.948968,-0.3341793,0.1470667,0.08720034,-0.3142786,2.850273,-1.895601,-0.5453231,0.535678,-0.06632861,-1.087802,-2.686822,1.992949,-0.9286737,1.656152,-0.107912,302.2134,123.2083,115.6034
3,1.488891,0.1539787,-0.05401048,-0.2845986,-1.086502,-1.443302,0.2253375,-0.6272197,-0.01742743,6.948968,-0.3331096,0.1076438,0.08919793,-0.3153358,2.84855,-1.890348,-0.5444164,0.5293416,-0.08233994,-1.086717,-2.680305,1.995946,-0.9320443,1.656602,-0.1085016,302.2392,123.5101,115.432
3,1.500003,0.152879,-0.05084592,-0.2878078,-1.086714,-1.446844,0.2253657,-0.6269283,0.02668309,7.600434,-0.3491749,0.1098508,0.06476654,-0.3149635,2.845118,-1.882846,-0.5210767,0.525014,-0.09106506,-1.085425,-2.673812,1.998124,-0.9354267,1.657137,-0.1089535,302.2733,123.7545,115.2625
3,1.511114,0.156111,-0.05507365,-0.2867182,-1.086699,-1.450501,0.2252246,-0.6270535,-0.01178479,7.600434,-0.3642466,0.08655725,0.02213752,-0.3140378,2.844069,-1.877452,-0.4912476,0.5355659,-0.0976572,-1.083881,-2.6669,1.999457,-0.9388667,1.657811,-0.109233,302.2584,123.9585,115.1615
3,1.522225,0.1561659,-0.0710794,-0.2909003,-1.086479,-1.454214,0.2253333,-0.6265976,0.04169885,7.600434,-0.3526908,0.04728007,-0.02064653,-0.3129033,2.846859,-1.876439,-0.474362,0.5312982,-0.1148586,-1.083012,-2.660099,2.001112,-0.9423458,1.658603,-0.1093672,302.202,124.1284,115.2484
3,1.533336,0.1553319,-0.09132081,-0.2896635,-1.085441,-1.458237,0.2254845,-0.6266754,-0.007514092,7.600434,-0.3259495,0.0365282,0.005834632,-0.3135286,2.846099,-1.873011,-0.4691184,0.5229278,-0.1288298,-1.08256,-2.652013,2.002253,-0.9458072,1.65946,-0.1094445,302.1382,124.34,115.4055
3,1.544447,0.1456022,-0.07659432,-0.3057304,-1.085933,-1.462472,0.2261247,-0.6263942,0.02573767,5.97177,-0.2972247,0.008860186,-0.003950939,-0.3135158,2.848167,-1.872483,-0.4789006,0.5038453,-0.1426706,-1.082225,-2.645868,2.004946,-0.9492604,1.660375,-0.1094981,302.1379,124.5775,115.4491
3,1.555558,0.1339181,-0.0831646,-0.3173861,-1.085731,-1.466881,0.2270425,-0.6264058,-0.001308826,5.97177,-0.268339,0.04388431,0.02904507,-0.3138546,2.844438,-1.86657,-0.4778116,0.5112692,-0.134158,-1.08083,-2.63891,2.00802,-0.9526931,1.661336,-0.1095003,302.1692,124.8066,115.4376
3,1.566669,0.1222325,-0.08753589,-0.3194728,-1.085485,-1.471123,0.2279836,-0.6259851,0.03844798,5.97177,-0.2640572,0.05771528,0.0344014,-0.3140794,2.840778,-1.86029,-0.4658422,0.5335192,-0.1149968,-1.078761,-2.631852,2.009527,-0.9560692,1.662279,-0.109479,302.1997,125.0044,115.5311
3,1.577781,0.1095244,-0.09727159,-0.3247156,-1.084811,-1.475516,0.2291373,-0.6257374,0.02233788,5.97177,-0.2896308,0.08542067,0.0324537,-0.3137694,2.835539,-1.851236,-0.4335304,0.5524548,-0.07793367,-1.075806,-2.624405,2.010511,-0.9593711,1.663212,-0.1094711,302.1752,125.2068,115.641
3,1.588892,0.1127389,-0.09936872,-0.3236401,-1.084514,-1.479704,0.2297935,-0.6256405,0.008727809,5.97177,-0.2820028,0.110836,0.0783178,-0.3153449,2.827481,-1.840666,-0.4121959,0.5448807,-0.07067905,-1.073841,-2.618172,2.011456,-0.9626033,1.664162,-0.1094995,302.1809,125.4555,115.6671
3,1.600003,0.1233459,-0.09396157,-0.3236845,-1.084373,-1.483784,0.2300204,-0.6255371,0.009424704,6.080348,-0.2756472,0.09799133,0.08246605,-0.3160341,2.82729,-1.837027,-0.4006755,0.4947516,-0.06667054,-1.072417,-2.613757,2.013837,-0.9657794,1.665143,-0.1095853,302.2265,125.6548,115.7291
3,1.611114,0.135997,-0.07677001,-0.3174238,-1.084811,-1.487559,0.2298937,-0.6259691,-0.03957078,6.080348,-0.2692128,0.09901722,0.09309651,-0.3167798,2.822981,-1.830074,-0.4116106,0.4746407,-0.08901927,-1.071704,-2.608089,2.016227,-0.9688535,1.66608,-0.1097355,302.3009,125.8038,115.844
3,1.622225,0.1444446,-0.06268263,-0.2930206,-1.084936,-1.490463,0.2293259,-0.6264037,-0.03937937,6.080348,-0.2521583,0.05959018,0.09609929,-0.3180134,2.823194,-1.827955,-0.4180713,0.4768325,-0.09855679,-1.070715,-2.601881,2.018072,-0.9718203,1.66696,-0.1099222,302.3644,125.9493,115.901
3,1.633336,0.1528345,-0.05109125,-0.3218708,-1.085727,-1.495381,0.2297312,-0.6266152,-0.01905534,6.080348,-0.2405438,0.01281559,0.06818838,-0.3180017,2.826836,-1.829013,-0.3968645,0.4735855,-0.1083113,-1.069549,-2.595858,2.018989,-0.9747288,1.667776,-0.1101332,302.4192,126.0547,115.9654
3,1.644447,0.1538492,-0.0435687,-0.3134,-1.086206,-1.499045,0.229671,-0.6265981,0.001668616,6.297503,-0.2288883,-0.009499088,0.05102679,-0.3183037,2.828999,-1.828847,-0.3521911,0.4808144,-0.1097215,-1.068275,-2.590065,2.019956,-0.9775615,1.66846,-0.1102583,302.4877,126.1276,115.9565
3,1.655559,0.1518027,-0.05203113,-0.3016237,-1.085961,-1.502557,0.2297253,-0.6264895,0.009807434,6.297503,-0.2206736,-0.05501738,-0.03438428,-0.3159889,2.836843,-1.834122,-0.3393606,0.4828773,-0.1055418,-1.066705,-2.584026,2.020396,-0.9804341,1.669057,-0.1102187,302.5515,126.2078,115.8805
3,1.66667,0.150884,-0.0690479,-0.2961816,-1.085436,-1.506323,0.2298313,-0.6262972,0.01747454,6.297503,-0.2048097,-0.04106244,-0.0663546,-0.3143435,2.838666,-1.834005,-0.3350565,0.4764355,-0.09707858,-1.065221,-2.57829,2.021221,-0.9834508,1.669657,-0.1099927,302.5698,126.3831,115.8419
3,1.677781,0.1509382,-0.07429352,-0.2844159,-1.085159,-1.509473,0.2296481,-0.6260548,0.02197987,6.297503,-0.1738743,-0.0549511,-0.05479475,-0.3144256,2.841529,-1.835642,-0.3329158,0.4486635,-0.08121943,-1.063806,-2.573848,2.022893,-0.9865046,1.670193,-0.1096057,302.5009,126.5858,115.9829
3,1.688892,0.1583469,-0.06225726,-0.2461544,-1.085173,-1.511385,0.2285765,-0.6260815,-0.002632998,6.297503,-0.1589517,-0.0613514,-0.05167846,-0.3142264,2.844438,-1.836892,-0.3178207,0.4261132,-0.04839045,-1.061591,-2.569661,2.02394,-0.9894962,1.670577,-0.1092127,302.42,126.8472,116.1937
3,1.700003,0.1615011,-0.05247632,-0.2206489,-1.085194,-1.513347,0.2275692,-0.6260815,3.932463E-05,6.731813,-0.1525872,-0.06558788,-0.05917283,-0.3136591,2.847838,-1.838605,-0.2898872,0.4280242,-0.02091433,-1.059036,-2.564955,2.024112,-0.9924262,1.670818,-0.1088906,302.3937,127.1501,116.2472
3,1.711114,0.1635917,-0.04488775,-0.2036573,-1.085316,-1.515414,0.2266499,-0.6263728,-0.02667442,6.731813,-0.1760973,-0.06552148,-0.07932509,-0.3125358,2.851284,-1.839288,-0.2706748,0.4268571,-0.01467901,-1.056898,-2.55997,2.024311,-0.9952501,1.670906,-0.1086629,302.336,127.4038,116.2411
3,1.722225,0.1582394,-0.03838871,-0.1802488,-1.085267,-1.516942,0.2257887,-0.6263286,0.004267891,6.731813,-0.1909103,-0.05176489,-0.05152732,-0.3126828,2.851979,-1.83745,-0.2282528,0.4171722,-0.03426094,-1.055982,-2.554773,2.022942,-0.997955,1.670859,-0.1086018,302.2193,127.6187,116.2424
