loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,emg,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0.1555556,-0.03341725,0.02302563,0.1111298,-1.255718,-1.153004,-0.7184042,-0.6038989,-0.110799,8.360477,-0.009526899,0.003463,-0.01888978,-0.4644111,-0.7794502,1.204661,-0.003065277,0.002746651,-0.02413263,-0.9408863,-2.862791,1.686227,-0.8028625,1.140643,0.04288923,303.5295,226.8102,9.930092
2,0.1666667,-0.03448927,0.02189383,0.09621865,-1.256289,-1.152611,-0.7181182,-0.6039884,-0.007080494,9.120521,-0.01164569,0.02153177,-0.01029883,-0.464573,-0.7780116,1.203633,-0.003002813,0.00592427,-0.01877822,-0.940637,-2.862605,1.6858,-0.8026477,1.140827,0.04251327,303.4135,226.8672,10.01369
2,0.1777778,-0.0322699,0.005840627,0.07283643,-1.25612,-1.152252,-0.7179307,-0.6039623,0.002340204,9.120521,-0.02331506,0.02040773,0.002524358,-0.4642742,-0.7771695,1.20347,0.002309692,0.0005241227,-0.01140882,-0.9410961,-2.863501,1.687131,-0.8023899,1.140803,0.04185481,303.3429,226.8663,9.960472
2,0.1888889,-0.03226237,-0.003794786,0.05157772,-1.256366,-1.152218,-0.7169315,-0.6038781,0.007667498,9.120521,-0.0339144,-0.002003293,0.009934835,-0.4637527,-0.7786721,1.20543,0.003368681,-0.007968071,-0.01357758,-0.9410881,-2.863801,1.686984,-0.8020073,1.140636,0.04102838,303.3404,226.8501,9.790881
2,0.2,-0.03115308,-0.01456934,0.01966443,-1.255606,-1.152331,-0.716597,-0.6039873,-0.01000328,9.120521,-0.03912156,-0.01171884,0.04294634,-0.4622305,-0.7782364,1.205814,0.006462485,-0.01645442,-0.02321005,-0.9417454,-2.863675,1.687066,-0.8015869,1.140373,0.0401316,303.3994,226.7758,9.597792
2,0.2111111,-0.04292785,-0.01492606,-0.05063384,-1.253992,-1.154021,-0.7154641,-0.6033157,0.06149091,9.120521,-0.04973226,-0.02667087,0.05038782,-0.4612723,-0.7791232,1.207412,0.01062585,-0.02596629,-0.03922714,-0.942268,-2.86375,1.68645,-0.8010849,1.140111,0.0393402,303.4679,226.6031,9.453662
2,0.2222222,-0.04189286,-0.01394904,-0.07514066,-1.252912,-1.155123,-0.7146838,-0.60399,-0.06217346,8.794788,-0.06032998,-0.02674323,0.06427855,-0.4601266,-0.7791674,1.208354,0.02016839,-0.04727094,-0.0436267,-0.9429593,-2.86503,1.6865,-0.8006104,1.139897,0.03876885,303.5258,226.4817,9.280535
2,0.2333333,-0.06113005,-0.01656619,-0.1645973,-1.249992,-1.158212,-0.7126129,-0.6037961,0.01835811,8.794788,-0.04006085,-0.05229431,0.06517363,-0.4589495,-0.7812117,1.210079,0.02871502,-0.05685652,-0.03837934,-0.9430403,-2.865452,1.686197,-0.8002334,1.139832,0.03850821,303.6541,226.3584,9.173077
2,0.2444444,-0.0728446,-0.02535418,-0.2135755,-1.247082,-1.161034,-0.7104611,-0.6039506,-0.01431261,8.794788,0.006790549,-0.1022419,0.04351512,-0.4580744,-0.7866275,1.213388,0.03084687,-0.06431648,-0.03841082,-0.9434546,-2.866503,1.68626,-0.8001614,1.13999,0.0386321,303.8005,226.2253,9.161156
2,0.2555556,-0.08141425,-0.02782241,-0.2838702,-1.24345,-1.164736,-0.7082086,-0.6033375,0.05620428,8.794788,0.04296479,-0.1372822,0.02194423,-0.4575433,-0.792202,1.216941,0.03720503,-0.09199806,-0.03854301,-0.943909,-2.86818,1.686583,-0.8003176,1.140431,0.03920022,303.874,226.1334,9.255811
2,0.2666667,-0.09110163,-0.02178065,-0.3531183,-1.239821,-1.168993,-0.705694,-0.6031762,0.01428791,9.989142,0.05896536,-0.1468585,0.02398401,-0.4565292,-0.7954015,1.218792,0.04354963,-0.1335475,-0.03979241,-0.9445907,-2.871287,1.687484,-0.8006133,1.141297,0.04032477,303.9825,226.0035,9.460814
2,0.2777778,-0.09541643,-0.02203545,-0.4106397,-1.2357,-1.173732,-0.7029829,-0.6034436,-0.02442866,9.989142,0.07502946,-0.1522481,0.04521026,-0.4548679,-0.798453,1.220232,0.04562095,-0.1761192,-0.04313431,-0.9451857,-2.874296,1.688389,-0.8010659,1.142624,0.04198677,304.0105,225.8336,9.844702
2,0.2888889,-0.1039549,-0.02659336,-0.4702782,-1.231041,-1.178869,-0.7000865,-0.6034819,-0.003243995,9.989142,0.08367474,-0.1651365,0.07602794,-0.45247,-0.8015992,1.222062,0.05510344,-0.2144529,-0.05079327,-0.9463308,-2.878218,1.68987,-0.8019293,1.144287,0.04404807,303.9089,225.6482,10.39216
2,0.3,-0.1092696,-0.03317858,-0.5075256,-1.226363,-1.183624,-0.6971948,-0.603524,-0.003794127,9.989142,0.09658705,-0.1641757,0.1090047,-0.4500822,-0.8037686,1.222559,0.06358579,-0.2464207,-0.04882695,-0.9471223,-2.882321,1.691535,-0.8031837,1.146211,0.04639868,303.7498,225.5139,11.02592
2,0.3111111,-0.1231671,-0.03670958,-0.5703647,-1.220763,-1.189931,-0.6931527,-0.6035543,-0.002698903,9.989142,0.1276281,-0.1770623,0.1450618,-0.4469077,-0.8067114,1.222978,0.07427478,-0.2975925,-0.03627698,-0.9473935,-2.887609,1.693277,-0.804462,1.148413,0.04906935,303.5919,225.3583,11.72642
2,0.3222222,-0.1306586,-0.03805806,-0.6268146,-1.215011,-1.196515,-0.6893486,-0.6035144,0.003713419,10.31487,0.15754,-0.2015887,0.1576431,-0.443982,-0.8115957,1.224711,0.09028921,-0.3306682,-0.02797523,-0.9479383,-2.893136,1.694781,-0.8056978,1.150819,0.05194955,303.4217,225.1687,12.53546
2,0.3333333,-0.1383259,-0.01270942,-0.667379,-1.210142,-1.203568,-0.6852761,-0.6029855,0.04835436,10.31487,0.2066167,-0.2686614,0.1593421,-0.4406285,-0.8208326,1.22938,0.1083442,-0.3668995,-0.02929315,-0.9488657,-2.898947,1.696503,-0.8066449,1.153362,0.05495686,303.2403,224.9385,13.40058
2,0.3444445,-0.1385465,0.009622574,-0.6823629,-1.206374,-1.210884,-0.6803242,-0.6033897,-0.03728657,10.31487,0.2535103,-0.3367495,0.1471933,-0.4376596,-0.8319886,1.23554,0.1242588,-0.3978003,-0.03483517,-0.9500209,-2.905354,1.698198,-0.8073127,1.156037,0.05806166,303.1486,224.6644,14.18869
2,0.3555556,-0.1324396,0.0479345,-0.7038233,-1.2024,-1.218871,-0.6762613,-0.6034579,-0.00578463,10.31487,0.292913,-0.3845893,0.1308888,-0.4349006,-0.8436431,1.241791,0.1401023,-0.4329119,-0.04891048,-0.9515831,-2.911981,1.69995,-0.8080464,1.158759,0.06113859,303.0728,224.3974,14.9275
2,0.3666667,-0.1412632,0.09041788,-0.7157067,-1.198755,-1.22716,-0.6715108,-0.6027942,0.06078107,12.48643,0.3195897,-0.4197332,0.135983,-0.4316483,-0.8544694,1.24766,0.1539801,-0.4574556,-0.04270085,-0.9525807,-2.918886,1.701657,-0.8087287,1.161536,0.06421563,302.9291,224.1958,15.59287
2,0.3777778,-0.1607702,0.1349665,-0.7297017,-1.195683,-1.235788,-0.6660204,-0.6039661,-0.1075698,12.48643,0.35166,-0.4687681,0.1527261,-0.4275529,-0.8678603,1.255038,0.1752824,-0.4894462,-0.03656476,-0.9535288,-2.926086,1.703467,-0.8093792,1.16433,0.06726894,302.7463,224.1173,16.13659
2,0.3888889,-0.1792015,0.1794522,-0.755424,-1.192404,-1.24525,-0.66031,-0.6036087,0.03365358,12.48643,0.3837471,-0.4912219,0.180235,-0.4229137,-0.8800554,1.261171,0.1934392,-0.517186,-0.0282457,-0.9542122,-2.933661,1.704999,-0.8098835,1.167199,0.07031734,302.6258,224.098,16.65285
2,0.4,-0.1942456,0.1985359,-0.7522902,-1.189503,-1.254096,-0.6544772,-0.603019,0.05356533,12.48643,0.3923082,-0.4901876,0.1908598,-0.4189765,-0.8909323,1.266507,0.1976838,-0.5406355,-0.02622635,-0.955343,-2.941705,1.707317,-0.8103248,1.170136,0.07329439,302.5363,224.1053,17.17579
2,0.4111111,-0.216902,0.2410235,-0.7428572,-1.187582,-1.26337,-0.6481948,-0.6031697,-0.01412911,12.48643,0.4285321,-0.4795122,0.1960989,-0.4152374,-0.9004393,1.269587,0.201939,-0.5672752,-0.02315483,-0.9564589,-2.949935,1.709671,-0.8106324,1.1732,0.07621922,302.4184,224.1199,17.6641
2,0.4222222,-0.2180458,0.2527467,-0.7397072,-1.185182,-1.272432,-0.6423417,-0.6029823,0.01740764,13.68078,0.4434073,-0.4603093,0.1918544,-0.4120208,-0.9102056,1.27331,0.2072866,-0.6067299,-0.01479908,-0.9574011,-2.959431,1.712529,-0.8109711,1.176365,0.07905012,302.2358,224.0552,18.21531
2,0.4333333,-0.2214364,0.2815141,-0.731303,-1.183483,-1.281811,-0.6363448,-0.6028145,0.01526242,13.68078,0.4742997,-0.4634703,0.1906624,-0.4085481,-0.921123,1.277213,0.2265365,-0.6290734,-0.009633534,-0.9574053,-2.967555,1.713182,-0.8112058,1.179639,0.08183362,302.0042,224.0048,18.7432
2,0.4444444,-0.2204677,0.2964294,-0.7313657,-1.181524,-1.291179,-0.6304182,-0.6032949,-0.04389106,13.68078,0.523335,-0.4847491,0.1967904,-0.4046359,-0.933642,1.281814,0.2478248,-0.6578739,-0.008810766,-0.9585457,-2.977416,1.715325,-0.8112373,1.183063,0.08455485,301.7655,224.026,19.2226
2,0.4555556,-0.2151902,0.3017579,-0.739889,-1.17966,-1.300507,-0.6246498,-0.6034393,-0.01282585,13.68078,0.571341,-0.5464964,0.1985137,-0.4003195,-0.9509994,1.290081,0.267896,-0.6833695,-0.02924807,-0.9603199,-2.986871,1.71726,-0.811151,1.186562,0.0872067,301.4755,223.9417,19.78695
2,0.4666667,-0.2067269,0.3091597,-0.7686887,-1.177055,-1.310887,-0.6188313,-0.6036038,-0.01485682,13.68078,0.5927447,-0.596589,0.211033,-0.3955694,-0.9686385,1.299312,0.2858594,-0.6907608,-0.0538834,-0.9625027,-2.996041,1.718545,-0.8108099,1.190113,0.08980373,301.1547,223.8682,20.36586
2,0.4777778,-0.2111109,0.3228824,-0.7900379,-1.174817,-1.321443,-0.61229,-0.6038254,-0.02018232,12.59501,0.6024463,-0.6115923,0.2375742,-0.3903683,-0.9846367,1.307097,0.2973905,-0.7194654,-0.07536977,-0.9652026,-3.006329,1.720765,-0.8103843,1.193614,0.09233779,300.8347,223.708,20.9529
2,0.4888889,-0.2016641,0.3420973,-0.7933197,-1.173086,-1.331794,-0.6062883,-0.6042371,-0.03744574,12.59501,0.6131856,-0.6116691,0.2577873,-0.3851181,-0.9993634,1.313695,0.3122965,-0.7322584,-0.0765808,-0.9672425,-3.01623,1.722457,-0.8099424,1.197009,0.09489525,300.5123,223.433,21.55701
2,0.5,-0.1942929,0.35385,-0.7976349,-1.171477,-1.34249,-0.6001721,-0.6036507,0.05386882,12.59501,0.6163501,-0.6041853,0.2514117,-0.3809449,-1.014425,1.320722,0.31869,-0.7365314,-0.07557487,-0.9693054,-3.026066,1.724309,-0.8095944,1.200186,0.09760184,300.1681,223.0809,22.2208
2,0.5111111,-0.1932661,0.3570048,-0.8072253,-1.169592,-1.352946,-0.594009,-0.6040715,-0.0389058,12.59501,0.604416,-0.5720501,0.2015015,-0.3788964,-1.027962,1.326948,0.3229896,-0.7461496,-0.07031058,-0.9712644,-3.03632,1.726249,-0.809234,1.203199,0.100555,299.927,222.9772,22.72946
2,0.5222223,-0.1878649,0.3452692,-0.8210331,-1.167221,-1.363672,-0.587904,-0.6041653,-0.008163231,13.5722,0.6023197,-0.575004,0.1684043,-0.3759574,-1.044221,1.335433,0.3122626,-0.7301078,-0.0851007,-0.973845,-3.045313,1.728039,-0.8088405,1.206079,0.1037346,299.744,223.0528,23.18483
2,0.5333334,-0.1760066,0.3207323,-0.8475801,-1.163978,-1.374526,-0.5819343,-0.6040321,0.01218675,13.5722,0.6181389,-0.5878881,0.163052,-0.3729193,-1.06206,1.344692,0.3124402,-0.7024804,-0.06476536,-0.9751462,-3.053674,1.729272,-0.8084123,1.208863,0.1071097,299.5981,223.2048,23.62904
2,0.5444446,-0.1674023,0.3046892,-0.878415,-1.160735,-1.385792,-0.5758116,-0.6041871,-0.01431132,13.5722,0.6469827,-0.5709289,0.1928283,-0.3688132,-1.075956,1.349857,0.3200195,-0.6971924,-0.05415054,-0.9766504,-3.062696,1.730189,-0.8078623,1.211611,0.1106276,299.4915,223.3601,24.11453
2,0.5555557,-0.161059,0.3046017,-0.9071686,-1.157807,-1.397394,-0.5694387,-0.6043938,-0.01883058,13.5722,0.6726886,-0.5955198,0.223536,-0.3640451,-1.093693,1.358276,0.3274817,-0.6972187,-0.05100729,-0.9783943,-3.071891,1.731636,-0.8072735,1.214371,0.1142257,299.4258,223.4654,24.64956
2,0.5666668,-0.1611713,0.3173298,-0.9178529,-1.15556,-1.408915,-0.5629534,-0.6044151,-0.001827094,13.5722,0.6759851,-0.6254155,0.2425956,-0.3593291,-1.113283,1.36907,0.3222091,-0.7004212,-0.04670393,-0.9799181,-3.081289,1.733211,-0.8066401,1.217199,0.1178753,299.3792,223.4706,25.27091
2,0.577778,-0.167719,0.3396558,-0.9179358,-1.153866,-1.420904,-0.5560787,-0.6042857,0.01180829,13.89794,0.6664503,-0.6265413,0.2564761,-0.3548129,-1.131064,1.378594,0.314822,-0.7100396,-0.03496665,-0.9813024,-3.090934,1.735282,-0.8060095,1.220121,0.1215698,299.2932,223.4591,25.90244
2,0.5888891,-0.1762713,0.3438348,-0.9232699,-1.151751,-1.432792,-0.5490895,-0.60412,0.0150427,13.89794,0.6537358,-0.6170494,0.2789352,-0.3500155,-1.14757,1.387297,0.3105887,-0.7100341,-0.033877,-0.9829611,-3.100202,1.736894,-0.805315,1.223184,0.1252828,299.1686,223.5252,26.49936
2,0.6000003,-0.1815938,0.3405676,-0.9328269,-1.149526,-1.444655,-0.5420933,-0.6039106,0.01904176,13.89794,0.654904,-0.6086361,0.3087906,-0.3446567,-1.164143,1.395608,0.3171656,-0.7206884,-0.03503726,-0.9847128,-3.110475,1.736775,-0.8046833,1.226381,0.1289482,298.9928,223.6288,27.07114
2,0.6111114,-0.2027382,0.311538,-0.9625054,-1.146003,-1.456825,-0.5342978,-0.6037636,0.01330233,13.89794,0.6476849,-0.5556395,0.3835771,-0.3377794,-1.174895,1.39861,0.3139111,-0.7206537,-0.04458088,-0.9866197,-3.119855,1.738479,-0.8041218,1.229725,0.1325423,298.7849,223.7016,27.6503
2,0.6222225,-0.2186299,0.2985808,-0.9762899,-1.142867,-1.46906,-0.5264675,-0.603777,-0.00132509,14.65798,0.6435149,-0.5185034,0.4199512,-0.3315465,-1.187059,1.403089,0.306367,-0.7344568,-0.05523132,-0.9889867,-3.129772,1.740692,-0.803587,1.233212,0.1360654,298.5751,223.656,28.3129
2,0.6333337,-0.2281485,0.2856431,-0.9996668,-1.139568,-1.481845,-0.5184136,-0.6031857,0.05408033,14.65798,0.6371769,-0.5164344,0.4348967,-0.3254649,-1.201806,1.410128,0.2967644,-0.7226972,-0.06148379,-0.990844,-3.138726,1.742457,-0.8029743,1.236865,0.1395488,298.3966,223.4915,29.04196
2,0.6444448,-0.2387837,0.2823045,-1.015623,-1.136475,-1.494639,-0.5102148,-0.6032252,-0.004098842,14.65798,0.6319616,-0.5357093,0.4614812,-0.3188411,-1.219448,1.42006,0.2926286,-0.7014276,-0.0507167,-0.9922821,3.135787,1.743758,-0.8023162,1.240691,0.1430478,298.2392,223.1568,29.90443
2,0.655556,-0.2408702,0.2737531,-1.019833,-1.133549,-1.50704,-0.5022434,-0.6033748,-0.01343816,14.65798,0.634165,-0.5411007,0.4795634,-0.3121896,-1.236522,1.429224,0.2894486,-0.6875752,-0.05064724,-0.994084,3.127338,1.745246,-0.8016956,1.244681,0.1465932,298.045,222.8036,30.80015
2,0.6666671,-0.2493077,0.2608564,-1.03149,-1.130139,-1.519711,-0.4939242,-0.6033689,0.0007251483,14.65798,0.6479787,-0.5347222,0.4795301,-0.3062752,-1.253159,1.437694,0.2916055,-0.6780025,-0.05169731,-0.9960766,3.118586,1.746426,-0.8010604,1.248844,0.1502361,297.8373,222.4554,31.71452
2,0.6777782,-0.255605,0.244793,-1.041006,-1.126598,-1.532479,-0.4854202,-0.6035357,-0.01522901,13.68078,0.6671321,-0.5538397,0.468735,-0.3005702,-1.273112,1.448796,0.2830663,-0.6865117,-0.0527319,-0.9980627,3.109509,1.748451,-0.8004155,1.25314,0.1539851,297.5978,222.1076,32.68999
2,0.6888894,-0.2577445,0.2415344,-1.052699,-1.123349,-1.545597,-0.4767532,-0.6034244,0.01034761,13.68078,0.6766953,-0.5698012,0.4633112,-0.2948711,-1.294406,1.461507,0.2606293,-0.6854169,-0.05789604,-1.000284,3.100612,1.751148,-0.7996274,1.257534,0.1578097,297.3537,221.7528,33.73293
2,0.7000005,-0.2598329,0.2340229,-1.062254,-1.120048,-1.558583,-0.4682162,-0.6033743,0.00448545,13.68078,0.6863995,-0.5837833,0.4983812,-0.2878067,-1.315488,1.474136,0.2531414,-0.6928546,-0.06106489,-1.002454,3.091629,1.753409,-0.7987916,1.261965,0.1616676,297.1333,221.3372,34.85863
2,0.7111117,-0.266138,0.2125419,-1.094105,-1.115966,-1.572178,-0.4590837,-0.6034712,-0.00879681,13.68078,0.6930046,-0.5925056,0.5537204,-0.279674,-1.337408,1.487335,0.2542369,-0.6822108,-0.05783175,-1.004256,3.083307,1.755023,-0.7978188,1.266422,0.1655378,296.9546,220.929,35.9551
2,0.7222228,-0.2789153,0.2049184,-1.115355,-1.112316,-1.586057,-0.4494638,-0.6036577,-0.01692808,14.11509,0.6770895,-0.5787011,0.5708624,-0.2727365,-1.356499,1.498587,0.2734282,-0.6811869,-0.05476394,-1.006169,3.074573,1.756178,-0.7967653,1.270906,0.1694235,296.7862,220.5367,36.99758
2,0.7333339,-0.3002457,0.2025515,-1.136628,-1.108614,-1.600399,-0.4391228,-0.6034473,0.01940836,14.11509,0.6600537,-0.5840478,0.5719707,-0.2659401,-1.379749,1.514092,0.2807344,-0.6907206,-0.07400814,-1.00883,3.065566,1.757699,-0.7956924,1.275411,0.1733219,296.6427,220.1512,38.02754
2,0.7444451,-0.3174021,0.212994,-1.156883,-1.105432,-1.614977,-0.4285575,-0.603174,0.02479667,14.11509,0.6419126,-0.6223501,0.5548547,-0.260006,-1.409182,1.535885,0.260426,-0.6778802,-0.08553949,-1.011437,3.057457,1.759669,-0.7946225,1.279976,0.1772505,296.5608,219.7214,39.0919
2,0.7555562,-0.3034289,0.1939689,-1.142971,-1.101821,-1.628222,-0.4194857,-0.6027857,0.03545056,14.11509,0.6312178,-0.6244782,0.5484816,-0.2540539,-1.43568,1.554826,0.2540803,-0.6725477,-0.08442236,-1.013718,3.049092,1.761135,-0.7936209,1.284626,0.1812381,296.4586,219.2686,40.17906
2,0.7666674,-0.3034864,0.1981979,-1.140847,-1.09866,-1.64192,-0.4097364,-0.602806,-0.002071473,14.11509,0.6354653,-0.6138171,0.5474403,-0.2479504,-1.461735,1.572916,0.2583258,-0.6682851,-0.0876404,-1.016175,3.040812,1.76246,-0.7926145,1.28943,0.1852907,296.359,218.8739,41.2324
2,0.7777785,-0.3323647,0.2172386,-1.123847,-1.096635,-1.655598,-0.3990774,-0.6038686,-0.09697593,14.00651,0.6333092,-0.5903791,0.5464696,-0.2420057,-1.486319,1.589799,0.26044,-0.6533766,-0.0886775,-1.018604,3.033079,1.763764,-0.7915608,1.294423,0.1893888,296.227,218.4781,42.34408
2,0.7888896,-0.3517436,0.2491534,-1.095184,-1.09539,-1.668911,-0.3885477,-0.6036097,0.02446417,14.00651,0.6301036,-0.5616766,0.5551083,-0.2357249,-1.510989,1.606887,0.2594006,-0.6384791,-0.08542363,-1.02075,3.025484,1.764978,-0.7903433,1.299543,0.1934323,296.0549,217.9541,43.67312
2,0.8000008,-0.3593142,0.2683523,-1.076077,-1.094347,-1.682287,-0.3782466,-0.6027517,0.07827426,14.00651,0.6194303,-0.5478289,0.5530695,-0.2299,-1.536774,1.625412,0.2509984,-0.6310633,-0.08100293,-1.022371,3.016937,1.76611,-0.7890603,1.304705,0.19734,295.8362,217.3673,45.07574
2,0.8111119,-0.3764684,0.2854044,-1.040962,-1.093705,-1.694812,-0.3677485,-0.6027697,-0.002167583,14.00651,0.5917075,-0.5350827,0.550019,-0.2242818,-1.564427,1.646547,0.2371112,-0.6364048,-0.07773922,-1.024783,3.008635,1.768589,-0.7877878,1.309883,0.2010455,295.5792,216.8737,46.33894
2,0.8222231,-0.3882539,0.300351,-1.003711,-1.093399,-1.706666,-0.3576514,-0.6031927,-0.03846426,14.00651,0.5607972,-0.5414965,0.5469154,-0.2188405,-1.595277,1.671274,0.2296403,-0.6267963,-0.08191808,-1.027138,3.00116,1.770073,-0.7865153,1.315065,0.2044813,295.3096,216.3845,47.53953
2,0.8333342,-0.3936052,0.3057655,-0.9728283,-1.093217,-1.718665,-0.3475415,-0.6027868,0.03750813,14.44082,0.5267009,-0.5425843,0.5449072,-0.2135791,-1.626545,1.696922,0.2274419,-0.6193287,-0.08720519,-1.029623,2.993767,1.77174,-0.78525,1.320217,0.207644,295.0506,215.7878,48.75746
2,0.8444453,-0.3935719,0.3026488,-0.9504385,-1.09287,-1.730453,-0.3376553,-0.6029652,-0.01661075,14.44082,0.4968013,-0.5212957,0.5365601,-0.2087636,-1.655253,1.720294,0.2199599,-0.6054482,-0.09350093,-1.032083,2.986817,1.773057,-0.7839928,1.325325,0.2105073,294.793,215.1709,49.96495
2,0.8555565,-0.3977374,0.2931297,-0.9258937,-1.092545,-1.741758,-0.3279438,-0.6031756,-0.01895755,14.44082,0.4755093,-0.4862031,0.5484893,-0.2031592,-1.681866,1.741642,0.2007551,-0.5894032,-0.1018231,-1.034496,2.980361,1.774644,-0.7827825,1.33034,0.2130381,294.5257,214.4806,51.21321
2,0.8666676,-0.4051929,0.2930877,-0.9173449,-1.092374,-1.753276,-0.3179276,-0.6034275,-0.02282076,14.44082,0.4637393,-0.4701963,0.541145,-0.1982489,-1.710609,1.765024,0.1986298,-0.5680806,-0.09744389,-1.036307,2.974581,1.776015,-0.7815096,1.335251,0.2152719,294.3046,213.71,52.42472
