loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,emg,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0.1111111,-0.0656997,0.05838747,-0.1644502,-1.18968,-1.146695,-0.7348162,-0.6248133,0.04661007,8.143322,0.04262701,-0.1615526,-0.02472702,-0.4231113,-0.86375,1.257733,0.04463492,-0.03012878,-0.0701735,-0.9590245,-2.943522,1.692339,-0.7825649,1.144786,0.04619541,305.4044,220.9028,14.55888
2,0.1222222,-0.06454626,0.05402035,-0.1995892,-1.187869,-1.149617,-0.7330362,-0.625528,-0.06564721,8.143322,0.04587111,-0.1850302,-0.0120363,-0.422152,-0.869463,1.262466,0.04460381,-0.03118791,-0.07337131,-0.9599646,-2.94386,1.692034,-0.7831752,1.146143,0.0476771,305.2375,220.9938,15.00042
2,0.1333333,-0.07399375,0.04423016,-0.2368539,-1.18568,-1.152561,-0.7309376,-0.625869,-0.03052211,8.143322,0.03525585,-0.1744147,-0.001308464,-0.4213803,-0.8731142,1.265691,0.04457518,-0.03435139,-0.07445422,-0.9609681,-2.94377,1.69169,-0.7839845,1.147604,0.04919337,304.9969,221.0166,15.52943
2,0.1444445,-0.0867973,0.04832263,-0.2613794,-1.18414,-1.155862,-0.7279857,-0.625821,0.00462311,8.143322,0.01297529,-0.1436238,0.02551268,-0.4201595,-0.8743004,1.267281,0.04351288,-0.03434872,-0.07550602,-0.9618219,-2.944202,1.691269,-0.7848394,1.149037,0.05062683,304.7434,220.9679,16.08442
2,0.1555556,-0.09215718,0.05672885,-0.2837866,-1.182278,-1.159487,-0.7254573,-0.6255376,0.02584876,8.360477,0.0002627745,-0.1191921,0.04588248,-0.418928,-0.8750353,1.268299,0.03705573,-0.03430954,-0.08182935,-0.9626992,-2.944471,1.691345,-0.7856506,1.150348,0.05194869,304.5284,220.8159,16.5933
2,0.1666667,-0.09647338,0.06622779,-0.2987328,-1.18063,-1.162964,-0.7229646,-0.6248617,0.06160564,8.360477,-0.00611899,-0.1000313,0.04915946,-0.4182771,-0.8764628,1.269776,0.03596331,-0.03429598,-0.08289059,-0.9637325,-2.944663,1.691381,-0.7864558,1.15146,0.05315241,304.3607,220.6291,16.99892
2,0.1777778,-0.09332651,0.07682926,-0.3221994,-1.178727,-1.167121,-0.7204069,-0.6254418,-0.05343062,8.360477,-0.008254156,-0.1223956,0.04696154,-0.4172769,-0.8805209,1.273639,0.03174033,-0.03642198,-0.07753194,-0.9645112,-2.945109,1.691397,-0.7871461,1.152435,0.05429257,304.2741,220.5641,17.22224
2,0.1888889,-0.0869503,0.08319908,-0.3424488,-1.176651,-1.17124,-0.7181224,-0.625584,-0.01246073,8.360477,-0.02525558,-0.1543899,0.05757185,-0.4156358,-0.8858787,1.279256,0.02221785,-0.03424589,-0.07104531,-0.9649842,-2.945035,1.691304,-0.7877409,1.153332,0.05539669,304.2555,220.5222,17.39046
2,0.2,-0.07725784,0.07886493,-0.3882278,-1.173605,-1.176281,-0.7155674,-0.6258397,-0.02327974,8.360477,-0.04000916,-0.1801026,0.100152,-0.412701,-0.8907208,1.284559,0.02768863,-0.02683434,-0.0572283,-0.9652766,-2.945108,1.690896,-0.7882781,1.1542,0.05649307,304.2658,220.4877,17.5342
2,0.2111111,-0.07494557,0.06697004,-0.4446452,-1.169709,-1.181677,-0.712697,-0.6261529,-0.02840062,9.663409,-0.04405734,-0.1707046,0.1566606,-0.4091521,-0.8921643,1.286341,0.03625484,-0.03326645,-0.04772199,-0.9655706,-2.945585,1.690753,-0.7887782,1.15511,0.05764833,304.285,220.4336,17.67855
2,0.2222222,-0.07582217,0.05190127,-0.4893399,-1.165535,-1.187207,-0.7096738,-0.6262679,-0.01033392,9.663409,-0.03436589,-0.1580166,0.1854311,-0.4060362,-0.893531,1.287713,0.03518417,-0.05565035,-0.03923358,-0.9659157,-2.946985,1.691194,-0.7892911,1.156101,0.05893069,304.2986,220.3251,17.86492
2,0.2333333,-0.0821057,0.03571878,-0.553218,-1.161193,-1.194398,-0.7039299,-0.6260911,0.01622414,9.663409,0.004004925,-0.1558941,0.1895633,-0.4034737,-0.89584,1.288706,0.03929977,-0.07375699,-0.04889454,-0.966924,-2.948478,1.691537,-0.7898753,1.157232,0.06045828,304.3409,220.1414,18.10778
2,0.2444444,-0.08940695,0.02799441,-0.6086079,-1.155982,-1.201199,-0.7001206,-0.6259771,0.01026903,9.663409,0.03585893,-0.1760395,0.1627454,-0.4017938,-0.9013421,1.29276,0.05103127,-0.07380184,-0.04792652,-0.9675248,-2.949371,1.691106,-0.7906234,1.158559,0.06231936,304.4001,219.9161,18.44772
2,0.2555556,-0.09044352,0.03316016,-0.6544348,-1.1509,-1.208666,-0.6960555,-0.6239887,0.1817537,9.663409,0.07514741,-0.2142619,0.126252,-0.4005075,-0.9094429,1.298325,0.05956489,-0.08982514,-0.03950095,-0.9677688,-2.950937,1.691202,-0.7914081,1.160165,0.06464733,304.4432,219.6603,18.83847
2,0.2666667,-0.09374633,0.04582416,-0.6896228,-1.146716,-1.216643,-0.6908176,-0.625706,-0.1584576,7.383279,0.1230708,-0.2547157,0.1206135,-0.3982368,-0.9177919,1.303586,0.06057848,-0.09514625,-0.04377696,-0.9684601,-2.952268,1.691248,-0.7922562,1.162245,0.06755248,304.5558,219.5787,19.13737
2,0.2777778,-0.1033642,0.05840968,-0.7248201,-1.141955,-1.224644,-0.6863818,-0.626049,-0.02978135,7.383279,0.1752418,-0.3015479,0.1106766,-0.3960887,-0.9284195,1.310108,0.08387094,-0.1335761,-0.04511623,-0.9693139,-2.955083,1.691336,-0.7936895,1.164714,0.07076338,304.5806,219.4477,19.79548
2,0.2888889,-0.1087416,0.06785022,-0.7482989,-1.136909,-1.232761,-0.6815082,-0.6251675,0.08076248,7.383279,0.2083052,-0.3494978,0.1146628,-0.3933686,-0.9399414,1.317525,0.09346721,-0.1528086,-0.03670743,-0.9696772,-2.957723,1.691559,-0.7952324,1.167552,0.07434834,304.4202,219.2094,20.67758
2,0.3,-0.1268861,0.07927144,-0.7782105,-1.131242,-1.241197,-0.6762794,-0.6259616,-0.07328025,7.383279,0.2317683,-0.3963845,0.1197456,-0.3905819,-0.9531086,1.326532,0.1082198,-0.185874,-0.04222459,-0.970628,-2.961068,1.691875,-0.7968184,1.170654,0.07822818,304.141,219.019,21.56433
2,0.3111111,-0.1343971,0.09190609,-0.8027834,-1.126152,-1.25045,-0.6708236,-0.6257438,0.02060262,7.383279,0.2786568,-0.4741421,0.1193077,-0.3876519,-0.9706498,1.338504,0.1134299,-0.2285256,-0.04020349,-0.9712597,-2.965529,1.692878,-0.7985567,1.173827,0.08219668,303.8609,218.8767,22.53164
2,0.3222222,-0.1408618,0.1024865,-0.8070837,-1.121634,-1.259167,-0.6654111,-0.6255584,0.01668569,7.383279,0.2925212,-0.4997176,0.1223667,-0.3848156,-0.9861196,1.349169,0.1154659,-0.2530326,-0.04133371,-0.9721689,-2.969592,1.693823,-0.8000577,1.177038,0.08602867,303.6368,218.9225,23.69457
2,0.3333333,-0.1516765,0.1237246,-0.8018265,-1.117972,-1.267917,-0.6599159,-0.6257464,-0.01725086,7.383279,0.3565954,-0.5488317,0.1603187,-0.380408,-1.003741,1.359588,0.1238726,-0.298877,-0.04148084,-0.973013,-2.975114,1.694728,-0.8009064,1.180118,0.08933821,303.4573,218.8996,25.01524
2,0.3444445,-0.1860543,0.1596759,-0.7988054,-1.114676,-1.277464,-0.6528377,-0.6256649,0.007697063,7.383279,0.3823137,-0.5340492,0.1996941,-0.3760458,-1.016264,1.366316,0.1291149,-0.3308603,-0.03839174,-0.9739351,-2.98056,1.696208,-0.801326,1.183117,0.09213943,303.4496,218.7037,25.74751
2,0.3555556,-0.2451311,0.2157221,-0.77991,-1.112729,-1.287271,-0.6442655,-0.6256548,0.0008671863,7.383279,0.3920898,-0.5161132,0.2519189,-0.3708723,-1.028114,1.372746,0.1332676,-0.3777519,-0.03423733,-0.9746419,-2.986897,1.697995,-0.8015301,1.186072,0.09457307,303.4268,218.4534,26.11789
2,0.3666667,-0.2882164,0.27189,-0.763121,-1.111385,-1.297334,-0.6356422,-0.6245294,0.102988,7.817589,0.3986152,-0.4757744,0.2946612,-0.3656014,-1.037275,1.377007,0.1482054,-0.4161881,-0.02163508,-0.9750195,-2.993665,1.699112,-0.8016199,1.189082,0.09682667,303.3697,218.2331,26.36934
2,0.3777778,-0.3034033,0.3037537,-0.7536572,-1.109909,-1.307229,-0.6275915,-0.6232319,0.1178526,7.817589,0.4157451,-0.4726547,0.3180457,-0.3605877,-1.049212,1.383152,0.1671567,-0.467378,-0.02722266,-0.976285,-3.001454,1.701086,-0.8017191,1.192223,0.09903485,303.2622,218.0831,26.6588
2,0.3888889,-0.3185269,0.3281847,-0.7366986,-1.108873,-1.316678,-0.6197064,-0.623471,-0.02251839,7.817589,0.4338786,-0.4758858,0.3254196,-0.3559837,-1.063091,1.390909,0.1754708,-0.4950908,-0.04224744,-0.977876,-3.00891,1.702954,-0.8018613,1.195628,0.1012295,303.116,218.0873,26.95251
2,0.4,-0.3249594,0.3324086,-0.7324615,-1.107357,-1.326434,-0.6115683,-0.6243179,-0.07692201,7.817589,0.4711456,-0.484384,0.3199278,-0.3516305,-1.077141,1.397838,0.1976009,-0.5590812,-0.04469045,-0.9794866,-3.018355,1.70546,-0.8020312,1.199378,0.1034332,302.8932,218.0499,27.36228
2,0.4111111,-0.326101,0.3441011,-0.7356833,-1.106014,-1.336422,-0.6036614,-0.6246119,-0.02612719,5.646037,0.5062528,-0.5013747,0.3080279,-0.3475606,-1.092713,1.406008,0.2166606,-0.585797,-0.04810432,-0.9811363,-3.026969,1.707318,-0.8021731,1.20346,0.105671,302.5743,217.8638,27.96998
2,0.4222222,-0.3282847,0.3515266,-0.7399728,-1.10469,-1.346666,-0.5953838,-0.624711,-0.008748502,5.646037,0.5477095,-0.5407109,0.2864296,-0.3439643,-1.111629,1.416949,0.2314685,-0.5900891,-0.05889241,-0.9829802,-3.034766,1.708677,-0.8022493,1.207775,0.1079229,302.1558,217.5751,28.75038
2,0.4333333,-0.3433757,0.3737656,-0.7411082,-1.10418,-1.356935,-0.5866193,-0.6252127,-0.04572777,5.646037,0.5573009,-0.5652111,0.2863117,-0.3397991,-1.130729,1.428468,0.2560238,-0.5869855,-0.05269483,-0.9841264,-3.042178,1.709522,-0.802197,1.212205,0.1101776,301.7086,217.1968,29.64833
2,0.4444444,-0.3626773,0.3906419,-0.7443905,-1.103481,-1.367575,-0.5773445,-0.6251425,0.006888967,5.646037,0.5871864,-0.5940217,0.3020815,-0.3350315,-1.150835,1.440318,0.2752437,-0.5870619,-0.04753236,-0.9853973,-3.049839,1.710188,-0.8020159,1.216635,0.1124398,301.261,216.7755,30.56538
2,0.4555556,-0.3808661,0.4000977,-0.7423029,-1.103171,-1.377941,-0.5680943,-0.6247776,0.03339147,5.646037,0.6138643,-0.6121671,0.313641,-0.3303523,-1.171546,1.452364,0.2953221,-0.6031051,-0.05946889,-0.9876045,-3.058303,1.711225,-0.8017155,1.220972,0.1147187,300.8335,216.4206,31.41628
2,0.4666667,-0.4053249,0.3956512,-0.7380693,-1.102381,-1.388137,-0.5586284,-0.6245491,0.02072942,6.188925,0.6181471,-0.6089949,0.3210952,-0.3259661,-1.190511,1.463451,0.2975256,-0.6148195,-0.05950378,-0.9890799,-3.066748,1.711133,-0.8012332,1.225183,0.1169846,300.4405,216.1902,32.16748
2,0.4777778,-0.4199794,0.3667088,-0.7561055,-1.100593,-1.39857,-0.5488434,-0.6246018,-0.004906257,6.188925,0.6053443,-0.6100441,0.3158116,-0.3219351,-1.210711,1.476177,0.3165427,-0.6606925,-0.0597546,-0.9909207,-3.076766,1.712603,-0.8006504,1.229268,0.1192182,300.1187,216.0268,32.8113
2,0.4888889,-0.4176525,0.3422424,-0.7485501,-1.099197,-1.407937,-0.5402201,-0.6245033,0.009236071,6.188925,0.5957203,-0.6004482,0.3105495,-0.3181359,-1.230278,1.488559,0.3291916,-0.6884391,-0.07057767,-0.9933335,-3.087013,1.713484,-0.8000298,1.233298,0.1213751,299.8719,215.9565,33.35122
2,0.5,-0.4205393,0.3059588,-0.7601516,-1.096787,-1.417781,-0.5309901,-0.624474,0.002704919,6.188925,0.5882545,-0.5940505,0.3084677,-0.3142999,-1.249957,1.500964,0.3427855,-0.7044202,-0.09416196,-0.9962774,-3.096479,1.71446,-0.7995074,1.237319,0.1234197,299.6624,215.77,33.97322
2,0.5111111,-0.4321657,0.2973285,-0.7665219,-1.095337,-1.427967,-0.5213569,-0.6253241,-0.0776667,5.537459,0.5978495,-0.6100317,0.3115866,-0.3101384,-1.27253,1.515558,0.3480701,-0.7140256,-0.1006032,-0.9985192,-3.106221,1.715198,-0.7990659,1.241388,0.1253905,299.4688,215.4252,34.69768
2,0.5222223,-0.43642,0.2972801,-0.7707897,-1.093932,-1.438202,-0.511737,-0.6251664,0.01520324,5.537459,0.6063855,-0.6238899,0.3147043,-0.3062593,-1.295872,1.530885,0.3438056,-0.7044151,-0.1048096,-1.000869,-3.114868,1.716171,-0.7985516,1.245525,0.1273213,299.231,214.985,35.51523
2,0.5333334,-0.4364237,0.2972602,-0.7739691,-1.092586,-1.448393,-0.5021976,-0.6250098,0.01417295,5.537459,0.6149863,-0.6388756,0.3369882,-0.301685,-1.320552,1.547386,0.3344387,-0.6841896,-0.08763756,-1.002416,-3.123367,1.717195,-0.7979594,1.249715,0.1292341,298.9937,214.5062,36.39365
2,0.5444446,-0.4279063,0.2973332,-0.7718248,-1.091386,-1.458487,-0.4930502,-0.62516,-0.0137147,5.537459,0.604418,-0.6155282,0.3626631,-0.2970058,-1.340751,1.56041,0.3324407,-0.6799479,-0.07376302,-1.003908,-3.131936,1.718188,-0.7972282,1.253997,0.1311386,298.7481,214.1109,37.20864
2,0.5555557,-0.437498,0.2972675,-0.767563,-1.09039,-1.468365,-0.4834756,-0.6253544,-0.0175598,5.537459,0.5693821,-0.5794303,0.3970037,-0.2916875,-1.359645,1.573093,0.3252392,-0.6373577,-0.05871147,-1.005197,-3.139154,1.718799,-0.7964904,1.258357,0.1330381,298.4666,213.6387,38.09564
2,0.5666668,-0.4469543,0.2822456,-0.7792416,-1.088785,-1.478856,-0.4733444,-0.6258029,-0.04085253,5.211726,0.5364777,-0.5433544,0.4345268,-0.2860512,-1.378427,1.586014,0.3306646,-0.6224958,-0.04808221,-1.006599,3.136283,1.719537,-0.7957498,1.262749,0.1349399,298.1555,213.0671,39.08841
2,0.577778,-0.452123,0.2672077,-0.8037015,-1.086785,-1.489801,-0.4630902,-0.625389,0.03822561,5.211726,0.5120817,-0.5264161,0.464502,-0.2802823,-1.398326,1.60006,0.3186149,-0.6213145,-0.08739488,-1.009507,3.128648,1.72031,-0.7950386,1.267121,0.1368542,297.8376,212.4933,40.09461
2,0.5888891,-0.455248,0.2586616,-0.803663,-1.085372,-1.499973,-0.4533062,-0.6251451,0.02197712,5.211726,0.4940229,-0.5328597,0.4783749,-0.2751573,-1.421617,1.617329,0.3003098,-0.6158969,-0.1085282,-1.012212,3.120988,1.721823,-0.7943462,1.27147,0.1387406,297.5791,212.0394,41.01287
2,0.6000003,-0.448763,0.2490903,-0.8142741,-1.083577,-1.510684,-0.4435053,-0.6253193,-0.01600734,5.211726,0.4748528,-0.5158258,0.4806337,-0.2700094,-1.442394,1.632581,0.2894849,-0.6158214,-0.1286772,-1.015184,3.113425,1.722897,-0.7937231,1.275845,0.1406265,297.4095,211.5258,41.91861
2,0.6111114,-0.4434719,0.2491208,-0.8121159,-1.082258,-1.520949,-0.4337096,-0.6255515,-0.02101584,5.211726,0.457734,-0.4986781,0.459438,-0.2660098,-1.46124,1.646098,0.2819268,-0.6296572,-0.1307425,-1.017506,3.104909,1.72474,-0.7931671,1.280287,0.142584,297.2456,210.9083,42.88897
2,0.6222225,-0.4306588,0.2439008,-0.8067526,-1.080818,-1.531222,-0.4243369,-0.6258785,-0.02969901,5.211726,0.451295,-0.5167417,0.4455505,-0.2619677,-1.48657,1.665682,0.2638942,-0.6232149,-0.1241845,-1.01977,3.09723,1.726269,-0.7925777,1.284797,0.1446324,297.0313,210.2911,43.90569
2,0.6333337,-0.4220735,0.2344019,-0.7981824,-1.07938,-1.541249,-0.4151016,-0.6257523,0.01179589,5.211726,0.4299455,-0.5187666,0.4296556,-0.2581066,-1.509838,1.683941,0.233157,-0.6103969,-0.1068449,-1.021561,3.08936,1.728752,-0.792007,1.289357,0.1467693,296.8121,209.6794,44.97371
2,0.6444448,-0.4144389,0.2120818,-0.7991608,-1.07742,-1.551217,-0.4059217,-0.626188,-0.03994405,5.211726,0.4129526,-0.4921218,0.4489715,-0.2533332,-1.527263,1.697091,0.2194554,-0.5997196,-0.09392387,-1.023252,3.082112,1.730469,-0.7914275,1.293954,0.1489438,296.5986,209.1341,46.03239
2,0.655556,-0.4153218,0.190765,-0.801197,-1.075531,-1.560971,-0.3967902,-0.6262605,-0.006297266,5.211726,0.3929342,-0.4507979,0.5131034,-0.2464814,-1.546876,1.712257,0.2186148,-0.5763292,-0.07790582,-1.0248,3.075102,1.731457,-0.7907986,1.298557,0.1511341,296.3904,208.5229,47.15069
2,0.6666671,-0.4162002,0.1672522,-0.8170918,-1.072942,-1.571364,-0.3869498,-0.6262764,-0.001453319,5.211726,0.3622329,-0.460537,0.5643266,-0.2397628,-1.573308,1.734574,0.2121386,-0.5571224,-0.09166156,-1.027209,3.068555,1.733023,-0.7901244,1.303112,0.1533062,296.1938,207.8424,48.32473
2,0.6777782,-0.4211196,0.120263,-0.841414,-1.06954,-1.581566,-0.3773459,-0.6262093,0.006126354,5.211726,0.2835824,-0.4426202,0.6158072,-0.2324753,-1.598697,1.758227,0.1895453,-0.5250103,-0.1308256,-1.030482,3.063413,1.734183,-0.7894334,1.307601,0.1554592,296.0571,207.184,49.42246
2,0.6888894,-0.4263069,0.1020638,-0.8445392,-1.066625,-1.591464,-0.3676249,-0.6258013,0.0371887,5.211726,0.2538206,-0.4107341,0.6352088,-0.2258915,-1.621548,1.778248,0.1754936,-0.5089425,-0.1551771,-1.033703,3.057791,1.735955,-0.7887644,1.312063,0.1575832,295.9814,206.6058,50.4157
2,0.7000005,-0.4261633,0.08500549,-0.8487433,-1.063662,-1.601866,-0.357834,-0.6259356,-0.01257772,5.211726,0.2409995,-0.3989868,0.6257074,-0.2201752,-1.646345,1.800104,0.1499279,-0.4630077,-0.1740482,-1.036788,3.05386,1.737011,-0.7882199,1.316532,0.1597096,295.9632,205.9359,51.46601
2,0.7111117,-0.4186554,0.07970846,-0.8561488,-1.061092,-1.61237,-0.3482903,-0.6257363,0.01832337,6.080348,0.2462113,-0.4063555,0.5990458,-0.2153922,-1.67515,1.825343,0.1318416,-0.4458917,-0.1781247,-1.039568,3.048882,1.738418,-0.7877753,1.321036,0.1618707,295.9682,205.19,52.6029
2,0.7222228,-0.4165053,0.07863551,-0.8635992,-1.058616,-1.623134,-0.3385208,-0.625935,-0.01827711,6.080348,0.2536353,-0.429754,0.588287,-0.2108648,-1.707263,1.853724,0.1191058,-0.4351953,-0.1769304,-1.042228,3.044094,1.739855,-0.7872885,1.325567,0.1640457,295.9392,204.477,53.75967
2,0.7333339,-0.4079649,0.07759404,-0.8784958,-1.056108,-1.634492,-0.3285691,-0.6262844,-0.03178491,6.080348,0.2322973,-0.4542469,0.5808205,-0.2066874,-1.743428,1.88712,0.1064088,-0.4255973,-0.1682867,-1.04471,3.039009,1.741703,-0.7868078,1.330152,0.1662424,295.9158,203.7912,54.87107
2,0.7444451,-0.4100635,0.07323487,-0.8923263,-1.053268,-1.645814,-0.3181529,-0.6262248,0.005739053,6.080348,0.2163009,-0.4307933,0.5745662,-0.2020311,-1.772724,1.913691,0.08838469,-0.4191535,-0.1596037,-1.047016,3.034239,1.743712,-0.7862902,1.334796,0.1684821,295.8854,203.0848,55.99443
2,0.7555562,-0.4046894,0.0647735,-0.8869461,-1.050799,-1.656434,-0.3084899,-0.6263131,-0.008221091,6.080348,0.1938739,-0.389209,0.5620045,-0.1975879,-1.798426,1.937319,0.06306148,-0.3956562,-0.1380445,-1.04873,3.030237,1.74592,-0.7857294,1.33948,0.1708008,295.8456,202.2793,57.21613
2,0.7666674,-0.3951406,0.06595194,-0.8709548,-1.04861,-1.666797,-0.2990969,-0.6258482,0.04258452,5.537459,0.1788457,-0.3721113,0.5408183,-0.1938467,-1.827825,1.964747,0.04817021,-0.3828345,-0.1379041,-1.051172,3.02586,1.748096,-0.7851412,1.344186,0.1732349,295.8173,201.4558,58.47816
2,0.7777785,-0.3920311,0.07241412,-0.8549728,-1.046919,-1.676883,-0.2897391,-0.6262157,-0.0339768,5.537459,0.1649373,-0.3805786,0.5237949,-0.1906711,-1.860132,1.99496,0.02047837,-0.3464853,-0.1525121,-1.053709,3.022982,1.750005,-0.7846366,1.348948,0.175753,295.8203,200.7868,59.66184
2,0.7888896,-0.3876926,0.08530755,-0.8380468,-1.045261,-1.687016,-0.2804783,-0.6264069,-0.01717054,5.537459,0.1553343,-0.3954939,0.5216432,-0.187551,-1.896708,2.029446,0.0204373,-0.3400846,-0.1578329,-1.056334,3.019199,1.751744,-0.784098,1.353728,0.1782732,295.7982,200.1435,60.89142
2,0.8000008,-0.3879901,0.09490116,-0.8252059,-1.04432,-1.6973,-0.2709788,-0.6262966,0.01018339,5.537459,0.1287499,-0.3838283,0.5356278,-0.1838082,-1.931651,2.063062,0.008672476,-0.3229727,-0.1704832,-1.059105,3.016196,1.753444,-0.7835515,1.358481,0.1807139,295.7481,199.4957,62.12838
2,0.8111119,-0.3934999,0.1140454,-0.8092762,-1.043484,-1.706959,-0.26154,-0.6263755,-0.007360684,5.537459,0.1085542,-0.3870797,0.5484762,-0.1802454,-1.970572,2.100589,-0.009535193,-0.3079686,-0.1862838,-1.062235,3.013113,1.755644,-0.7829689,1.363169,0.183009,295.6906,198.8387,63.33392
2,0.8222231,-0.3947579,0.1342863,-0.7976242,-1.043013,-1.717002,-0.2519159,-0.6261949,0.01656332,6.840391,0.06913742,-0.3742758,0.545465,-0.1771812,-2.00558,2.135149,-0.0137713,-0.3036938,-0.1851739,-1.064829,3.009881,1.757484,-0.7824217,1.367765,0.1851448,295.6475,198.1029,64.53694
2,0.8333342,-0.3938582,0.1492779,-0.7774087,-1.043049,-1.726548,-0.2426891,-0.6259089,0.02601489,6.840391,0.04782349,-0.3529709,0.5445491,-0.173971,-2.04107,2.170114,-0.0328607,-0.2727401,-0.186009,-1.067235,3.007761,1.75966,-0.7819097,1.372267,0.1871466,295.6044,197.3925,65.63235
2,0.8444453,-0.3907198,0.1525162,-0.7635612,-1.042618,-1.736085,-0.233457,-0.6258929,0.001240654,6.840391,0.03179321,-0.3486501,0.5275671,-0.1717579,-2.076605,2.204997,-0.03922194,-0.2620617,-0.1869994,-1.069805,3.005301,1.761472,-0.7813784,1.37669,0.1890324,295.5722,196.7265,66.64431
2,0.8555565,-0.3791104,0.1612306,-0.7348116,-1.042883,-1.744921,-0.2251404,-0.6260517,-0.01449573,6.840391,-0.002474487,-0.3282548,0.4798213,-0.1704508,-2.105517,2.234436,-0.05928075,-0.2364509,-0.1739942,-1.07171,3.003488,1.763826,-0.7809156,1.381071,0.1908334,295.5383,196.0802,67.6221
2,0.8666676,-0.3738289,0.160287,-0.7081426,-1.042973,-1.753259,-0.2167952,-0.6260591,-0.0005801957,6.840391,-0.02178371,-0.2833799,0.4417028,-0.1685195,-2.130156,2.25929,-0.07721594,-0.215104,-0.1631387,-1.073498,3.001605,1.765953,-0.7804816,1.385435,0.1925703,295.502,195.4463,68.58069
