loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,0.2485869,-0.8423764,0.6181762,4.691751,-4.653155,-2.660418,0.3349403,1.211784,0.47717,-1.037217,-0.0312305,10.50398,16.02742,-0.53984,0.3875329,0.07240707,-0.5645619,-3.62167,-0.4863835,0.3523749,1.420047,0.427314,-0.2429882,0.5281214,0.0671359,-1.107014,0.4810142,-0.1495216,0.5152102,1.488141,0.2792199,0.04220615,1.10793,0.4142897,291.4358,277.7947,351.5305,True
3,0.01111111,0.1986037,-0.8627763,0.6300643,4.689938,-4.640323,-2.660751,0.3331348,1.211312,0.4747479,-1.035673,0.1416583,10.55703,16.11313,-0.5355377,0.3662456,0.06805995,-0.5655622,-3.615547,-0.4856016,0.3511925,1.41999,0.4264941,-0.2333724,0.4972252,0.06807143,-1.106883,0.4860711,-0.1494989,0.514901,1.488172,0.2793102,0.04176158,1.107688,0.4107501,291.1381,269.8934,359.9687,True
3,0.02222222,0.1528343,-0.868216,0.643996,4.687747,-4.627987,-2.660637,0.3312317,1.211196,0.4729729,-1.035305,0.03255917,10.58355,16.13456,-0.5311443,0.3417388,0.0754239,-0.5659484,-3.609712,-0.4847513,0.3500111,1.420042,0.4256613,-0.2312423,0.4737935,0.0658861,-1.106892,0.4911962,-0.1492803,0.5146177,1.488161,0.279397,0.04113571,1.107809,0.406807,291.4264,261.6633,8.978363,True
3,0.03333334,0.1219329,-0.870479,0.6461795,4.685955,-4.615855,-2.660675,0.3294057,1.210794,0.4705615,-1.035029,0.02527903,10.58355,16.13456,-0.5254635,0.2852308,0.09974188,-0.5646604,-3.606055,-0.4822929,0.3489267,1.420038,0.4247646,-0.232356,0.4365156,0.0572975,-1.1072,0.4951862,-0.1483501,0.5143687,1.488105,0.2794845,0.04024517,1.108124,0.403286,292.1099,257.2216,14.29108,True
3,0.04444445,0.07188831,-0.8824825,0.6281886,4.685121,-4.60392,-2.659387,0.327401,1.210668,0.468791,-1.034929,0.009139911,10.61008,16.15599,-0.5220317,0.2564154,0.1220084,-0.5636623,-3.601287,-0.480666,0.3478238,1.419998,0.42382,-0.2345134,0.4141513,0.05195245,-1.107367,0.4994273,-0.1475876,0.5140889,1.488059,0.2795398,0.03929005,1.108356,0.4002749,292.7184,254.058,18.39739,True
3,0.05555556,0.01762297,-0.9030883,0.6006519,4.68518,-4.591683,-2.657773,0.3252885,1.210499,0.466857,-1.035454,-0.04779239,10.6366,16.15599,-0.5283978,0.2595688,0.1284499,-0.5636303,-3.59483,-0.480058,0.3465758,1.420015,0.4228184,-0.2302412,0.4077616,0.05190663,-1.10745,0.5043505,-0.1474587,0.5137432,1.48808,0.2795148,0.03819648,1.108584,0.3976254,293.2993,252.286,21.10691,True
3,0.06666667,-0.03343207,-0.9289579,0.5795342,4.685278,-4.579352,-2.655519,0.3232365,1.210467,0.4652131,-1.034563,0.08218841,10.66313,16.09171,-0.5615769,0.2988698,0.1255708,-0.5645614,-3.586151,-0.4801855,0.3453627,1.419945,0.4217658,-0.2258551,0.4247869,0.06787154,-1.107031,0.5104056,-0.1479205,0.5134697,1.488086,0.2795484,0.03707299,1.108703,0.39511,293.7988,250.9509,23.38563,True
3,0.07777778,-0.07604815,-0.9430921,0.5583469,4.685684,-4.566948,-2.652849,0.321144,1.210328,0.4628947,-1.034544,0.001368129,10.68966,15.94172,-0.5788034,0.3467532,0.1236751,-0.5659297,-3.576034,-0.4817331,0.344213,1.419941,0.4207046,-0.2129458,0.4450017,0.08697518,-1.106255,0.5168537,-0.1487642,0.5131775,1.488077,0.2795272,0.03586251,1.10879,0.3926884,294.4078,249.2811,25.85419,True
3,0.08888889,-0.0952374,-0.9432071,0.5541046,4.685349,-4.554708,-2.651023,0.3190182,1.210459,0.4610887,-1.034349,0.01819833,10.71618,15.72745,-0.5809742,0.3616515,0.1258574,-0.5667036,-3.567434,-0.4825121,0.3430975,1.419988,0.4196713,-0.2107287,0.4332682,0.09759276,-1.105512,0.5219522,-0.1487109,0.5129375,1.488132,0.2795746,0.03453624,1.108927,0.3903048,295.1175,247.618,28.27014,True
3,0.1,-0.1219589,-0.9263551,0.5359449,4.685268,-4.543605,-2.648437,0.3169796,1.21064,0.4593134,-1.034355,-0.0004522375,10.74271,15.51318,-0.5765015,0.3456179,0.1513733,-0.5657523,-3.559634,-0.4828567,0.3421076,1.420141,0.4185152,-0.219203,0.4023632,0.1008077,-1.104803,0.5260472,-0.1478395,0.5127829,1.488117,0.2794859,0.03308949,1.109133,0.3879343,295.8602,246.2939,30.39546,True
3,0.1111111,-0.1402388,-0.9009895,0.5092181,4.685377,-4.533068,-2.645862,0.3150541,1.21089,0.4577644,-1.03561,-0.1143923,10.79576,15.32033,-0.5752462,0.3199986,0.1683569,-0.5646413,-3.553087,-0.4819765,0.3412368,1.420282,0.4174547,-0.2341989,0.3821346,0.08917037,-1.104821,0.5302189,-0.1465652,0.5126922,1.48802,0.2793491,0.03151244,1.109368,0.3854555,296.6459,245.2091,32.38984,True
3,0.1222222,-0.1531168,-0.8841088,0.4857148,4.68576,-4.522758,-2.643442,0.3131486,1.211064,0.4560363,-1.035309,0.02870313,10.87533,15.19177,-0.5708665,0.3050709,0.1789427,-0.5638642,-3.546304,-0.4815195,0.3402848,1.420403,0.4163775,-0.2567833,0.3704441,0.06163447,-1.105602,0.5342755,-0.1447556,0.5126165,1.487962,0.2791953,0.02989291,1.109639,0.3830161,297.438,244.1647,34.30033,True
