loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
4,0,0.1729691,-0.4594295,1.274026,-1.507461,-4.550325,-2.375426,0.3234979,1.260002,0.5187762,-0.6907164,-0.1281199,13.81963,17.31305,-0.9924712,0.7283957,-0.1073013,-0.452054,-3.617581,-0.471029,0.3990651,1.440983,0.4699154,-0.2019226,0.7932695,0.4017159,-1.170628,0.317818,-0.04044117,0.5540156,1.492478,0.3144801,0.02873317,1.121846,0.4125485,299.1938,276.1487,336.114,True
4,0.01111111,0.2091283,-0.433851,1.257897,-1.514216,-4.538277,-2.379882,0.3211924,1.258907,0.5140181,-0.6917114,-0.08965086,13.76658,17.37733,-0.9316046,0.6593745,-0.1206223,-0.4559081,-3.609354,-0.4701568,0.3968009,1.440721,0.4675839,-0.1938,0.7614072,0.3568506,-1.168396,0.3257402,-0.04143878,0.5531145,1.492795,0.313339,0.02669112,1.121181,0.4052582,298.2327,267.9278,344.367,True
4,0.02222222,0.2175549,-0.4083867,1.22367,-1.520602,-4.527414,-2.383044,0.319026,1.258254,0.5105033,-0.6926094,-0.08143538,13.74005,17.39876,-0.8664448,0.5733658,-0.1403678,-0.4594821,-3.604101,-0.4674828,0.3944607,1.440526,0.4651277,-0.1887328,0.7369994,0.3237161,-1.166349,0.3336994,-0.04265505,0.5520509,1.493,0.3123126,0.02571829,1.119593,0.3958946,298.6912,266.3783,345.0287,True
4,0.03333334,0.2100616,-0.4001978,1.158647,-1.525477,-4.51696,-2.385679,0.3167014,1.256919,0.505959,-0.6935117,-0.08184288,13.71353,17.3559,-0.8398153,0.5564437,-0.1512255,-0.4638758,-3.594359,-0.467744,0.3919885,1.440219,0.4627059,-0.176386,0.697703,0.2681478,-1.165326,0.3401987,-0.04372751,0.5509834,1.493041,0.3106794,0.02571043,1.117104,0.3849111,299.407,266.1494,343.6235,True
4,0.04444445,0.1982881,-0.3941757,1.087249,-1.529718,-4.507245,-2.387933,0.3147479,1.256129,0.5021327,-0.6923282,0.1087019,13.687,17.24877,-0.8185844,0.5725001,-0.1545334,-0.4686301,-3.582553,-0.4700003,0.3897691,1.440001,0.4602206,-0.1670357,0.6818126,0.2381971,-1.164046,0.3478481,-0.04521781,0.5499134,1.493239,0.3094933,0.0260305,1.115192,0.3748834,299.1723,261.8776,347.0893,True
4,0.05555556,0.1950447,-0.385864,1.041402,-1.534456,-4.497211,-2.390426,0.3125916,1.255119,0.4977679,-0.6916783,0.05834096,13.63395,17.05592,-0.7918866,0.5853673,-0.1408407,-0.4729231,-3.569397,-0.4737207,0.3875139,1.439859,0.4575469,-0.1565613,0.6403385,0.2177471,-1.162528,0.3544428,-0.04627349,0.5489812,1.493567,0.3081632,0.02651707,1.114781,0.3679049,299.1652,256.7649,352.1058,True
4,0.06666667,0.1821946,-0.3777457,0.9636031,-1.537742,-4.488677,-2.392354,0.3108206,1.254565,0.4942071,-0.6913524,0.0295018,13.5809,16.82023,-0.7510076,0.588585,-0.07931955,-0.4750153,-3.555215,-0.4791701,0.3854706,1.439736,0.4549732,-0.1713437,0.6211139,0.2327289,-1.159634,0.3615044,-0.04662716,0.5478311,1.493708,0.3067088,0.02663137,1.114468,0.3627306,299.3388,257.0309,352.0851,True
4,0.07777778,0.1757742,-0.3769864,0.9060773,-1.541003,-4.479732,-2.394527,0.3088182,1.253616,0.4899976,-0.6916517,-0.02751874,13.50132,16.49882,-0.6983618,0.5907565,-0.01040066,-0.4761588,-3.539833,-0.4866424,0.3835618,1.439646,0.4524755,-0.1574733,0.5774531,0.2346285,-1.157031,0.3675259,-0.04759122,0.546708,1.493585,0.3049829,0.02658376,1.114235,0.3594421,299.6524,255.2328,354.8626,True
4,0.08888889,0.1757742,-0.3769864,0.9060773,-1.541003,-4.479732,-2.394527,0.3088182,1.253616,0.4899976,-0.6912778,0.03443475,13.42175,16.15599,-0.6983618,0.5907565,-0.01040066,-0.4761588,-3.539833,-0.4866424,0.3835618,1.439646,0.4524755,-0.1574733,0.5774531,0.2346285,-1.157031,0.3675259,-0.04759122,0.546708,1.493585,0.3049829,0.02614779,1.114284,0.3576376,299.9737,255.4327,356.1717,True
4,0.1,0.1693474,-0.3829229,0.7793336,-1.541269,-4.473245,-2.396519,0.3072562,1.253099,0.4862533,-0.6897289,0.1414221,13.34218,15.79173,-0.6555449,0.5663608,0.008440606,-0.4782324,-3.528541,-0.4906621,0.38164,1.439473,0.4500036,-0.1519472,0.5188096,0.25362,-1.153541,0.3721037,-0.04808923,0.5453169,1.493676,0.3034492,0.02569747,1.114241,0.3564916,300.0556,256.3615,356.3515,True
4,0.1111111,0.1607617,-0.3747546,0.7089896,-1.542683,-4.466628,-2.398239,0.3056319,1.25274,0.4831166,-0.6916218,-0.1741143,13.20955,15.44889,-0.5914063,0.5196663,0.01966197,-0.4795677,-3.519996,-0.49381,0.379941,1.439257,0.4476166,-0.1614503,0.4889523,0.2621363,-1.150513,0.3771129,-0.04800534,0.5442377,1.493695,0.3018875,0.02535624,1.114159,0.3560172,300.055,257.2401,355.7274,True
4,0.1222222,0.1201419,-0.3488367,0.5853165,-1.542473,-4.462653,-2.398412,0.3041282,1.252363,0.4797089,-0.6918584,-0.01994777,13.10345,15.23462,-0.5497947,0.4559258,-0.00309612,-0.4817126,-3.51513,-0.493275,0.3784205,1.438997,0.4452453,-0.1615985,0.4389045,0.2439369,-1.148222,0.3806041,-0.04755607,0.5432593,1.493502,0.3003812,0.02455256,1.113914,0.3549586,300.2437,258.8701,355.3696,True
4,0.1333333,0.05825449,-0.3401029,0.4468161,-1.540256,-4.459934,-2.397028,0.3027546,1.252387,0.4773586,-0.6916304,0.02101633,12.97082,15.14892,-0.5124351,0.4187792,-0.01086749,-0.4836636,-3.509174,-0.4940691,0.3770877,1.438868,0.4429312,-0.1436385,0.3910375,0.2223454,-1.146621,0.3836462,-0.04785727,0.5423936,1.493521,0.2986772,0.02380969,1.113663,0.3530349,300.424,259.2952,356.3613,True
4,0.1444445,0.002777902,-0.3366757,0.3104667,-1.537125,-4.457586,-2.395488,0.3013509,1.252414,0.4747157,-0.6902146,0.1291967,12.86472,15.25605,-0.469748,0.4199446,0.0005732495,-0.4854639,-3.499705,-0.4986018,0.3757845,1.438857,0.4407325,-0.140827,0.3602537,0.1732617,-1.146162,0.3867157,-0.04768496,0.5414611,1.493522,0.2970188,0.02317089,1.113546,0.3505501,300.5777,258.4304,358.4014,True
4,0.1555556,-0.03780827,-0.3257164,0.1762069,-1.533068,-4.456816,-2.393766,0.3001335,1.252867,0.4729977,-0.6887568,0.1323872,12.78515,15.49175,-0.3529647,0.3499118,0.06254581,-0.4836817,-3.493469,-0.504249,0.3749897,1.439137,0.4386923,-0.1336322,0.3283988,0.1390188,-1.145876,0.3896416,-0.04762318,0.5406194,1.493559,0.295218,0.02247046,1.113566,0.347977,300.8223,256.8864,0.6015185,True
4,0.1666667,-0.05493071,-0.3133933,0.0941197,-1.529846,-4.455239,-2.393087,0.298788,1.253175,0.4707558,-0.6888127,-0.005813975,12.7321,15.81315,-0.294987,0.288265,0.0982759,-0.4823326,-3.48861,-0.507162,0.3738398,1.43941,0.4366305,-0.1433078,0.2911196,0.1272773,-1.144747,0.3916819,-0.04647429,0.5398002,1.493541,0.2935543,0.02160757,1.11372,0.3456905,301.1862,255.3805,2.258333,True
4,0.1777778,-0.07531164,-0.2916806,-0.03487167,-1.524536,-4.456766,-2.391494,0.297761,1.254029,0.4696186,-0.6890886,-0.02481062,12.67905,16.22027,-0.1996047,0.1809234,0.1272892,-0.4792998,-3.489172,-0.5077801,0.3730407,1.439835,0.4347954,-0.1594181,0.228318,0.1069824,-1.144298,0.3920265,-0.04428145,0.5390565,1.493476,0.2917349,0.02053083,1.113922,0.3438062,301.616,254.531,3.118595,True
4,0.1888889,-0.09468993,-0.2529787,-0.1767274,-1.518777,-4.460088,-2.389825,0.2968183,1.254969,0.4685001,-0.6904533,-0.1243258,12.65252,16.67023,-0.122469,0.0863446,0.1425813,-0.476692,-3.491121,-0.5072584,0.3722433,1.440392,0.4330349,-0.1692147,0.1836326,0.07818414,-1.144174,0.3923995,-0.04230591,0.5382946,1.493516,0.2899516,0.01932728,1.11413,0.3423444,302.0187,254.3564,3.232859,True
4,0.2,-0.1076314,-0.2214921,-0.2706116,-1.513225,-4.463448,-2.388006,0.2958788,1.255916,0.4675007,-0.6900655,0.03664812,12.62599,17.14163,-0.07531835,0.05342747,0.1645975,-0.4740016,-3.489119,-0.5099876,0.371388,1.440862,0.4311507,-0.1588652,0.1453814,0.037522,-1.144861,0.3925321,-0.0411208,0.5375407,1.493544,0.2880499,0.01809987,1.114277,0.3410908,302.3482,254.5693,3.015223,True
4,0.2111111,-0.1474618,-0.1286864,-0.4457277,-1.506583,-4.471957,-2.384603,0.2952513,1.257032,0.466706,-0.6902514,-0.01717332,12.59947,17.52732,-0.01086959,0.03008669,0.2301721,-0.4698461,-3.484687,-0.5160626,0.3708771,1.441499,0.4294193,-0.1539449,0.107191,-0.01483474,-1.146719,0.3923826,-0.03951892,0.5368975,1.493487,0.2861624,0.0169254,1.114444,0.3401002,302.6312,254.7224,2.500019,True
4,0.2222222,-0.1819173,-0.0409331,-0.566487,-1.501017,-4.479982,-2.38117,0.2945939,1.25806,0.4660096,-0.6903707,-0.01056535,12.54642,17.80587,0.01064246,0.05033354,0.2652345,-0.4669762,-3.477715,-0.5234592,0.3702362,1.441832,0.427453,-0.151973,0.08486094,-0.0351557,-1.147585,0.3923402,-0.03782861,0.5365298,1.493321,0.2842436,0.01570418,1.114623,0.3393738,302.9228,255.0323,1.621703,True
