loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
1,0,0.3584056,-0.421439,0.3442362,-1.435939,-4.705574,-2.644208,0.3642091,1.228664,0.4889743,-1.112016,0.04986532,12.54642,14.84894,-0.5768193,0.5148087,-0.1701689,-0.5419922,-3.646492,-0.5254145,0.3866109,1.422005,0.4157522,0.02950999,0.6035824,0.3270987,-1.228956,0.5114456,-0.1956782,0.5404094,1.490953,0.2683704,0.06142205,1.125477,0.4142455,291.2588,270.7285,346.8273,True
1,0.01111111,0.3339488,-0.4332422,0.3454011,-1.437062,-4.699073,-2.648026,0.3624274,1.227956,0.4882207,-1.112027,-0.0013188,12.49337,14.63467,-0.5416192,0.4989488,-0.1714783,-0.5461536,-3.640127,-0.5260878,0.3844957,1.421545,0.4151375,0.03696752,0.5876113,0.323815,-1.226814,0.5184441,-0.1987744,0.5391308,1.491139,0.268667,0.06010783,1.124244,0.4120457,291.3408,265.6277,351.8212,True
1,0.02222222,0.3031356,-0.453607,0.3444776,-1.437675,-4.692128,-2.651319,0.3605745,1.227334,0.4872029,-1.111602,0.03905145,12.41379,14.4204,-0.4774679,0.4235403,-0.1763071,-0.5490101,-3.638804,-0.5241064,0.3825085,1.421119,0.4145026,0.04342362,0.559913,0.3301201,-1.224042,0.5248955,-0.201633,0.5377828,1.491297,0.2689354,0.05899441,1.122414,0.4093454,291.6129,264.1653,352.8561,True
1,0.03333334,0.2808021,-0.4665064,0.3381816,-1.438226,-4.685456,-2.654604,0.3587545,1.226746,0.4863248,-1.111502,0.008917864,12.30769,14.31326,-0.4687706,0.3937058,-0.1636474,-0.5519066,-3.63432,-0.5228422,0.3803008,1.420678,0.4138639,0.04138365,0.5364577,0.339688,-1.221042,0.5311679,-0.2041534,0.536386,1.491455,0.2692747,0.05803983,1.120063,0.4061823,292.0314,264.0117,352.4984,True
1,0.04444445,0.2638554,-0.4932155,0.335135,-1.438431,-4.678227,-2.657942,0.3568379,1.226234,0.4853196,-1.11111,0.0358656,12.22811,14.31326,-0.4675292,0.3798064,-0.1423873,-0.5545117,-3.628966,-0.5222421,0.3783303,1.420237,0.413214,0.002024382,0.5002004,0.3431375,-1.218047,0.5364403,-0.204681,0.5349402,1.491585,0.2694674,0.0572646,1.11738,0.4026886,292.5961,263.8333,352.0713,True
1,0.05555556,0.2564589,-0.5124726,0.3245875,-1.438333,-4.671033,-2.661485,0.3549697,1.22564,0.4843104,-1.111317,-0.01903863,12.14854,14.35612,-0.4548165,0.3777456,-0.1552455,-0.5583909,-3.62414,-0.5216272,0.3763277,1.419609,0.4124897,-0.01283434,0.5033761,0.3496492,-1.21523,0.5433464,-0.206518,0.533631,1.491798,0.2697711,0.05656989,1.114609,0.398979,293.2521,263.4613,351.7986,True
1,0.06666667,0.238397,-0.5253559,0.3172163,-1.438344,-4.664066,-2.664493,0.3531177,1.225105,0.4832895,-1.111535,-0.01955591,12.09549,14.39897,-0.4335762,0.3831619,-0.1628122,-0.5623488,-3.618903,-0.5220299,0.3743262,1.419129,0.4117744,-0.005471587,0.5257699,0.3400356,-1.213234,0.5510386,-0.2093567,0.5322816,1.492026,0.269938,0.05622826,1.113351,0.3968137,293.7556,258.7069,356.8308,True
1,0.07777778,0.2159733,-0.5148327,0.3086708,-1.43864,-4.657856,-2.66691,0.3512974,1.224558,0.4822178,-1.111943,-0.03702626,12.06897,14.4204,-0.4197854,0.3949298,-0.1649997,-0.5664299,-3.613007,-0.5228403,0.3722007,1.418692,0.4110141,0.0294686,0.5258347,0.3120687,-1.212049,0.557658,-0.2132321,0.5309012,1.492172,0.270087,0.05601266,1.112919,0.3957786,294.0757,257.8545,358.0605,True
1,0.08888889,0.1978226,-0.5064226,0.3033269,-1.43902,-4.651542,-2.669423,0.3493029,1.224142,0.4811103,-1.111635,0.02853164,12.06897,14.48468,-0.4314197,0.4118699,-0.1403784,-0.5695053,-3.605336,-0.5240963,0.3702011,1.418412,0.410151,0.04109162,0.5045605,0.2981005,-1.210343,0.5633566,-0.2160742,0.5295756,1.492325,0.2702193,0.05527313,1.112629,0.3949971,293.8174,258.1024,358.248,True
1,0.1,0.1903823,-0.5117937,0.3001675,-1.439231,-4.644825,-2.672146,0.3474809,1.223662,0.4800298,-1.111277,0.03257587,12.06897,14.57039,-0.4429558,0.4138799,-0.1083452,-0.5718824,-3.597899,-0.5250409,0.3682464,1.418067,0.4093344,0.03135332,0.4651671,0.2746784,-1.208982,0.5676448,-0.2175273,0.5282239,1.492362,0.2702081,0.05439867,1.112388,0.3941433,293.7042,258.0804,358.6374,True
1,0.1111111,0.1744103,-0.5118391,0.3033803,-1.439742,-4.638175,-2.674448,0.3456633,1.223349,0.4788702,-1.111519,-0.02224149,12.09549,14.69895,-0.4300364,0.4191771,-0.08177147,-0.5742025,-3.590311,-0.5271653,0.3664224,1.417771,0.4084783,0.01743558,0.4491959,0.2651717,-1.207399,0.5728784,-0.218922,0.5269591,1.492457,0.2702103,0.05338889,1.112181,0.3930906,293.6684,257.6434,359.4211,True
1,0.1222222,0.1563132,-0.5151054,0.3034206,-1.440127,-4.631386,-2.676463,0.3438247,1.223003,0.4776912,-1.111891,-0.03356505,12.09549,14.89179,-0.4001015,0.411792,-0.06811508,-0.5766234,-3.583755,-0.5292732,0.3647327,1.417555,0.4075837,-0.008098781,0.4513003,0.2696201,-1.2055,0.5789118,-0.219991,0.5257351,1.49246,0.270153,0.05231309,1.11202,0.3918294,293.6712,256.7764,0.6326787,True
1,0.1333333,0.1360821,-0.5183885,0.3013292,-1.440397,-4.624705,-2.678202,0.3419517,1.222785,0.4764898,-1.111676,0.02000684,12.06897,15.12749,-0.392523,0.3958021,-0.05647079,-0.5786932,-3.577888,-0.5300138,0.3629891,1.417197,0.4067769,-0.0250856,0.4598017,0.2782792,-1.203382,0.5854992,-0.2215119,0.5245389,1.492485,0.270113,0.05135554,1.111875,0.3904067,293.6941,255.6029,2.149468,True
1,0.1444445,0.1222032,-0.5120779,0.2959835,-1.440643,-4.61842,-2.679967,0.3399978,1.222487,0.4751945,-1.111509,0.01520846,11.98939,15.38461,-0.3911978,0.364847,-0.0309881,-0.5797585,-3.572682,-0.5300543,0.3613713,1.41697,0.4059367,-0.04234633,0.4491768,0.249634,-1.202675,0.5907512,-0.2222991,0.523366,1.492507,0.2700064,0.05052573,1.111755,0.3888728,293.7906,254.3225,3.771309,True
1,0.1555556,0.09022178,-0.5101247,0.2853628,-1.440632,-4.61208,-2.680642,0.338081,1.222297,0.4739532,-1.111416,0.008458142,11.93634,15.62031,-0.362153,0.312699,-0.01317989,-0.5802655,-3.569469,-0.5295459,0.3596969,1.416859,0.4051511,-0.05758829,0.4268551,0.2039053,-1.202982,0.5949972,-0.2226981,0.5221418,1.492607,0.269908,0.04972754,1.111656,0.3872669,293.937,252.9931,5.431177,True
1,0.1666667,0.03372741,-0.5060955,0.2822131,-1.440778,-4.605782,-2.679882,0.3360782,1.222224,0.4726112,-1.111672,-0.02331507,11.88329,15.85601,-0.3428747,0.2808096,-0.01443728,-0.5814692,-3.566424,-0.5289174,0.357925,1.416748,0.4043186,-0.03435221,0.4045433,0.1770629,-1.202694,0.5993281,-0.2245841,0.5209253,1.492685,0.2697339,0.04883834,1.111583,0.3856239,294.1178,251.6702,7.069567,True
1,0.1777778,0.00707338,-0.4987153,0.2875381,-1.441435,-4.599455,-2.679917,0.3341216,1.222125,0.4712667,-1.110807,0.07945658,11.85676,16.02742,-0.3280832,0.2670851,-0.04332297,-0.5839588,-3.563931,-0.5278612,0.356362,1.41675,0.4035296,-0.02267651,0.3853873,0.16949,-1.201897,0.6035269,-0.2262659,0.5197189,1.492701,0.2695425,0.04778541,1.111511,0.3839761,294.2863,250.3969,8.647526,True
1,0.1888889,-0.02594001,-0.4988105,0.2939747,-1.442092,-4.59283,-2.679438,0.3320448,1.222161,0.4698749,-1.109561,0.1133889,11.88329,16.15599,-0.3259781,0.2755976,-0.04224192,-0.5859903,-3.559047,-0.5282857,0.3547554,1.416667,0.4027731,-0.03449595,0.3811375,0.1567896,-1.201463,0.6082836,-0.2271282,0.5184954,1.492724,0.2693722,0.04657473,1.111477,0.3823254,294.5053,249.233,10.10684,True
1,0.2,-0.1090342,-0.4883313,0.3238609,-1.443942,-4.586164,-2.67615,0.3298775,1.222452,0.4681923,-1.110579,-0.09372015,11.93634,16.17742,-0.3153366,0.2788311,-0.04229704,-0.588059,-3.554438,-0.5289432,0.3533565,1.416778,0.4020102,-0.0451656,0.3715457,0.1536624,-1.20076,0.6126699,-0.2278566,0.517332,1.492762,0.2691162,0.04508106,1.111524,0.3806211,294.7654,248.1377,11.53744,True
1,0.2111111,-0.1644676,-0.4692767,0.3451436,-1.445827,-4.579868,-2.67351,0.3276247,1.22263,0.4665635,-1.110496,0.008779911,11.98939,16.13456,-0.3055691,0.2756015,-0.01466235,-0.5889053,-3.549006,-0.5304031,0.3519982,1.416989,0.4012814,-0.05799365,0.3353295,0.1441216,-1.200057,0.6156143,-0.2278305,0.5162083,1.492777,0.2686963,0.04334018,1.111599,0.3788587,294.9753,247.0102,13.06296,True
1,0.2222222,-0.3029643,-0.4546493,0.3963957,-1.449071,-4.572808,-2.666527,0.325037,1.222935,0.4646702,-1.108056,0.2231634,12.04244,16.02742,-0.290283,0.2723069,0.04596171,-0.5882603,-3.542195,-0.5333755,0.350782,1.417276,0.4005179,-0.06025539,0.2682488,0.1206072,-1.199707,0.616551,-0.2274007,0.5151138,1.492837,0.2682397,0.04142044,1.111705,0.3770233,295.2211,246.1582,14.40501,True
1,0.2333333,-0.3849747,-0.4516279,0.4220703,-1.451928,-4.565901,-2.660455,0.3226199,1.223441,0.4637249,-1.10899,-0.08702406,12.12201,15.85601,-0.2888493,0.2680693,0.08538578,-0.5880931,-3.536227,-0.5351713,0.3495381,1.417645,0.3997164,-0.06242149,0.2139358,0.1098904,-1.199082,0.6173526,-0.2269655,0.5140068,1.492889,0.2678103,0.03915098,1.111933,0.3750212,295.5354,245.6998,15.4836,True
1,0.2444444,-0.5266442,-0.4477514,0.4563229,-1.454903,-4.558535,-2.650909,0.3197177,1.223959,0.4617732,-1.105353,0.3339525,12.12201,15.66317,-0.2909003,0.2550851,0.1119771,-0.5871114,-3.530181,-0.5368896,0.3484743,1.417972,0.3988843,-0.0677563,0.1404382,0.10131,-1.198019,0.6165045,-0.2257005,0.513028,1.492998,0.2672362,0.03636276,1.112189,0.3727173,295.7036,245.5155,16.43633,True
1,0.2555556,-0.669338,-0.45241,0.4863641,-1.458049,-4.550895,-2.639834,0.3165694,1.224447,0.459852,-1.106665,-0.1223035,12.12201,15.51318,-0.2991639,0.2209045,0.1353825,-0.5859364,-3.526124,-0.5366102,0.3473724,1.418182,0.3980491,-0.06888992,0.07760587,0.08525072,-1.197367,0.6154732,-0.2245972,0.5121711,1.493048,0.266561,0.03107599,1.112952,0.3685296,293.5455,248.3415,13.14379,True
1,0.2666667,-0.7651724,-0.46451,0.4865522,-1.459895,-4.543124,-2.629314,0.3135544,1.22494,0.4578965,-1.104262,0.2217381,12.12201,15.38461,-0.2958489,0.1889546,0.1363484,-0.5851055,-3.523126,-0.5359401,0.346265,1.418469,0.3971751,-0.06681511,0.06057155,0.07775853,-1.19674,0.6159459,-0.2239596,0.5111741,1.493067,0.2660406,0.02748664,1.113462,0.358753,293.2095,263.1869,354.0971,True
1,0.2777778,-0.8929446,-0.4809697,0.4878701,-1.461663,-4.535263,-2.615964,0.3099275,1.225754,0.455914,-1.103464,0.07166207,12.09549,15.32033,-0.2955627,0.1281998,0.1479149,-0.5830587,-3.522533,-0.5332226,0.3451204,1.418761,0.3963029,-0.07221301,0.02756032,0.06497142,-1.196316,0.6150545,-0.2226576,0.5102737,1.493006,0.2652831,0.02520775,1.113797,0.34602,293.4468,262.991,350.2928,True
1,0.2888889,-0.9674751,-0.4994172,0.4774013,-1.462649,-4.527371,-2.603587,0.3065831,1.226595,0.4538507,-1.105071,-0.1465821,12.12201,15.29891,-0.305914,0.09612116,0.1798561,-0.5804359,-3.519601,-0.5319278,0.3439404,1.419132,0.3953362,-0.07643162,0.02755378,0.07033096,-1.195421,0.6157995,-0.2219654,0.5092466,1.492992,0.2646093,0.02383955,1.115128,0.3321549,293.9063,259.8389,349.4362,True
1,0.3,-1.098462,-0.5159837,0.4638087,-1.463247,-4.519194,-2.588181,0.3025862,1.228101,0.4515848,-1.103525,0.14355,12.12201,15.32033,-0.3268636,0.07249501,0.2257307,-0.5769717,-3.515891,-0.5307251,0.3427203,1.419723,0.3943098,-0.0840237,0.04354858,0.05443062,-1.195578,0.6169155,-0.2211854,0.5083608,1.492957,0.2638938,0.02285211,1.117784,0.3187991,293.9699,256.9254,348.5701,True
1,0.3111111,-1.153828,-0.5247208,0.4617995,-1.464396,-4.511263,-2.574373,0.2987877,1.229391,0.4495969,-1.105375,-0.1698377,12.09549,15.36319,-0.3467151,0.05203921,0.2801358,-0.5727176,-3.511291,-0.5300151,0.3414244,1.420561,0.3931444,-0.09915762,0.05742475,0.02686687,-1.196535,0.6179892,-0.2199707,0.5074719,1.492898,0.2631354,0.02133646,1.121898,0.3070985,293.6381,254.5679,347.7673,True
1,0.3222222,-1.196405,-0.5387905,0.4502119,-1.464724,-4.503367,-2.560731,0.2947932,1.230848,0.4473631,-1.103618,0.1630691,12.04244,15.42747,-0.35689,0.03157532,0.3483367,-0.5673603,-3.506284,-0.5300215,0.3402804,1.421262,0.3919713,-0.1272841,0.04150071,-0.03046662,-1.198787,0.6173971,-0.217376,0.5067071,1.492835,0.262337,0.01904112,1.127425,0.297785,292.8373,252.7407,347.3933,True
1,0.3333333,-1.213372,-0.569898,0.4194977,-1.463737,-4.495178,-2.547629,0.2905031,1.23254,0.4451404,-1.106058,-0.2238549,11.96286,15.51318,-0.3682641,0.0154402,0.3952467,-0.5620362,-3.501126,-0.5300401,0.3389261,1.421886,0.3904026,-0.1456209,0.03087177,-0.06123704,-1.200413,0.6169093,-0.2150015,0.5058684,1.492819,0.2616415,0.01558934,1.134262,0.2909904,291.7965,251.5859,347.3863,True
1,0.3444445,-1.232502,-0.6032541,0.3664188,-1.46128,-4.487256,-2.534006,0.2861464,1.234421,0.4428234,-1.107428,-0.1225739,11.85676,15.55603,-0.4040603,-0.002946794,0.4561365,-0.5557117,-3.495373,-0.5291693,0.3374179,1.42272,0.3888569,-0.1704092,0.02344691,-0.09940492,-1.202712,0.6163951,-0.2120958,0.5050814,1.492818,0.2608178,0.01139578,1.142126,0.2865706,290.345,251.0413,347.7129,True
1,0.3555556,-1.261194,-0.6430794,0.30593,-1.457594,-4.479402,-2.519879,0.2816557,1.236443,0.440496,-1.108755,-0.1199652,11.72414,15.64174,-0.4536611,0.00838396,0.53956,-0.5484194,-3.48622,-0.5304572,0.3356768,1.423722,0.3872092,-0.2024313,0.05964577,-0.103375,-1.2044,0.6180121,-0.2093388,0.5041239,1.492906,0.2599792,0.006684137,1.150538,0.2839535,288.647,251.0267,348.2573,True
