loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,0.1911079,-0.1794579,0.4317456,-1.516664,-4.614281,-2.535989,0.3252189,1.250777,0.5250757,-0.9037064,-0.005243952,9.70822,15.53461,-0.2800427,0.1322053,-0.07153714,-0.4617527,-3.567674,-0.5569751,0.3720652,1.444719,0.4633775,-0.01099373,0.2748824,0.07422486,-1.162847,0.4363636,-0.1468558,0.525723,1.500475,0.3111453,0.02671682,1.124054,0.4205957,297.354,276.3137,336.7344,True
2,0.01111111,0.1910485,-0.180596,0.4147044,-1.518718,-4.610193,-2.538295,0.3248163,1.250053,0.523344,-0.9037293,-0.001905385,9.761274,15.29891,-0.2737293,0.1482192,-0.07475302,-0.4638278,-3.564412,-0.5570958,0.3714508,1.444533,0.4629195,-0.0299646,0.2673991,0.09465455,-1.161408,0.4395402,-0.147166,0.5254441,1.500475,0.3110607,0.02690329,1.122832,0.4172304,296.9302,271.4274,341.4124,True
2,0.02222222,0.192049,-0.1838761,0.3923424,-1.520411,-4.606432,-2.540644,0.3243911,1.249475,0.522042,-0.9037021,0.002542168,9.734747,14.99893,-0.2652667,0.161038,-0.07691927,-0.4658385,-3.56108,-0.5574585,0.370744,1.444372,0.4625084,-0.05207127,0.2492557,0.1214922,-1.159466,0.442195,-0.1468616,0.5252498,1.500502,0.3109999,0.02736417,1.121069,0.4127834,297.2173,270.0848,342.1741,True
2,0.03333334,0.1941416,-0.1839592,0.3774556,-1.522472,-4.601945,-2.543362,0.3238287,1.248381,0.5196862,-0.9036942,0.0007404162,9.681698,14.69895,-0.2770027,0.1652523,-0.07684008,-0.4675025,-3.558531,-0.5562766,0.3700206,1.444106,0.462075,-0.06478258,0.2300679,0.1279935,-1.158122,0.4444275,-0.1466757,0.5249804,1.500507,0.3109639,0.02815633,1.118955,0.4077859,297.7943,269.6434,341.5129,True
2,0.04444445,0.1962179,-0.1850836,0.3604081,-1.524075,-4.598338,-2.545774,0.3233934,1.247808,0.5184524,-0.903797,-0.00932881,9.681698,14.44182,-0.2738955,0.1823138,-0.08003412,-0.4697108,-3.554867,-0.5565975,0.3693123,1.443788,0.4616139,-0.06478487,0.2311304,0.1279932,-1.157189,0.4474374,-0.1471996,0.5247588,1.500561,0.3110542,0.02912875,1.116687,0.4027047,298.4174,269.0244,340.9301,True
2,0.05555556,0.1951073,-0.1852145,0.3412268,-1.525152,-4.594429,-2.548462,0.3228685,1.247093,0.516649,-0.9041645,-0.03354286,9.70822,14.22755,-0.276052,0.1961494,-0.07574287,-0.4716879,-3.550685,-0.5571868,0.3686553,1.443523,0.4611382,-0.06149392,0.2577518,0.1386373,-1.155858,0.451748,-0.1483607,0.5245824,1.500671,0.3110909,0.03005787,1.11445,0.3979487,298.9572,268.4324,340.5241,True
2,0.06666667,0.1832793,-0.174738,0.3167257,-1.526346,-4.591122,-2.550502,0.3223646,1.246547,0.5153291,-0.9039461,0.02019997,9.681698,14.07757,-0.2845996,0.1971762,-0.0778124,-0.4735292,-3.547812,-0.5561895,0.3680415,1.443398,0.4605691,-0.073134,0.2705221,0.1472807,-1.15449,0.4557154,-0.1487522,0.5244724,1.500674,0.3111136,0.03061336,1.114066,0.3955748,298.5172,264.3762,345.0207,True
2,0.07777778,0.1651041,-0.1866441,0.2859406,-1.526743,-4.587856,-2.55189,0.3218458,1.246052,0.5142131,-0.9041772,-0.02131072,9.628648,13.99186,-0.2973597,0.206704,-0.06813399,-0.4752944,-3.543475,-0.5562992,0.3674403,1.443165,0.4600894,-0.06585257,0.2779934,0.1291002,-1.154223,0.4593584,-0.1497836,0.5243297,1.500612,0.3110268,0.03076985,1.113724,0.3942122,298.4654,265.5382,344.1855,True
2,0.08888889,0.1544245,-0.2027956,0.2572761,-1.526739,-4.584156,-2.553646,0.3213484,1.245426,0.5129859,-0.9035951,0.05345703,9.655171,13.949,-0.2876976,0.2099149,-0.05327342,-0.4765919,-3.539032,-0.5573607,0.3668652,1.442913,0.4596493,-0.0468052,0.2822764,0.1161315,-1.153875,0.463076,-0.1514153,0.5241197,1.500649,0.3110402,0.03092304,1.11348,0.3935944,298.4261,265.9432,344.2191,True
2,0.1,0.1415685,-0.210409,0.2296522,-1.526657,-4.5811,-2.554938,0.3209257,1.245041,0.5119417,-0.9029309,0.06028432,9.761274,13.949,-0.2566872,0.1897807,-0.04709829,-0.4775974,-3.536875,-0.5574875,0.3663859,1.442718,0.4592035,-0.02794518,0.2865719,0.08398614,-1.154489,0.4666453,-0.1531837,0.5240074,1.500668,0.3110569,0.03099045,1.11329,0.3931299,298.4063,266.4798,344.0229,True
2,0.1111111,0.1287588,-0.2094523,0.2201033,-1.527123,-4.57772,-2.556328,0.3204138,1.244555,0.5107846,-0.9033107,-0.03513864,9.70822,13.99186,-0.2427205,0.1642671,-0.04401867,-0.4784923,-3.535492,-0.5564872,0.3658879,1.442599,0.4588237,-0.0344577,0.2833828,0.07126231,-1.154577,0.4699641,-0.1539464,0.5237932,1.500712,0.3110647,0.03101243,1.113128,0.392568,298.3534,266.7772,343.9976,True
2,0.1222222,0.1159239,-0.2020677,0.2137276,-1.527782,-4.574873,-2.557286,0.3200493,1.244208,0.5097494,-0.9030327,0.02586523,9.363397,14.07757,-0.2051763,0.1036764,-0.04006688,-0.4782995,-3.537528,-0.5536249,0.3655534,1.442526,0.4585369,-0.04195257,0.2620779,0.06705727,-1.154259,0.4724582,-0.1541557,0.5236448,1.50083,0.3110476,0.0310647,1.112976,0.3918095,298.2366,266.6822,344.3492,True
